"","m","ResponseId.x","behavior","numeracy","numeracy.f","certainty","estimate","actual","estimation.bias","estimation.bias.log","absolute.error","absolute.error.log","actual.log","estimate.log","climate_concern","concern.scaled","Duration.wave1","ResponseId.wave1","gender","country","education","household_size","politicalorientation_1","Duration.wave2","ResponseId.y","age","income.wave2","Minutes.wave1","Minutes.wave2","Minutes"
"4550",229855352005760,"R_1OI9sjzqAoq5VTd","light",20,"numeracy low",4,500,358,1.39664804469274,0.145086977692144,1.39664804469274,0.145086977692144,2.55388302664387,2.69897000433602,3,-1.80418719211823,1740,"R_1KpqCfkR85ApDEQ","female","Germany","degree",2,5,2016,"R_1OI9sjzqAoq5VTd",65,"> 4'000€
>5'900 CHF",29,33,"okay"
"4551",229855352005760,"R_1OI9sjzqAoq5VTd","shower",20,"numeracy low",3,600,1186,0.505902192242833,-0.2959334386446,0.505902192242833,0.2959334386446,3.07408468902824,2.77815125038364,3,-1.80418719211823,1740,"R_1KpqCfkR85ApDEQ","female","Germany","degree",2,5,2016,"R_1OI9sjzqAoq5VTd",65,"> 4'000€
>5'900 CHF",29,33,"okay"
"4552",229855352005760,"R_1OI9sjzqAoq5VTd","washing",20,"numeracy low",4,1500,127,11.8110236220472,1.07228753809972,11.8110236220472,1.07228753809972,2.10380372095596,3.17609125905568,3,-1.80418719211823,1740,"R_1KpqCfkR85ApDEQ","female","Germany","degree",2,5,2016,"R_1OI9sjzqAoq5VTd",65,"> 4'000€
>5'900 CHF",29,33,"okay"
"4553",229855352032472,"R_3K7ud1ITarVlcMF","dishwasher",2,"numeracy low",3,5,74,0.0675675675675676,-1.17026171539496,0.0675675675675676,1.17026171539496,1.86923171973098,0.698970004336019,3.75,-1.05418719211823,1337,"R_12KA26bT3vvPUxO","female","Germany","degree",2,5,1690,"R_3K7ud1ITarVlcMF",65,"> 4'000€
>5'900 CHF",22,28,"okay"
"4554",229855352032472,"R_3K7ud1ITarVlcMF","dryer",2,"numeracy low",3,1500,1088,1.37867647058824,0.13946236369352,1.37867647058824,0.13946236369352,3.03662889536216,3.17609125905568,3.75,-1.05418719211823,1337,"R_12KA26bT3vvPUxO","female","Germany","degree",2,5,1690,"R_3K7ud1ITarVlcMF",65,"> 4'000€
>5'900 CHF",22,28,"okay"
"4555",229855352032472,"R_3K7ud1ITarVlcMF","fridge",2,"numeracy low",3,800,52,15.3846153846154,1.18708664335714,15.3846153846154,1.18708664335714,1.7160033436348,2.90308998699194,3.75,-1.05418719211823,1337,"R_12KA26bT3vvPUxO","female","Germany","degree",2,5,1690,"R_3K7ud1ITarVlcMF",65,"> 4'000€
>5'900 CHF",22,28,"okay"
"4556",229855352032472,"R_3K7ud1ITarVlcMF","hairdryer",2,"numeracy low",1,500,128,3.90625,0.59176003468815,3.90625,0.59176003468815,2.10720996964787,2.69897000433602,3.75,-1.05418719211823,1337,"R_12KA26bT3vvPUxO","female","Germany","degree",2,5,1690,"R_3K7ud1ITarVlcMF",65,"> 4'000€
>5'900 CHF",22,28,"okay"
"4557",229855352032472,"R_3K7ud1ITarVlcMF","heating",2,"numeracy low",1,1200,1141,1.05170902716915,0.0218956016294102,1.05170902716915,0.0218956016294102,3.05728564441821,3.07918124604762,3.75,-1.05418719211823,1337,"R_12KA26bT3vvPUxO","female","Germany","degree",2,5,1690,"R_3K7ud1ITarVlcMF",65,"> 4'000€
>5'900 CHF",22,28,"okay"
"4558",229855352032472,"R_3K7ud1ITarVlcMF","light",2,"numeracy low",1,100,358,0.279329608938547,-0.553883026643874,0.279329608938547,0.553883026643874,2.55388302664387,2,3.75,-1.05418719211823,1337,"R_12KA26bT3vvPUxO","female","Germany","degree",2,5,1690,"R_3K7ud1ITarVlcMF",65,"> 4'000€
>5'900 CHF",22,28,"okay"
"4559",229855352032472,"R_3K7ud1ITarVlcMF","shower",2,"numeracy low",1,400,1186,0.337268128161889,-0.472024697700281,0.337268128161889,0.472024697700281,3.07408468902824,2.60205999132796,3.75,-1.05418719211823,1337,"R_12KA26bT3vvPUxO","female","Germany","degree",2,5,1690,"R_3K7ud1ITarVlcMF",65,"> 4'000€
>5'900 CHF",22,28,"okay"
"4560",229855352032472,"R_3K7ud1ITarVlcMF","washing",2,"numeracy low",2,800,127,6.2992125984252,0.799286266035987,6.2992125984252,0.799286266035987,2.10380372095596,2.90308998699194,3.75,-1.05418719211823,1337,"R_12KA26bT3vvPUxO","female","Germany","degree",2,5,1690,"R_3K7ud1ITarVlcMF",65,"> 4'000€
>5'900 CHF",22,28,"okay"
"4561",229855352035555,"R_2WNnfEbzmLI06mJ","dishwasher",25,"numeracy high",3,300,74,4.05405405405405,0.607889534988686,4.05405405405405,0.607889534988686,1.86923171973098,2.47712125471966,4.25,-0.554187192118227,633,"R_3mmgNPJTsI2HNu0","female","Germany","no formal education",3,7,857,"R_2WNnfEbzmLI06mJ",63,"> 4'000€
>5'900 CHF",10,14,"okay"
"4562",229855352035555,"R_2WNnfEbzmLI06mJ","dryer",25,"numeracy high",4,600,1088,0.551470588235294,-0.258477644978517,0.551470588235294,0.258477644978517,3.03662889536216,2.77815125038364,4.25,-0.554187192118227,633,"R_3mmgNPJTsI2HNu0","female","Germany","no formal education",3,7,857,"R_2WNnfEbzmLI06mJ",63,"> 4'000€
>5'900 CHF",10,14,"okay"
"4563",229855352035555,"R_2WNnfEbzmLI06mJ","fridge",25,"numeracy high",3,500,52,9.61538461538461,0.98296666070122,9.61538461538461,0.98296666070122,1.7160033436348,2.69897000433602,4.25,-0.554187192118227,633,"R_3mmgNPJTsI2HNu0","female","Germany","no formal education",3,7,857,"R_2WNnfEbzmLI06mJ",63,"> 4'000€
>5'900 CHF",10,14,"okay"
"4564",229855352035555,"R_2WNnfEbzmLI06mJ","hairdryer",25,"numeracy high",3,300,128,2.34375,0.369911285071794,2.34375,0.369911285071794,2.10720996964787,2.47712125471966,4.25,-0.554187192118227,633,"R_3mmgNPJTsI2HNu0","female","Germany","no formal education",3,7,857,"R_2WNnfEbzmLI06mJ",63,"> 4'000€
>5'900 CHF",10,14,"okay"
"4565",229855352035555,"R_2WNnfEbzmLI06mJ","heating",25,"numeracy high",3,1200,1141,1.05170902716915,0.0218956016294102,1.05170902716915,0.0218956016294102,3.05728564441821,3.07918124604762,4.25,-0.554187192118227,633,"R_3mmgNPJTsI2HNu0","female","Germany","no formal education",3,7,857,"R_2WNnfEbzmLI06mJ",63,"> 4'000€
>5'900 CHF",10,14,"okay"
"4566",229855352035555,"R_2WNnfEbzmLI06mJ","light",25,"numeracy high",3,800,358,2.23463687150838,0.349206960348069,2.23463687150838,0.349206960348069,2.55388302664387,2.90308998699194,4.25,-0.554187192118227,633,"R_3mmgNPJTsI2HNu0","female","Germany","no formal education",3,7,857,"R_2WNnfEbzmLI06mJ",63,"> 4'000€
>5'900 CHF",10,14,"okay"
"4567",229855352035555,"R_2WNnfEbzmLI06mJ","shower",25,"numeracy high",3,1200,1186,1.01180438448567,0.00509655701938103,1.01180438448567,0.00509655701938103,3.07408468902824,3.07918124604762,4.25,-0.554187192118227,633,"R_3mmgNPJTsI2HNu0","female","Germany","no formal education",3,7,857,"R_2WNnfEbzmLI06mJ",63,"> 4'000€
>5'900 CHF",10,14,"okay"
"4568",229855352035555,"R_2WNnfEbzmLI06mJ","washing",25,"numeracy high",3,1500,127,11.8110236220472,1.07228753809972,11.8110236220472,1.07228753809972,2.10380372095596,3.17609125905568,4.25,-0.554187192118227,633,"R_3mmgNPJTsI2HNu0","female","Germany","no formal education",3,7,857,"R_2WNnfEbzmLI06mJ",63,"> 4'000€
>5'900 CHF",10,14,"okay"
"4569",229855352039662,"R_1QcQf40hnZ8IGIv","dishwasher",10,"numeracy low",3,150,74,2.02702702702703,0.306859539324705,2.02702702702703,0.306859539324705,1.86923171973098,2.17609125905568,5,0.195812807881773,1986,"R_1prLq4RJil17Iht","female","Germany","middle school",2,6,1955,"R_1QcQf40hnZ8IGIv",64,"> 4'000€
>5'900 CHF",33,32,"okay"
"4570",229855352039662,"R_1QcQf40hnZ8IGIv","dryer",10,"numeracy low",4,400,1088,0.367647058823529,-0.434568904034199,0.367647058823529,0.434568904034199,3.03662889536216,2.60205999132796,5,0.195812807881773,1986,"R_1prLq4RJil17Iht","female","Germany","middle school",2,6,1955,"R_1QcQf40hnZ8IGIv",64,"> 4'000€
>5'900 CHF",33,32,"okay"
"4571",229855352039662,"R_1QcQf40hnZ8IGIv","fridge",10,"numeracy low",3,100,52,1.92307692307692,0.283996656365201,1.92307692307692,0.283996656365201,1.7160033436348,2,5,0.195812807881773,1986,"R_1prLq4RJil17Iht","female","Germany","middle school",2,6,1955,"R_1QcQf40hnZ8IGIv",64,"> 4'000€
>5'900 CHF",33,32,"okay"
"4572",229855352039662,"R_1QcQf40hnZ8IGIv","hairdryer",10,"numeracy low",4,300,128,2.34375,0.369911285071794,2.34375,0.369911285071794,2.10720996964787,2.47712125471966,5,0.195812807881773,1986,"R_1prLq4RJil17Iht","female","Germany","middle school",2,6,1955,"R_1QcQf40hnZ8IGIv",64,"> 4'000€
>5'900 CHF",33,32,"okay"
"4573",229855352039662,"R_1QcQf40hnZ8IGIv","heating",10,"numeracy low",4,600,1141,0.525854513584575,-0.279134394034571,0.525854513584575,0.279134394034571,3.05728564441821,2.77815125038364,5,0.195812807881773,1986,"R_1prLq4RJil17Iht","female","Germany","middle school",2,6,1955,"R_1QcQf40hnZ8IGIv",64,"> 4'000€
>5'900 CHF",33,32,"okay"
"4574",229855352039662,"R_1QcQf40hnZ8IGIv","light",10,"numeracy low",3,60,358,0.167597765363128,-0.775731776260231,0.167597765363128,0.775731776260231,2.55388302664387,1.77815125038364,5,0.195812807881773,1986,"R_1prLq4RJil17Iht","female","Germany","middle school",2,6,1955,"R_1QcQf40hnZ8IGIv",64,"> 4'000€
>5'900 CHF",33,32,"okay"
"4575",229855352039662,"R_1QcQf40hnZ8IGIv","shower",10,"numeracy low",3,100,1186,0.0843170320404722,-1.07408468902824,0.0843170320404722,1.07408468902824,3.07408468902824,2,5,0.195812807881773,1986,"R_1prLq4RJil17Iht","female","Germany","middle school",2,6,1955,"R_1QcQf40hnZ8IGIv",64,"> 4'000€
>5'900 CHF",33,32,"okay"
"4576",229855352039662,"R_1QcQf40hnZ8IGIv","washing",10,"numeracy low",4,200,127,1.5748031496063,0.197226274708024,1.5748031496063,0.197226274708024,2.10380372095596,2.30102999566398,5,0.195812807881773,1986,"R_1prLq4RJil17Iht","female","Germany","middle school",2,6,1955,"R_1QcQf40hnZ8IGIv",64,"> 4'000€
>5'900 CHF",33,32,"okay"
"4577",229855352053806,"R_30kjJ6aflGnLwCZ","dishwasher",10,"numeracy low",4,500,74,6.75675675675676,0.829738284605043,6.75675675675676,0.829738284605043,1.86923171973098,2.69897000433602,5.75,0.945812807881773,1918,"R_3PcaIkbjoodjNKU","female","Germany","degree",2,4,1964,"R_30kjJ6aflGnLwCZ",67,"> 4'000€
>5'900 CHF",31,32,"okay"
"4578",229855352053806,"R_30kjJ6aflGnLwCZ","dryer",10,"numeracy low",4,1000,1088,0.919117647058823,-0.0366288953621611,0.919117647058823,0.0366288953621611,3.03662889536216,3,5.75,0.945812807881773,1918,"R_3PcaIkbjoodjNKU","female","Germany","degree",2,4,1964,"R_30kjJ6aflGnLwCZ",67,"> 4'000€
>5'900 CHF",31,32,"okay"
"4579",229855352053806,"R_30kjJ6aflGnLwCZ","fridge",10,"numeracy low",3,800,52,15.3846153846154,1.18708664335714,15.3846153846154,1.18708664335714,1.7160033436348,2.90308998699194,5.75,0.945812807881773,1918,"R_3PcaIkbjoodjNKU","female","Germany","degree",2,4,1964,"R_30kjJ6aflGnLwCZ",67,"> 4'000€
>5'900 CHF",31,32,"okay"
"4580",229855352053806,"R_30kjJ6aflGnLwCZ","hairdryer",10,"numeracy low",4,500,128,3.90625,0.59176003468815,3.90625,0.59176003468815,2.10720996964787,2.69897000433602,5.75,0.945812807881773,1918,"R_3PcaIkbjoodjNKU","female","Germany","degree",2,4,1964,"R_30kjJ6aflGnLwCZ",67,"> 4'000€
>5'900 CHF",31,32,"okay"
"4581",229855352053806,"R_30kjJ6aflGnLwCZ","heating",10,"numeracy low",3,1000,1141,0.876424189307625,-0.0572856444182146,0.876424189307625,0.0572856444182146,3.05728564441821,3,5.75,0.945812807881773,1918,"R_3PcaIkbjoodjNKU","female","Germany","degree",2,4,1964,"R_30kjJ6aflGnLwCZ",67,"> 4'000€
>5'900 CHF",31,32,"okay"
"4582",229855352053806,"R_30kjJ6aflGnLwCZ","light",10,"numeracy low",4,250,358,0.698324022346369,-0.155943017971837,0.698324022346369,0.155943017971837,2.55388302664387,2.39794000867204,5.75,0.945812807881773,1918,"R_3PcaIkbjoodjNKU","female","Germany","degree",2,4,1964,"R_30kjJ6aflGnLwCZ",67,"> 4'000€
>5'900 CHF",31,32,"okay"
"4583",229855352053806,"R_30kjJ6aflGnLwCZ","shower",10,"numeracy low",4,500,1186,0.421585160202361,-0.375114684692225,0.421585160202361,0.375114684692225,3.07408468902824,2.69897000433602,5.75,0.945812807881773,1918,"R_3PcaIkbjoodjNKU","female","Germany","degree",2,4,1964,"R_30kjJ6aflGnLwCZ",67,"> 4'000€
>5'900 CHF",31,32,"okay"
"4584",229855352053806,"R_30kjJ6aflGnLwCZ","washing",10,"numeracy low",3,500,127,3.93700787401575,0.595166283380062,3.93700787401575,0.595166283380062,2.10380372095596,2.69897000433602,5.75,0.945812807881773,1918,"R_3PcaIkbjoodjNKU","female","Germany","degree",2,4,1964,"R_30kjJ6aflGnLwCZ",67,"> 4'000€
>5'900 CHF",31,32,"okay"
"4585",229855352055869,"R_3HTDoD3sdEXRJ69","dishwasher",25,"numeracy high",3,100,74,1.35135135135135,0.130768280269024,1.35135135135135,0.130768280269024,1.86923171973098,2,1.25,-3.55418719211823,1377,"R_1LUSiI51StMj2fs","female","Germany","obligatory school",2,4,1323,"R_3HTDoD3sdEXRJ69",61,"> 4'000€
>5'900 CHF",22,22,"okay"
"4586",229855352055869,"R_3HTDoD3sdEXRJ69","dryer",25,"numeracy high",3,500,1088,0.459558823529412,-0.337658891026142,0.459558823529412,0.337658891026142,3.03662889536216,2.69897000433602,1.25,-3.55418719211823,1377,"R_1LUSiI51StMj2fs","female","Germany","obligatory school",2,4,1323,"R_3HTDoD3sdEXRJ69",61,"> 4'000€
>5'900 CHF",22,22,"okay"
"4587",229855352055869,"R_3HTDoD3sdEXRJ69","fridge",25,"numeracy high",3,50,52,0.961538461538462,-0.0170333392987803,0.961538461538462,0.0170333392987803,1.7160033436348,1.69897000433602,1.25,-3.55418719211823,1377,"R_1LUSiI51StMj2fs","female","Germany","obligatory school",2,4,1323,"R_3HTDoD3sdEXRJ69",61,"> 4'000€
>5'900 CHF",22,22,"okay"
"4588",229855352055869,"R_3HTDoD3sdEXRJ69","hairdryer",25,"numeracy high",5,700,128,5.46875,0.737888070366388,5.46875,0.737888070366388,2.10720996964787,2.84509804001426,1.25,-3.55418719211823,1377,"R_1LUSiI51StMj2fs","female","Germany","obligatory school",2,4,1323,"R_3HTDoD3sdEXRJ69",61,"> 4'000€
>5'900 CHF",22,22,"okay"
"4589",229855352055869,"R_3HTDoD3sdEXRJ69","heating",25,"numeracy high",3,2000,1141,1.75284837861525,0.243744351245767,1.75284837861525,0.243744351245767,3.05728564441821,3.30102999566398,1.25,-3.55418719211823,1377,"R_1LUSiI51StMj2fs","female","Germany","obligatory school",2,4,1323,"R_3HTDoD3sdEXRJ69",61,"> 4'000€
>5'900 CHF",22,22,"okay"
"4590",229855352055869,"R_3HTDoD3sdEXRJ69","light",25,"numeracy high",5,900,358,2.51396648044693,0.40035948279545,2.51396648044693,0.40035948279545,2.55388302664387,2.95424250943932,1.25,-3.55418719211823,1377,"R_1LUSiI51StMj2fs","female","Germany","obligatory school",2,4,1323,"R_3HTDoD3sdEXRJ69",61,"> 4'000€
>5'900 CHF",22,22,"okay"
"4591",229855352055869,"R_3HTDoD3sdEXRJ69","shower",25,"numeracy high",3,50,1186,0.0421585160202361,-1.37511468469222,0.0421585160202361,1.37511468469222,3.07408468902824,1.69897000433602,1.25,-3.55418719211823,1377,"R_1LUSiI51StMj2fs","female","Germany","obligatory school",2,4,1323,"R_3HTDoD3sdEXRJ69",61,"> 4'000€
>5'900 CHF",22,22,"okay"
"4592",229855352055869,"R_3HTDoD3sdEXRJ69","washing",25,"numeracy high",3,100,127,0.78740157480315,-0.103803720955957,0.78740157480315,0.103803720955957,2.10380372095596,2,1.25,-3.55418719211823,1377,"R_1LUSiI51StMj2fs","female","Germany","obligatory school",2,4,1323,"R_3HTDoD3sdEXRJ69",61,"> 4'000€
>5'900 CHF",22,22,"okay"
"4593",229855352122461,"R_2CQ8YyzW1RpRmOa","dishwasher",30,"numeracy low",2,5,74,0.0675675675675676,-1.17026171539496,0.0675675675675676,1.17026171539496,1.86923171973098,0.698970004336019,4,-0.804187192118227,11618,"R_1mgS3o7laschj5y","female","Germany","obligatory school",2,6,1456,"R_2CQ8YyzW1RpRmOa",70,"> 4'000€
>5'900 CHF",193,24,"okay"
"4594",229855352122461,"R_2CQ8YyzW1RpRmOa","dryer",30,"numeracy low",2,30,1088,0.0275735294117647,-1.5595076406425,0.0275735294117647,1.5595076406425,3.03662889536216,1.47712125471966,4,-0.804187192118227,11618,"R_1mgS3o7laschj5y","female","Germany","obligatory school",2,6,1456,"R_2CQ8YyzW1RpRmOa",70,"> 4'000€
>5'900 CHF",193,24,"okay"
"4595",229855352122461,"R_2CQ8YyzW1RpRmOa","fridge",30,"numeracy low",3,25,52,0.480769230769231,-0.318063334962762,0.480769230769231,0.318063334962762,1.7160033436348,1.39794000867204,4,-0.804187192118227,11618,"R_1mgS3o7laschj5y","female","Germany","obligatory school",2,6,1456,"R_2CQ8YyzW1RpRmOa",70,"> 4'000€
>5'900 CHF",193,24,"okay"
"4596",229855352122461,"R_2CQ8YyzW1RpRmOa","hairdryer",30,"numeracy low",3,20,128,0.15625,-0.806179973983887,0.15625,0.806179973983887,2.10720996964787,1.30102999566398,4,-0.804187192118227,11618,"R_1mgS3o7laschj5y","female","Germany","obligatory school",2,6,1456,"R_2CQ8YyzW1RpRmOa",70,"> 4'000€
>5'900 CHF",193,24,"okay"
"4597",229855352122461,"R_2CQ8YyzW1RpRmOa","heating",30,"numeracy low",2,20,1141,0.0175284837861525,-1.75625564875423,0.0175284837861525,1.75625564875423,3.05728564441821,1.30102999566398,4,-0.804187192118227,11618,"R_1mgS3o7laschj5y","female","Germany","obligatory school",2,6,1456,"R_2CQ8YyzW1RpRmOa",70,"> 4'000€
>5'900 CHF",193,24,"okay"
"4598",229855352122461,"R_2CQ8YyzW1RpRmOa","light",30,"numeracy low",3,300,358,0.837988826815642,-0.0767617719242119,0.837988826815642,0.0767617719242119,2.55388302664387,2.47712125471966,4,-0.804187192118227,11618,"R_1mgS3o7laschj5y","female","Germany","obligatory school",2,6,1456,"R_2CQ8YyzW1RpRmOa",70,"> 4'000€
>5'900 CHF",193,24,"okay"
"4599",229855352122461,"R_2CQ8YyzW1RpRmOa","shower",30,"numeracy low",1,5,1186,0.00421585160202361,-2.37511468469223,0.00421585160202361,2.37511468469223,3.07408468902824,0.698970004336019,4,-0.804187192118227,11618,"R_1mgS3o7laschj5y","female","Germany","obligatory school",2,6,1456,"R_2CQ8YyzW1RpRmOa",70,"> 4'000€
>5'900 CHF",193,24,"okay"
"4600",229855352122461,"R_2CQ8YyzW1RpRmOa","washing",30,"numeracy low",2,70,127,0.551181102362205,-0.2587056809417,0.551181102362205,0.2587056809417,2.10380372095596,1.84509804001426,4,-0.804187192118227,11618,"R_1mgS3o7laschj5y","female","Germany","obligatory school",2,6,1456,"R_2CQ8YyzW1RpRmOa",70,"> 4'000€
>5'900 CHF",193,24,"okay"
"4601",229855352122474,"R_28Gxw9vDZkw4AFl","dishwasher",20,"numeracy low",1,100,74,1.35135135135135,0.130768280269024,1.35135135135135,0.130768280269024,1.86923171973098,2,1,-3.80418719211823,619,"R_3qrrZIPKi2hix0x","female","Germany","middle school",2,6,656,"R_28Gxw9vDZkw4AFl",77,"> 4'000€
>5'900 CHF",10,10,"okay"
"4602",229855352122474,"R_28Gxw9vDZkw4AFl","dryer",20,"numeracy low",1,100,1088,0.0919117647058824,-1.03662889536216,0.0919117647058824,1.03662889536216,3.03662889536216,2,1,-3.80418719211823,619,"R_3qrrZIPKi2hix0x","female","Germany","middle school",2,6,656,"R_28Gxw9vDZkw4AFl",77,"> 4'000€
>5'900 CHF",10,10,"okay"
"4603",229855352122474,"R_28Gxw9vDZkw4AFl","fridge",20,"numeracy low",1,70,52,1.34615384615385,0.129094696379458,1.34615384615385,0.129094696379458,1.7160033436348,1.84509804001426,1,-3.80418719211823,619,"R_3qrrZIPKi2hix0x","female","Germany","middle school",2,6,656,"R_28Gxw9vDZkw4AFl",77,"> 4'000€
>5'900 CHF",10,10,"okay"
"4604",229855352122474,"R_28Gxw9vDZkw4AFl","hairdryer",20,"numeracy low",1,5,128,0.0390625,-1.40823996531185,0.0390625,1.40823996531185,2.10720996964787,0.698970004336019,1,-3.80418719211823,619,"R_3qrrZIPKi2hix0x","female","Germany","middle school",2,6,656,"R_28Gxw9vDZkw4AFl",77,"> 4'000€
>5'900 CHF",10,10,"okay"
"4605",229855352122474,"R_28Gxw9vDZkw4AFl","heating",20,"numeracy low",1,100,1141,0.0876424189307625,-1.05728564441821,0.0876424189307625,1.05728564441821,3.05728564441821,2,1,-3.80418719211823,619,"R_3qrrZIPKi2hix0x","female","Germany","middle school",2,6,656,"R_28Gxw9vDZkw4AFl",77,"> 4'000€
>5'900 CHF",10,10,"okay"
"4606",229855352122474,"R_28Gxw9vDZkw4AFl","light",20,"numeracy low",1,10,358,0.0279329608938547,-1.55388302664387,0.0279329608938547,1.55388302664387,2.55388302664387,1,1,-3.80418719211823,619,"R_3qrrZIPKi2hix0x","female","Germany","middle school",2,6,656,"R_28Gxw9vDZkw4AFl",77,"> 4'000€
>5'900 CHF",10,10,"okay"
"4607",229855352122474,"R_28Gxw9vDZkw4AFl","shower",20,"numeracy low",1,10,1186,0.00843170320404722,-2.07408468902824,0.00843170320404722,2.07408468902824,3.07408468902824,1,1,-3.80418719211823,619,"R_3qrrZIPKi2hix0x","female","Germany","middle school",2,6,656,"R_28Gxw9vDZkw4AFl",77,"> 4'000€
>5'900 CHF",10,10,"okay"
"4608",229855352122474,"R_28Gxw9vDZkw4AFl","washing",20,"numeracy low",1,50,127,0.393700787401575,-0.404833716619938,0.393700787401575,0.404833716619938,2.10380372095596,1.69897000433602,1,-3.80418719211823,619,"R_3qrrZIPKi2hix0x","female","Germany","middle school",2,6,656,"R_28Gxw9vDZkw4AFl",77,"> 4'000€
>5'900 CHF",10,10,"okay"
"4609",229855352125597,"R_3CINlYRwGPISJ35","dishwasher",10,"numeracy low",1,150,74,2.02702702702703,0.306859539324705,2.02702702702703,0.306859539324705,1.86923171973098,2.17609125905568,3.5,-1.30418719211823,1015,"R_1QLVecSrgBB3TF7","female","Germany","degree",2,5,1557,"R_3CINlYRwGPISJ35",68,"> 4'000€
>5'900 CHF",16,25,"okay"
"4610",229855352125597,"R_3CINlYRwGPISJ35","dryer",10,"numeracy low",2,500,1088,0.459558823529412,-0.337658891026142,0.459558823529412,0.337658891026142,3.03662889536216,2.69897000433602,3.5,-1.30418719211823,1015,"R_1QLVecSrgBB3TF7","female","Germany","degree",2,5,1557,"R_3CINlYRwGPISJ35",68,"> 4'000€
>5'900 CHF",16,25,"okay"
"4611",229855352125597,"R_3CINlYRwGPISJ35","fridge",10,"numeracy low",1,50,52,0.961538461538462,-0.0170333392987803,0.961538461538462,0.0170333392987803,1.7160033436348,1.69897000433602,3.5,-1.30418719211823,1015,"R_1QLVecSrgBB3TF7","female","Germany","degree",2,5,1557,"R_3CINlYRwGPISJ35",68,"> 4'000€
>5'900 CHF",16,25,"okay"
"4612",229855352125597,"R_3CINlYRwGPISJ35","hairdryer",10,"numeracy low",1,50,128,0.390625,-0.40823996531185,0.390625,0.40823996531185,2.10720996964787,1.69897000433602,3.5,-1.30418719211823,1015,"R_1QLVecSrgBB3TF7","female","Germany","degree",2,5,1557,"R_3CINlYRwGPISJ35",68,"> 4'000€
>5'900 CHF",16,25,"okay"
"4613",229855352125597,"R_3CINlYRwGPISJ35","heating",10,"numeracy low",2,100,1141,0.0876424189307625,-1.05728564441821,0.0876424189307625,1.05728564441821,3.05728564441821,2,3.5,-1.30418719211823,1015,"R_1QLVecSrgBB3TF7","female","Germany","degree",2,5,1557,"R_3CINlYRwGPISJ35",68,"> 4'000€
>5'900 CHF",16,25,"okay"
"4614",229855352125597,"R_3CINlYRwGPISJ35","light",10,"numeracy low",1,50,358,0.139664804469274,-0.854913022307856,0.139664804469274,0.854913022307856,2.55388302664387,1.69897000433602,3.5,-1.30418719211823,1015,"R_1QLVecSrgBB3TF7","female","Germany","degree",2,5,1557,"R_3CINlYRwGPISJ35",68,"> 4'000€
>5'900 CHF",16,25,"okay"
"4615",229855352125597,"R_3CINlYRwGPISJ35","shower",10,"numeracy low",1,100,1186,0.0843170320404722,-1.07408468902824,0.0843170320404722,1.07408468902824,3.07408468902824,2,3.5,-1.30418719211823,1015,"R_1QLVecSrgBB3TF7","female","Germany","degree",2,5,1557,"R_3CINlYRwGPISJ35",68,"> 4'000€
>5'900 CHF",16,25,"okay"
"4616",229855352125597,"R_3CINlYRwGPISJ35","washing",10,"numeracy low",2,200,127,1.5748031496063,0.197226274708024,1.5748031496063,0.197226274708024,2.10380372095596,2.30102999566398,3.5,-1.30418719211823,1015,"R_1QLVecSrgBB3TF7","female","Germany","degree",2,5,1557,"R_3CINlYRwGPISJ35",68,"> 4'000€
>5'900 CHF",16,25,"okay"
"4617",229855352130794,"R_2Bm2KJXRyABauyk","dishwasher",40,"numeracy low",2,30,74,0.405405405405405,-0.392110465011314,0.405405405405405,0.392110465011314,1.86923171973098,1.47712125471966,6,1.19581280788177,766,"R_23dhBmmmpedny6z","female","Germany","degree",2,4,845,"R_2Bm2KJXRyABauyk",61,"> 4'000€
>5'900 CHF",12,14,"okay"
"4618",229855352130794,"R_2Bm2KJXRyABauyk","dryer",40,"numeracy low",2,400,1088,0.367647058823529,-0.434568904034199,0.367647058823529,0.434568904034199,3.03662889536216,2.60205999132796,6,1.19581280788177,766,"R_23dhBmmmpedny6z","female","Germany","degree",2,4,845,"R_2Bm2KJXRyABauyk",61,"> 4'000€
>5'900 CHF",12,14,"okay"
"4619",229855352130794,"R_2Bm2KJXRyABauyk","fridge",40,"numeracy low",2,200,52,3.84615384615385,0.585026652029182,3.84615384615385,0.585026652029182,1.7160033436348,2.30102999566398,6,1.19581280788177,766,"R_23dhBmmmpedny6z","female","Germany","degree",2,4,845,"R_2Bm2KJXRyABauyk",61,"> 4'000€
>5'900 CHF",12,14,"okay"
"4620",229855352130794,"R_2Bm2KJXRyABauyk","hairdryer",40,"numeracy low",2,150,128,1.171875,0.0688812894078129,1.171875,0.0688812894078129,2.10720996964787,2.17609125905568,6,1.19581280788177,766,"R_23dhBmmmpedny6z","female","Germany","degree",2,4,845,"R_2Bm2KJXRyABauyk",61,"> 4'000€
>5'900 CHF",12,14,"okay"
"4621",229855352130794,"R_2Bm2KJXRyABauyk","heating",40,"numeracy low",3,1000,1141,0.876424189307625,-0.0572856444182146,0.876424189307625,0.0572856444182146,3.05728564441821,3,6,1.19581280788177,766,"R_23dhBmmmpedny6z","female","Germany","degree",2,4,845,"R_2Bm2KJXRyABauyk",61,"> 4'000€
>5'900 CHF",12,14,"okay"
