"","m","behavior","gender","age","country","education","actual","actual.log","ResponseId.wave1.wave1","estimate.wave1","income.wave1","estimation.bias.wave1","estimation.bias.log.wave1","absolute.error.wave1","absolute.error.log.wave1","estimate.log.wave1","climate_concern.wave1","concern.scaled.wave1","ResponseId.wave1","numeracy.f","certainty","estimate.wave2","estimation.bias.wave2","estimation.bias.log.wave2","absolute.error.wave2","absolute.error.log.wave2","estimate.log.wave2","climate_concern.wave2","concern.scaled.wave2","Duration.wave1","ResponseId.wave1.wave2","household_size","politicalorientation_1","Duration.wave2","ResponseId.wave2","income.wave2","Minutes.wave1","Minutes.wave2","Minutes"
"4183",229678093284551,"shower","male",56,"Switzerland","obligatory school",1186,3.07408468902824,"R_3GBUvUfh9Q3gNlv",200,"<1'500€
<3'100CHF",0.168634064080944,-0.773054693364263,0.168634064080944,0.773054693364263,2.30102999566398,6,1.07881773399015,"R_3Qy41xx43VBVI2J","numeracy high",4,120,0.101180438448567,-0.994903442980619,0.101180438448567,0.994903442980619,2.07918124604762,6,1.19581280788177,2525,"R_3GBUvUfh9Q3gNlv",1,4,3919,"R_3Qy41xx43VBVI2J","<1'500€
<3'100CHF",42,65,"okay"
"4184",229678093284551,"washing","male",56,"Switzerland","obligatory school",127,2.10380372095596,"R_3GBUvUfh9Q3gNlv",400,"<1'500€
<3'100CHF",3.1496062992126,0.498256270372006,3.1496062992126,0.498256270372006,2.60205999132796,6,1.07881773399015,"R_3Qy41xx43VBVI2J","numeracy high",5,200,1.5748031496063,0.197226274708024,1.5748031496063,0.197226274708024,2.30102999566398,6,1.19581280788177,2525,"R_3GBUvUfh9Q3gNlv",1,4,3919,"R_3Qy41xx43VBVI2J","<1'500€
<3'100CHF",42,65,"okay"
"4185",229678093294826,"dishwasher","female",64,"Switzerland","degree",74,1.86923171973098,"R_21aGdDDHglzuebV",2000,"2'500- 4'000€
<4'300- 5'899CHF",27.027027027027,1.431798275933,27.027027027027,1.431798275933,3.30102999566398,6,1.07881773399015,"R_3EmcbAxB2fgWfm5","numeracy high",2,500,6.75675675675676,0.829738284605043,6.75675675675676,0.829738284605043,2.69897000433602,6,1.19581280788177,646,"R_21aGdDDHglzuebV",2,4,811,"R_3EmcbAxB2fgWfm5","2'500- 4'000€
<4'300- 5'899CHF",10,13,"okay"
"4186",229678093294826,"dryer","female",64,"Switzerland","degree",1088,3.03662889536216,"R_21aGdDDHglzuebV",2000,"2'500- 4'000€
<4'300- 5'899CHF",1.83823529411765,0.26440110030182,1.83823529411765,0.26440110030182,3.30102999566398,6,1.07881773399015,"R_3EmcbAxB2fgWfm5","numeracy high",2,500,0.459558823529412,-0.337658891026142,0.459558823529412,0.337658891026142,2.69897000433602,6,1.19581280788177,646,"R_21aGdDDHglzuebV",2,4,811,"R_3EmcbAxB2fgWfm5","2'500- 4'000€
<4'300- 5'899CHF",10,13,"okay"
"4187",229678093294826,"fridge","female",64,"Switzerland","degree",52,1.7160033436348,"R_21aGdDDHglzuebV",2000,"2'500- 4'000€
<4'300- 5'899CHF",38.4615384615385,1.58502665202918,38.4615384615385,1.58502665202918,3.30102999566398,6,1.07881773399015,"R_3EmcbAxB2fgWfm5","numeracy high",2,50,0.961538461538462,-0.0170333392987803,0.961538461538462,0.0170333392987803,1.69897000433602,6,1.19581280788177,646,"R_21aGdDDHglzuebV",2,4,811,"R_3EmcbAxB2fgWfm5","2'500- 4'000€
<4'300- 5'899CHF",10,13,"okay"
"4188",229678093294826,"hairdryer","female",64,"Switzerland","degree",128,2.10720996964787,"R_21aGdDDHglzuebV",2000,"2'500- 4'000€
<4'300- 5'899CHF",15.625,1.19382002601611,15.625,1.19382002601611,3.30102999566398,6,1.07881773399015,"R_3EmcbAxB2fgWfm5","numeracy high",2,300,2.34375,0.369911285071794,2.34375,0.369911285071794,2.47712125471966,6,1.19581280788177,646,"R_21aGdDDHglzuebV",2,4,811,"R_3EmcbAxB2fgWfm5","2'500- 4'000€
<4'300- 5'899CHF",10,13,"okay"
"4189",229678093294826,"heating","female",64,"Switzerland","degree",1141,3.05728564441821,"R_21aGdDDHglzuebV",2000,"2'500- 4'000€
<4'300- 5'899CHF",1.75284837861525,0.243744351245767,1.75284837861525,0.243744351245767,3.30102999566398,6,1.07881773399015,"R_3EmcbAxB2fgWfm5","numeracy high",2,500,0.438212094653812,-0.358315640082196,0.438212094653812,0.358315640082196,2.69897000433602,6,1.19581280788177,646,"R_21aGdDDHglzuebV",2,4,811,"R_3EmcbAxB2fgWfm5","2'500- 4'000€
<4'300- 5'899CHF",10,13,"okay"
"4190",229678093294826,"light","female",64,"Switzerland","degree",358,2.55388302664387,"R_21aGdDDHglzuebV",1000,"2'500- 4'000€
<4'300- 5'899CHF",2.79329608938547,0.446116973356126,2.79329608938547,0.446116973356126,3,6,1.07881773399015,"R_3EmcbAxB2fgWfm5","numeracy high",2,15,0.0418994413407821,-1.37779176758819,0.0418994413407821,1.37779176758819,1.17609125905568,6,1.19581280788177,646,"R_21aGdDDHglzuebV",2,4,811,"R_3EmcbAxB2fgWfm5","2'500- 4'000€
<4'300- 5'899CHF",10,13,"okay"
"4191",229678093294826,"shower","female",64,"Switzerland","degree",1186,3.07408468902824,"R_21aGdDDHglzuebV",1500,"2'500- 4'000€
<4'300- 5'899CHF",1.26475548060708,0.102006570027437,1.26475548060708,0.102006570027437,3.17609125905568,6,1.07881773399015,"R_3EmcbAxB2fgWfm5","numeracy high",2,100,0.0843170320404722,-1.07408468902824,0.0843170320404722,1.07408468902824,2,6,1.19581280788177,646,"R_21aGdDDHglzuebV",2,4,811,"R_3EmcbAxB2fgWfm5","2'500- 4'000€
<4'300- 5'899CHF",10,13,"okay"
"4192",229678093294826,"washing","female",64,"Switzerland","degree",127,2.10380372095596,"R_21aGdDDHglzuebV",2000,"2'500- 4'000€
<4'300- 5'899CHF",15.748031496063,1.19722627470802,15.748031496063,1.19722627470802,3.30102999566398,6,1.07881773399015,"R_3EmcbAxB2fgWfm5","numeracy high",2,300,2.36220472440945,0.373317533763706,2.36220472440945,0.373317533763706,2.47712125471966,6,1.19581280788177,646,"R_21aGdDDHglzuebV",2,4,811,"R_3EmcbAxB2fgWfm5","2'500- 4'000€
<4'300- 5'899CHF",10,13,"okay"
"4193",229678093298939,"dishwasher","female",59,"Switzerland","obligatory school",74,1.86923171973098,"R_e4N6cNACFRrujZf",280,"<1'500- 2'499€
3'100-4'299CHF",3.78378378378378,0.577926311611243,3.78378378378378,0.577926311611243,2.44715803134222,5.75,0.828817733990148,"R_3Pq4dwxmvP7IV7W","numeracy high",2,280,3.78378378378378,0.577926311611243,3.78378378378378,0.577926311611243,2.44715803134222,5.5,0.695812807881773,2476,"R_e4N6cNACFRrujZf",2,4,2338,"R_3Pq4dwxmvP7IV7W","<1'500- 2'499€
3'100-4'299CHF",41,38,"okay"
"4194",229678093298939,"dryer","female",59,"Switzerland","obligatory school",1088,3.03662889536216,"R_e4N6cNACFRrujZf",600,"<1'500- 2'499€
3'100-4'299CHF",0.551470588235294,-0.258477644978517,0.551470588235294,0.258477644978517,2.77815125038364,5.75,0.828817733990148,"R_3Pq4dwxmvP7IV7W","numeracy high",2,1200,1.10294117647059,0.0425523506854638,1.10294117647059,0.0425523506854638,3.07918124604762,5.5,0.695812807881773,2476,"R_e4N6cNACFRrujZf",2,4,2338,"R_3Pq4dwxmvP7IV7W","<1'500- 2'499€
3'100-4'299CHF",41,38,"okay"
"4195",229678093298939,"fridge","female",59,"Switzerland","obligatory school",52,1.7160033436348,"R_e4N6cNACFRrujZf",450,"<1'500- 2'499€
3'100-4'299CHF",8.65384615384615,0.937209170140545,8.65384615384615,0.937209170140545,2.65321251377534,5.75,0.828817733990148,"R_3Pq4dwxmvP7IV7W","numeracy high",3,120,2.30769230769231,0.363177902412826,2.30769230769231,0.363177902412826,2.07918124604762,5.5,0.695812807881773,2476,"R_e4N6cNACFRrujZf",2,4,2338,"R_3Pq4dwxmvP7IV7W","<1'500- 2'499€
3'100-4'299CHF",41,38,"okay"
"4196",229678093298939,"hairdryer","female",59,"Switzerland","obligatory school",128,2.10720996964787,"R_e4N6cNACFRrujZf",800,"<1'500- 2'499€
3'100-4'299CHF",6.25,0.795880017344075,6.25,0.795880017344075,2.90308998699194,5.75,0.828817733990148,"R_3Pq4dwxmvP7IV7W","numeracy high",2,2800,21.875,1.33994806169435,21.875,1.33994806169435,3.44715803134222,5.5,0.695812807881773,2476,"R_e4N6cNACFRrujZf",2,4,2338,"R_3Pq4dwxmvP7IV7W","<1'500- 2'499€
3'100-4'299CHF",41,38,"okay"
"4197",229678093298939,"heating","female",59,"Switzerland","obligatory school",1141,3.05728564441821,"R_e4N6cNACFRrujZf",1200,"<1'500- 2'499€
3'100-4'299CHF",1.05170902716915,0.0218956016294102,1.05170902716915,0.0218956016294102,3.07918124604762,5.75,0.828817733990148,"R_3Pq4dwxmvP7IV7W","numeracy high",2,1400,1.22699386503067,0.0888423912600234,1.22699386503067,0.0888423912600234,3.14612803567824,5.5,0.695812807881773,2476,"R_e4N6cNACFRrujZf",2,4,2338,"R_3Pq4dwxmvP7IV7W","<1'500- 2'499€
3'100-4'299CHF",41,38,"okay"
"4198",229678093298939,"light","female",59,"Switzerland","obligatory school",358,2.55388302664387,"R_e4N6cNACFRrujZf",150,"<1'500- 2'499€
3'100-4'299CHF",0.418994413407821,-0.377791767588193,0.418994413407821,0.377791767588193,2.17609125905568,5.75,0.828817733990148,"R_3Pq4dwxmvP7IV7W","numeracy high",2,300,0.837988826815642,-0.0767617719242119,0.837988826815642,0.0767617719242119,2.47712125471966,5.5,0.695812807881773,2476,"R_e4N6cNACFRrujZf",2,4,2338,"R_3Pq4dwxmvP7IV7W","<1'500- 2'499€
3'100-4'299CHF",41,38,"okay"
"4199",229678093298939,"shower","female",59,"Switzerland","obligatory school",1186,3.07408468902824,"R_e4N6cNACFRrujZf",360,"<1'500- 2'499€
3'100-4'299CHF",0.3035413153457,-0.517782188260957,0.3035413153457,0.517782188260957,2.55630250076729,5.75,0.828817733990148,"R_3Pq4dwxmvP7IV7W","numeracy high",2,400,0.337268128161889,-0.472024697700281,0.337268128161889,0.472024697700281,2.60205999132796,5.5,0.695812807881773,2476,"R_e4N6cNACFRrujZf",2,4,2338,"R_3Pq4dwxmvP7IV7W","<1'500- 2'499€
3'100-4'299CHF",41,38,"okay"
"4200",229678093298939,"washing","female",59,"Switzerland","obligatory school",127,2.10380372095596,"R_e4N6cNACFRrujZf",400,"<1'500- 2'499€
3'100-4'299CHF",3.1496062992126,0.498256270372006,3.1496062992126,0.498256270372006,2.60205999132796,5.75,0.828817733990148,"R_3Pq4dwxmvP7IV7W","numeracy high",2,600,4.7244094488189,0.674347529427687,4.7244094488189,0.674347529427687,2.77815125038364,5.5,0.695812807881773,2476,"R_e4N6cNACFRrujZf",2,4,2338,"R_3Pq4dwxmvP7IV7W","<1'500- 2'499€
3'100-4'299CHF",41,38,"okay"
"4201",229678093302790,"dishwasher","female",45,"Switzerland","degree",74,1.86923171973098,"R_3nH7erFm3FlZqRm",100,"<1'500€
<3'100CHF",1.35135135135135,0.130768280269024,1.35135135135135,0.130768280269024,2,4.75,-0.171182266009852,"R_2bN5F89p3dp47h6","numeracy low",2,200,2.7027027027027,0.431798275933005,2.7027027027027,0.431798275933005,2.30102999566398,4.75,-0.0541871921182269,781,"R_3nH7erFm3FlZqRm",2,3,971,"R_2bN5F89p3dp47h6","<1'500€
<3'100CHF",13,16,"okay"
"4202",229678093302790,"dryer","female",45,"Switzerland","degree",1088,3.03662889536216,"R_3nH7erFm3FlZqRm",500,"<1'500€
<3'100CHF",0.459558823529412,-0.337658891026142,0.459558823529412,0.337658891026142,2.69897000433602,4.75,-0.171182266009852,"R_2bN5F89p3dp47h6","numeracy low",2,600,0.551470588235294,-0.258477644978517,0.551470588235294,0.258477644978517,2.77815125038364,4.75,-0.0541871921182269,781,"R_3nH7erFm3FlZqRm",2,3,971,"R_2bN5F89p3dp47h6","<1'500€
<3'100CHF",13,16,"okay"
"4203",229678093302790,"fridge","female",45,"Switzerland","degree",52,1.7160033436348,"R_3nH7erFm3FlZqRm",150,"<1'500€
<3'100CHF",2.88461538461538,0.460087915420882,2.88461538461538,0.460087915420882,2.17609125905568,4.75,-0.171182266009852,"R_2bN5F89p3dp47h6","numeracy low",1,50,0.961538461538462,-0.0170333392987803,0.961538461538462,0.0170333392987803,1.69897000433602,4.75,-0.0541871921182269,781,"R_3nH7erFm3FlZqRm",2,3,971,"R_2bN5F89p3dp47h6","<1'500€
<3'100CHF",13,16,"okay"
"4204",229678093302790,"hairdryer","female",45,"Switzerland","degree",128,2.10720996964787,"R_3nH7erFm3FlZqRm",50,"<1'500€
<3'100CHF",0.390625,-0.40823996531185,0.390625,0.40823996531185,1.69897000433602,4.75,-0.171182266009852,"R_2bN5F89p3dp47h6","numeracy low",3,5,0.0390625,-1.40823996531185,0.0390625,1.40823996531185,0.698970004336019,4.75,-0.0541871921182269,781,"R_3nH7erFm3FlZqRm",2,3,971,"R_2bN5F89p3dp47h6","<1'500€
<3'100CHF",13,16,"okay"
"4205",229678093302790,"heating","female",45,"Switzerland","degree",1141,3.05728564441821,"R_3nH7erFm3FlZqRm",300,"<1'500€
<3'100CHF",0.262927256792287,-0.580164389698552,0.262927256792287,0.580164389698552,2.47712125471966,4.75,-0.171182266009852,"R_2bN5F89p3dp47h6","numeracy low",1,200,0.175284837861525,-0.756255648754233,0.175284837861525,0.756255648754233,2.30102999566398,4.75,-0.0541871921182269,781,"R_3nH7erFm3FlZqRm",2,3,971,"R_2bN5F89p3dp47h6","<1'500€
<3'100CHF",13,16,"okay"
"4206",229678093302790,"light","female",45,"Switzerland","degree",358,2.55388302664387,"R_3nH7erFm3FlZqRm",50,"<1'500€
<3'100CHF",0.139664804469274,-0.854913022307856,0.139664804469274,0.854913022307856,1.69897000433602,4.75,-0.171182266009852,"R_2bN5F89p3dp47h6","numeracy low",2,100,0.279329608938547,-0.553883026643874,0.279329608938547,0.553883026643874,2,4.75,-0.0541871921182269,781,"R_3nH7erFm3FlZqRm",2,3,971,"R_2bN5F89p3dp47h6","<1'500€
<3'100CHF",13,16,"okay"
"4207",229678093302790,"shower","female",45,"Switzerland","degree",1186,3.07408468902824,"R_3nH7erFm3FlZqRm",200,"<1'500€
<3'100CHF",0.168634064080944,-0.773054693364263,0.168634064080944,0.773054693364263,2.30102999566398,4.75,-0.171182266009852,"R_2bN5F89p3dp47h6","numeracy low",1,50,0.0421585160202361,-1.37511468469222,0.0421585160202361,1.37511468469222,1.69897000433602,4.75,-0.0541871921182269,781,"R_3nH7erFm3FlZqRm",2,3,971,"R_2bN5F89p3dp47h6","<1'500€
<3'100CHF",13,16,"okay"
"4208",229678093302790,"washing","female",45,"Switzerland","degree",127,2.10380372095596,"R_3nH7erFm3FlZqRm",50,"<1'500€
<3'100CHF",0.393700787401575,-0.404833716619938,0.393700787401575,0.404833716619938,1.69897000433602,4.75,-0.171182266009852,"R_2bN5F89p3dp47h6","numeracy low",1,200,1.5748031496063,0.197226274708024,1.5748031496063,0.197226274708024,2.30102999566398,4.75,-0.0541871921182269,781,"R_3nH7erFm3FlZqRm",2,3,971,"R_2bN5F89p3dp47h6","<1'500€
<3'100CHF",13,16,"okay"
"4209",229678093312036,"dishwasher","female",41,"Switzerland","degree",74,1.86923171973098,"R_3nGzUm4aNDYJiLY",2500,"<1'500- 2'499€
3'100-4'299CHF",33.7837837837838,1.52870828894106,33.7837837837838,1.52870828894106,3.39794000867204,4.75,-0.171182266009852,"R_xhgwIdsmKhptaSZ","numeracy low",3,560,7.56756756756757,0.878956307275224,7.56756756756757,0.878956307275224,2.7481880270062,5,0.195812807881773,785,"R_3nGzUm4aNDYJiLY",4,5,796,"R_xhgwIdsmKhptaSZ","<1'500- 2'499€
3'100-4'299CHF",13,13,"okay"
"4210",229678093312036,"dryer","female",41,"Switzerland","degree",1088,3.03662889536216,"R_3nGzUm4aNDYJiLY",2000,"<1'500- 2'499€
3'100-4'299CHF",1.83823529411765,0.26440110030182,1.83823529411765,0.26440110030182,3.30102999566398,4.75,-0.171182266009852,"R_xhgwIdsmKhptaSZ","numeracy low",2,180,0.165441176470588,-0.781356390258855,0.165441176470588,0.781356390258855,2.25527250510331,5,0.195812807881773,785,"R_3nGzUm4aNDYJiLY",4,5,796,"R_xhgwIdsmKhptaSZ","<1'500- 2'499€
3'100-4'299CHF",13,13,"okay"
"4211",229678093312036,"fridge","female",41,"Switzerland","degree",52,1.7160033436348,"R_3nGzUm4aNDYJiLY",1500,"<1'500- 2'499€
3'100-4'299CHF",28.8461538461538,1.46008791542088,28.8461538461538,1.46008791542088,3.17609125905568,4.75,-0.171182266009852,"R_xhgwIdsmKhptaSZ","numeracy low",3,1500,28.8461538461538,1.46008791542088,28.8461538461538,1.46008791542088,3.17609125905568,5,0.195812807881773,785,"R_3nGzUm4aNDYJiLY",4,5,796,"R_xhgwIdsmKhptaSZ","<1'500- 2'499€
3'100-4'299CHF",13,13,"okay"
"4212",229678093312036,"hairdryer","female",41,"Switzerland","degree",128,2.10720996964787,"R_3nGzUm4aNDYJiLY",1000,"<1'500- 2'499€
3'100-4'299CHF",7.8125,0.892790030352132,7.8125,0.892790030352132,3,4.75,-0.171182266009852,"R_xhgwIdsmKhptaSZ","numeracy low",3,75,0.5859375,-0.232148706256168,0.5859375,0.232148706256168,1.8750612633917,5,0.195812807881773,785,"R_3nGzUm4aNDYJiLY",4,5,796,"R_xhgwIdsmKhptaSZ","<1'500- 2'499€
3'100-4'299CHF",13,13,"okay"
"4213",229678093312036,"heating","female",41,"Switzerland","degree",1141,3.05728564441821,"R_3nGzUm4aNDYJiLY",2000,"<1'500- 2'499€
3'100-4'299CHF",1.75284837861525,0.243744351245767,1.75284837861525,0.243744351245767,3.30102999566398,4.75,-0.171182266009852,"R_xhgwIdsmKhptaSZ","numeracy low",3,2600,2.27870289219982,0.357687703552603,2.27870289219982,0.357687703552603,3.41497334797082,5,0.195812807881773,785,"R_3nGzUm4aNDYJiLY",4,5,796,"R_xhgwIdsmKhptaSZ","<1'500- 2'499€
3'100-4'299CHF",13,13,"okay"
"4214",229678093312036,"light","female",41,"Switzerland","degree",358,2.55388302664387,"R_3nGzUm4aNDYJiLY",80,"<1'500- 2'499€
3'100-4'299CHF",0.223463687150838,-0.650793039651931,0.223463687150838,0.650793039651931,1.90308998699194,4.75,-0.171182266009852,"R_xhgwIdsmKhptaSZ","numeracy low",3,60,0.167597765363128,-0.775731776260231,0.167597765363128,0.775731776260231,1.77815125038364,5,0.195812807881773,785,"R_3nGzUm4aNDYJiLY",4,5,796,"R_xhgwIdsmKhptaSZ","<1'500- 2'499€
3'100-4'299CHF",13,13,"okay"
"4215",229678093312036,"shower","female",41,"Switzerland","degree",1186,3.07408468902824,"R_3nGzUm4aNDYJiLY",2000,"<1'500- 2'499€
3'100-4'299CHF",1.68634064080944,0.226945306635737,1.68634064080944,0.226945306635737,3.30102999566398,4.75,-0.171182266009852,"R_xhgwIdsmKhptaSZ","numeracy low",3,90,0.075885328836425,-1.11984217958892,0.075885328836425,1.11984217958892,1.95424250943932,5,0.195812807881773,785,"R_3nGzUm4aNDYJiLY",4,5,796,"R_xhgwIdsmKhptaSZ","<1'500- 2'499€
3'100-4'299CHF",13,13,"okay"
"4216",229678093312036,"washing","female",41,"Switzerland","degree",127,2.10380372095596,"R_3nGzUm4aNDYJiLY",900,"<1'500- 2'499€
3'100-4'299CHF",7.08661417322835,0.850438788483368,7.08661417322835,0.850438788483368,2.95424250943932,4.75,-0.171182266009852,"R_xhgwIdsmKhptaSZ","numeracy low",2,1200,9.4488188976378,0.975377525091668,9.4488188976378,0.975377525091668,3.07918124604762,5,0.195812807881773,785,"R_3nGzUm4aNDYJiLY",4,5,796,"R_xhgwIdsmKhptaSZ","<1'500- 2'499€
3'100-4'299CHF",13,13,"okay"
"4217",229678093313064,"dishwasher","female",63,"Switzerland","obligatory school",74,1.86923171973098,"R_2Vqd3pgSyhpvGMs",800,"<1'500- 2'499€
3'100-4'299CHF",10.8108108108108,1.03385826726097,10.8108108108108,1.03385826726097,2.90308998699194,5,0.0788177339901477,"R_26f1OmYAyKKQTeV","numeracy low",1,350,4.72972972972973,0.674836324619299,4.72972972972973,0.674836324619299,2.54406804435028,5.75,0.945812807881773,913,"R_2Vqd3pgSyhpvGMs",1,1,1010,"R_26f1OmYAyKKQTeV","<1'500- 2'499€
3'100-4'299CHF",15,16,"okay"
"4218",229678093313064,"dryer","female",63,"Switzerland","obligatory school",1088,3.03662889536216,"R_2Vqd3pgSyhpvGMs",2000,"<1'500- 2'499€
3'100-4'299CHF",1.83823529411765,0.26440110030182,1.83823529411765,0.26440110030182,3.30102999566398,5,0.0788177339901477,"R_26f1OmYAyKKQTeV","numeracy low",1,1000,0.919117647058823,-0.0366288953621611,0.919117647058823,0.0366288953621611,3,5.75,0.945812807881773,913,"R_2Vqd3pgSyhpvGMs",1,1,1010,"R_26f1OmYAyKKQTeV","<1'500- 2'499€
3'100-4'299CHF",15,16,"okay"
"4219",229678093313064,"fridge","female",63,"Switzerland","obligatory school",52,1.7160033436348,"R_2Vqd3pgSyhpvGMs",900,"<1'500- 2'499€
3'100-4'299CHF",17.3076923076923,1.23823916580453,17.3076923076923,1.23823916580453,2.95424250943932,5,0.0788177339901477,"R_26f1OmYAyKKQTeV","numeracy low",1,450,8.65384615384615,0.937209170140545,8.65384615384615,0.937209170140545,2.65321251377534,5.75,0.945812807881773,913,"R_2Vqd3pgSyhpvGMs",1,1,1010,"R_26f1OmYAyKKQTeV","<1'500- 2'499€
3'100-4'299CHF",15,16,"okay"
"4220",229678093313064,"hairdryer","female",63,"Switzerland","obligatory school",128,2.10720996964787,"R_2Vqd3pgSyhpvGMs",1000,"<1'500- 2'499€
3'100-4'299CHF",7.8125,0.892790030352132,7.8125,0.892790030352132,3,5,0.0788177339901477,"R_26f1OmYAyKKQTeV","numeracy low",1,500,3.90625,0.59176003468815,3.90625,0.59176003468815,2.69897000433602,5.75,0.945812807881773,913,"R_2Vqd3pgSyhpvGMs",1,1,1010,"R_26f1OmYAyKKQTeV","<1'500- 2'499€
3'100-4'299CHF",15,16,"okay"
"4221",229678093313064,"heating","female",63,"Switzerland","obligatory school",1141,3.05728564441821,"R_2Vqd3pgSyhpvGMs",3000,"<1'500- 2'499€
3'100-4'299CHF",2.62927256792287,0.419835610301448,2.62927256792287,0.419835610301448,3.47712125471966,5,0.0788177339901477,"R_26f1OmYAyKKQTeV","numeracy low",1,400,0.35056967572305,-0.455225653090252,0.35056967572305,0.455225653090252,2.60205999132796,5.75,0.945812807881773,913,"R_2Vqd3pgSyhpvGMs",1,1,1010,"R_26f1OmYAyKKQTeV","<1'500- 2'499€
3'100-4'299CHF",15,16,"okay"
"4222",229678093313064,"light","female",63,"Switzerland","obligatory school",358,2.55388302664387,"R_2Vqd3pgSyhpvGMs",400,"<1'500- 2'499€
3'100-4'299CHF",1.11731843575419,0.048176964684088,1.11731843575419,0.048176964684088,2.60205999132796,5,0.0788177339901477,"R_26f1OmYAyKKQTeV","numeracy low",1,800,2.23463687150838,0.349206960348069,2.23463687150838,0.349206960348069,2.90308998699194,5.75,0.945812807881773,913,"R_2Vqd3pgSyhpvGMs",1,1,1010,"R_26f1OmYAyKKQTeV","<1'500- 2'499€
3'100-4'299CHF",15,16,"okay"
"4223",229678093313064,"shower","female",63,"Switzerland","obligatory school",1186,3.07408468902824,"R_2Vqd3pgSyhpvGMs",500,"<1'500- 2'499€
3'100-4'299CHF",0.421585160202361,-0.375114684692225,0.421585160202361,0.375114684692225,2.69897000433602,5,0.0788177339901477,"R_26f1OmYAyKKQTeV","numeracy low",1,900,0.75885328836425,-0.119842179588919,0.75885328836425,0.119842179588919,2.95424250943932,5.75,0.945812807881773,913,"R_2Vqd3pgSyhpvGMs",1,1,1010,"R_26f1OmYAyKKQTeV","<1'500- 2'499€
3'100-4'299CHF",15,16,"okay"
"4224",229678093313064,"washing","female",63,"Switzerland","obligatory school",127,2.10380372095596,"R_2Vqd3pgSyhpvGMs",1500,"<1'500- 2'499€
3'100-4'299CHF",11.8110236220472,1.07228753809972,11.8110236220472,1.07228753809972,3.17609125905568,5,0.0788177339901477,"R_26f1OmYAyKKQTeV","numeracy low",1,1150,9.05511811023622,0.956894119397655,9.05511811023622,0.956894119397655,3.06069784035361,5.75,0.945812807881773,913,"R_2Vqd3pgSyhpvGMs",1,1,1010,"R_26f1OmYAyKKQTeV","<1'500- 2'499€
3'100-4'299CHF",15,16,"okay"
"4225",229678093326426,"dishwasher","male",59,"Switzerland","degree",74,1.86923171973098,"R_3FQecw6aCDx1shm",300,"<1'500€
<3'100CHF",4.05405405405405,0.607889534988686,4.05405405405405,0.607889534988686,2.47712125471966,6,1.07881773399015,"R_1Km3m54TPU3JKM1","numeracy low",2,2000,27.027027027027,1.431798275933,27.027027027027,1.431798275933,3.30102999566398,6,1.19581280788177,3536,"R_3FQecw6aCDx1shm",1,4,1780,"R_1Km3m54TPU3JKM1","<1'500€
<3'100CHF",58,29,"okay"
"4226",229678093326426,"dryer","male",59,"Switzerland","degree",1088,3.03662889536216,"R_3FQecw6aCDx1shm",10,"<1'500€
<3'100CHF",0.00919117647058824,-2.03662889536216,0.00919117647058824,2.03662889536216,1,6,1.07881773399015,"R_1Km3m54TPU3JKM1","numeracy low",2,3000,2.75735294117647,0.440492359357501,2.75735294117647,0.440492359357501,3.47712125471966,6,1.19581280788177,3536,"R_3FQecw6aCDx1shm",1,4,1780,"R_1Km3m54TPU3JKM1","<1'500€
<3'100CHF",58,29,"okay"
"4227",229678093326426,"fridge","male",59,"Switzerland","degree",52,1.7160033436348,"R_3FQecw6aCDx1shm",400,"<1'500€
<3'100CHF",7.69230769230769,0.886056647693163,7.69230769230769,0.886056647693163,2.60205999132796,6,1.07881773399015,"R_1Km3m54TPU3JKM1","numeracy low",2,1200,23.0769230769231,1.36317790241283,23.0769230769231,1.36317790241283,3.07918124604762,6,1.19581280788177,3536,"R_3FQecw6aCDx1shm",1,4,1780,"R_1Km3m54TPU3JKM1","<1'500€
<3'100CHF",58,29,"okay"
"4228",229678093326426,"hairdryer","male",59,"Switzerland","degree",128,2.10720996964787,"R_3FQecw6aCDx1shm",10,"<1'500€
<3'100CHF",0.078125,-1.10720996964787,0.078125,1.10720996964787,1,6,1.07881773399015,"R_1Km3m54TPU3JKM1","numeracy low",2,400,3.125,0.494850021680094,3.125,0.494850021680094,2.60205999132796,6,1.19581280788177,3536,"R_3FQecw6aCDx1shm",1,4,1780,"R_1Km3m54TPU3JKM1","<1'500€
<3'100CHF",58,29,"okay"
"4229",229678093326426,"heating","male",59,"Switzerland","degree",1141,3.05728564441821,"R_3FQecw6aCDx1shm",1000,"<1'500€
<3'100CHF",0.876424189307625,-0.0572856444182146,0.876424189307625,0.0572856444182146,3,6,1.07881773399015,"R_1Km3m54TPU3JKM1","numeracy low",2,800,0.7011393514461,-0.154195657426271,0.7011393514461,0.154195657426271,2.90308998699194,6,1.19581280788177,3536,"R_3FQecw6aCDx1shm",1,4,1780,"R_1Km3m54TPU3JKM1","<1'500€
<3'100CHF",58,29,"okay"
"4230",229678093326426,"light","male",59,"Switzerland","degree",358,2.55388302664387,"R_3FQecw6aCDx1shm",60,"<1'500€
<3'100CHF",0.167597765363128,-0.775731776260231,0.167597765363128,0.775731776260231,1.77815125038364,6,1.07881773399015,"R_1Km3m54TPU3JKM1","numeracy low",2,500,1.39664804469274,0.145086977692144,1.39664804469274,0.145086977692144,2.69897000433602,6,1.19581280788177,3536,"R_3FQecw6aCDx1shm",1,4,1780,"R_1Km3m54TPU3JKM1","<1'500€
<3'100CHF",58,29,"okay"
