"","ResponseId.wave1","m","Sum","Duration.wave1","gender","country","income.wave1","education","household_size","politcalorientation","ResponseId","age","Minutes.wave1","Minutes","climate_concern","concern.scaled","percent","type","choice","A","B","priceA","priceB","energyA","energyB","trade.price","trade.energy","price.level","energy.level"
"6602","R_SBqIymDRs8RY3Lz",229678093254769,5,834,"female","Switzerland","<1'500€
<3'100CHF","no formal education",1,6,"R_82qifZi875gCzct",76,13,"okay",5,0.2375,0.714285714285714,"exp.low_che.int",0,"exp.low","che.int","exp","che","low","int","expensive-cheap","low-medium","2","1"
"6603","R_SBqIymDRs8RY3Lz",229678093254769,5,834,"female","Switzerland","<1'500€
<3'100CHF","no formal education",1,6,"R_82qifZi875gCzct",76,13,"okay",5,0.2375,0.714285714285714,"exp.low_che.hig",1,"exp.low","che.hig","exp","che","low","hig","expensive-cheap","low-high","2","2"
"6604","R_SBqIymDRs8RY3Lz",229678093254769,5,834,"female","Switzerland","<1'500€
<3'100CHF","no formal education",1,6,"R_82qifZi875gCzct",76,13,"okay",5,0.2375,0.714285714285714,"exp.low_mid.hig",1,"exp.low","mid.hig","exp","mid","low","hig","expensive-mid","low-high","1","2"
"6605","R_SBqIymDRs8RY3Lz",229678093254769,5,834,"female","Switzerland","<1'500€
<3'100CHF","no formal education",1,6,"R_82qifZi875gCzct",76,13,"okay",5,0.2375,0.714285714285714,"exp.int_che.hig",1,"exp.int","che.hig","exp","che","int","hig","expensive-cheap","medium-high","2","1"
"6606","R_SBqIymDRs8RY3Lz",229678093254769,5,834,"female","Switzerland","<1'500€
<3'100CHF","no formal education",1,6,"R_82qifZi875gCzct",76,13,"okay",5,0.2375,0.714285714285714,"exp.int_mid.hig",0,"exp.int","mid.hig","exp","mid","int","hig","expensive-mid","medium-high","1","1"
"6607","R_SBqIymDRs8RY3Lz",229678093254769,5,834,"female","Switzerland","<1'500€
<3'100CHF","no formal education",1,6,"R_82qifZi875gCzct",76,13,"okay",5,0.2375,0.714285714285714,"mid.low_che.int",1,"mid.low","che.int","mid","che","low","int","mid-cheap","low-medium","1","1"
"6608","R_SBqIymDRs8RY3Lz",229678093254769,5,834,"female","Switzerland","<1'500€
<3'100CHF","no formal education",1,6,"R_82qifZi875gCzct",76,13,"okay",5,0.2375,0.714285714285714,"mid.low_che.hig",1,"mid.low","che.hig","mid","che","low","hig","mid-cheap","low-high","1","2"
"6609","R_sBRhT5IY9zTJcTn",229242295771292,3,8345,"female","Germany","<1'500€
<3'100CHF","no formal education",2,5,"R_bO5eg0KDGHZAEPT",25,139,"okay",4.5,-0.2625,0.428571428571429,"exp.low_che.int",0,"exp.low","che.int","exp","che","low","int","expensive-cheap","low-medium","2","1"
"6610","R_sBRhT5IY9zTJcTn",229242295771292,3,8345,"female","Germany","<1'500€
<3'100CHF","no formal education",2,5,"R_bO5eg0KDGHZAEPT",25,139,"okay",4.5,-0.2625,0.428571428571429,"exp.low_che.hig",1,"exp.low","che.hig","exp","che","low","hig","expensive-cheap","low-high","2","2"
"6611","R_sBRhT5IY9zTJcTn",229242295771292,3,8345,"female","Germany","<1'500€
<3'100CHF","no formal education",2,5,"R_bO5eg0KDGHZAEPT",25,139,"okay",4.5,-0.2625,0.428571428571429,"exp.low_mid.hig",1,"exp.low","mid.hig","exp","mid","low","hig","expensive-mid","low-high","1","2"
"6612","R_sBRhT5IY9zTJcTn",229242295771292,3,8345,"female","Germany","<1'500€
<3'100CHF","no formal education",2,5,"R_bO5eg0KDGHZAEPT",25,139,"okay",4.5,-0.2625,0.428571428571429,"exp.int_che.hig",1,"exp.int","che.hig","exp","che","int","hig","expensive-cheap","medium-high","2","1"
"6613","R_sBRhT5IY9zTJcTn",229242295771292,3,8345,"female","Germany","<1'500€
<3'100CHF","no formal education",2,5,"R_bO5eg0KDGHZAEPT",25,139,"okay",4.5,-0.2625,0.428571428571429,"exp.int_mid.hig",0,"exp.int","mid.hig","exp","mid","int","hig","expensive-mid","medium-high","1","1"
"6614","R_sBRhT5IY9zTJcTn",229242295771292,3,8345,"female","Germany","<1'500€
<3'100CHF","no formal education",2,5,"R_bO5eg0KDGHZAEPT",25,139,"okay",4.5,-0.2625,0.428571428571429,"mid.low_che.int",0,"mid.low","che.int","mid","che","low","int","mid-cheap","low-medium","1","1"
"6615","R_sBRhT5IY9zTJcTn",229242295771292,3,8345,"female","Germany","<1'500€
<3'100CHF","no formal education",2,5,"R_bO5eg0KDGHZAEPT",25,139,"okay",4.5,-0.2625,0.428571428571429,"mid.low_che.hig",0,"mid.low","che.hig","mid","che","low","hig","mid-cheap","low-high","1","2"
"6616","R_sGtv3I6l6YZ1GU1",229320606075132,3,11681,"male","Germany","<1'500€
<3'100CHF","middle school",1,1,"R_cJf9ziUSdIAPBv3",29,194,"okay",6,1.2375,0.428571428571429,"exp.low_che.int",0,"exp.low","che.int","exp","che","low","int","expensive-cheap","low-medium","2","1"
"6617","R_sGtv3I6l6YZ1GU1",229320606075132,3,11681,"male","Germany","<1'500€
<3'100CHF","middle school",1,1,"R_cJf9ziUSdIAPBv3",29,194,"okay",6,1.2375,0.428571428571429,"exp.low_che.hig",0,"exp.low","che.hig","exp","che","low","hig","expensive-cheap","low-high","2","2"
"6618","R_sGtv3I6l6YZ1GU1",229320606075132,3,11681,"male","Germany","<1'500€
<3'100CHF","middle school",1,1,"R_cJf9ziUSdIAPBv3",29,194,"okay",6,1.2375,0.428571428571429,"exp.low_mid.hig",1,"exp.low","mid.hig","exp","mid","low","hig","expensive-mid","low-high","1","2"
"6619","R_sGtv3I6l6YZ1GU1",229320606075132,3,11681,"male","Germany","<1'500€
<3'100CHF","middle school",1,1,"R_cJf9ziUSdIAPBv3",29,194,"okay",6,1.2375,0.428571428571429,"exp.int_che.hig",0,"exp.int","che.hig","exp","che","int","hig","expensive-cheap","medium-high","2","1"
"6620","R_sGtv3I6l6YZ1GU1",229320606075132,3,11681,"male","Germany","<1'500€
<3'100CHF","middle school",1,1,"R_cJf9ziUSdIAPBv3",29,194,"okay",6,1.2375,0.428571428571429,"exp.int_mid.hig",1,"exp.int","mid.hig","exp","mid","int","hig","expensive-mid","medium-high","1","1"
"6621","R_sGtv3I6l6YZ1GU1",229320606075132,3,11681,"male","Germany","<1'500€
<3'100CHF","middle school",1,1,"R_cJf9ziUSdIAPBv3",29,194,"okay",6,1.2375,0.428571428571429,"mid.low_che.int",0,"mid.low","che.int","mid","che","low","int","mid-cheap","low-medium","1","1"
"6622","R_sGtv3I6l6YZ1GU1",229320606075132,3,11681,"male","Germany","<1'500€
<3'100CHF","middle school",1,1,"R_cJf9ziUSdIAPBv3",29,194,"okay",6,1.2375,0.428571428571429,"mid.low_che.hig",1,"mid.low","che.hig","mid","che","low","hig","mid-cheap","low-high","1","2"
"6623","R_sOmW6gSKvNJ5Si5",229678093268122,3,1336,"female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","degree",1,6,"R_9Xgz23SK1HLZnWN",55,22,"okay",4.25,-0.5125,0.428571428571429,"exp.low_che.int",0,"exp.low","che.int","exp","che","low","int","expensive-cheap","low-medium","2","1"
"6624","R_sOmW6gSKvNJ5Si5",229678093268122,3,1336,"female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","degree",1,6,"R_9Xgz23SK1HLZnWN",55,22,"okay",4.25,-0.5125,0.428571428571429,"exp.low_che.hig",0,"exp.low","che.hig","exp","che","low","hig","expensive-cheap","low-high","2","2"
"6625","R_sOmW6gSKvNJ5Si5",229678093268122,3,1336,"female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","degree",1,6,"R_9Xgz23SK1HLZnWN",55,22,"okay",4.25,-0.5125,0.428571428571429,"exp.low_mid.hig",1,"exp.low","mid.hig","exp","mid","low","hig","expensive-mid","low-high","1","2"
"6626","R_sOmW6gSKvNJ5Si5",229678093268122,3,1336,"female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","degree",1,6,"R_9Xgz23SK1HLZnWN",55,22,"okay",4.25,-0.5125,0.428571428571429,"exp.int_che.hig",0,"exp.int","che.hig","exp","che","int","hig","expensive-cheap","medium-high","2","1"
"6627","R_sOmW6gSKvNJ5Si5",229678093268122,3,1336,"female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","degree",1,6,"R_9Xgz23SK1HLZnWN",55,22,"okay",4.25,-0.5125,0.428571428571429,"exp.int_mid.hig",1,"exp.int","mid.hig","exp","mid","int","hig","expensive-mid","medium-high","1","1"
"6628","R_sOmW6gSKvNJ5Si5",229678093268122,3,1336,"female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","degree",1,6,"R_9Xgz23SK1HLZnWN",55,22,"okay",4.25,-0.5125,0.428571428571429,"mid.low_che.int",0,"mid.low","che.int","mid","che","low","int","mid-cheap","low-medium","1","1"
"6629","R_sOmW6gSKvNJ5Si5",229678093268122,3,1336,"female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","degree",1,6,"R_9Xgz23SK1HLZnWN",55,22,"okay",4.25,-0.5125,0.428571428571429,"mid.low_che.hig",1,"mid.low","che.hig","mid","che","low","hig","mid-cheap","low-high","1","2"
"6630","R_sSR9IooKusigb73",229166066768915,1,1200,"male","Germany","<1'500- 2'499€
3'100-4'299CHF","middle school",1,7,"R_3rS4w78ysOQsr12",35,20,"okay",4.75,-0.0125000000000002,0.142857142857143,"exp.low_che.int",0,"exp.low","che.int","exp","che","low","int","expensive-cheap","low-medium","2","1"
"6631","R_sSR9IooKusigb73",229166066768915,1,1200,"male","Germany","<1'500- 2'499€
3'100-4'299CHF","middle school",1,7,"R_3rS4w78ysOQsr12",35,20,"okay",4.75,-0.0125000000000002,0.142857142857143,"exp.low_che.hig",0,"exp.low","che.hig","exp","che","low","hig","expensive-cheap","low-high","2","2"
"6632","R_sSR9IooKusigb73",229166066768915,1,1200,"male","Germany","<1'500- 2'499€
3'100-4'299CHF","middle school",1,7,"R_3rS4w78ysOQsr12",35,20,"okay",4.75,-0.0125000000000002,0.142857142857143,"exp.low_mid.hig",1,"exp.low","mid.hig","exp","mid","low","hig","expensive-mid","low-high","1","2"
"6633","R_sSR9IooKusigb73",229166066768915,1,1200,"male","Germany","<1'500- 2'499€
3'100-4'299CHF","middle school",1,7,"R_3rS4w78ysOQsr12",35,20,"okay",4.75,-0.0125000000000002,0.142857142857143,"exp.int_che.hig",0,"exp.int","che.hig","exp","che","int","hig","expensive-cheap","medium-high","2","1"
"6634","R_sSR9IooKusigb73",229166066768915,1,1200,"male","Germany","<1'500- 2'499€
3'100-4'299CHF","middle school",1,7,"R_3rS4w78ysOQsr12",35,20,"okay",4.75,-0.0125000000000002,0.142857142857143,"exp.int_mid.hig",0,"exp.int","mid.hig","exp","mid","int","hig","expensive-mid","medium-high","1","1"
"6635","R_sSR9IooKusigb73",229166066768915,1,1200,"male","Germany","<1'500- 2'499€
3'100-4'299CHF","middle school",1,7,"R_3rS4w78ysOQsr12",35,20,"okay",4.75,-0.0125000000000002,0.142857142857143,"mid.low_che.int",0,"mid.low","che.int","mid","che","low","int","mid-cheap","low-medium","1","1"
"6636","R_sSR9IooKusigb73",229166066768915,1,1200,"male","Germany","<1'500- 2'499€
3'100-4'299CHF","middle school",1,7,"R_3rS4w78ysOQsr12",35,20,"okay",4.75,-0.0125000000000002,0.142857142857143,"mid.low_che.hig",0,"mid.low","che.hig","mid","che","low","hig","mid-cheap","low-high","1","2"
"6637","R_ST3qQDWH8a2Z8wF",229320605955296,4,1586,"male","Germany","<1'500€
<3'100CHF","no formal education",1,5,"R_bJaH8kg5VUNEozn",58,26,"okay",4.75,-0.0125000000000002,0.571428571428571,"exp.low_che.int",0,"exp.low","che.int","exp","che","low","int","expensive-cheap","low-medium","2","1"
"6638","R_ST3qQDWH8a2Z8wF",229320605955296,4,1586,"male","Germany","<1'500€
<3'100CHF","no formal education",1,5,"R_bJaH8kg5VUNEozn",58,26,"okay",4.75,-0.0125000000000002,0.571428571428571,"exp.low_che.hig",1,"exp.low","che.hig","exp","che","low","hig","expensive-cheap","low-high","2","2"
"6639","R_ST3qQDWH8a2Z8wF",229320605955296,4,1586,"male","Germany","<1'500€
<3'100CHF","no formal education",1,5,"R_bJaH8kg5VUNEozn",58,26,"okay",4.75,-0.0125000000000002,0.571428571428571,"exp.low_mid.hig",1,"exp.low","mid.hig","exp","mid","low","hig","expensive-mid","low-high","1","2"
"6640","R_ST3qQDWH8a2Z8wF",229320605955296,4,1586,"male","Germany","<1'500€
<3'100CHF","no formal education",1,5,"R_bJaH8kg5VUNEozn",58,26,"okay",4.75,-0.0125000000000002,0.571428571428571,"exp.int_che.hig",0,"exp.int","che.hig","exp","che","int","hig","expensive-cheap","medium-high","2","1"
"6641","R_ST3qQDWH8a2Z8wF",229320605955296,4,1586,"male","Germany","<1'500€
<3'100CHF","no formal education",1,5,"R_bJaH8kg5VUNEozn",58,26,"okay",4.75,-0.0125000000000002,0.571428571428571,"exp.int_mid.hig",1,"exp.int","mid.hig","exp","mid","int","hig","expensive-mid","medium-high","1","1"
"6642","R_ST3qQDWH8a2Z8wF",229320605955296,4,1586,"male","Germany","<1'500€
<3'100CHF","no formal education",1,5,"R_bJaH8kg5VUNEozn",58,26,"okay",4.75,-0.0125000000000002,0.571428571428571,"mid.low_che.int",0,"mid.low","che.int","mid","che","low","int","mid-cheap","low-medium","1","1"
"6643","R_ST3qQDWH8a2Z8wF",229320605955296,4,1586,"male","Germany","<1'500€
<3'100CHF","no formal education",1,5,"R_bJaH8kg5VUNEozn",58,26,"okay",4.75,-0.0125000000000002,0.571428571428571,"mid.low_che.hig",1,"mid.low","che.hig","mid","che","low","hig","mid-cheap","low-high","1","2"
"6644","R_ST8vBgGMefsvbot",229320605963391,5,500,"male","Germany","<1'500€
<3'100CHF","middle school",1,7,"R_2b1AUKP2oc3zy8D",20,8,"okay",6,1.2375,0.714285714285714,"exp.low_che.int",0,"exp.low","che.int","exp","che","low","int","expensive-cheap","low-medium","2","1"
"6645","R_ST8vBgGMefsvbot",229320605963391,5,500,"male","Germany","<1'500€
<3'100CHF","middle school",1,7,"R_2b1AUKP2oc3zy8D",20,8,"okay",6,1.2375,0.714285714285714,"exp.low_che.hig",1,"exp.low","che.hig","exp","che","low","hig","expensive-cheap","low-high","2","2"
"6646","R_ST8vBgGMefsvbot",229320605963391,5,500,"male","Germany","<1'500€
<3'100CHF","middle school",1,7,"R_2b1AUKP2oc3zy8D",20,8,"okay",6,1.2375,0.714285714285714,"exp.low_mid.hig",1,"exp.low","mid.hig","exp","mid","low","hig","expensive-mid","low-high","1","2"
"6647","R_ST8vBgGMefsvbot",229320605963391,5,500,"male","Germany","<1'500€
<3'100CHF","middle school",1,7,"R_2b1AUKP2oc3zy8D",20,8,"okay",6,1.2375,0.714285714285714,"exp.int_che.hig",1,"exp.int","che.hig","exp","che","int","hig","expensive-cheap","medium-high","2","1"
"6648","R_ST8vBgGMefsvbot",229320605963391,5,500,"male","Germany","<1'500€
<3'100CHF","middle school",1,7,"R_2b1AUKP2oc3zy8D",20,8,"okay",6,1.2375,0.714285714285714,"exp.int_mid.hig",1,"exp.int","mid.hig","exp","mid","int","hig","expensive-mid","medium-high","1","1"
"6649","R_ST8vBgGMefsvbot",229320605963391,5,500,"male","Germany","<1'500€
<3'100CHF","middle school",1,7,"R_2b1AUKP2oc3zy8D",20,8,"okay",6,1.2375,0.714285714285714,"mid.low_che.int",0,"mid.low","che.int","mid","che","low","int","mid-cheap","low-medium","1","1"
"6650","R_ST8vBgGMefsvbot",229320605963391,5,500,"male","Germany","<1'500€
<3'100CHF","middle school",1,7,"R_2b1AUKP2oc3zy8D",20,8,"okay",6,1.2375,0.714285714285714,"mid.low_che.hig",1,"mid.low","che.hig","mid","che","low","hig","mid-cheap","low-high","1","2"
"6651","R_stgdPaExzIsFfRT",229242295780393,0,861,"female","Germany","> 4'000€
>5'900 CHF","middle school",4,5,"R_elmKlkvTJ0sBMPf",30,14,"okay",4.75,-0.0125000000000002,0,"exp.low_che.int",0,"exp.low","che.int","exp","che","low","int","expensive-cheap","low-medium","2","1"
"6652","R_stgdPaExzIsFfRT",229242295780393,0,861,"female","Germany","> 4'000€
>5'900 CHF","middle school",4,5,"R_elmKlkvTJ0sBMPf",30,14,"okay",4.75,-0.0125000000000002,0,"exp.low_che.hig",0,"exp.low","che.hig","exp","che","low","hig","expensive-cheap","low-high","2","2"
"6653","R_stgdPaExzIsFfRT",229242295780393,0,861,"female","Germany","> 4'000€
>5'900 CHF","middle school",4,5,"R_elmKlkvTJ0sBMPf",30,14,"okay",4.75,-0.0125000000000002,0,"exp.low_mid.hig",0,"exp.low","mid.hig","exp","mid","low","hig","expensive-mid","low-high","1","2"
"6654","R_stgdPaExzIsFfRT",229242295780393,0,861,"female","Germany","> 4'000€
>5'900 CHF","middle school",4,5,"R_elmKlkvTJ0sBMPf",30,14,"okay",4.75,-0.0125000000000002,0,"exp.int_che.hig",0,"exp.int","che.hig","exp","che","int","hig","expensive-cheap","medium-high","2","1"
"6655","R_stgdPaExzIsFfRT",229242295780393,0,861,"female","Germany","> 4'000€
>5'900 CHF","middle school",4,5,"R_elmKlkvTJ0sBMPf",30,14,"okay",4.75,-0.0125000000000002,0,"exp.int_mid.hig",0,"exp.int","mid.hig","exp","mid","int","hig","expensive-mid","medium-high","1","1"
"6656","R_stgdPaExzIsFfRT",229242295780393,0,861,"female","Germany","> 4'000€
>5'900 CHF","middle school",4,5,"R_elmKlkvTJ0sBMPf",30,14,"okay",4.75,-0.0125000000000002,0,"mid.low_che.int",0,"mid.low","che.int","mid","che","low","int","mid-cheap","low-medium","1","1"
"6657","R_stgdPaExzIsFfRT",229242295780393,0,861,"female","Germany","> 4'000€
>5'900 CHF","middle school",4,5,"R_elmKlkvTJ0sBMPf",30,14,"okay",4.75,-0.0125000000000002,0,"mid.low_che.hig",0,"mid.low","che.hig","mid","che","low","hig","mid-cheap","low-high","1","2"
"6658","R_SW8meRihHCg4Ty9",229409893573634,2,2996,"female","Germany","2'500- 4'000€
<4'300- 5'899CHF","middle school",2,6,"R_sBWpaqbVldDifhD",60,49,"okay",6,1.2375,0.285714285714286,"exp.low_che.int",0,"exp.low","che.int","exp","che","low","int","expensive-cheap","low-medium","2","1"
"6659","R_SW8meRihHCg4Ty9",229409893573634,2,2996,"female","Germany","2'500- 4'000€
<4'300- 5'899CHF","middle school",2,6,"R_sBWpaqbVldDifhD",60,49,"okay",6,1.2375,0.285714285714286,"exp.low_che.hig",0,"exp.low","che.hig","exp","che","low","hig","expensive-cheap","low-high","2","2"
"6660","R_SW8meRihHCg4Ty9",229409893573634,2,2996,"female","Germany","2'500- 4'000€
<4'300- 5'899CHF","middle school",2,6,"R_sBWpaqbVldDifhD",60,49,"okay",6,1.2375,0.285714285714286,"exp.low_mid.hig",0,"exp.low","mid.hig","exp","mid","low","hig","expensive-mid","low-high","1","2"
"6661","R_SW8meRihHCg4Ty9",229409893573634,2,2996,"female","Germany","2'500- 4'000€
<4'300- 5'899CHF","middle school",2,6,"R_sBWpaqbVldDifhD",60,49,"okay",6,1.2375,0.285714285714286,"exp.int_che.hig",0,"exp.int","che.hig","exp","che","int","hig","expensive-cheap","medium-high","2","1"
"6662","R_SW8meRihHCg4Ty9",229409893573634,2,2996,"female","Germany","2'500- 4'000€
<4'300- 5'899CHF","middle school",2,6,"R_sBWpaqbVldDifhD",60,49,"okay",6,1.2375,0.285714285714286,"exp.int_mid.hig",0,"exp.int","mid.hig","exp","mid","int","hig","expensive-mid","medium-high","1","1"
"6663","R_SW8meRihHCg4Ty9",229409893573634,2,2996,"female","Germany","2'500- 4'000€
<4'300- 5'899CHF","middle school",2,6,"R_sBWpaqbVldDifhD",60,49,"okay",6,1.2375,0.285714285714286,"mid.low_che.int",1,"mid.low","che.int","mid","che","low","int","mid-cheap","low-medium","1","1"
"6664","R_SW8meRihHCg4Ty9",229409893573634,2,2996,"female","Germany","2'500- 4'000€
<4'300- 5'899CHF","middle school",2,6,"R_sBWpaqbVldDifhD",60,49,"okay",6,1.2375,0.285714285714286,"mid.low_che.hig",1,"mid.low","che.hig","mid","che","low","hig","mid-cheap","low-high","1","2"
"6665","R_SZ8HCt2oohfoGEp",229242449961111,4,1143,"male","Switzerland","> 4'000€
>5'900 CHF","obligatory school",1,6,"R_xfjqA81JKACqddn",47,19,"okay",4.75,-0.0125000000000002,0.571428571428571,"exp.low_che.int",0,"exp.low","che.int","exp","che","low","int","expensive-cheap","low-medium","2","1"
"6666","R_SZ8HCt2oohfoGEp",229242449961111,4,1143,"male","Switzerland","> 4'000€
>5'900 CHF","obligatory school",1,6,"R_xfjqA81JKACqddn",47,19,"okay",4.75,-0.0125000000000002,0.571428571428571,"exp.low_che.hig",0,"exp.low","che.hig","exp","che","low","hig","expensive-cheap","low-high","2","2"
"6667","R_SZ8HCt2oohfoGEp",229242449961111,4,1143,"male","Switzerland","> 4'000€
>5'900 CHF","obligatory school",1,6,"R_xfjqA81JKACqddn",47,19,"okay",4.75,-0.0125000000000002,0.571428571428571,"exp.low_mid.hig",1,"exp.low","mid.hig","exp","mid","low","hig","expensive-mid","low-high","1","2"
"6668","R_SZ8HCt2oohfoGEp",229242449961111,4,1143,"male","Switzerland","> 4'000€
>5'900 CHF","obligatory school",1,6,"R_xfjqA81JKACqddn",47,19,"okay",4.75,-0.0125000000000002,0.571428571428571,"exp.int_che.hig",0,"exp.int","che.hig","exp","che","int","hig","expensive-cheap","medium-high","2","1"
"6669","R_SZ8HCt2oohfoGEp",229242449961111,4,1143,"male","Switzerland","> 4'000€
>5'900 CHF","obligatory school",1,6,"R_xfjqA81JKACqddn",47,19,"okay",4.75,-0.0125000000000002,0.571428571428571,"exp.int_mid.hig",1,"exp.int","mid.hig","exp","mid","int","hig","expensive-mid","medium-high","1","1"
"6670","R_SZ8HCt2oohfoGEp",229242449961111,4,1143,"male","Switzerland","> 4'000€
>5'900 CHF","obligatory school",1,6,"R_xfjqA81JKACqddn",47,19,"okay",4.75,-0.0125000000000002,0.571428571428571,"mid.low_che.int",1,"mid.low","che.int","mid","che","low","int","mid-cheap","low-medium","1","1"
"6671","R_SZ8HCt2oohfoGEp",229242449961111,4,1143,"male","Switzerland","> 4'000€
>5'900 CHF","obligatory school",1,6,"R_xfjqA81JKACqddn",47,19,"okay",4.75,-0.0125000000000002,0.571428571428571,"mid.low_che.hig",1,"mid.low","che.hig","mid","che","low","hig","mid-cheap","low-high","1","2"
"6672","R_T7oDEcrvfbIAgQF",229678093210632,4,3058,"female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","degree",1,6,"R_DNPrKhvZCScA1eV",71,50,"okay",5.75,0.9875,0.571428571428571,"exp.low_che.int",0,"exp.low","che.int","exp","che","low","int","expensive-cheap","low-medium","2","1"
"6673","R_T7oDEcrvfbIAgQF",229678093210632,4,3058,"female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","degree",1,6,"R_DNPrKhvZCScA1eV",71,50,"okay",5.75,0.9875,0.571428571428571,"exp.low_che.hig",0,"exp.low","che.hig","exp","che","low","hig","expensive-cheap","low-high","2","2"
"6674","R_T7oDEcrvfbIAgQF",229678093210632,4,3058,"female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","degree",1,6,"R_DNPrKhvZCScA1eV",71,50,"okay",5.75,0.9875,0.571428571428571,"exp.low_mid.hig",1,"exp.low","mid.hig","exp","mid","low","hig","expensive-mid","low-high","1","2"
"6675","R_T7oDEcrvfbIAgQF",229678093210632,4,3058,"female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","degree",1,6,"R_DNPrKhvZCScA1eV",71,50,"okay",5.75,0.9875,0.571428571428571,"exp.int_che.hig",0,"exp.int","che.hig","exp","che","int","hig","expensive-cheap","medium-high","2","1"
"6676","R_T7oDEcrvfbIAgQF",229678093210632,4,3058,"female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","degree",1,6,"R_DNPrKhvZCScA1eV",71,50,"okay",5.75,0.9875,0.571428571428571,"exp.int_mid.hig",1,"exp.int","mid.hig","exp","mid","int","hig","expensive-mid","medium-high","1","1"
"6677","R_T7oDEcrvfbIAgQF",229678093210632,4,3058,"female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","degree",1,6,"R_DNPrKhvZCScA1eV",71,50,"okay",5.75,0.9875,0.571428571428571,"mid.low_che.int",1,"mid.low","che.int","mid","che","low","int","mid-cheap","low-medium","1","1"
"6678","R_T7oDEcrvfbIAgQF",229678093210632,4,3058,"female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","degree",1,6,"R_DNPrKhvZCScA1eV",71,50,"okay",5.75,0.9875,0.571428571428571,"mid.low_che.hig",1,"mid.low","che.hig","mid","che","low","hig","mid-cheap","low-high","1","2"
"6679","R_tFfoFokuuvHNcLD",229409893566606,1,849,"male","Germany","> 4'000€
>5'900 CHF","no formal education",3,5,"R_1CDtcasg4X1f5aA",67,14,"okay",1,-3.7625,0.142857142857143,"exp.low_che.int",0,"exp.low","che.int","exp","che","low","int","expensive-cheap","low-medium","2","1"
"6680","R_tFfoFokuuvHNcLD",229409893566606,1,849,"male","Germany","> 4'000€
>5'900 CHF","no formal education",3,5,"R_1CDtcasg4X1f5aA",67,14,"okay",1,-3.7625,0.142857142857143,"exp.low_che.hig",0,"exp.low","che.hig","exp","che","low","hig","expensive-cheap","low-high","2","2"
"6681","R_tFfoFokuuvHNcLD",229409893566606,1,849,"male","Germany","> 4'000€
>5'900 CHF","no formal education",3,5,"R_1CDtcasg4X1f5aA",67,14,"okay",1,-3.7625,0.142857142857143,"exp.low_mid.hig",1,"exp.low","mid.hig","exp","mid","low","hig","expensive-mid","low-high","1","2"
"6682","R_tFfoFokuuvHNcLD",229409893566606,1,849,"male","Germany","> 4'000€
>5'900 CHF","no formal education",3,5,"R_1CDtcasg4X1f5aA",67,14,"okay",1,-3.7625,0.142857142857143,"exp.int_che.hig",0,"exp.int","che.hig","exp","che","int","hig","expensive-cheap","medium-high","2","1"
"6683","R_tFfoFokuuvHNcLD",229409893566606,1,849,"male","Germany","> 4'000€
>5'900 CHF","no formal education",3,5,"R_1CDtcasg4X1f5aA",67,14,"okay",1,-3.7625,0.142857142857143,"exp.int_mid.hig",0,"exp.int","mid.hig","exp","mid","int","hig","expensive-mid","medium-high","1","1"
"6684","R_tFfoFokuuvHNcLD",229409893566606,1,849,"male","Germany","> 4'000€
>5'900 CHF","no formal education",3,5,"R_1CDtcasg4X1f5aA",67,14,"okay",1,-3.7625,0.142857142857143,"mid.low_che.int",0,"mid.low","che.int","mid","che","low","int","mid-cheap","low-medium","1","1"
"6685","R_tFfoFokuuvHNcLD",229409893566606,1,849,"male","Germany","> 4'000€
>5'900 CHF","no formal education",3,5,"R_1CDtcasg4X1f5aA",67,14,"okay",1,-3.7625,0.142857142857143,"mid.low_che.hig",0,"mid.low","che.hig","mid","che","low","hig","mid-cheap","low-high","1","2"
"6686","R_tJPLG6kTOxcN3P3",229166416659503,5,520,"female","Switzerland","> 4'000€
>5'900 CHF","obligatory school",1,6,"R_3Rr9e9PygX6lMCt",28,8,"speeder",3.75,-1.0125,0.714285714285714,"exp.low_che.int",1,"exp.low","che.int","exp","che","low","int","expensive-cheap","low-medium","2","1"
"6687","R_tJPLG6kTOxcN3P3",229166416659503,5,520,"female","Switzerland","> 4'000€
>5'900 CHF","obligatory school",1,6,"R_3Rr9e9PygX6lMCt",28,8,"speeder",3.75,-1.0125,0.714285714285714,"exp.low_che.hig",0,"exp.low","che.hig","exp","che","low","hig","expensive-cheap","low-high","2","2"
