"","ResponseId.wave1","mean.est.bias","mean.abs.error","Conf.level","Trad.lower","Trad.upper","binary","m","frequency_device_4","frequency_device_1","frequency_device_2","frequency_device_3","Duration.wave1","gender","country","income.wave1","education","household_size","politicalorientation_1","Duration.wave2","ResponseId","age","income.wave2","Minutes.wave1","Minutes.wave2","Minutes","climate_concern","concern.scaled","mean.freq","mean.freq.clean","freq.binary"
"755","R_56fnmbvJywu4sKJ",0.18,0.558,0.95,0.297,0.82,"over",229678093166682,3,2,2,2,4308,"female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,5,1744,"R_3HFoTLJEFC5wC4x",40,"2'500- 4'000€
<4'300- 5'899CHF",71,29,"okay",5.5,0.7375,2.25,2,"high"
"756","R_56ZOo15E4R2qzOF",0.0448,0.383,0.95,0.132,0.634,"over",229242295756956,3,1,1,1,1510,"female","Germany","2'500- 4'000€
<4'300- 5'899CHF","middle school",1,5,3851,"R_2SHzrbVeMibq1Gl",45,"2'500- 4'000€
<4'300- 5'899CHF",25,64,"okay",6,1.2375,1.5,1,"low"
"757","R_56ZTAc0Vrn5PXLr",-0.639,0.639,0.95,0.172,1.11,"under",229937963303953,1,2,1,2,118536,"male","Switzerland","<1'500€
<3'100CHF","obligatory school",4,6,27668,"R_XMrlfKuFlmyYBMd",64,"<1'500€
<3'100CHF",1975,461,"okay",4.75,-0.0125000000000002,1.5,1.66666666666667,"high"
"758","R_5hdk4kV5oHaOu7D",-0.628,0.846,0.95,0.0152,1.68,"under",229321438308354,1,2,1,1,2450,"female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","middle school",5,5,1421,"R_vdaVDoXOyJPo80h",18,"2'500- 4'000€
<4'300- 5'899CHF",40,23,"okay",4.75,-0.0125000000000002,1.25,1.33333333333333,"low"
"759","R_5yZNDSvRZ1XblSx",-1.14,1.14,0.95,0.614,1.66,"under",229242295814258,1,2,2,3,459,"female","Germany","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",4,7,1102,"R_3sssGsKyjbka1hw",36,"2'500- 4'000€
<4'300- 5'899CHF",7,18,"speeder",5.75,0.9875,2,2.33333333333333,"high"
"760","R_6DpxhlmL4FDsp0J",-0.578,0.786,0.95,0.346,1.23,"under",230469411967151,1,1,1,1,1002,"female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","degree",1,7,1531,"R_1QcuoKglTc1aR2c",58,"2'500- 4'000€
<4'300- 5'899CHF",16,25,"okay",2.75,-2.0125,1,1,"low"
"761","R_6DwJDuYylAf74sN",-1.17,1.17,0.95,0.573,1.77,"under",229320606006452,1,3,1,1,409,"male","Germany","<1'500€
<3'100CHF","degree",2,6,649,"R_1pQXa06zhttQ2QK",37,"2'500- 4'000€
<4'300- 5'899CHF",6,10,"speeder",1,-3.7625,1.5,1.66666666666667,"high"
"762","R_6FLOIM9YoMkt9Jv",-0.0507,0.491,0.95,0.251,0.731,"under",229242449957958,1,2,1,1,1036,"female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","middle school",1,4,1568,"R_27PatKwP1D3wBGB",62,"2'500- 4'000€
<4'300- 5'899CHF",17,26,"okay",6,1.2375,1.25,1.33333333333333,"low"
"763","R_6gHmjtSbwXL0D3r",-1.55,1.55,0.95,1,2.09,"under",229242295742621,2,3,2,2,553,"male","Germany","> 4'000€
>5'900 CHF","middle school",3,9,539,"R_3pfNy659mAf77T5",35,"> 4'000€
>5'900 CHF",9,8,"okay",4.5,-0.2625,2.25,2.33333333333333,"high"
"764","R_6h7YxHX6t3DRkv7",-0.0527,0.528,0.95,0.27,0.786,"under",229320605946953,3,2,2,2,494,"male","Germany","<1'500- 2'499€
3'100-4'299CHF","obligatory school",1,5,3085,"R_2yjdAFLcCtDMESm",43,"<1'500- 2'499€
3'100-4'299CHF",8,51,"okay",3,-1.7625,2.25,2,"high"
"765","R_6hQAmeum6gRUoRX",0.636,0.73,0.95,0.269,1.19,"over",230296025318536,1,2,1,3,1225,"female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","obligatory school",4,3,1298,"R_1KkmlLf0vxRhbVE",40,"<1'500- 2'499€
3'100-4'299CHF",20,21,"okay",5.75,0.9875,1.75,2,"high"
"766","R_6KfWCtRpRvT3ggF",-0.307,0.675,0.95,0.271,1.08,"under",229321438315541,2,1,1,2,562,"male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",3,5,1350,"R_12LqzQngtlo94Le",35,"> 4'000€
>5'900 CHF",9,22,"okay",5.75,0.9875,1.5,1.33333333333333,"low"
"767","R_6MAsqHquroKeIaR",0.0378,0.565,0.95,0.125,1,"over",229255657945095,2,2,1,1,470,"female","Germany","<1'500- 2'499€
3'100-4'299CHF","middle school",2,6,945,"R_22IZsnVKZXObpWf",29,"<1'500€
<3'100CHF",7,15,"speeder",5,0.2375,1.5,1.33333333333333,"low"
"768","R_6nZc3FDAQo9Lr8d",-1.31,1.31,0.95,0.793,1.82,"under",229320605988949,1,3,3,3,340,"female","Germany","2'500- 4'000€
<4'300- 5'899CHF","middle school",3,5,768,"R_294zGTMwkN7m7QK",28,"2'500- 4'000€
<4'300- 5'899CHF",5,12,"speeder",3.5,-1.2625,2.5,3,"high"
"769","R_6SEE2rNUQKx5itb",-1.26,1.26,0.95,0.753,1.76,"under",229242295831746,2,1,1,2,1611,"male","Germany","2'500- 4'000€
<4'300- 5'899CHF","middle school",2,4,1450,"R_10r8rAWRBrcfRNn",67,"2'500- 4'000€
<4'300- 5'899CHF",26,24,"okay",3.75,-1.0125,1.5,1.33333333333333,"low"
"770","R_6tYWl75MHmR54KB",0.31,0.441,0.95,0.144,0.738,"over",229256171549895,1,2,1,3,636,"male","Switzerland","> 4'000€
>5'900 CHF","degree",1,6,999,"R_1Cl2SebPQbOFhuz",39,"> 4'000€
>5'900 CHF",10,16,"okay",5.75,0.9875,1.75,2,"high"
"771","R_6W0EW3x1y8fjSX7",0.239,0.41,0.95,0.153,0.668,"over",229410207404169,1,2,2,2,1663,"male","Switzerland","> 4'000€
>5'900 CHF","degree",5,9,1190,"R_wNNGSTRMiJnLG8h",25,"> 4'000€
>5'900 CHF",27,19,"okay",6,1.2375,1.75,2,"high"
"772","R_6XAJgMp96RQuYwx",-0.455,0.504,0.95,0.153,0.854,"under",229678093439186,1,3,1,3,859,"female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","no formal education",2,5,857,"R_2dBlKqNLVxM9bd1",50,"2'500- 4'000€
<4'300- 5'899CHF",14,14,"okay",3,-1.7625,2,2.33333333333333,"high"
"773","R_6zAwIgHU25X9eBb",0.312,0.496,0.95,0.272,0.72,"over",229321438062642,1,3,3,3,511,"male","Switzerland","<1'500€
<3'100CHF","no formal education",5,5,583,"R_xrWkVsrFyPmWMzn",21,"<1'500€
<3'100CHF",8,9,"okay",4.75,-0.0125000000000002,2.5,3,"high"
"774","R_734AAwGylkq2Pe1",0.0481,0.454,0.95,0.141,0.768,"over",229678093414635,2,1,1,1,1616,"female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","degree",1,8,1478,"R_1pFFiHfQdEkz93a",66,"<1'500- 2'499€
3'100-4'299CHF",26,24,"okay",6,1.2375,1.25,1,"low"
"775","R_74e86G8WHpJ84Kt",-0.483,0.554,0.95,0.265,0.843,"under",229409893594229,1,3,1,3,1767,"female","Germany","<1'500- 2'499€
3'100-4'299CHF","obligatory school",1,1,2606,"R_3HNPwODsoAZSlnR",60,"<1'500- 2'499€
3'100-4'299CHF",29,43,"okay",5.25,0.4875,2,2.33333333333333,"high"
"776","R_74KbJdZuQ146KZj",-0.045,0.424,0.95,0.225,0.623,"under",229242295833833,3,2,3,2,580,"male","Germany","<1'500- 2'499€
3'100-4'299CHF","obligatory school",1,8,202,"R_2w4gVGPQZCVmxQ6",27,"<1'500- 2'499€
3'100-4'299CHF",9,3,"speeder",3.75,-1.0125,2.5,2.33333333333333,"high"
"777","R_78wNZOEKbYNeMIV",-0.235,0.269,0.95,-0.0382,0.577,"under",229409893583024,3,3,3,3,1425,"male","Germany","> 4'000€
>5'900 CHF","degree",4,4,1308,"R_1Q3M5DRW0wNEKbT",47,"> 4'000€
>5'900 CHF",23,21,"okay",4.5,-0.2625,3,3,"high"
"778","R_7ajpMxoVpAYR3cR",0.199,0.593,0.95,0.171,1.01,"over",229255657949260,2,1,1,2,1132,"male","Germany","2'500- 4'000€
<4'300- 5'899CHF","middle school",2,5,1115,"R_31d46rHYvYh3VrS",49,"2'500- 4'000€
<4'300- 5'899CHF",18,18,"okay",6,1.2375,1.5,1.33333333333333,"low"
"779","R_7OnD4kny1NdaRW1",-0.0549,0.368,0.95,0.162,0.574,"under",229321437693984,2,1,1,1,1323,"female","Switzerland","<1'500€
<3'100CHF","obligatory school",1,8,1750,"R_3EfDN5A3uRRGMEJ",70,"<1'500€
<3'100CHF",22,29,"okay",5.25,0.4875,1.25,1,"low"
"780","R_7PQnhbeLoPc2ytz",-0.875,0.875,0.95,0.275,1.47,"under",229321438246018,1,1,1,1,1100,"male","Switzerland","<1'500- 2'499€
3'100-4'299CHF","no formal education",3,6,1321,"R_2Y5QqGLTg8vkS9M",26,"<1'500- 2'499€
3'100-4'299CHF",18,22,"okay",4,-0.7625,1,1,"low"
"781","R_7QxctqQp54ZoKqJ",0.529,0.642,0.95,0.213,1.07,"over",229242295754886,1,3,1,2,1122,"male","Germany","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",3,8,1518,"R_2xKs5ghlz6LAfp0",61,"2'500- 4'000€
<4'300- 5'899CHF",18,25,"okay",4.75,-0.0125000000000002,1.75,2,"high"
"782","R_7TEqLDahqzubLaN",-0.108,0.679,0.95,0.42,0.938,"under",229678093345967,1,3,3,2,1096,"female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","obligatory school",4,7,693,"R_2Cv9WSKuO6O2oiU",36,"<1'500- 2'499€
3'100-4'299CHF",18,11,"okay",4.75,-0.0125000000000002,2.25,2.66666666666667,"high"
"783","R_7W2mEUOgeAez9LP",-0.561,0.561,0.95,0.0811,1.04,"under",229677069778159,1,1,1,3,1305,"female","Germany","2'500- 4'000€
<4'300- 5'899CHF","degree",2,2,1231,"R_2WUyQrSKvvE7wA9",75,"2'500- 4'000€
<4'300- 5'899CHF",21,20,"okay",5.25,0.4875,1.5,1.66666666666667,"high"
"784","R_7ZMP1wBcsgidoid",0.604,0.622,0.95,0.0897,1.15,"over",229409893636168,1,2,1,2,1365,"female","Germany","> 4'000€
>5'900 CHF","obligatory school",3,6,836,"R_D2wSVaNAdIATDLX",43,"> 4'000€
>5'900 CHF",22,13,"okay",6,1.2375,1.5,1.66666666666667,"high"
"785","R_8iBn0zQMI1dvjmF",0.0765,0.507,0.95,0.237,0.777,"over",229256171968702,3,2,2,3,971,"female","Switzerland","> 4'000€
>5'900 CHF","degree",2,4,756,"R_2S2hLsZH1WfTg51",43,"> 4'000€
>5'900 CHF",16,12,"okay",6,1.2375,2.5,2.33333333333333,"high"
"786","R_8jJinnm0a4ic5YB",0.352,0.444,0.95,-0.0387,0.928,"over",229320605962358,2,1,1,1,3111,"female","Germany","<1'500€
<3'100CHF","degree",2,4,1006,"R_3ZQS1UkBxvCaDwR",30,"<1'500€
<3'100CHF",51,16,"okay",6,1.2375,1.25,1,"low"
"787","R_8q6n1RRt6MyyXex",0.432,0.57,0.95,0.202,0.938,"over",227471319859444,1,1,1,1,1022,"male","Germany","> 4'000€
>5'900 CHF","middle school",2,3,1157,"R_tE6MoKzmZtjFxD3",73,"> 4'000€
>5'900 CHF",17,19,"okay",6,1.2375,1,1,"low"
"788","R_9AWvGT7rU9cKGxH",-0.302,0.567,0.95,0.341,0.794,"under",229320605949036,1,1,1,1,724,"male","Germany","<1'500€
<3'100CHF","obligatory school",1,5,698,"R_06dMV3ns8Oso0fv",49,"<1'500€
<3'100CHF",12,11,"okay",6,1.2375,1,1,"low"
"789","R_9SwDxmdVRzn9FdL",-1.44,1.44,0.95,0.777,2.09,"under",229256171770896,1,2,2,2,1185,"female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","obligatory school",1,8,1688,"R_3FRKYX9SsnpvlPA",38,"<1'500€
<3'100CHF",19,28,"okay",4.5,-0.2625,1.75,2,"high"
"790","R_9YveB6Gb9clF5BL",0.725,0.848,0.95,0.367,1.33,"over",229242449966083,1,1,1,2,648,"female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,5,493,"R_3iX9gC2rzaQW4Sf",51,"2'500- 4'000€
<4'300- 5'899CHF",10,8,"okay",4,-0.7625,1.25,1.33333333333333,"low"
"791","R_9ZDcMxlsTrNsZsR",-1.58,1.58,0.95,1.01,2.15,"under",229937963083831,1,1,1,1,1317,"female","Switzerland","> 4'000€
>5'900 CHF","obligatory school",2,8,1550,"R_2qC9he4AoxVGi4W",53,"> 4'000€
>5'900 CHF",21,25,"okay",4,-0.7625,1,1,"low"
"792","R_a5cLrYqeYD2wUut",-0.686,1.15,0.95,0.525,1.78,"under",229320605993135,1,3,1,1,1167,"female","Germany","<1'500€
<3'100CHF","obligatory school",2,6,2094,"R_1hSg3c1t5AlsbYl",23,"<1'500€
<3'100CHF",19,34,"okay",6,1.2375,1.5,1.66666666666667,"high"
"793","R_AAHKZ3vcmf71Pjj",-0.217,0.437,0.95,0.0839,0.791,"under",229256171707512,2,2,1,3,1828,"male","Switzerland","> 4'000€
>5'900 CHF","degree",4,5,1523,"R_3gL5PLi3c3Tyn7l",25,"> 4'000€
>5'900 CHF",30,25,"okay",4.75,-0.0125000000000002,2,2,"high"
"794","R_Ab6UGDbmjVtu3AZ",0.348,0.718,0.95,0.273,1.16,"over",229256171552970,1,3,1,3,847,"female","Switzerland","> 4'000€
>5'900 CHF","degree",5,9,769,"R_22re08dv5zyt3zy",45,"2'500- 4'000€
<4'300- 5'899CHF",14,12,"okay",5.75,0.9875,2,2.33333333333333,"high"
"795","R_ABDhvhN4xo1jJFD",0.759,0.759,0.95,0.294,1.22,"over",229321437924448,1,3,3,3,2962,"male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","degree",2,3,1419,"R_vwBxcGO3XV6CNqx",37,"2'500- 4'000€
<4'300- 5'899CHF",49,23,"okay",6,1.2375,2.5,3,"high"
"796","R_aeCGipJoonPyRa1",0.618,0.635,0.95,0.165,1.11,"over",229320605960253,1,2,2,3,531,"male","Germany","2'500- 4'000€
<4'300- 5'899CHF","middle school",3,8,274,"R_3kgGZHXe6V0mDvD",20,"2'500- 4'000€
<4'300- 5'899CHF",8,4,"speeder",5,0.2375,2,2.33333333333333,"high"
"797","R_ag8JSwWHIvXWxmF",-0.215,0.494,0.95,0.202,0.785,"under",229678093174908,1,3,3,3,579,"female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",3,7,430,"R_3P5By0WphwihAp7",32,"<1'500€
<3'100CHF",9,7,"speeder",3.75,-1.0125,2.5,3,"high"
"798","R_agXpMIb0kb5POKZ",0.68,0.774,0.95,0.198,1.35,"over",229242450002953,2,3,1,3,676,"female","Switzerland","> 4'000€
>5'900 CHF","no formal education",4,6,442,"R_2s6KWJEUr5gIDwb",36,"> 4'000€
>5'900 CHF",11,7,"speeder",2.75,-2.0125,2.25,2.33333333333333,"high"
"799","R_Ah2SgjKYfhYCFzP",-1.23,1.23,0.95,0.623,1.84,"under",229256171951214,2,1,1,2,541,"female","Switzerland","> 4'000€
>5'900 CHF","degree",2,3,807,"R_2dg3EfUOU09B5o4",25,"> 4'000€
>5'900 CHF",9,13,"okay",6,1.2375,1.5,1.33333333333333,"low"
"800","R_ah3CqRoRJKXemNb",0.167,0.403,0.95,0.156,0.651,"over",229678093261955,1,2,1,1,1115,"male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","degree",3,2,1802,"R_1FET35ZNzpaPbdF",74,"> 4'000€
>5'900 CHF",18,30,"okay",6,1.2375,1.25,1.33333333333333,"low"
"801","R_AHYq3fKkaHCcbWF",0.233,0.493,0.95,0.246,0.74,"over",229242295753838,2,2,2,2,1895,"male","Germany","<1'500€
<3'100CHF","no formal education",2,5,1684,"R_2cnEXR8WCTUWKDw",69,"<1'500€
<3'100CHF",31,28,"okay",6,1.2375,2,2,"high"
"802","R_An6PzcN4iqwNczv",0.185,0.718,0.95,0.27,1.17,"over",229678093358306,1,1,1,1,799,"female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","degree",1,5,1450,"R_2q2wBpEDDTOLQAr",40,"<1'500- 2'499€
3'100-4'299CHF",13,24,"okay",3.25,-1.5125,1,1,"low"
"803","R_AomSIyMtDd4sOA1",-0.522,0.562,0.95,0.19,0.934,"under",229242295746789,1,2,1,1,1488,"male","Germany","<1'500€
<3'100CHF","no formal education",2,6,1234,"R_2B4jgxePdmcIg6a",59,"<1'500€
<3'100CHF",24,20,"okay",2,-2.7625,1.25,1.33333333333333,"low"
"804","R_aV36R7kJhEmeyyd",-0.178,0.43,0.95,0.164,0.696,"under",229166066774127,1,1,1,2,514,"male","Germany","2'500- 4'000€
<4'300- 5'899CHF","middle school",1,3,671,"R_1eVHrT71kd11atG",37,"2'500- 4'000€
<4'300- 5'899CHF",8,11,"okay",5,0.2375,1.25,1.33333333333333,"low"
"805","R_b2ZcxCwv0pAfl4d",-0.307,0.411,0.95,0.0744,0.747,"under",229320605934677,1,2,1,2,1030,"female","Germany","> 4'000€
>5'900 CHF","degree",3,4,1231,"R_1PT0N7jE8CEe4Om",61,"> 4'000€
>5'900 CHF",17,20,"okay",5.75,0.9875,1.5,1.66666666666667,"high"
"806","R_b4uyOv2omR0cmf7",0.0857,0.628,0.95,0.203,1.05,"over",229242449956910,1,2,1,1,1409,"non-binary","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","middle school",2,2,1941,"R_2dWss8mIevBNbql",49,"<1'500- 2'499€
3'100-4'299CHF",23,32,"okay",6,1.2375,1.25,1.33333333333333,"low"
"807","R_ba4nkvzYlW6JNIt",0.874,0.874,0.95,0.402,1.35,"over",230469411956853,1,2,1,3,3939,"female","Switzerland","> 4'000€
>5'900 CHF","obligatory school",5,5,2905,"R_3XeseMFKEK1HLwd",40,"> 4'000€
>5'900 CHF",65,48,"okay",4,-0.7625,1.75,2,"high"
"808","R_bkgOcCBsUlkRjWN",0.208,0.515,0.95,0.193,0.838,"over",229677069783097,1,2,1,2,956,"male","Germany","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,5,1086,"R_1IXUw2uLMfzNXtL",64,"2'500- 4'000€
<4'300- 5'899CHF",15,18,"okay",3.5,-1.2625,1.5,1.66666666666667,"high"
"809","R_bl5zuSFKCQ0Qg7L",-0.25,0.761,0.95,0.443,1.08,"under",230469411949637,1,2,1,3,668,"male","Switzerland","> 4'000€
>5'900 CHF","obligatory school",2,5,760,"R_5vc4nQWCetf8djz",64,"> 4'000€
>5'900 CHF",11,12,"okay",5.75,0.9875,1.75,2,"high"
"810","R_bmjQH4KlClbZu7L",-1.14,1.14,0.95,0.609,1.67,"under",229409893557466,1,2,1,1,3592,"female","Germany","<1'500€
<3'100CHF","obligatory school",1,5,3508,"R_2RXiWR7wst6Q1iP",65,"<1'500€
<3'100CHF",59,58,"okay",5.25,0.4875,1.25,1.33333333333333,"low"
"811","R_BP2EFUxic96I9z3",0.228,0.471,0.95,0.213,0.73,"over",229242449956920,1,2,1,1,1571,"male","Switzerland","<1'500- 2'499€
3'100-4'299CHF","obligatory school",1,3,697,"R_2PnvZ3t3ESLuuRg",58,"<1'500- 2'499€
3'100-4'299CHF",26,11,"okay",5.5,0.7375,1.25,1.33333333333333,"low"
"812","R_bqGioHoW0f6cGIh",0.539,0.688,0.95,0.242,1.13,"over",229409893632253,1,2,2,2,2882,"female","Germany","<1'500- 2'499€
3'100-4'299CHF","degree",4,8,2648,"R_cAWFpV4t9ERsogh",35,"<1'500- 2'499€
3'100-4'299CHF",48,44,"okay",3.5,-1.2625,1.75,2,"high"
"813","R_bQHAFy2ZXhzmve1",-0.717,0.788,0.95,0.337,1.24,"under",229320605934675,1,1,1,2,7546,"male","Germany","2'500- 4'000€
<4'300- 5'899CHF","middle school",2,6,3019,"R_9HsHrboM8bFA7Xb",46,"2'500- 4'000€
<4'300- 5'899CHF",125,50,"okay",5,0.2375,1.25,1.33333333333333,"low"
"814","R_BS1RTsnmEQLUTVD",0.142,0.411,0.95,0.166,0.656,"over",229242449960054,1,2,2,3,767,"male","Switzerland","> 4'000€
>5'900 CHF","middle school",2,7,552,"R_3Kvm1dZ3PVC4eGF",36,"> 4'000€
>5'900 CHF",12,9,"okay",1,-3.7625,2,2.33333333333333,"high"
"815","R_Bsw7kBycxSB9bs5",0.677,0.704,0.95,0.243,1.17,"over",229937963024397,3,2,1,2,2030,"male","Switzerland","<1'500- 2'499€
3'100-4'299CHF","obligatory school",2,7,1409,"R_2V1Si11PKno2lNz",77,"2'500- 4'000€
<4'300- 5'899CHF",33,23,"okay",6,1.2375,2,1.66666666666667,"high"
"816","R_BVTJIjpraajcy9X",-0.341,0.912,0.95,0.542,1.28,"under",229320605943811,1,3,3,3,532,"female","Germany","<1'500- 2'499€
3'100-4'299CHF","obligatory school",2,6,462,"R_269E48Rih485QNm",33,"<1'500- 2'499€
3'100-4'299CHF",8,7,"speeder",1,-3.7625,2.5,3,"high"
"817","R_BVtq8zZtCjE6BB7",-0.44,0.543,0.95,0.168,0.919,"under",229255657936997,1,2,2,3,461,"male","Germany","> 4'000€
>5'900 CHF","middle school",3,4,343,"R_1g0codRo4a9OQoO",28,"> 4'000€
>5'900 CHF",7,5,"speeder",6,1.2375,2,2.33333333333333,"high"
"818","R_BWcQlGznhrP7sMp",-0.192,0.721,0.95,0.453,0.99,"under",229242449969214,1,2,1,3,1162,"female","Switzerland","> 4'000€
>5'900 CHF","middle school",3,3,1268,"R_1iqZeodTGsnoO71",50,"> 4'000€
>5'900 CHF",19,21,"okay",4.75,-0.0125000000000002,1.75,2,"high"
"819","R_bx4MDwAhY2SADXr",-0.142,0.394,0.95,0.155,0.632,"under",229320605936769,1,3,2,3,1044,"male","Germany","> 4'000€
>5'900 CHF","degree",4,5,966,"R_PO4Wl2GCAwaZpXr",57,"> 4'000€
>5'900 CHF",17,16,"okay",3.25,-1.5125,2.25,2.66666666666667,"high"
"820","R_BywDqqxLxP5MOLD",0.108,0.346,0.95,0.106,0.587,"over",229166066778312,1,2,1,3,1299,"male","Germany","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,3,1503,"R_3Oq241l7XqxA9WE",64,"2'500- 4'000€
<4'300- 5'899CHF",21,25,"okay",6,1.2375,1.75,2,"high"
"821","R_C9T1efwFZ6VT9Lz",0.934,0.934,0.95,0.43,1.44,"over",229937963436224,1,1,1,1,1777,"female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",3,6,1803,"R_2zx96JsJgGlf2Gl",45,"<1'500€
<3'100CHF",29,30,"okay",6,1.2375,1,1,"low"
"822","R_cGcZqyuNa9pLbdT",-0.0643,0.584,0.95,0.328,0.84,"under",229409893570768,1,1,1,1,652,"female","Germany","<1'500€
<3'100CHF","obligatory school",1,6,703,"R_3EFEwrUIE8Kac63",50,"<1'500€
<3'100CHF",10,11,"okay",5.5,0.7375,1,1,"low"
"823","R_ClS8HIF9JOBceZj",0.0303,0.497,0.95,0.23,0.764,"over",229255657985168,2,2,1,1,1152,"male","Germany","<1'500- 2'499€
3'100-4'299CHF","obligatory school",1,5,876,"R_1hMP27SWGSrmZoT",42,"<1'500- 2'499€
3'100-4'299CHF",19,14,"okay",3.25,-1.5125,1.5,1.33333333333333,"low"
"824","R_cOX10zgwNe6cpj3",-0.217,0.343,0.95,0.173,0.512,"under",229320605946949,1,2,1,1,868,"female","Germany","> 4'000€
>5'900 CHF","obligatory school",2,4,1455,"R_1mqjuQbjSc7zaz8",57,"> 4'000€
>5'900 CHF",14,24,"okay",6,1.2375,1.25,1.33333333333333,"low"
"825","R_cPcXfKpPliaS04p",-1.74,1.74,0.95,1.27,2.21,"under",229320606007481,1,2,2,2,837,"male","Germany","> 4'000€
>5'900 CHF","degree",2,7,1315,"R_xnCE3NO6bKTX37H",25,"> 4'000€
>5'900 CHF",13,21,"okay",4.5,-0.2625,1.75,2,"high"
"826","R_cSdoEy4mANTCxR7",-0.00734,0.578,0.95,0.263,0.893,"under",229320605995208,3,2,2,2,216,"male","Germany","2'500- 4'000€
<4'300- 5'899CHF","middle school",1,9,238,"R_3j2ty9fPLV0byew",30,"2'500- 4'000€
<4'300- 5'899CHF",3,3,"speeder",4.5,-0.2625,2.25,2,"high"
"827","R_ctG5Kx6MAHpvksN",-1.27,1.27,0.95,0.748,1.79,"under",229242449974445,2,2,2,3,889,"female","Switzerland","> 4'000€
>5'900 CHF","no formal education",5,5,2385,"R_2pSICNURNCbmghb",47,"<1'500€
<3'100CHF",14,39,"okay",3,-1.7625,2.25,2.33333333333333,"high"
"828","R_cTIqJ8NjaDcKI5H",-0.349,0.474,0.95,0.202,0.746,"under",229409893583029,2,1,1,1,1167,"male","Germany","2'500- 4'000€
<4'300- 5'899CHF","no formal education",2,5,1296,"R_3ezb65bsiSAO8jm",66,"2'500- 4'000€
<4'300- 5'899CHF",19,21,"okay",5.5,0.7375,1.25,1,"low"
"829","R_cTN0cTJ7C5jMipr",0.308,0.561,0.95,0.111,1.01,"over",229166066833642,2,2,2,3,598,"male","Germany","<1'500- 2'499€
3'100-4'299CHF","middle school",4,7,730,"R_2S8EuuoWZ1zlEUd",20,"2'500- 4'000€
<4'300- 5'899CHF",9,12,"okay",4.5,-0.2625,2.25,2.33333333333333,"high"
"830","R_cYIwKezOfDVVChz",-0.176,0.405,0.95,0.264,0.545,"under",229255657937001,1,1,1,1,770,"male","Germany","<1'500€
<3'100CHF","obligatory school",3,5,3778,"R_3hubsLzXrSdsisz",44,"<1'500- 2'499€
3'100-4'299CHF",12,62,"okay",6,1.2375,1,1,"low"
"831","R_CZAnviMtBE31HVv",0.124,0.546,0.95,0.282,0.811,"over",229410206636238,3,3,3,3,2958,"male","Switzerland","> 4'000€
>5'900 CHF","degree",2,8,4794,"R_BWhUQvzCcNKa6Fb",41,"> 4'000€
>5'900 CHF",49,79,"okay",4.75,-0.0125000000000002,3,3,"high"
"832","R_cZILximj914t2mJ",0.0679,0.755,0.95,0.379,1.13,"over",229320605974599,2,1,1,1,1067,"female","Germany","2'500- 4'000€
<4'300- 5'899CHF","middle school",3,5,6403,"R_9G4jTq77unMeLkZ",28,"<1'500- 2'499€
3'100-4'299CHF",17,106,"okay",4.75,-0.0125000000000002,1.25,1,"low"
"833","R_d1lzcWcat1nY2jL",0.0347,0.627,0.95,0.251,1,"over",229242295753832,1,1,1,1,2025,"female","Germany","<1'500- 2'499€
3'100-4'299CHF","obligatory school",5,7,2545,"R_2PcWpDYMkGdiWuA",31,"<1'500- 2'499€
3'100-4'299CHF",33,42,"okay",3,-1.7625,1,1,"low"
"834","R_D1qgzNrOqVcMgnf",-0.477,0.697,0.95,0.387,1.01,"under",229321437514789,1,1,1,1,2302,"male","Switzerland","<1'500€
<3'100CHF","obligatory school",1,5,3452,"R_12heOL3PzIhXWro",41,"<1'500€
<3'100CHF",38,57,"okay",5.75,0.9875,1,1,"low"
"835","R_d50fbnX2sibKAF3",-0.139,0.491,0.95,0.278,0.703,"under",229256171710589,1,2,1,2,455,"male","Switzerland","> 4'000€
>5'900 CHF","obligatory school",4,7,326,"R_eDNkLyvO5gzQoSZ",52,"> 4'000€
>5'900 CHF",7,5,"speeder",4,-0.7625,1.5,1.66666666666667,"high"
