m,(Intercept),wavewave2,co2-30% CO2,tax+6%,energieabhaengigkeit+20%,zeitpunktin 7 years,wave,gender,age,country,income,education,concern.scaled
229677069755553,2.955707946452424,0.08374653219906461,0.7499314213830799,-3.5277319095396185,0.3534468182933149,-0.19527067772395834,wave2,male,62,Germany,"2'500- 4'000€
<4'300- 5'899CHF",no formal education,1.1958128078817731
229677069755553,2.955707946452424,0.08374653219906461,0.7499314213830799,-3.5277319095396185,0.3534468182933149,-0.19527067772395834,wave1,male,62,Germany,"2'500- 4'000€
<4'300- 5'899CHF",no formal education,0.8288177339901477
229677069755561,1.6822893752527226,0.08374653219906461,0.4856047521284362,-4.923628877250779,0.4963873433450422,-3.5618457474837832,wave1,female,60,Germany,"2'500- 4'000€
<4'300- 5'899CHF",middle school,0.5788177339901477
229677069755561,1.6822893752527226,0.08374653219906461,0.4856047521284362,-4.923628877250779,0.4963873433450422,-3.5618457474837832,wave2,female,60,Germany,"2'500- 4'000€
<4'300- 5'899CHF",middle school,-1.0541871921182269
229677069756589,3.1861704680982186,0.08374653219906461,0.7256182477752398,-1.2110566146835682,0.4219100649302455,-5.595796607614714,wave2,female,59,Germany,"> 4'000€
>5'900 CHF",degree,0.9458128078817731
229677069756589,3.1861704680982186,0.08374653219906461,0.7256182477752398,-1.2110566146835682,0.4219100649302455,-5.595796607614714,wave1,female,59,Germany,"> 4'000€
>5'900 CHF",degree,1.0788177339901477
229677069756595,1.2299955308402704,0.08374653219906461,0.5037765169500704,-0.7397432899968357,0.2117730937656533,-0.004003051690229187,wave2,female,61,Germany,"2'500- 4'000€
<4'300- 5'899CHF",middle school,0.19581280788177313
229677069756595,1.2299955308402704,0.08374653219906461,0.5037765169500704,-0.7397432899968357,0.2117730937656533,-0.004003051690229187,wave1,female,61,Germany,"2'500- 4'000€
<4'300- 5'899CHF",middle school,0.07881773399014769
229677069756609,2.640119561909464,0.08374653219906461,0.6559046509101397,-3.3407164452262292,0.43212236803389004,-3.231702406379907,wave2,female,70,Germany,"2'500- 4'000€
<4'300- 5'899CHF",obligatory school,0.19581280788177313
229677069756609,2.640119561909464,0.08374653219906461,0.6559046509101397,-3.3407164452262292,0.43212236803389004,-3.231702406379907,wave1,female,70,Germany,"2'500- 4'000€
<4'300- 5'899CHF",obligatory school,0.07881773399014769
229677069757642,1.8050062822549184,0.08374653219906461,0.5746757295598229,-4.221222851318696,0.34284357288582834,0.666619021549022,wave2,female,59,Germany,"2'500- 4'000€
<4'300- 5'899CHF",middle school,-0.05418719211822687
229677069757642,1.8050062822549184,0.08374653219906461,0.5746757295598229,-4.221222851318696,0.34284357288582834,0.666619021549022,wave1,female,59,Germany,"2'500- 4'000€
<4'300- 5'899CHF",middle school,0.3288177339901477
229677069757645,1.495527392683754,0.08374653219906461,0.44961745218068916,-4.626314111461106,0.4990088895595582,-4.153123680436332,wave2,male,71,Germany,"2'500- 4'000€
<4'300- 5'899CHF",obligatory school,1.1958128078817731
229677069757645,1.495527392683754,0.08374653219906461,0.44961745218068916,-4.626314111461106,0.4990088895595582,-4.153123680436332,wave1,male,71,Germany,"2'500- 4'000€
<4'300- 5'899CHF",obligatory school,1.0788177339901477
229677069757653,2.168407281760945,0.08374653219906461,0.5826603146933947,-0.5313337965885876,0.35679534480937425,-4.7725317753073035,wave2,female,64,Germany,"2'500- 4'000€
<4'300- 5'899CHF",middle school,1.1958128078817731
229677069757653,2.168407281760945,0.08374653219906461,0.5826603146933947,-0.5313337965885876,0.35679534480937425,-4.7725317753073035,wave1,female,64,Germany,"2'500- 4'000€
<4'300- 5'899CHF",middle school,1.0788177339901477
229677069760763,2.9770091136942085,0.08374653219906461,0.7503650154102214,-4.538776920330607,0.38478838217873285,0.18401706375099747,wave2,female,66,Germany,"<1'500- 2'499€
3'100-4'299CHF",obligatory school,-1.8041871921182269
229677069760763,2.9770091136942085,0.08374653219906461,0.7503650154102214,-4.538776920330607,0.38478838217873285,0.18401706375099747,wave1,female,66,Germany,"<1'500- 2'499€
3'100-4'299CHF",obligatory school,0.07881773399014769
229677069762575,-0.2555685451052683,0.08374653219906461,0.2633499040017605,-2.54588483288821,0.24743240701730743,0.7013977537793554,wave2,female,65,Germany,"2'500- 4'000€
<4'300- 5'899CHF",obligatory school,-0.5541871921182269
229677069762575,-0.2555685451052683,0.08374653219906461,0.2633499040017605,-2.54588483288821,0.24743240701730743,0.7013977537793554,wave1,female,65,Germany,"2'500- 4'000€
<4'300- 5'899CHF",obligatory school,0.07881773399014769
229677069763602,1.6210248751626786,0.08374653219906461,0.48906772853194974,-1.1721367284047708,0.38116664880942397,-4.880677773773344,wave2,male,62,Germany,"> 4'000€
>5'900 CHF",middle school,1.1958128078817731
229677069763602,1.6210248751626786,0.08374653219906461,0.48906772853194974,-1.1721367284047708,0.38116664880942397,-4.880677773773344,wave1,male,62,Germany,"> 4'000€
>5'900 CHF",middle school,1.0788177339901477
229677069763603,2.5658631371221063,0.08374653219906461,0.6609088353339605,-6.740371602311301,0.48018766416758096,-0.14997313961732206,wave2,female,52,Germany,"2'500- 4'000€
<4'300- 5'899CHF",middle school,0.19581280788177313
229677069763603,2.5658631371221063,0.08374653219906461,0.6609088353339605,-6.740371602311301,0.48018766416758096,-0.14997313961732206,wave1,female,52,Germany,"2'500- 4'000€
<4'300- 5'899CHF",middle school,0.07881773399014769
229677069768795,2.8803788186802883,0.08374653219906461,0.6788373459146131,-1.8269227583003307,0.4303878669498795,-5.135853497381689,wave2,male,74,Germany,"2'500- 4'000€
<4'300- 5'899CHF",obligatory school,1.1958128078817731
229677069768795,2.8803788186802883,0.08374653219906461,0.6788373459146131,-1.8269227583003307,0.4303878669498795,-5.135853497381689,wave1,male,74,Germany,"2'500- 4'000€
<4'300- 5'899CHF",obligatory school,0.8288177339901477
229677069770882,1.5005784072198711,0.08374653219906461,0.4830577304359866,-3.905907968133657,0.41930142848400287,-2.423319668658619,wave2,male,55,Germany,"> 4'000€
>5'900 CHF",middle school,1.1958128078817731
229677069770882,1.5005784072198711,0.08374653219906461,0.4830577304359866,-3.905907968133657,0.41930142848400287,-2.423319668658619,wave1,male,55,Germany,"> 4'000€
>5'900 CHF",middle school,0.3288177339901477
229677069770890,2.4958274592910925,0.08374653219906461,0.6239742442715661,-3.1009531365701415,0.4441317919207137,-3.9919036257864624,wave1,female,70,Germany,"2'500- 4'000€
<4'300- 5'899CHF",obligatory school,1.0788177339901477
229677069770890,2.4958274592910925,0.08374653219906461,0.6239742442715661,-3.1009531365701415,0.4441317919207137,-3.9919036257864624,wave2,female,70,Germany,"2'500- 4'000€
<4'300- 5'899CHF",obligatory school,1.1958128078817731
229677069772955,2.1852494755364287,0.08374653219906461,0.6087659617762528,-1.95527490545576,0.34392194322070546,-2.3778150054359575,wave2,female,73,Germany,"2'500- 4'000€
<4'300- 5'899CHF",middle school,1.1958128078817731
229677069772955,2.1852494755364287,0.08374653219906461,0.6087659617762528,-1.95527490545576,0.34392194322070546,-2.3778150054359575,wave1,female,73,Germany,"2'500- 4'000€
<4'300- 5'899CHF",middle school,1.0788177339901477
229677069772958,0.62464076234883,0.08374653219906461,0.33572259517226183,-2.864089348282357,0.4007305601467138,-3.5992246323303534,wave2,female,52,Germany,"> 4'000€
>5'900 CHF",middle school,1.1958128078817731
229677069772958,0.62464076234883,0.08374653219906461,0.33572259517226183,-2.864089348282357,0.4007305601467138,-3.5992246323303534,wave1,female,52,Germany,"2'500- 4'000€
<4'300- 5'899CHF",middle school,1.0788177339901477
229677069775045,1.2443680834104618,0.08374653219906461,0.4416134863714548,-3.5715401463123038,0.4077144029370617,-2.6504870010157453,wave2,male,54,Germany,"> 4'000€
>5'900 CHF",middle school,-1.8041871921182269
229677069775045,1.2443680834104618,0.08374653219906461,0.4416134863714548,-3.5715401463123038,0.4077144029370617,-2.6504870010157453,wave1,male,54,Germany,"> 4'000€
>5'900 CHF",middle school,-0.4211822660098523
229677069777112,-0.5958786674429413,0.08374653219906461,0.1658888379328799,-1.7351201846732098,0.31067890034968104,-2.6732167713944897,wave2,female,79,Germany,"<1'500- 2'499€
3'100-4'299CHF",degree,1.1958128078817731
229677069777112,-0.5958786674429413,0.08374653219906461,0.1658888379328799,-1.7351201846732098,0.31067890034968104,-2.6732167713944897,wave1,female,79,Germany,"<1'500- 2'499€
3'100-4'299CHF",degree,1.0788177339901477
229677069777128,1.7352334430963412,0.08374653219906461,0.5236583925524377,-2.899048886975815,0.38981172150472976,-2.7643713320425585,wave2,female,64,Germany,"2'500- 4'000€
<4'300- 5'899CHF",obligatory school,1.1958128078817731
229677069777128,1.7352334430963412,0.08374653219906461,0.5236583925524377,-2.899048886975815,0.38981172150472976,-2.7643713320425585,wave1,female,64,Germany,"2'500- 4'000€
<4'300- 5'899CHF",obligatory school,1.0788177339901477
229677069779187,-1.3833612472396095,0.08374653219906461,0.07641483086913864,-4.038096834533128,0.28624978842082355,1.0125129818422818,wave2,female,53,Germany,"> 4'000€
>5'900 CHF",degree,-2.304187192118227
229677069779187,-1.3833612472396095,0.08374653219906461,0.07641483086913864,-4.038096834533128,0.28624978842082355,1.0125129818422818,wave1,female,53,Germany,"> 4'000€
>5'900 CHF",degree,-2.4211822660098523
229677069783098,2.1658819087270604,0.08374653219906461,0.5822306160318905,-3.2758057879466045,0.42059246719188303,-3.1580431814777845,wave2,male,63,Germany,"2'500- 4'000€
<4'300- 5'899CHF",obligatory school,1.1958128078817731
229677069783098,2.1658819087270604,0.08374653219906461,0.5822306160318905,-3.2758057879466045,0.42059246719188303,-3.1580431814777845,wave1,male,63,Germany,"2'500- 4'000€
<4'300- 5'899CHF",obligatory school,1.0788177339901477
229677069783101,2.8281555783560957,0.08374653219906461,0.7011069767116336,0.1073294164305878,0.32217631380666056,-4.218309493578364,wave2,female,33,Germany,"> 4'000€
>5'900 CHF",degree,1.1958128078817731
229677069783101,2.8281555783560957,0.08374653219906461,0.7011069767116336,0.1073294164305878,0.32217631380666056,-4.218309493578364,wave1,female,33,Germany,"> 4'000€
>5'900 CHF",degree,1.0788177339901477
229677069786216,2.4776206270248933,0.08374653219906461,0.6543488898494105,-4.636067822151949,0.4146952407800937,-0.8864916848905418,wave2,male,34,Germany,"> 4'000€
>5'900 CHF",degree,0.44581280788177313
229677069786216,2.4776206270248933,0.08374653219906461,0.6543488898494105,-4.636067822151949,0.4146952407800937,-0.8864916848905418,wave1,male,34,Germany,"> 4'000€
>5'900 CHF",degree,0.5788177339901477
229677069787271,2.7807071827909127,0.08374653219906461,0.6692352517021909,-2.415531760736498,0.42963895493636306,-4.367390309021271,wave2,male,62,Germany,"<1'500- 2'499€
3'100-4'299CHF",degree,0.6958128078817731
229677069787271,2.7807071827909127,0.08374653219906461,0.6692352517021909,-2.415531760736498,0.42963895493636306,-4.367390309021271,wave1,male,62,Germany,"2'500- 4'000€
<4'300- 5'899CHF",degree,0.8288177339901477
229677069789327,1.9616987522620835,0.08374653219906461,0.5560697779069315,-1.7350570735660518,0.3725894528640125,-3.6813994580271876,wave2,male,55,Germany,"2'500- 4'000€
<4'300- 5'899CHF",degree,0.6958128078817731
229677069789327,1.9616987522620835,0.08374653219906461,0.5560697779069315,-1.7350570735660518,0.3725894528640125,-3.6813994580271876,wave1,male,55,Germany,"2'500- 4'000€
<4'300- 5'899CHF",degree,0.3288177339901477
229677069796587,1.7949364487721216,0.08374653219906461,0.5304912571447805,-2.036921476276397,0.3766698318231781,-3.455782165306518,wave2,female,65,Germany,"<1'500- 2'499€
3'100-4'299CHF",middle school,0.9458128078817731
229677069796587,1.7949364487721216,0.08374653219906461,0.5304912571447805,-2.036921476276397,0.3766698318231781,-3.455782165306518,wave1,female,65,Germany,"<1'500- 2'499€
3'100-4'299CHF",middle school,1.0788177339901477
229677069801542,2.2697886686904525,0.08374653219906461,0.6112065698596082,-0.5020012041063491,0.3350372850251059,-3.984810617411518,wave1,male,54,Germany,"> 4'000€
>5'900 CHF",degree,1.0788177339901477
229677069801542,2.2697886686904525,0.08374653219906461,0.6112065698596082,-0.5020012041063491,0.3350372850251059,-3.984810617411518,wave2,male,54,Germany,"> 4'000€
>5'900 CHF",degree,1.1958128078817731
229677069801550,0.33514046701554223,0.08374653219906461,0.3535266049929148,0.2846882838180802,0.19078873440170452,-1.1371379449098147,wave1,male,30,Germany,"2'500- 4'000€
<4'300- 5'899CHF",middle school,1.0788177339901477
229677069801550,0.33514046701554223,0.08374653219906461,0.3535266049929148,0.2846882838180802,0.19078873440170452,-1.1371379449098147,wave2,male,30,Germany,"2'500- 4'000€
<4'300- 5'899CHF",middle school,0.9458128078817731
229677069804668,1.8116392246295505,0.08374653219906461,0.5203758102123495,0.11298798391612497,0.34911224367016197,-5.537514973728317,wave1,male,59,Germany,"2'500- 4'000€
<4'300- 5'899CHF",obligatory school,1.0788177339901477
229677069804668,1.8116392246295505,0.08374653219906461,0.5203758102123495,0.11298798391612497,0.34911224367016197,-5.537514973728317,wave2,male,59,Germany,"2'500- 4'000€
<4'300- 5'899CHF",obligatory school,0.44581280788177313
229677069834245,-2.33164128035299,0.08374653219906461,-0.08962112529398358,-2.370838642100206,0.2669734059653679,-1.0174526042677723,wave2,male,55,Germany,"2'500- 4'000€
<4'300- 5'899CHF",obligatory school,-3.304187192118227
229677069834245,-2.33164128035299,0.08374653219906461,-0.08962112529398358,-2.370838642100206,0.2669734059653679,-1.0174526042677723,wave1,male,55,Germany,"2'500- 4'000€
<4'300- 5'899CHF",obligatory school,-2.4211822660098523
229678093098051,0.5748695783522815,0.08374653219906461,0.39083535928553004,-0.7724641315458682,0.22861501098487325,-0.660398115792501,wave2,male,63,Switzerland,"2'500- 4'000€
<4'300- 5'899CHF",degree,0.19581280788177313
229678093098051,0.5748695783522815,0.08374653219906461,0.39083535928553004,-0.7724641315458682,0.22861501098487325,-0.660398115792501,wave1,male,63,Switzerland,"2'500- 4'000€
<4'300- 5'899CHF",degree,1.0788177339901477
229678093101130,1.8411861843894313,0.08374653219906461,0.5620580555253597,-4.90172084377418,0.39425301833332793,-0.13999747196026213,wave2,female,42,Switzerland,"2'500- 4'000€
<4'300- 5'899CHF",degree,1.1958128078817731
229678093101130,1.8411861843894313,0.08374653219906461,0.5620580555253597,-4.90172084377418,0.39425301833332793,-0.13999747196026213,wave1,female,42,Switzerland,"2'500- 4'000€
<4'300- 5'899CHF",degree,0.07881773399014769
229678093101134,2.2106924656144535,0.08374653219906461,0.5820409313893401,-3.26354881903546,0.43622962761521916,-3.661310775472996,wave2,male,71,Switzerland,"<1'500- 2'499€
3'100-4'299CHF",obligatory school,0.9458128078817731
229678093101134,2.2106924656144535,0.08374653219906461,0.5820409313893401,-3.26354881903546,0.43622962761521916,-3.661310775472996,wave1,male,71,Switzerland,"2'500- 4'000€
<4'300- 5'899CHF",obligatory school,0.8288177339901477
229678093102160,-0.9492317317364365,0.08374653219906461,0.13746448450398585,-4.158851685928289,0.31005162457727875,0.5656572709783352,wave2,female,64,Switzerland,"<1'500€
<3'100CHF",obligatory school,-1.3041871921182269
229678093102160,-0.9492317317364365,0.08374653219906461,0.13746448450398585,-4.158851685928289,0.31005162457727875,0.5656572709783352,wave1,female,64,Switzerland,"<1'500€
<3'100CHF",obligatory school,-1.6711822660098523
229678093105251,3.115948274722146,0.08374653219906461,0.7159714639795387,-1.1359514386649945,0.4150774822237128,-5.52766293745972,wave2,female,61,Switzerland,"2'500- 4'000€
<4'300- 5'899CHF",degree,0.9458128078817731
229678093105251,3.115948274722146,0.08374653219906461,0.7159714639795387,-1.1359514386649945,0.4150774822237128,-5.52766293745972,wave1,female,61,Switzerland,"2'500- 4'000€
<4'300- 5'899CHF",degree,0.8288177339901477
229678093111417,1.8704584363647583,0.08374653219906461,0.53122581446944,-5.351443258940867,0.4768211060905135,-2.2523596727257,wave2,female,46,Switzerland,"2'500- 4'000€
<4'300- 5'899CHF",middle school,-0.8041871921182269
229678093111417,1.8704584363647583,0.08374653219906461,0.53122581446944,-5.351443258940867,0.4768211060905135,-2.2523596727257,wave1,female,46,Switzerland,"2'500- 4'000€
<4'300- 5'899CHF",middle school,-0.9211822660098523
229678093112449,1.6010631150993164,0.08374653219906461,0.5235699745857916,-6.238849416444132,0.4254111505187905,0.5931031168683152,wave2,female,65,Switzerland,"<1'500- 2'499€
3'100-4'299CHF",obligatory school,-1.0541871921182269
229678093112449,1.6010631150993164,0.08374653219906461,0.5235699745857916,-6.238849416444132,0.4254111505187905,0.5931031168683152,wave1,female,65,Switzerland,"<1'500- 2'499€
3'100-4'299CHF",obligatory school,-0.4211822660098523
229678093115531,2.1668479626993804,0.08374653219906461,0.5928392735333292,-6.031036771397127,0.46714851224999887,-0.8762282434631636,wave2,male,52,Switzerland,"<1'500- 2'499€
3'100-4'299CHF",obligatory school,0.9458128078817731
229678093115531,2.1668479626993804,0.08374653219906461,0.5928392735333292,-6.031036771397127,0.46714851224999887,-0.8762282434631636,wave1,male,52,Switzerland,"<1'500€
<3'100CHF",obligatory school,0.07881773399014769
229678093130942,-0.8899745099409575,0.08374653219906461,0.14134073041642503,-3.9270719248235766,0.3170564210686723,0.053518163376122585,wave2,female,41,Switzerland,"2'500- 4'000€
<4'300- 5'899CHF",middle school,-2.554187192118227
229678093130942,-0.8899745099409575,0.08374653219906461,0.14134073041642503,-3.9270719248235766,0.3170564210686723,0.053518163376122585,wave1,female,41,Switzerland,"2'500- 4'000€
<4'300- 5'899CHF",middle school,-2.6711822660098523
229678093131973,0.8978881894171348,0.08374653219906461,0.42525760754182296,-2.070929727383866,0.2923721336124716,-0.973303928601142,wave2,female,75,Switzerland,"<1'500€
<3'100CHF",degree,-0.30418719211822687
229678093131973,0.8978881894171348,0.08374653219906461,0.42525760754182296,-2.070929727383866,0.2923721336124716,-0.973303928601142,wave1,female,75,Switzerland,"<1'500€
<3'100CHF",degree,0.5788177339901477
229678093138135,1.8912908449955936,0.08374653219906461,0.5584529601286744,-3.8117467689768474,0.39352386287754,-1.5623604095679007,wave2,female,42,Switzerland,"2'500- 4'000€
<4'300- 5'899CHF",obligatory school,0.19581280788177313
229678093138135,1.8912908449955936,0.08374653219906461,0.5584529601286744,-3.8117467689768474,0.39352386287754,-1.5623604095679007,wave1,female,42,Switzerland,"2'500- 4'000€
<4'300- 5'899CHF",obligatory school,0.07881773399014769
229678093141220,2.8892538840626094,0.08374653219906461,0.7418754359611978,-3.901667410293399,0.3574980648678183,0.1774190063721377,wave1,female,59,Switzerland,"2'500- 4'000€
<4'300- 5'899CHF",obligatory school,-0.1711822660098523
229678093141220,2.8892538840626094,0.08374653219906461,0.7418754359611978,-3.901667410293399,0.3574980648678183,0.1774190063721377,wave2,female,59,Switzerland,"2'500- 4'000€
<4'300- 5'899CHF",obligatory school,-0.8041871921182269
229678093154327,2.2963946422297914,0.08374653219906461,0.6232717180427414,-2.45148325091718,0.366985161843527,-2.3371157848977004,wave2,male,41,Switzerland,"2'500- 4'000€
<4'300- 5'899CHF",degree,0.19581280788177313
229678093154327,2.2963946422297914,0.08374653219906461,0.6232717180427414,-2.45148325091718,0.366985161843527,-2.3371157848977004,wave1,male,41,Switzerland,"2'500- 4'000€
<4'300- 5'899CHF",degree,0.3288177339901477
229678093158445,2.6401195619094637,0.08374653219906461,0.6559046509101396,-3.340716445226229,0.43212236803389,-3.2317024063799056,wave2,male,41,Switzerland,"2'500- 4'000€
<4'300- 5'899CHF",middle school,0.6958128078817731
229678093158445,2.6401195619094637,0.08374653219906461,0.6559046509101396,-3.340716445226229,0.43212236803389,-3.2317024063799056,wave1,male,41,Switzerland,"2'500- 4'000€
<4'300- 5'899CHF",middle school,0.5788177339901477
229678093162569,3.513950401346934,0.08374653219906461,0.8163552392390214,-2.407549682868825,0.37647001810722414,-2.305539174984104,wave2,female,73,Switzerland,"<1'500- 2'499€
3'100-4'299CHF",obligatory school,0.9458128078817731
229678093162569,3.513950401346934,0.08374653219906461,0.8163552392390214,-2.407549682868825,0.37647001810722414,-2.305539174984104,wave1,female,73,Switzerland,"<1'500- 2'499€
3'100-4'299CHF",obligatory school,0.07881773399014769
229678093163595,1.2003478019737002,0.08374653219906461,0.45747805356388144,-3.160860466502883,0.35414477004320344,-1.3914348961784073,wave2,male,58,Switzerland,"<1'500- 2'499€
3'100-4'299CHF",obligatory school,-0.05418719211822687
229678093163595,1.2003478019737002,0.08374653219906461,0.45747805356388144,-3.160860466502883,0.35414477004320344,-1.3914348961784073,wave1,male,58,Switzerland,"<1'500€
<3'100CHF",obligatory school,-0.4211822660098523
229678093165654,1.412645168523654,0.08374653219906461,0.5108984170109108,-3.5067606046802764,0.32341803231967825,0.15208821262312688,wave2,male,52,Switzerland,"<1'500- 2'499€
3'100-4'299CHF",degree,-1.0541871921182269
229678093165654,1.412645168523654,0.08374653219906461,0.5108984170109108,-3.5067606046802764,0.32341803231967825,0.15208821262312688,wave1,male,52,Switzerland,"<1'500- 2'499€
3'100-4'299CHF",degree,1.0788177339901477
229678093166682,1.3750403746085846,0.08374653219906461,0.4742937251286147,-5.403971676255927,0.43040009788954914,-0.7994599486389005,wave2,female,40,Switzerland,"2'500- 4'000€
<4'300- 5'899CHF",obligatory school,1.1958128078817731
229678093166682,1.3750403746085846,0.08374653219906461,0.4742937251286147,-5.403971676255927,0.43040009788954914,-0.7994599486389005,wave1,female,40,Switzerland,"2'500- 4'000€
<4'300- 5'899CHF",obligatory school,0.5788177339901477
229678093170793,2.1084118258057547,0.08374653219906461,0.5565016751513778,-3.6366648958210868,0.4639880356149524,-4.083520839864354,wave2,female,66,Switzerland,"<1'500- 2'499€
3'100-4'299CHF",degree,1.1958128078817731
229678093170793,2.1084118258057547,0.08374653219906461,0.5565016751513778,-3.6366648958210868,0.4639880356149524,-4.083520839864354,wave1,female,66,Switzerland,"<1'500- 2'499€
3'100-4'299CHF",degree,1.0788177339901477
229678093184174,1.1982134561710005,0.08374653219906461,0.43879441663054986,-4.890822691310559,0.42941376091252675,-1.5809642682640577,wave2,female,63,Switzerland,"<1'500- 2'499€
3'100-4'299CHF",middle school,0.19581280788177313
229678093184174,1.1982134561710005,0.08374653219906461,0.43879441663054986,-4.890822691310559,0.42941376091252675,-1.5809642682640577,wave1,female,63,Switzerland,"<1'500- 2'499€
3'100-4'299CHF",middle school,1.0788177339901477
229678093198559,0.4401800068602302,0.08374653219906461,0.34871689800107486,-0.9510125296407321,0.26700940836247666,-1.8788181326827234,wave2,male,44,Switzerland,"<1'500€
<3'100CHF",obligatory school,0.44581280788177313
229678093198559,0.4401800068602302,0.08374653219906461,0.34871689800107486,-0.9510125296407321,0.26700940836247666,-1.8788181326827234,wave1,male,44,Switzerland,"<1'500€
<3'100CHF",obligatory school,0.3288177339901477
229678093210632,1.7992892356177386,0.08374653219906461,0.50953465553063515,-5.081187245694711,0.4903123891173772,-3.1052785088890937,wave2,female,71,Switzerland,"2'500- 4'000€
<4'300- 5'899CHF",degree,1.1958128078817731
229678093210632,1.7992892356177386,0.08374653219906461,0.50953465553063515,-5.081187245694711,0.4903123891173772,-3.1052785088890937,wave1,female,71,Switzerland,"<1'500- 2'499€
3'100-4'299CHF",degree,0.8288177339901477
229678093212684,2.5658631371221063,0.08374653219906461,0.6609088353339605,-6.740371602311301,0.48018766416758096,-0.14997313961732206,wave2,male,45,Switzerland,"2'500- 4'000€
<4'300- 5'899CHF",obligatory school,-2.054187192118227
229678093212684,2.5658631371221063,0.08374653219906461,0.6609088353339605,-6.740371602311301,0.48018766416758096,-0.14997313961732206,wave1,male,45,Switzerland,"2'500- 4'000€
<4'300- 5'899CHF",obligatory school,-2.4211822660098523
229678093212685,2.4440199995977148,0.08374653219906461,0.6308373770375312,-4.906880262825414,0.45519804206942843,-1.9217077916896264,wave2,female,46,Switzerland,"<1'500- 2'499€
3'100-4'299CHF",degree,0.6958128078817731
229678093212685,2.4440199995977148,0.08374653219906461,0.6308373770375312,-4.906880262825414,0.45519804206942843,-1.9217077916896264,wave1,female,46,Switzerland,"2'500- 4'000€
<4'300- 5'899CHF",degree,0.5788177339901477
229678093228064,1.0491217355958469,0.08374653219906461,0.4593561811703446,-2.717164928669905,0.2868436969025401,0.10932826646338878,wave1,female,71,Switzerland,"<1'500- 2'499€
3'100-4'299CHF",obligatory school,0.8288177339901477
229678093228064,1.0491217355958469,0.08374653219906461,0.4593561811703446,-2.717164928669905,0.2868436969025401,0.10932826646338878,wave2,female,71,Switzerland,"<1'500- 2'499€
3'100-4'299CHF",obligatory school,0.9458128078817731
229678093236281,1.1241557038520462,0.08374653219906461,0.4123947882009521,-2.0958791184276215,0.3908237307033769,-4.181468446312848,wave2,male,72,Switzerland,"<1'500€
<3'100CHF",degree,0.44581280788177313
229678093236281,1.1241557038520462,0.08374653219906461,0.4123947882009521,-2.0958791184276215,0.3908237307033769,-4.181468446312848,wave1,male,72,Switzerland,"<1'500€
<3'100CHF",degree,-0.4211822660098523
229678093243470,2.0370549084054224,0.08374653219906461,0.5896427686239506,-5.087601996510544,0.4106314175289253,-0.2910265615456866,wave2,female,46,Switzerland,"2'500- 4'000€
<4'300- 5'899CHF",middle school,-0.5541871921182269
229678093243470,2.0370549084054224,0.08374653219906461,0.5896427686239506,-5.087601996510544,0.4106314175289253,-0.2910265615456866,wave1,female,46,Switzerland,"2'500- 4'000€
<4'300- 5'899CHF",middle school,-0.9211822660098523
229678093252715,1.6170470322278048,0.08374653219906461,0.5318273760767382,-0.3175196123368704,0.27243777602884095,-2.464205465909325,wave2,female,71,Switzerland,"<1'500- 2'499€
3'100-4'299CHF",obligatory school,1.1958128078817731
229678093252715,1.6170470322278048,0.08374653219906461,0.5318273760767382,-0.3175196123368704,0.27243777602884095,-2.464205465909325,wave1,female,71,Switzerland,"<1'500- 2'499€
3'100-4'299CHF",obligatory school,0.8288177339901477
229678093260930,1.7639780498564612,0.08374653219906461,0.532596247085632,-3.052409798689444,0.38779600842051193,-2.410369426978219,wave2,female,75,Switzerland,"<1'500- 2'499€
3'100-4'299CHF",obligatory school,0.19581280788177313
229678093260930,1.7639780498564612,0.08374653219906461,0.532596247085632,-3.052409798689444,0.38779600842051193,-2.410369426978219,wave1,female,75,Switzerland,"<1'500- 2'499€
3'100-4'299CHF",obligatory school,0.3288177339901477
229678093261955,1.890296867009516,0.08374653219906461,0.5410330879174204,-1.0091269174947057,0.3605711959909245,-4.338757836398712,wave2,male,74,Switzerland,"> 4'000€
>5'900 CHF",degree,1.1958128078817731
229678093261955,1.890296867009516,0.08374653219906461,0.5410330879174204,-1.0091269174947057,0.3605711959909245,-4.338757836398712,wave1,male,74,Switzerland,"2'500- 4'000€
<4'300- 5'899CHF",degree,1.0788177339901477
229678093268122,-0.10252729007483863,0.08374653219906461,0.2665108235791591,-4.866520516592381,0.3471294253843164,0.64124673205851,wave2,female,55,Switzerland,"<1'500- 2'499€
3'100-4'299CHF",degree,-0.30418719211822687
229678093268122,-0.10252729007483863,0.08374653219906461,0.2665108235791591,-4.866520516592381,0.3471294253843164,0.64124673205851,wave1,female,55,Switzerland,"<1'500- 2'499€
3'100-4'299CHF",degree,-0.6711822660098523
229678093270176,1.4520628845511583,0.08374653219906461,0.5125464095226452,0.025363004317025872,0.2479734260766725,-2.19975744458669,wave2,male,75,Switzerland,"<1'500- 2'499€
3'100-4'299CHF",obligatory school,1.1958128078817731
229678093270176,1.4520628845511583,0.08374653219906461,0.5125464095226452,0.025363004317025872,0.2479734260766725,-2.19975744458669,wave1,male,75,Switzerland,"<1'500- 2'499€
3'100-4'299CHF",obligatory school,0.3288177339901477
229678093275314,0.816261725717103,0.08374653219906461,0.4336963541339507,-4.4599119560295115,0.3031228995207941,1.8729368050035027,wave2,female,68,Switzerland,"2'500- 4'000€
<4'300- 5'899CHF",degree,-0.30418719211822687
