"","m","ResponseId.wave1.x","mean.est.bias.wave1","mean.abs.error.wave1","binary.x","ResponseId.wave2","ResponseId.x","mean.est.bias.wave2","mean.abs.error.wave2","binary.y","numeracy.f","error.diff","error.diff.2","error.diff.f","Duration.wave1","ResponseId.wave1.y","gender","country","income.wave1","education","household_size","politicalorientation_1","Duration.wave2","ResponseId.y","age","income.wave2","Minutes.wave1","Minutes.wave2","Minutes"
"460",229677069755561,"R_2QrlEjdJybtooPQ",-0.483,0.603,"under","R_3oHgVo6YiH2NtEO","R_3oHgVo6YiH2NtEO",-0.302,0.6,"under","numeracy low",0.003,0,"no change",1515,"R_2QrlEjdJybtooPQ","female","Germany","2'500- 4'000€
<4'300- 5'899CHF","middle school",2,4,1534,"R_3oHgVo6YiH2NtEO",60,"2'500- 4'000€
<4'300- 5'899CHF",25,25,"okay"
"461",229677069756589,"R_1pQeLLBceDEDdP7",0.108,0.487,"over","R_cumm5I9DifLtTPz","R_cumm5I9DifLtTPz",0.42,0.577,"over","numeracy low",-0.09,-0.1,"increased error",1292,"R_1pQeLLBceDEDdP7","female","Germany","> 4'000€
>5'900 CHF","degree",3,3,1564,"R_cumm5I9DifLtTPz",59,"> 4'000€
>5'900 CHF",21,26,"okay"
"462",229677069756595,"R_21suA2PX6p1Ism0",-0.592,0.87,"under","R_3EaPiC8QBqrdCzv","R_3EaPiC8QBqrdCzv",0.229,0.588,"over","numeracy low",0.282,0.3,"decreased error",514,"R_21suA2PX6p1Ism0","female","Germany","2'500- 4'000€
<4'300- 5'899CHF","middle school",1,8,568,"R_3EaPiC8QBqrdCzv",61,"2'500- 4'000€
<4'300- 5'899CHF",8,9,"okay"
"463",229677069756609,"R_27I3NTchpL5dg6a",-0.664,0.746,"under","R_1H6Rjj0awqzoXyO","R_1H6Rjj0awqzoXyO",-0.12,0.417,"under","numeracy low",0.329,0.3,"decreased error",632,"R_27I3NTchpL5dg6a","female","Germany","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",1,6,780,"R_1H6Rjj0awqzoXyO",70,"2'500- 4'000€
<4'300- 5'899CHF",10,13,"okay"
"464",229677069757642,"R_3smqZ13umEbseql",0.561,0.579,"over","R_2AHkbMeJiEZwITa","R_2AHkbMeJiEZwITa",-0.195,0.456,"under","numeracy low",0.123,0.1,"decreased error",1395,"R_3smqZ13umEbseql","female","Germany","2'500- 4'000€
<4'300- 5'899CHF","middle school",2,5,1281,"R_2AHkbMeJiEZwITa",59,"2'500- 4'000€
<4'300- 5'899CHF",23,21,"okay"
"465",229677069757645,"R_RkjQBLarFrYu2hH",-0.44,0.543,"under","R_2uInyNC7MnrJsWt","R_2uInyNC7MnrJsWt",0.389,0.535,"over","numeracy low",0.00800000000000001,0,"no change",1150,"R_RkjQBLarFrYu2hH","male","Germany","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,7,973,"R_2uInyNC7MnrJsWt",71,"2'500- 4'000€
<4'300- 5'899CHF",19,16,"okay"
"466",229677069757653,"R_2rx5p2njpd38417",-0.23,0.527,"under","R_1odmUPPKrKX7yt0","R_1odmUPPKrKX7yt0",-0.671,0.731,"under","numeracy low",-0.204,-0.2,"increased error",1095,"R_2rx5p2njpd38417","female","Germany","2'500- 4'000€
<4'300- 5'899CHF","middle school",2,3,1152,"R_1odmUPPKrKX7yt0",64,"2'500- 4'000€
<4'300- 5'899CHF",18,19,"okay"
"467",229677069760763,"R_3MflwzT4T2kJUka",0.126,0.474,"over","R_vHoduaMDXqcc6RP","R_vHoduaMDXqcc6RP",-0.122,0.611,"under","numeracy low",-0.137,-0.1,"increased error",2046,"R_3MflwzT4T2kJUka","female","Germany","<1'500- 2'499€
3'100-4'299CHF","obligatory school",1,5,1732,"R_vHoduaMDXqcc6RP",66,"<1'500- 2'499€
3'100-4'299CHF",34,28,"okay"
"468",229677069762575,"R_eEdxNEPfZcUq0Y9",-0.803,1.05,"under","R_27TNjzQrRpz3JWy","R_27TNjzQrRpz3JWy",0.241,0.619,"over","numeracy low",0.431,0.4,"decreased error",1351,"R_eEdxNEPfZcUq0Y9","female","Germany","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,5,1679,"R_27TNjzQrRpz3JWy",65,"2'500- 4'000€
<4'300- 5'899CHF",22,27,"okay"
"469",229677069763602,"R_1OOWbFEaUfw4nNq",0.123,0.393,"over","R_3gZRuNUJsE7IDtm","R_3gZRuNUJsE7IDtm",0.0864,0.464,"over","numeracy low",-0.071,-0.1,"increased error",812,"R_1OOWbFEaUfw4nNq","male","Germany","> 4'000€
>5'900 CHF","middle school",2,3,1025,"R_3gZRuNUJsE7IDtm",62,"> 4'000€
>5'900 CHF",13,17,"okay"
"470",229677069763603,"R_25BnA7CPqUqo20h",0.283,0.463,"over","R_1Dw12dAWVKw9xMK","R_1Dw12dAWVKw9xMK",-0.3,0.671,"under","numeracy low",-0.208,-0.2,"increased error",580,"R_25BnA7CPqUqo20h","female","Germany","2'500- 4'000€
<4'300- 5'899CHF","middle school",4,6,5028,"R_1Dw12dAWVKw9xMK",52,"2'500- 4'000€
<4'300- 5'899CHF",9,83,"okay"
"471",229677069768795,"R_3EA57iob7rXBswf",-1.16,1.16,"under","R_1f3YXfeCEsOPSlV","R_1f3YXfeCEsOPSlV",-1.08,1.08,"under","numeracy high",0.0799999999999998,0.1,"decreased error",689,"R_3EA57iob7rXBswf","male","Germany","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,3,947,"R_1f3YXfeCEsOPSlV",74,"2'500- 4'000€
<4'300- 5'899CHF",11,15,"okay"
"472",229677069770882,"R_2BfYn1I2a51vRhw",0.0246,0.216,"over","R_5pvosAPSGgsbplv","R_5pvosAPSGgsbplv",-0.21,0.403,"under","numeracy high",-0.187,-0.2,"increased error",2085,"R_2BfYn1I2a51vRhw","male","Germany","> 4'000€
>5'900 CHF","middle school",4,4,1520,"R_5pvosAPSGgsbplv",55,"> 4'000€
>5'900 CHF",34,25,"okay"
"473",229677069770890,"R_2PnuGLktFgYFVth",-0.751,0.822,"under","R_2P6WvCjxDtRXpfh","R_2P6WvCjxDtRXpfh",-0.27,0.618,"under","numeracy low",0.204,0.2,"decreased error",1375,"R_2PnuGLktFgYFVth","female","Germany","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,2,1445,"R_2P6WvCjxDtRXpfh",70,"2'500- 4'000€
<4'300- 5'899CHF",22,24,"okay"
"474",229677069772955,"R_1Cf6yTr5MYyJtR8",0.221,0.425,"over","R_88FkXzzd92InUJP","R_88FkXzzd92InUJP",0.205,0.441,"over","numeracy low",-0.016,0,"no change",1387,"R_1Cf6yTr5MYyJtR8","female","Germany","2'500- 4'000€
<4'300- 5'899CHF","middle school",2,6,1571,"R_88FkXzzd92InUJP",73,"2'500- 4'000€
<4'300- 5'899CHF",23,26,"okay"
"475",229677069772958,"R_1DvYPnMPDojvXzI",0.665,0.665,"over","R_3PufoRoPfelYFwl","R_3PufoRoPfelYFwl",0.535,0.549,"over","numeracy high",0.116,0.1,"decreased error",3240,"R_1DvYPnMPDojvXzI","female","Germany","2'500- 4'000€
<4'300- 5'899CHF","middle school",3,3,3940,"R_3PufoRoPfelYFwl",52,"> 4'000€
>5'900 CHF",54,65,"okay"
"476",229677069775045,"R_1otmNfK7mAWtgZD",-0.57,0.674,"under","R_1rw4iW8Em9oSO65","R_1rw4iW8Em9oSO65",-0.0131,0.502,"under","numeracy low",0.172,0.2,"decreased error",1051,"R_1otmNfK7mAWtgZD","male","Germany","> 4'000€
>5'900 CHF","middle school",2,5,1350,"R_1rw4iW8Em9oSO65",54,"> 4'000€
>5'900 CHF",17,22,"okay"
"477",229677069777112,"R_1hH0gbNZowjmFne",0.336,0.628,"over","R_3qwf7JTBzYxKCgd","R_3qwf7JTBzYxKCgd",0.261,0.552,"over","numeracy low",0.076,0.1,"decreased error",1548,"R_1hH0gbNZowjmFne","female","Germany","<1'500- 2'499€
3'100-4'299CHF","degree",2,5,2024,"R_3qwf7JTBzYxKCgd",79,"<1'500- 2'499€
3'100-4'299CHF",25,33,"okay"
"478",229677069777128,"R_3kHyP1LthBjvzfN",-0.0302,0.394,"under","R_d9Wr6T3DLx5oFd7","R_d9Wr6T3DLx5oFd7",-0.235,0.552,"under","numeracy low",-0.158,-0.2,"increased error",2016,"R_3kHyP1LthBjvzfN","female","Germany","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,5,2226,"R_d9Wr6T3DLx5oFd7",64,"2'500- 4'000€
<4'300- 5'899CHF",33,37,"okay"
"479",229677069779187,"R_3Gg0rh96RhxMnrW",-0.376,0.722,"under","R_23eQRGUU63p5ape","R_23eQRGUU63p5ape",-0.089,0.643,"under","numeracy low",0.079,0.1,"decreased error",979,"R_3Gg0rh96RhxMnrW","female","Germany","> 4'000€
>5'900 CHF","degree",2,6,959,"R_23eQRGUU63p5ape",53,"> 4'000€
>5'900 CHF",16,15,"okay"
"480",229677069783098,"R_10TQ9M87QSuIqpq",-0.551,0.63,"under","R_1mt96mbxkfZ8oJc","R_1mt96mbxkfZ8oJc",-0.971,0.971,"under","numeracy low",-0.341,-0.3,"increased error",977,"R_10TQ9M87QSuIqpq","male","Germany","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,2,1317,"R_1mt96mbxkfZ8oJc",63,"2'500- 4'000€
<4'300- 5'899CHF",16,21,"okay"
"481",229677069783101,"R_3HXooKTTwVg4kvF",0.405,0.684,"over","R_1LU8zd8gVQJ9Ymv","R_1LU8zd8gVQJ9Ymv",0.439,0.521,"over","numeracy high",0.163,0.2,"decreased error",866,"R_3HXooKTTwVg4kvF","female","Germany","> 4'000€
>5'900 CHF","degree",2,2,1022,"R_1LU8zd8gVQJ9Ymv",33,"> 4'000€
>5'900 CHF",14,17,"okay"
"482",229677069786216,"R_2PAnGcUY9OHQY0i",-0.151,0.552,"under","R_9Lwbu0dX4GYTTdT","R_9Lwbu0dX4GYTTdT",-0.515,0.515,"under","numeracy high",0.037,0,"no change",1031,"R_2PAnGcUY9OHQY0i","male","Germany","> 4'000€
>5'900 CHF","degree",2,7,738,"R_9Lwbu0dX4GYTTdT",34,"> 4'000€
>5'900 CHF",17,12,"okay"
"483",229677069787271,"R_27BQw91OKVlhWPj",0.432,0.678,"over","R_3D22i7cfYJncBeS","R_3D22i7cfYJncBeS",-0.925,0.925,"under","numeracy low",-0.247,-0.2,"increased error",1023,"R_27BQw91OKVlhWPj","male","Germany","2'500- 4'000€
<4'300- 5'899CHF","degree",2,4,1117,"R_3D22i7cfYJncBeS",62,"<1'500- 2'499€
3'100-4'299CHF",17,18,"okay"
"484",229677069789327,"R_2dFLAg1r8gfesUi",-0.168,0.595,"under","R_2UVPhEcZkIqzMpj","R_2UVPhEcZkIqzMpj",0.0602,0.404,"over","numeracy high",0.191,0.2,"decreased error",838,"R_2dFLAg1r8gfesUi","male","Germany","2'500- 4'000€
<4'300- 5'899CHF","degree",2,6,939,"R_2UVPhEcZkIqzMpj",55,"2'500- 4'000€
<4'300- 5'899CHF",13,15,"okay"
"485",229677069796587,"R_2c0CCOxpaH46dQP",-0.336,0.479,"under","R_9XkdSTL43hLrWg1","R_9XkdSTL43hLrWg1",0.491,0.565,"over","numeracy low",-0.086,-0.1,"increased error",1651,"R_2c0CCOxpaH46dQP","female","Germany","<1'500- 2'499€
3'100-4'299CHF","middle school",1,5,3427,"R_9XkdSTL43hLrWg1",65,"<1'500- 2'499€
3'100-4'299CHF",27,57,"okay"
"486",229677069801542,"R_3fOb75fcNvI7EOb",0.132,0.429,"over","R_1loWPZTW4yf5XH7","R_1loWPZTW4yf5XH7",-0.344,0.45,"under","numeracy low",-0.021,0,"no change",862,"R_3fOb75fcNvI7EOb","male","Germany","> 4'000€
>5'900 CHF","degree",4,2,982,"R_1loWPZTW4yf5XH7",54,"> 4'000€
>5'900 CHF",14,16,"okay"
"487",229677069801550,"R_1I3Fm74ZDEJUWVt",-0.00667,0.447,"under","R_CdHSDDR8IXmD1jr","R_CdHSDDR8IXmD1jr",-0.701,0.875,"under","numeracy low",-0.428,-0.4,"increased error",984,"R_1I3Fm74ZDEJUWVt","male","Germany","2'500- 4'000€
<4'300- 5'899CHF","middle school",4,4,1411,"R_CdHSDDR8IXmD1jr",30,"2'500- 4'000€
<4'300- 5'899CHF",16,23,"okay"
"488",229677069804668,"R_SBozdhH6aNgsCe5",0.29,0.437,"over","R_31nkaGKfULADQcy","R_31nkaGKfULADQcy",-0.333,0.486,"under","numeracy low",-0.049,0,"no change",1873,"R_SBozdhH6aNgsCe5","male","Germany","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,3,1259,"R_31nkaGKfULADQcy",59,"2'500- 4'000€
<4'300- 5'899CHF",31,20,"okay"
"489",229677069834245,"R_3dNb89opyPCGv1I",-0.36,0.489,"under","R_128Yrk2hM6RVtn2","R_128Yrk2hM6RVtn2",0.211,0.446,"over","numeracy high",0.043,0,"no change",1269,"R_3dNb89opyPCGv1I","male","Germany","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,6,2335,"R_128Yrk2hM6RVtn2",55,"2'500- 4'000€
<4'300- 5'899CHF",21,38,"okay"
"490",229678093098051,"R_3erVxLye9zFQbKQ",0.893,0.977,"over","R_Cf4IWwVU2VjiRI5","R_Cf4IWwVU2VjiRI5",0.274,0.462,"over","numeracy low",0.515,0.5,"decreased error",1046,"R_3erVxLye9zFQbKQ","male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","degree",3,5,873,"R_Cf4IWwVU2VjiRI5",63,"2'500- 4'000€
<4'300- 5'899CHF",17,14,"okay"
"491",229678093101130,"R_30bK1uN4yIycFIn",0.367,0.443,"over","R_1dm0mgLEerYlg7d","R_1dm0mgLEerYlg7d",0.774,0.774,"over","numeracy low",-0.331,-0.3,"increased error",3532,"R_30bK1uN4yIycFIn","female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","degree",1,5,3672,"R_1dm0mgLEerYlg7d",42,"2'500- 4'000€
<4'300- 5'899CHF",58,61,"okay"
"492",229678093101134,"R_1K8x1AoIHGdYEdL",-0.554,0.719,"under","R_22LmAhnuYngmKbY","R_22LmAhnuYngmKbY",-0.416,0.469,"under","numeracy low",0.25,0.2,"decreased error",1272,"R_1K8x1AoIHGdYEdL","male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,6,1322,"R_22LmAhnuYngmKbY",71,"<1'500- 2'499€
3'100-4'299CHF",21,22,"okay"
"493",229678093102160,"R_XXRYu9bNC39zVXX",0.417,0.52,"over","R_3dG2OSaM6IKem2B","R_3dG2OSaM6IKem2B",0.0827,0.605,"over","numeracy low",-0.085,-0.1,"increased error",1787,"R_XXRYu9bNC39zVXX","female","Switzerland","<1'500€
<3'100CHF","obligatory school",1,5,1748,"R_3dG2OSaM6IKem2B",64,"<1'500€
<3'100CHF",29,29,"okay"
"494",229678093105251,"R_33kIUzAwPAa1yng",0.0204,0.458,"over","R_1mmFq3cx5odSSLt","R_1mmFq3cx5odSSLt",0.299,0.531,"over","numeracy high",-0.073,-0.1,"increased error",1025,"R_33kIUzAwPAa1yng","female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","degree",2,4,1322,"R_1mmFq3cx5odSSLt",61,"2'500- 4'000€
<4'300- 5'899CHF",17,22,"okay"
"495",229678093111417,"R_2EhFk9vlQYPpHee",-0.255,0.401,"under","R_2RaD1qLsjvheOt2","R_2RaD1qLsjvheOt2",-1.41,1.41,"under","numeracy low",-1.009,-1,"increased error",950,"R_2EhFk9vlQYPpHee","female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","middle school",1,6,849,"R_2RaD1qLsjvheOt2",46,"2'500- 4'000€
<4'300- 5'899CHF",15,14,"okay"
"496",229678093112449,"R_3stNQFQ6wYJItgN",0.193,0.584,"over","R_vOUVtIULfb961Kp","R_vOUVtIULfb961Kp",-0.596,0.766,"under","numeracy low",-0.182,-0.2,"increased error",662,"R_3stNQFQ6wYJItgN","female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","obligatory school",2,4,989,"R_vOUVtIULfb961Kp",65,"<1'500- 2'499€
3'100-4'299CHF",11,16,"okay"
"497",229678093115531,"R_1LI64yNOZO7C7l3",0.851,0.851,"over","R_30jwO1Q51T1Oqua","R_30jwO1Q51T1Oqua",0.485,0.622,"over","numeracy low",0.229,0.2,"decreased error",767,"R_1LI64yNOZO7C7l3","male","Switzerland","<1'500€
<3'100CHF","obligatory school",1,7,866,"R_30jwO1Q51T1Oqua",52,"<1'500- 2'499€
3'100-4'299CHF",12,14,"okay"
"498",229678093130942,"R_2D0HsJW89BCf2CJ",-0.19,0.543,"under","R_2tunXP6UyGFpYHU","R_2tunXP6UyGFpYHU",-1.66,1.66,"under","numeracy low",-1.117,-1.1,"increased error",6757,"R_2D0HsJW89BCf2CJ","female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","middle school",2,8,1129,"R_2tunXP6UyGFpYHU",41,"2'500- 4'000€
<4'300- 5'899CHF",112,18,"okay"
"499",229678093131973,"R_ZK76CrhFxQDLP21",0.43,0.676,"over","R_1ob4JLq5bEFQZX3","R_1ob4JLq5bEFQZX3",0.261,0.576,"over","numeracy high",0.1,0.1,"decreased error",1738,"R_ZK76CrhFxQDLP21","female","Switzerland","<1'500€
<3'100CHF","degree",1,5,3306,"R_1ob4JLq5bEFQZX3",75,"<1'500€
<3'100CHF",28,55,"okay"
"500",229678093138135,"R_2AMfF4aom3GcQs1",-0.365,0.662,"under","R_cUssRwZ7X6KVAKR","R_cUssRwZ7X6KVAKR",0.378,0.538,"over","numeracy low",0.124,0.1,"decreased error",768,"R_2AMfF4aom3GcQs1","female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",1,5,3493,"R_cUssRwZ7X6KVAKR",42,"2'500- 4'000€
<4'300- 5'899CHF",12,58,"okay"
"501",229678093141220,"R_2R1zKMVHMSfa4z7",-0.923,0.923,"under","R_TowBIbjzMvWm63v","R_TowBIbjzMvWm63v",0.135,0.503,"over","numeracy low",0.42,0.4,"decreased error",796,"R_2R1zKMVHMSfa4z7","female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,6,885,"R_TowBIbjzMvWm63v",59,"2'500- 4'000€
<4'300- 5'899CHF",13,14,"okay"
"502",229678093154327,"R_0dg1Hw00DVaqtzz",-0.0742,0.403,"under","R_1DC5nrZ8uUaZwqY","R_1DC5nrZ8uUaZwqY",0.0941,0.434,"over","numeracy high",-0.031,0,"no change",1410,"R_0dg1Hw00DVaqtzz","male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","degree",1,5,1528,"R_1DC5nrZ8uUaZwqY",41,"2'500- 4'000€
<4'300- 5'899CHF",23,25,"okay"
"503",229678093158445,"R_3L5PQsiTJgy6Y7j",0.551,0.592,"over","R_2ya14O4rS4r6z6L","R_2ya14O4rS4r6z6L",0.721,0.759,"over","numeracy low",-0.167,-0.2,"increased error",2944,"R_3L5PQsiTJgy6Y7j","male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","middle school",1,5,1171,"R_2ya14O4rS4r6z6L",41,"2'500- 4'000€
<4'300- 5'899CHF",49,19,"okay"
"504",229678093162569,"R_2zu5nbshAH7KEPO",1.04,1.04,"over","R_331IDX0zbNRfPC5","R_331IDX0zbNRfPC5",0.735,0.749,"over","numeracy low",0.291,0.3,"decreased error",542,"R_2zu5nbshAH7KEPO","female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","obligatory school",2,6,903,"R_331IDX0zbNRfPC5",73,"<1'500- 2'499€
3'100-4'299CHF",9,15,"okay"
"505",229678093163595,"R_1mwQU5GVzlTar7A",0.186,0.485,"over","R_2CZMbro8CP9Uu5t","R_2CZMbro8CP9Uu5t",-0.166,0.668,"under","numeracy low",-0.183,-0.2,"increased error",1232,"R_1mwQU5GVzlTar7A","male","Switzerland","<1'500€
<3'100CHF","obligatory school",1,3,1794,"R_2CZMbro8CP9Uu5t",58,"<1'500- 2'499€
3'100-4'299CHF",20,29,"okay"
"506",229678093165654,"R_3oAPxeuf0OCltUD",0.352,0.621,"over","R_3GpNBQ5CgxNdsMz","R_3GpNBQ5CgxNdsMz",-0.327,0.457,"under","numeracy low",0.164,0.2,"decreased error",1472,"R_3oAPxeuf0OCltUD","male","Switzerland","<1'500- 2'499€
3'100-4'299CHF","degree",1,6,1579,"R_3GpNBQ5CgxNdsMz",52,"<1'500- 2'499€
3'100-4'299CHF",24,26,"okay"
"507",229678093166682,"R_56fnmbvJywu4sKJ",0.18,0.558,"over","R_3HFoTLJEFC5wC4x","R_3HFoTLJEFC5wC4x",0.751,0.751,"over","numeracy low",-0.193,-0.2,"increased error",4308,"R_56fnmbvJywu4sKJ","female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,5,1744,"R_3HFoTLJEFC5wC4x",40,"2'500- 4'000€
<4'300- 5'899CHF",71,29,"okay"
"508",229678093170793,"R_325AB8k9M8UQxlw",-0.0218,0.444,"under","R_27dSC2bMDR9Y5Nq","R_27dSC2bMDR9Y5Nq",-0.227,0.383,"under","numeracy low",0.061,0.1,"decreased error",1040,"R_325AB8k9M8UQxlw","female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","degree",1,5,1185,"R_27dSC2bMDR9Y5Nq",66,"<1'500- 2'499€
3'100-4'299CHF",17,19,"okay"
"509",229678093184174,"R_1I4608oEAcr8qZ5",-1.02,1.02,"under","R_3KTwRSPp3KkukEt","R_3KTwRSPp3KkukEt",-0.269,0.39,"under","numeracy high",0.63,0.6,"decreased error",1630,"R_1I4608oEAcr8qZ5","female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","middle school",1,6,1488,"R_3KTwRSPp3KkukEt",63,"<1'500- 2'499€
3'100-4'299CHF",27,24,"okay"
"510",229678093198559,"R_OlhgC04azJYZ9qp",-1.17,1.17,"under","R_9Yp1rttWTLA5JjX","R_9Yp1rttWTLA5JjX",0.173,0.555,"over","numeracy high",0.615,0.6,"decreased error",1730,"R_OlhgC04azJYZ9qp","male","Switzerland","<1'500€
<3'100CHF","obligatory school",1,6,3848,"R_9Yp1rttWTLA5JjX",44,"<1'500€
<3'100CHF",28,64,"okay"
"511",229678093210632,"R_T7oDEcrvfbIAgQF",-0.202,0.381,"under","R_DNPrKhvZCScA1eV","R_DNPrKhvZCScA1eV",-0.277,0.43,"under","numeracy low",-0.049,0,"no change",3058,"R_T7oDEcrvfbIAgQF","female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","degree",1,6,2843,"R_DNPrKhvZCScA1eV",71,"2'500- 4'000€
<4'300- 5'899CHF",50,47,"okay"
"512",229678093212684,"R_uw85ACVWObqwt5n",-0.524,0.542,"under","R_3D8h1NrjCM66rpq","R_3D8h1NrjCM66rpq",0.277,0.443,"over","numeracy low",0.099,0.1,"decreased error",1115,"R_uw85ACVWObqwt5n","male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",1,7,1338,"R_3D8h1NrjCM66rpq",45,"2'500- 4'000€
<4'300- 5'899CHF",18,22,"okay"
"513",229678093212685,"R_dmnxzIsmPDooyOZ",0.59,0.647,"over","R_1FsrFDQpo9ZXqH5","R_1FsrFDQpo9ZXqH5",0.846,0.846,"over","numeracy high",-0.199,-0.2,"increased error",1344,"R_dmnxzIsmPDooyOZ","female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","degree",4,2,1854,"R_1FsrFDQpo9ZXqH5",46,"<1'500- 2'499€
3'100-4'299CHF",22,30,"okay"
"514",229678093228064,"R_2sbx1HBRGkytKUq",-1.38,1.38,"under","R_1dH1iYOib9kW6Yk","R_1dH1iYOib9kW6Yk",-0.158,0.502,"under","numeracy low",0.878,0.9,"decreased error",1353,"R_2sbx1HBRGkytKUq","female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","obligatory school",1,4,1874,"R_1dH1iYOib9kW6Yk",71,"<1'500- 2'499€
3'100-4'299CHF",22,31,"okay"
"515",229678093236281,"R_2E0smvzVa5RkXjW",0.414,0.63,"over","R_3Kwkto5OYOMGaGx","R_3Kwkto5OYOMGaGx",-0.32,0.511,"under","numeracy low",0.119,0.1,"decreased error",1641,"R_2E0smvzVa5RkXjW","male","Switzerland","<1'500€
<3'100CHF","degree",1,2,1246,"R_3Kwkto5OYOMGaGx",72,"<1'500€
<3'100CHF",27,20,"okay"
"516",229678093243470,"R_12i4SXq1sTQbnI2",-0.759,1.08,"under","R_3PB2Ltxuh03nSYU","R_3PB2Ltxuh03nSYU",-1.56,1.56,"under","numeracy low",-0.48,-0.5,"increased error",2686,"R_12i4SXq1sTQbnI2","female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","middle school",1,6,831,"R_3PB2Ltxuh03nSYU",46,"2'500- 4'000€
<4'300- 5'899CHF",44,13,"okay"
"517",229678093252715,"R_DTxi23dLWEU3Lm9",0.08,0.486,"over","R_2YmNX6Oye45BteD","R_2YmNX6Oye45BteD",0.305,0.538,"over","numeracy low",-0.052,-0.1,"increased error",1327,"R_DTxi23dLWEU3Lm9","female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","obligatory school",1,3,1328,"R_2YmNX6Oye45BteD",71,"<1'500- 2'499€
3'100-4'299CHF",22,22,"okay"
"518",229678093260930,"R_3ebnID09JFlJTeF",0.193,0.398,"over","R_2t673KXh7dRiqrM","R_2t673KXh7dRiqrM",0.378,0.511,"over","numeracy low",-0.113,-0.1,"increased error",1815,"R_3ebnID09JFlJTeF","female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","obligatory school",1,3,2430,"R_2t673KXh7dRiqrM",75,"<1'500- 2'499€
3'100-4'299CHF",30,40,"okay"
"519",229678093261955,"R_ah3CqRoRJKXemNb",0.167,0.403,"over","R_1FET35ZNzpaPbdF","R_1FET35ZNzpaPbdF",-0.44,0.619,"under","numeracy low",-0.216,-0.2,"increased error",1115,"R_ah3CqRoRJKXemNb","male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","degree",3,2,1802,"R_1FET35ZNzpaPbdF",74,"> 4'000€
>5'900 CHF",18,30,"okay"
"520",229678093268122,"R_sOmW6gSKvNJ5Si5",0.27,0.654,"over","R_9Xgz23SK1HLZnWN","R_9Xgz23SK1HLZnWN",-0.405,0.57,"under","numeracy high",0.0840000000000001,0.1,"decreased error",1336,"R_sOmW6gSKvNJ5Si5","female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","degree",1,6,1483,"R_9Xgz23SK1HLZnWN",55,"<1'500- 2'499€
3'100-4'299CHF",22,24,"okay"
"521",229678093270176,"R_12zZPiBUIW0qjxi",0.532,0.669,"over","R_3NEcJYl36tldrhz","R_3NEcJYl36tldrhz",0.176,0.488,"over","numeracy low",0.181,0.2,"decreased error",2102,"R_12zZPiBUIW0qjxi","male","Switzerland","<1'500- 2'499€
3'100-4'299CHF","obligatory school",2,5,2848,"R_3NEcJYl36tldrhz",75,"<1'500- 2'499€
3'100-4'299CHF",35,47,"okay"
"522",229678093275314,"R_2aOZbvUCWCaZgT8",0.108,0.481,"over","R_3lPRoXD0peSUgP1","R_3lPRoXD0peSUgP1",-0.183,0.604,"under","numeracy low",-0.123,-0.1,"increased error",13989,"R_2aOZbvUCWCaZgT8","female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","degree",2,5,1475,"R_3lPRoXD0peSUgP1",68,"2'500- 4'000€
<4'300- 5'899CHF",233,24,"okay"
