"","ResponseId","m","Sum","gender","country","education","household_size","Duration.wave2","age","income.wave2","Minutes.wave2","Minutes","climate_concern","concern.scaled","exp.low_che.int","exp.low_che.hig","exp.low_mid.hig","exp.int_che.hig","exp.int_mid.hig","mid.low_che.int","mid.low_che.hig","percent"
"395","R_3K7ud1ITarVlcMF",229855352032472,0,"female","Germany","degree",2,1690,65,"> 4'000€
>5'900 CHF",28,"okay",3.75,-1.05418719211823,0,0,0,0,0,0,0,0
"396","R_3KHlnf4QUvxSqJv",229321437668352,4,"male","Switzerland","no formal education",3,1080,43,"<1'500- 2'499€
3'100-4'299CHF",18,"okay",2,-2.80418719211823,0,1,1,0,1,0,1,0.571428571428571
"397","R_3khTb6ohZTEw1uj",229256171581482,3,"male","Switzerland","obligatory school",3,948,56,"> 4'000€
>5'900 CHF",15,"okay",6,1.19581280788177,0,0,0,0,1,1,1,0.428571428571429
"398","R_3KJHMzL3J7PD1Ha",229937963317277,1,"female","Switzerland","degree",1,1762,60,"2'500- 4'000€
<4'300- 5'899CHF",29,"okay",3.25,-1.55418719211823,0,0,1,0,0,0,0,0.142857142857143
"399","R_3kMmLUhdgxfo5E4",229255657932824,7,"male","Germany","obligatory school",2,689,52,"2'500- 4'000€
<4'300- 5'899CHF",11,"okay",3.25,-1.55418719211823,1,1,1,1,1,1,1,1
"400","R_3KpGGIpTCeV26Qq",229410206664732,4,"male","Switzerland","no formal education",3,1198,54,"<1'500- 2'499€
3'100-4'299CHF",19,"okay",4,-0.804187192118227,0,1,1,0,1,0,1,0.571428571428571
"401","R_3KQ41GktMjIY1UM",229410206696544,7,"female","Switzerland","obligatory school",5,9230,56,"> 4'000€
>5'900 CHF",153,"okay",6,1.19581280788177,1,1,1,1,1,1,1,1
"402","R_3KSHZzbgYF0hmWN",229678093435043,4,"male","Switzerland","obligatory school",4,871,34,"2'500- 4'000€
<4'300- 5'899CHF",14,"okay",4.25,-0.554187192118227,0,0,1,0,1,1,1,0.571428571428571
"403","R_3KTwRSPp3KkukEt",229678093184174,1,"female","Switzerland","middle school",1,1488,63,"<1'500- 2'499€
3'100-4'299CHF",24,"okay",5,0.195812807881773,0,0,1,0,0,0,0,0.142857142857143
"404","R_3ku0qDr8bQu8PFW",229320605938852,5,"male","Germany","degree",1,1666,75,"> 4'000€
>5'900 CHF",27,"okay",3.25,-1.55418719211823,0,1,1,1,1,0,1,0.714285714285714
"405","R_3Kwkto5OYOMGaGx",229678093236281,4,"male","Switzerland","degree",1,1246,72,"<1'500€
<3'100CHF",20,"okay",5.25,0.445812807881773,0,1,1,0,1,0,1,0.571428571428571
"406","R_3L7muBEyUDuUPvc",229255657941170,4,"female","Germany","obligatory school",4,1506,22,"<1'500- 2'499€
3'100-4'299CHF",25,"okay",6,1.19581280788177,0,1,0,0,1,1,1,0.571428571428571
"407","R_3lFcUWnw4BZ5vmK",229409893553285,0,"male","Germany","middle school",2,696,52,"> 4'000€
>5'900 CHF",11,"okay",4.5,-0.304187192118227,0,0,0,0,0,0,0,0
"408","R_3lPRoXD0peSUgP1",229678093275314,6,"female","Switzerland","degree",2,1475,68,"2'500- 4'000€
<4'300- 5'899CHF",24,"okay",4.5,-0.304187192118227,0,1,1,1,1,1,1,0.857142857142857
"409","R_3lQDx1cB3wc76j8",229242449975493,1,"male","Switzerland","degree",1,1530,44,"> 4'000€
>5'900 CHF",25,"okay",3.75,-1.05418719211823,1,0,0,0,0,0,0,0.142857142857143
"410","R_3lUpoBEtzy9drZD",229321438125234,5,"female","Switzerland","obligatory school",1,738,30,"> 4'000€
>5'900 CHF",12,"okay",3.75,-1.05418719211823,0,1,1,1,1,0,1,0.714285714285714
"411","R_3LYXqMeVnadDV9q",229321438159066,4,"female","Switzerland","obligatory school",5,727,20,"> 4'000€
>5'900 CHF",12,"okay",5,0.195812807881773,0,0,1,1,1,0,1,0.571428571428571
"412","R_3M0xwiuX0tjd8ZJ",229166066788472,3,"male","Germany","no formal education",5,3729,26,"<1'500€
<3'100CHF",62,"okay",6,1.19581280788177,0,0,1,0,1,1,0,0.428571428571429
"413","R_3m32qTstvhmJ84V",229758454067427,1,"female","Switzerland","degree",2,1753,58,"<1'500€
<3'100CHF",29,"okay",2.25,-2.55418719211823,0,0,1,0,0,0,0,0.142857142857143
"414","R_3m7AJOItrFHHcFB",229166416667853,7,"female","Switzerland","degree",1,1446,39,"> 4'000€
>5'900 CHF",24,"okay",5,0.195812807881773,1,1,1,1,1,1,1,1
"415","R_3mAe9TEtmdbknbb",229166416662637,3,"female","Switzerland","obligatory school",1,1480,40,"<1'500€
<3'100CHF",24,"okay",5,0.195812807881773,0,0,1,0,0,1,1,0.428571428571429
"416","R_3memv651G9uTAZj",229242295744711,7,"female","Germany","middle school",1,2020,37,"<1'500- 2'499€
3'100-4'299CHF",33,"okay",6,1.19581280788177,1,1,1,1,1,1,1,1
"417","R_3MG5FAqJxElwWok",229321437541463,1,"male","Switzerland","middle school",1,1011,36,"2'500- 4'000€
<4'300- 5'899CHF",16,"okay",3.25,-1.55418719211823,0,0,1,0,0,0,0,0.142857142857143
"418","R_3mjBG4EWOAh2zPn",229166416659499,3,"male","Switzerland","degree",1,6417,60,"2'500- 4'000€
<4'300- 5'899CHF",106,"okay",6,1.19581280788177,0,0,0,0,1,1,1,0.428571428571429
"419","R_3MPAl1HRGhuO15w",229937963356233,6,"female","Switzerland","obligatory school",1,3158,69,"<1'500€
<3'100CHF",52,"okay",4.75,-0.0541871921182269,0,1,1,1,1,1,1,0.857142857142857
"420","R_3MuHWM5gnFAahwf",229255657932828,6,"female","Germany","degree",4,1704,60,"2'500- 4'000€
<4'300- 5'899CHF",28,"okay",5.75,0.945812807881773,0,1,1,1,1,1,1,0.857142857142857
"421","R_3MxtBVkHFb0eckC",229855351994463,4,"female","Germany","no formal education",2,1077,62,"> 4'000€
>5'900 CHF",17,"okay",6,1.19581280788177,0,1,1,0,1,0,1,0.571428571428571
"422","R_3n0pwsbo2rmd09H",229320605938856,2,"male","Germany","middle school",1,759,24,"<1'500- 2'499€
3'100-4'299CHF",12,"okay",6,1.19581280788177,0,0,1,0,1,0,0,0.285714285714286
"423","R_3nAgm8GpHtzVUDU",229166066770991,5,"male","Germany","middle school",1,886,69,"<1'500- 2'499€
3'100-4'299CHF",14,"okay",4,-0.804187192118227,1,0,1,1,1,0,1,0.714285714285714
"424","R_3nDcGHwLMBdULri",229242449969217,3,"male","Switzerland","degree",1,1559,26,"<1'500- 2'499€
3'100-4'299CHF",25,"okay",5.5,0.695812807881773,0,0,1,0,0,1,1,0.428571428571429
"425","R_3NEcJYl36tldrhz",229678093270176,7,"male","Switzerland","obligatory school",2,2848,75,"<1'500- 2'499€
3'100-4'299CHF",47,"okay",6,1.19581280788177,1,1,1,1,1,1,1,1
"426","R_3NFkiMPlq1ujKz7",229677069755553,5,"male","Germany","no formal education",2,974,62,"2'500- 4'000€
<4'300- 5'899CHF",16,"okay",6,1.19581280788177,0,0,1,1,1,1,1,0.714285714285714
"427","R_3nHJa8W4XzoQbm4",229410206798905,4,"female","Switzerland","middle school",3,1373,19,"> 4'000€
>5'900 CHF",22,"okay",5.5,0.695812807881773,0,1,1,0,0,1,1,0.571428571428571
"428","R_3nNQbVPzRGKWTvf",229758201742380,7,"female","Germany","middle school",3,5168,70,"> 4'000€
>5'900 CHF",86,"okay",6,1.19581280788177,1,1,1,1,1,1,1,1
"429","R_3nouJkI0EPchv0K",229242449968175,0,"male","Switzerland","degree",4,1725,40,"> 4'000€
>5'900 CHF",28,"okay",4.25,-0.554187192118227,0,0,0,0,0,0,0,0
"430","R_3NUFJAjAEqShdxY",229409893592158,3,"male","Germany","degree",2,1143,64,"2'500- 4'000€
<4'300- 5'899CHF",19,"okay",5,0.195812807881773,1,0,0,0,0,1,1,0.428571428571429
"431","R_3O0UASSJuVz1wKV",229678093438137,3,"female","Switzerland","obligatory school",1,4976,68,"2'500- 4'000€
<4'300- 5'899CHF",82,"okay",3.5,-1.30418719211823,0,0,1,0,1,0,1,0.428571428571429
"432","R_3O3nOZtgpHg6gaK",229256171962526,7,"female","Switzerland","degree",2,8281,39,"> 4'000€
>5'900 CHF",138,"okay",4.75,-0.0541871921182269,1,1,1,1,1,1,1,1
"433","R_3oACf4JerntqzmZ",229409893597348,0,"female","Germany","obligatory school",1,2687,55,"<1'500€
<3'100CHF",44,"okay",5.25,0.445812807881773,0,0,0,0,0,0,0,0
"434","R_3oENSp13RG6glC5",229320605970439,1,"male","Germany","degree",5,1237,44,"2'500- 4'000€
<4'300- 5'899CHF",20,"okay",6,1.19581280788177,0,0,0,0,0,1,0,0.142857142857143
"435","R_3oHgVo6YiH2NtEO",229677069755561,5,"female","Germany","middle school",2,1534,60,"2'500- 4'000€
<4'300- 5'899CHF",25,"okay",3.75,-1.05418719211823,0,1,1,1,1,0,1,0.714285714285714
"436","R_3Oq241l7XqxA9WE",229166066778312,6,"male","Germany","obligatory school",2,1503,64,"2'500- 4'000€
<4'300- 5'899CHF",25,"okay",6,1.19581280788177,0,1,1,1,1,1,1,0.857142857142857
"437","R_3oTxjZRLervWm86",229410206924938,7,"male","Switzerland","no formal education",3,586,20,"> 4'000€
>5'900 CHF",9,"speeder",1.75,-3.05418719211823,1,1,1,1,1,1,1,1
"438","R_3oYG3dkZhORjOX6",229255657959433,2,"female","Germany","degree",2,2443,42,"2'500- 4'000€
<4'300- 5'899CHF",40,"okay",5.75,0.945812807881773,0,0,0,0,1,0,1,0.285714285714286
"439","R_3P7edDRGQnc2Fot",229409893598399,2,"male","Germany","middle school",3,2097,42,"<1'500- 2'499€
3'100-4'299CHF",34,"okay",4.25,-0.554187192118227,0,0,1,0,0,0,1,0.285714285714286
"440","R_3PB2Ltxuh03nSYU",229678093243470,1,"female","Switzerland","middle school",1,831,46,"2'500- 4'000€
<4'300- 5'899CHF",13,"okay",4.25,-0.554187192118227,0,0,1,0,0,0,0,0.142857142857143
"441","R_3Pe0emppqE6grrU",229166066799696,0,"male","Germany","no formal education",1,939,41,"<1'500- 2'499€
3'100-4'299CHF",15,"okay",4.75,-0.0541871921182269,0,0,0,0,0,0,0,0
"442","R_3pik33O5ERDcnHu",229321437509656,7,"non-binary","Switzerland","middle school",1,1236,59,"<1'500€
<3'100CHF",20,"okay",6,1.19581280788177,1,1,1,1,1,1,1,1
"443","R_3pkY5QiTao68mOf",229256171622503,4,"male","Switzerland","degree",4,1116,41,"> 4'000€
>5'900 CHF",18,"okay",3.75,-1.05418719211823,0,1,1,0,0,1,1,0.571428571428571
"444","R_3PMDY8ouNSnNQBG",229409893614809,3,"female","Germany","obligatory school",2,1394,52,"> 4'000€
>5'900 CHF",23,"okay",2.75,-2.05418719211823,0,0,1,0,1,0,1,0.428571428571429
"445","R_3PMmGs7hhZ3d5jS",229409893579895,4,"female","Germany","middle school",2,1147,66,"2'500- 4'000€
<4'300- 5'899CHF",19,"okay",6,1.19581280788177,0,1,1,0,1,0,1,0.571428571428571
"446","R_3Pq4dwxmvP7IV7W",229678093298939,5,"female","Switzerland","obligatory school",2,2338,59,"<1'500- 2'499€
3'100-4'299CHF",38,"okay",5.5,0.695812807881773,0,1,1,0,1,1,1,0.714285714285714
"447","R_3PufoRoPfelYFwl",229677069772958,6,"female","Germany","middle school",3,3940,52,"> 4'000€
>5'900 CHF",65,"okay",6,1.19581280788177,0,1,1,1,1,1,1,0.857142857142857
"448","R_3qatyGZwQtBLs5f",229256171858967,0,"female","Switzerland","degree",3,864,20,"<1'500€
<3'100CHF",14,"okay",5,0.195812807881773,0,0,0,0,0,0,0,0
"449","R_3QFrmHKrdNNttqa",229409893568680,5,"male","Germany","middle school",2,4134,46,"> 4'000€
>5'900 CHF",68,"okay",3.25,-1.55418719211823,1,1,1,1,0,0,1,0.714285714285714
"450","R_3qHYqEwKsOQQyRT",229320605934683,2,"female","Germany","no formal education",1,2368,37,"<1'500€
<3'100CHF",39,"okay",6,1.19581280788177,0,0,0,0,1,0,1,0.285714285714286
"451","R_3QPZLvzZvpyN968",229255657947188,0,"male","Germany","obligatory school",2,1175,27,"<1'500- 2'499€
3'100-4'299CHF",19,"okay",4,-0.804187192118227,0,0,0,0,0,0,0,0
"452","R_3QQyZQp3jw4DK0T",229166416689292,4,"female","Switzerland","middle school",3,1396,29,"> 4'000€
>5'900 CHF",23,"okay",6,1.19581280788177,0,0,1,0,1,1,1,0.571428571428571
"453","R_3qwf7JTBzYxKCgd",229677069777112,7,"female","Germany","degree",2,2024,79,"<1'500- 2'499€
3'100-4'299CHF",33,"okay",6,1.19581280788177,1,1,1,1,1,1,1,1
"454","R_3QXeVyZkmzNceBN",229409893551200,0,"female","Germany","middle school",2,2717,47,"<1'500- 2'499€
3'100-4'299CHF",45,"okay",4.25,-0.554187192118227,0,0,0,0,0,0,0,0
"455","R_3Qy41xx43VBVI2J",229678093284551,3,"male","Switzerland","obligatory school",1,3919,56,"<1'500€
<3'100CHF",65,"okay",6,1.19581280788177,0,0,1,0,1,0,1,0.428571428571429
"456","R_3R4pVcd0KlBWl4V",229255657935968,0,"male","Germany","middle school",1,952,58,"<1'500€
<3'100CHF",15,"okay",4,-0.804187192118227,0,0,0,0,0,0,0,0
"457","R_3rGmsRvbFb1g0f8",229855351959799,7,"female","Germany","degree",2,1274,65,"2'500- 4'000€
<4'300- 5'899CHF",21,"okay",6,1.19581280788177,1,1,1,1,1,1,1,1
"458","R_3rGtK5dTnqFVCjc",229678093415665,5,"female","Switzerland","obligatory school",2,3292,38,"<1'500- 2'499€
3'100-4'299CHF",54,"okay",3.75,-1.05418719211823,0,0,1,1,1,1,1,0.714285714285714
"459","R_3rNS3W6jWnb4XA4",229256171582508,5,"female","Switzerland","middle school",2,2318,73,"> 4'000€
>5'900 CHF",38,"okay",6,1.19581280788177,0,1,1,1,1,0,1,0.714285714285714
"460","R_3rS4w78ysOQsr12",229166066768915,4,"male","Germany","middle school",1,639,35,"<1'500- 2'499€
3'100-4'299CHF",10,"okay",4.75,-0.0541871921182269,0,0,1,0,1,1,1,0.571428571428571
"461","R_3rUHdtjaXvtIvz2",229409893552235,3,"female","Germany","degree",1,1000,39,"2'500- 4'000€
<4'300- 5'899CHF",16,"okay",3,-1.80418719211823,0,0,1,0,1,0,1,0.428571428571429
"462","R_3rzrxxCG9fLy6pr",229242449960055,3,"male","Switzerland","obligatory school",3,1374,44,"2'500- 4'000€
<4'300- 5'899CHF",22,"okay",3.75,-1.05418719211823,0,0,1,0,0,1,1,0.428571428571429
"463","R_3s6Ss4gsg98OQGW",229166066833639,2,"male","Germany","middle school",2,897,34,"2'500- 4'000€
<4'300- 5'899CHF",14,"okay",1,-3.80418719211823,0,1,1,0,0,0,0,0.285714285714286
"464","R_3soja05ifxsWkQq",229166416666812,0,"male","Switzerland","middle school",1,1093,25,"<1'500- 2'499€
3'100-4'299CHF",18,"okay",2.5,-2.30418719211823,0,0,0,0,0,0,0,0
"465","R_3sz7qUavyfVdYmv",229256171972822,5,"female","Switzerland","obligatory school",3,2289,34,"2'500- 4'000€
<4'300- 5'899CHF",38,"okay",6,1.19581280788177,0,0,1,1,1,1,1,0.714285714285714
"466","R_3xe9GWONYDTpSKZ",229321437670402,2,"male","Switzerland","obligatory school",3,1519,46,"2'500- 4'000€
<4'300- 5'899CHF",25,"okay",5.75,0.945812807881773,0,0,1,0,0,0,1,0.285714285714286
"467","R_3XeseMFKEK1HLwd",230469411956853,3,"female","Switzerland","obligatory school",5,2905,40,"> 4'000€
>5'900 CHF",48,"okay",4,-0.804187192118227,0,0,1,1,0,1,0,0.428571428571429
"468","R_3ZQS1UkBxvCaDwR",229320605962358,5,"female","Germany","degree",2,1006,30,"<1'500€
<3'100CHF",16,"okay",5.5,0.695812807881773,1,1,1,0,1,0,1,0.714285714285714
"469","R_4GWm9Ta9Kjzy2E9",229410206780427,6,"female","Switzerland","obligatory school",1,2047,67,"<1'500€
<3'100CHF",34,"okay",5.75,0.945812807881773,1,1,1,1,1,1,0,0.857142857142857
"470","R_4THnRrSaFkyGZoJ",229410207199454,2,"female","Switzerland","no formal education",2,508,31,"2'500- 4'000€
<4'300- 5'899CHF",8,"okay",3.25,-1.55418719211823,0,1,0,0,1,0,0,0.285714285714286
"471","R_51PkHufroAjUffP",229410206661654,0,"male","Switzerland","degree",1,1118,68,"> 4'000€
>5'900 CHF",18,"okay",6,1.19581280788177,0,0,0,0,0,0,0,0
"472","R_5pvosAPSGgsbplv",229677069770882,2,"male","Germany","middle school",4,1520,55,"> 4'000€
>5'900 CHF",25,"okay",6,1.19581280788177,0,0,1,0,0,0,1,0.285714285714286
"473","R_5urbZCQJoc2Yv7j",229242295766095,7,"male","Germany","middle school",1,1952,57,"<1'500€
<3'100CHF",32,"okay",5.25,0.445812807881773,1,1,1,1,1,1,1,1
"474","R_6s6crm2aG0TsoBr",229166066809875,3,"female","Germany","middle school",1,2803,64,"<1'500€
<3'100CHF",46,"okay",5.75,0.945812807881773,0,0,1,0,1,0,1,0.428571428571429
"475","R_73rmQ93Q7Rd36mZ",229321438075977,4,"female","Switzerland","obligatory school",5,560,19,"<1'500€
<3'100CHF",9,"okay",3.75,-1.05418719211823,0,0,1,0,1,1,1,0.571428571428571
"476","R_88FkXzzd92InUJP",229677069772955,5,"female","Germany","middle school",2,1571,73,"2'500- 4'000€
<4'300- 5'899CHF",26,"okay",6,1.19581280788177,0,1,1,1,1,0,1,0.714285714285714
"477","R_8crnxAqp8zqKv2V",229409893574681,7,"female","Germany","degree",2,1583,63,"> 4'000€
>5'900 CHF",26,"okay",1,-3.80418719211823,1,1,1,1,1,1,1,1
"478","R_8hNT7jXVSBb9qhP",229166066778304,1,"male","Germany","middle school",1,1453,70,"<1'500- 2'499€
3'100-4'299CHF",24,"okay",5.5,0.695812807881773,0,0,1,0,0,0,0,0.142857142857143
"479","R_9ELsKDXdklSgout",229242450000078,4,"male","Switzerland","degree",3,1503,30,"> 4'000€
>5'900 CHF",25,"okay",5.25,0.445812807881773,0,1,1,0,1,0,1,0.571428571428571
"480","R_9G4jTq77unMeLkZ",229320605974599,2,"female","Germany","middle school",3,6403,28,"<1'500- 2'499€
3'100-4'299CHF",106,"okay",4.75,-0.0541871921182269,0,0,1,0,0,0,1,0.285714285714286
"481","R_9Lwbu0dX4GYTTdT",229677069786216,1,"male","Germany","degree",2,738,34,"> 4'000€
>5'900 CHF",12,"okay",5.25,0.445812807881773,0,0,1,0,0,0,0,0.142857142857143
"482","R_9MQsh0tELQM4X1T",229242449961107,1,"male","Switzerland","degree",1,963,54,"> 4'000€
>5'900 CHF",16,"okay",4.5,-0.304187192118227,0,0,1,0,0,0,0,0.142857142857143
"483","R_9Xgz23SK1HLZnWN",229678093268122,5,"female","Switzerland","degree",1,1483,55,"<1'500- 2'499€
3'100-4'299CHF",24,"okay",4.5,-0.304187192118227,0,1,1,0,1,1,1,0.714285714285714
"484","R_9XkdSTL43hLrWg1",229677069796587,4,"female","Germany","middle school",1,3427,65,"<1'500- 2'499€
3'100-4'299CHF",57,"okay",5.75,0.945812807881773,0,1,1,0,1,0,1,0.571428571428571
"485","R_9XKo56LagUvx42d",229678093331563,6,"male","Switzerland","obligatory school",2,1679,78,"2'500- 4'000€
<4'300- 5'899CHF",27,"okay",5.75,0.945812807881773,0,1,1,1,1,1,1,0.857142857142857
"486","R_9Yp1rttWTLA5JjX",229678093198559,7,"male","Switzerland","obligatory school",1,3848,44,"<1'500€
<3'100CHF",64,"okay",5.25,0.445812807881773,1,1,1,1,1,1,1,1
"487","R_A0evhkLCvzpJ2Jb",229937963061289,2,"male","Switzerland","degree",4,3734,67,"2'500- 4'000€
<4'300- 5'899CHF",62,"okay",1.75,-3.05418719211823,0,1,0,0,0,0,1,0.285714285714286
"488","R_Ab5K7H4yk2GvGPn",229409893559548,4,"male","Germany","middle school",2,1187,60,"> 4'000€
>5'900 CHF",19,"okay",4.75,-0.0541871921182269,0,0,1,0,1,1,1,0.571428571428571
"489","R_aeM2kI1j8xc8YzT",229242449957957,7,"male","Switzerland","obligatory school",1,271,54,"<1'500€
<3'100CHF",4,"speeder",3.5,-1.30418719211823,1,1,1,1,1,1,1,1
"490","R_AG05TbDyvhvnphD",229678093386810,3,"male","Switzerland","middle school",4,853,38,"2'500- 4'000€
<4'300- 5'899CHF",14,"okay",6,1.19581280788177,0,0,1,0,0,1,1,0.428571428571429
"491","R_AGaw5ajbGRzKpwZ",229409893589020,2,"female","Germany","obligatory school",1,728,59,"<1'500€
<3'100CHF",12,"okay",5.5,0.695812807881773,1,0,0,0,0,1,0,0.285714285714286
"492","R_BA5f3bgdhMyK6Rz",229242295855225,5,"male","Germany","obligatory school",4,1637,36,"> 4'000€
>5'900 CHF",27,"okay",5.25,0.445812807881773,0,0,1,1,1,1,1,0.714285714285714
"493","R_bJaH8kg5VUNEozn",229320605955296,2,"male","Germany","no formal education",1,1460,58,"<1'500€
<3'100CHF",24,"okay",6,1.19581280788177,0,0,1,0,1,0,0,0.285714285714286
"494","R_bkklTWAEx4yeNhL",229242449966332,3,"male","Switzerland","middle school",4,2083,57,"> 4'000€
>5'900 CHF",34,"okay",6,1.19581280788177,0,0,1,0,1,0,1,0.428571428571429
"495","R_blT9RFPb7Be5eRr",229409893558499,7,"female","Germany","obligatory school",2,1705,60,"2'500- 4'000€
<4'300- 5'899CHF",28,"okay",6,1.19581280788177,1,1,1,1,1,1,1,1
"496","R_bmdU5AFsEXGtKqB",229242295750704,4,"female","Germany","no formal education",2,1340,55,"2'500- 4'000€
<4'300- 5'899CHF",22,"okay",2,-2.80418719211823,0,0,1,0,1,1,1,0.571428571428571
"497","R_BremVIKM3Mz3PEJ",229242449982547,3,"male","Switzerland","degree",1,1571,59,"<1'500€
<3'100CHF",26,"okay",5,0.195812807881773,0,0,1,0,1,0,1,0.428571428571429
"498","R_BWhUQvzCcNKa6Fb",229410206636238,5,"male","Switzerland","degree",2,4794,41,"> 4'000€
>5'900 CHF",79,"okay",4.25,-0.554187192118227,0,1,1,0,1,1,1,0.714285714285714
"499","R_C15NoNUfs7onvvr",229320605937798,3,"male","Germany","degree",5,11850,45,"> 4'000€
>5'900 CHF",197,"okay",6,1.19581280788177,0,0,1,0,1,0,1,0.428571428571429
"500","R_C9p6GTOuQlnneOl",229321437542488,1,"female","Switzerland","middle school",1,1367,68,"<1'500€
<3'100CHF",22,"okay",6,1.19581280788177,0,0,1,0,0,0,0,0.142857142857143
"501","R_cBDbI624h84mH4d",229242450029643,0,"female","Switzerland","middle school",2,1019,19,"> 4'000€
>5'900 CHF",16,"okay",5.75,0.945812807881773,0,0,0,0,0,0,0,0
"502","R_CdHSDDR8IXmD1jr",229677069801550,1,"male","Germany","middle school",4,1411,30,"2'500- 4'000€
<4'300- 5'899CHF",23,"okay",5.75,0.945812807881773,0,0,0,1,0,0,0,0.142857142857143
"503","R_Cf4IWwVU2VjiRI5",229678093098051,1,"male","Switzerland","degree",3,873,63,"2'500- 4'000€
<4'300- 5'899CHF",14,"okay",5,0.195812807881773,0,0,0,0,0,0,1,0.142857142857143
"504","R_cJf9ziUSdIAPBv3",229320606075132,4,"male","Germany","middle school",1,114151,29,"<1'500€
<3'100CHF",1902,"okay",5.5,0.695812807881773,0,1,1,0,1,0,1,0.571428571428571
"505","R_CjiJQujMse9BbvH",229320605968605,6,"male","Germany","no formal education",1,344,25,"<1'500€
<3'100CHF",5,"speeder",3,-1.80418719211823,1,1,1,1,1,0,1,0.857142857142857
"506","R_ctDsV86N4F35z6p",229321437737054,7,"female","Switzerland","degree",2,745,23,"<1'500€
<3'100CHF",12,"okay",6,1.19581280788177,1,1,1,1,1,1,1,1
"507","R_cumm5I9DifLtTPz",229677069756589,3,"female","Germany","degree",3,1564,59,"> 4'000€
>5'900 CHF",26,"okay",5.75,0.945812807881773,0,0,1,0,1,0,1,0.428571428571429
"508","R_cUssRwZ7X6KVAKR",229678093138135,3,"female","Switzerland","obligatory school",1,3493,42,"2'500- 4'000€
<4'300- 5'899CHF",58,"okay",5,0.195812807881773,0,0,1,0,0,1,1,0.428571428571429
"509","R_d5Svv8gnZ7XR1PX",229409893551190,3,"female","Germany","middle school",1,700,54,"<1'500€
<3'100CHF",11,"okay",5,0.195812807881773,0,0,1,0,1,0,1,0.428571428571429
"510","R_d9Wr6T3DLx5oFd7",229677069777128,3,"female","Germany","obligatory school",2,2226,64,"2'500- 4'000€
<4'300- 5'899CHF",37,"okay",6,1.19581280788177,0,0,1,0,1,0,1,0.428571428571429
"511","R_Dk5989wZHXlEzct",229166416656617,3,"male","Switzerland","degree",2,1101,51,"> 4'000€
>5'900 CHF",18,"okay",4.75,-0.0541871921182269,0,0,1,0,0,1,1,0.428571428571429
"512","R_DkR6Ku8TUssOSel",229409893603348,0,"male","Germany","middle school",1,1516,46,"<1'500€
<3'100CHF",25,"okay",1.25,-3.55418719211823,0,0,0,0,0,0,0,0
"513","R_DNPrKhvZCScA1eV",229678093210632,2,"female","Switzerland","degree",1,2843,71,"2'500- 4'000€
<4'300- 5'899CHF",47,"okay",6,1.19581280788177,0,0,1,0,0,0,1,0.285714285714286
"514","R_Dq0pgiK5mRsKU81",229321438104706,5,"female","Switzerland","middle school",1,1157,24,"<1'500€
<3'100CHF",19,"okay",6,1.19581280788177,0,1,1,1,1,0,1,0.714285714285714
"515","R_DSl3zFkJVpw7StX",229320605954251,1,"female","Germany","no formal education",1,6010,52,"<1'500- 2'499€
3'100-4'299CHF",100,"okay",5.5,0.695812807881773,0,0,0,0,0,1,0,0.142857142857143
"516","R_DvGNooOqCLbTfUt",229242450009233,7,"female","Switzerland","degree",2,709,34,"> 4'000€
>5'900 CHF",11,"okay",5.5,0.695812807881773,1,1,1,1,1,1,1,1
"517","R_efXCEpWlSglm0g1",229242449956912,4,"male","Switzerland","degree",1,2581,45,"> 4'000€
>5'900 CHF",43,"okay",5.25,0.445812807881773,0,1,1,0,0,1,1,0.571428571428571
"518","R_elmKlkvTJ0sBMPf",229242295780393,4,"female","Germany","middle school",4,868,30,"2'500- 4'000€
<4'300- 5'899CHF",14,"okay",4.25,-0.554187192118227,0,1,1,1,0,0,1,0.571428571428571
"519","R_eUJ7b0qtFajcHiF",229166066788475,4,"male","Germany","middle school",2,855,60,"> 4'000€
>5'900 CHF",14,"okay",6,1.19581280788177,1,1,1,0,0,0,1,0.571428571428571
"520","R_O6yvEF2xIRQ495D",229410206609516,4,"female","Switzerland","middle school",5,625,29,"2'500- 4'000€
<4'300- 5'899CHF",10,"okay",4.5,-0.304187192118227,0,0,1,0,1,1,1,0.571428571428571
"521","R_Oa2I8oxbxmFJgWd",229320605938843,5,"female","Germany","obligatory school",1,1326,51,"<1'500€
<3'100CHF",22,"okay",5.5,0.695812807881773,0,1,1,0,1,1,1,0.714285714285714
"522","R_OCI2HeR32mrC0fv",229678093430898,5,"male","Switzerland","obligatory school",1,1203,41,"<1'500€
<3'100CHF",20,"okay",1.75,-3.05418719211823,0,1,1,0,1,1,1,0.714285714285714
"523","R_Ojo34qwq19Vpce5",227471319859447,1,"female","Germany","degree",2,2392,64,"<1'500€
<3'100CHF",39,"okay",6,1.19581280788177,0,0,1,0,0,0,0,0.142857142857143
"524","R_OwY0BjyA8AlUB3z",229937962990809,2,"male","Switzerland","obligatory school",1,1166,58,"2'500- 4'000€
<4'300- 5'899CHF",19,"okay",2.5,-2.30418719211823,0,0,1,0,0,0,1,0.285714285714286
"525","R_Oy85Q1DqMYq5jlD",229242449962145,6,"female","Switzerland","middle school",4,833,38,"> 4'000€
>5'900 CHF",13,"okay",6,1.19581280788177,0,1,1,1,1,1,1,0.857142857142857
