"","m","wave","country","gender","age","income.wave1","income.wave2","education","numeracy.f","error.diff.f","mean.abs.error","mean.est.bias"
"913",229677069755544,"wave1","Germany","male",75,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","obligatory school","numeracy low","decreased error",0.682,0.664
"914",229677069755544,"wave2","Germany","male",75,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","obligatory school","numeracy low","decreased error",0.446,-0.0428
"915",229677069755550,"wave1","Germany","female",77,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","obligatory school","numeracy low","decreased error",0.682,0.411
"916",229677069755550,"wave2","Germany","female",77,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","obligatory school","numeracy low","decreased error",0.399,0.245
"917",229677069755553,"wave1","Germany","male",62,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","no formal education","numeracy low","decreased error",0.79,-0.67
"918",229677069755553,"wave2","Germany","male",62,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","no formal education","numeracy low","decreased error",0.611,-0.391
"919",229677069755561,"wave1","Germany","female",60,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","middle school","numeracy low","no change",0.603,-0.483
"920",229677069755561,"wave2","Germany","female",60,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","middle school","numeracy low","no change",0.6,-0.302
"921",229677069756589,"wave1","Germany","female",59,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","degree","numeracy low","increased error",0.487,0.108
"922",229677069756589,"wave2","Germany","female",59,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","degree","numeracy low","increased error",0.577,0.42
"923",229677069756595,"wave1","Germany","female",61,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","middle school","numeracy low","decreased error",0.87,-0.592
"924",229677069756595,"wave2","Germany","female",61,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","middle school","numeracy low","decreased error",0.588,0.229
"925",229677069756609,"wave1","Germany","female",70,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","obligatory school","numeracy low","decreased error",0.746,-0.664
"926",229677069756609,"wave2","Germany","female",70,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","obligatory school","numeracy low","decreased error",0.417,-0.12
"927",229677069757642,"wave1","Germany","female",59,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","middle school","numeracy low","decreased error",0.579,0.561
"928",229677069757642,"wave2","Germany","female",59,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","middle school","numeracy low","decreased error",0.456,-0.195
"929",229677069757645,"wave1","Germany","male",71,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","obligatory school","numeracy low","no change",0.543,-0.44
"930",229677069757645,"wave2","Germany","male",71,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","obligatory school","numeracy low","no change",0.535,0.389
"931",229677069757653,"wave1","Germany","female",64,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","middle school","numeracy low","increased error",0.527,-0.23
"932",229677069757653,"wave2","Germany","female",64,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","middle school","numeracy low","increased error",0.731,-0.671
"933",229677069760763,"wave1","Germany","female",66,"<1'500- 2'499€
3'100-4'299CHF","<1'500- 2'499€
3'100-4'299CHF","obligatory school","numeracy low","increased error",0.474,0.126
"934",229677069760763,"wave2","Germany","female",66,"<1'500- 2'499€
3'100-4'299CHF","<1'500- 2'499€
3'100-4'299CHF","obligatory school","numeracy low","increased error",0.611,-0.122
"935",229677069762575,"wave1","Germany","female",65,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","obligatory school","numeracy low","decreased error",1.05,-0.803
"936",229677069762575,"wave2","Germany","female",65,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","obligatory school","numeracy low","decreased error",0.619,0.241
"937",229677069763602,"wave1","Germany","male",62,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","middle school","numeracy low","increased error",0.393,0.123
"938",229677069763602,"wave2","Germany","male",62,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","middle school","numeracy low","increased error",0.464,0.0864
"939",229677069763603,"wave1","Germany","female",52,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","middle school","numeracy low","increased error",0.463,0.283
"940",229677069763603,"wave2","Germany","female",52,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","middle school","numeracy low","increased error",0.671,-0.3
"941",229677069768795,"wave1","Germany","male",74,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","obligatory school","numeracy high","decreased error",1.16,-1.16
"942",229677069768795,"wave2","Germany","male",74,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","obligatory school","numeracy high","decreased error",1.08,-1.08
"943",229677069770882,"wave1","Germany","male",55,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","middle school","numeracy high","increased error",0.216,0.0246
"944",229677069770882,"wave2","Germany","male",55,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","middle school","numeracy high","increased error",0.403,-0.21
"945",229677069770890,"wave1","Germany","female",70,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","obligatory school","numeracy low","decreased error",0.822,-0.751
"946",229677069770890,"wave2","Germany","female",70,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","obligatory school","numeracy low","decreased error",0.618,-0.27
"947",229677069772955,"wave1","Germany","female",73,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","middle school","numeracy low","no change",0.425,0.221
"948",229677069772955,"wave2","Germany","female",73,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","middle school","numeracy low","no change",0.441,0.205
"949",229677069772958,"wave1","Germany","female",52,"2'500- 4'000€
<4'300- 5'899CHF","> 4'000€
>5'900 CHF","middle school","numeracy high","decreased error",0.665,0.665
"950",229677069772958,"wave2","Germany","female",52,"2'500- 4'000€
<4'300- 5'899CHF","> 4'000€
>5'900 CHF","middle school","numeracy high","decreased error",0.549,0.535
"951",229677069775045,"wave1","Germany","male",54,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","middle school","numeracy low","decreased error",0.674,-0.57
"952",229677069775045,"wave2","Germany","male",54,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","middle school","numeracy low","decreased error",0.502,-0.0131
"953",229677069777112,"wave1","Germany","female",79,"<1'500- 2'499€
3'100-4'299CHF","<1'500- 2'499€
3'100-4'299CHF","degree","numeracy low","decreased error",0.628,0.336
"954",229677069777112,"wave2","Germany","female",79,"<1'500- 2'499€
3'100-4'299CHF","<1'500- 2'499€
3'100-4'299CHF","degree","numeracy low","decreased error",0.552,0.261
"955",229677069777128,"wave1","Germany","female",64,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","obligatory school","numeracy low","increased error",0.394,-0.0302
"956",229677069777128,"wave2","Germany","female",64,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","obligatory school","numeracy low","increased error",0.552,-0.235
"957",229677069779187,"wave1","Germany","female",53,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","degree","numeracy low","decreased error",0.722,-0.376
"958",229677069779187,"wave2","Germany","female",53,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","degree","numeracy low","decreased error",0.643,-0.089
"959",229677069783098,"wave1","Germany","male",63,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","obligatory school","numeracy low","increased error",0.63,-0.551
"960",229677069783098,"wave2","Germany","male",63,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","obligatory school","numeracy low","increased error",0.971,-0.971
"961",229677069783101,"wave1","Germany","female",33,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","degree","numeracy high","decreased error",0.684,0.405
"962",229677069783101,"wave2","Germany","female",33,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","degree","numeracy high","decreased error",0.521,0.439
"963",229677069786216,"wave1","Germany","male",34,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","degree","numeracy high","no change",0.552,-0.151
"964",229677069786216,"wave2","Germany","male",34,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","degree","numeracy high","no change",0.515,-0.515
"965",229677069787271,"wave1","Germany","male",62,"2'500- 4'000€
<4'300- 5'899CHF","<1'500- 2'499€
3'100-4'299CHF","degree","numeracy low","increased error",0.678,0.432
"966",229677069787271,"wave2","Germany","male",62,"2'500- 4'000€
<4'300- 5'899CHF","<1'500- 2'499€
3'100-4'299CHF","degree","numeracy low","increased error",0.925,-0.925
"967",229677069789327,"wave1","Germany","male",55,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","degree","numeracy high","decreased error",0.595,-0.168
"968",229677069789327,"wave2","Germany","male",55,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","degree","numeracy high","decreased error",0.404,0.0602
"969",229677069796587,"wave1","Germany","female",65,"<1'500- 2'499€
3'100-4'299CHF","<1'500- 2'499€
3'100-4'299CHF","middle school","numeracy low","increased error",0.479,-0.336
"970",229677069796587,"wave2","Germany","female",65,"<1'500- 2'499€
3'100-4'299CHF","<1'500- 2'499€
3'100-4'299CHF","middle school","numeracy low","increased error",0.565,0.491
"971",229677069801542,"wave1","Germany","male",54,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","degree","numeracy low","no change",0.429,0.132
"972",229677069801542,"wave2","Germany","male",54,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","degree","numeracy low","no change",0.45,-0.344
"973",229677069801550,"wave1","Germany","male",30,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","middle school","numeracy low","increased error",0.447,-0.00667
"974",229677069801550,"wave2","Germany","male",30,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","middle school","numeracy low","increased error",0.875,-0.701
"975",229677069804668,"wave1","Germany","male",59,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","obligatory school","numeracy low","no change",0.437,0.29
"976",229677069804668,"wave2","Germany","male",59,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","obligatory school","numeracy low","no change",0.486,-0.333
"977",229677069834245,"wave1","Germany","male",55,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","obligatory school","numeracy high","no change",0.489,-0.36
"978",229677069834245,"wave2","Germany","male",55,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","obligatory school","numeracy high","no change",0.446,0.211
"979",229678093098051,"wave1","Switzerland","male",63,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","degree","numeracy low","decreased error",0.977,0.893
"980",229678093098051,"wave2","Switzerland","male",63,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","degree","numeracy low","decreased error",0.462,0.274
"981",229678093101130,"wave1","Switzerland","female",42,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","degree","numeracy low","increased error",0.443,0.367
"982",229678093101130,"wave2","Switzerland","female",42,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","degree","numeracy low","increased error",0.774,0.774
"983",229678093101134,"wave1","Switzerland","male",71,"2'500- 4'000€
<4'300- 5'899CHF","<1'500- 2'499€
3'100-4'299CHF","obligatory school","numeracy low","decreased error",0.719,-0.554
"984",229678093101134,"wave2","Switzerland","male",71,"2'500- 4'000€
<4'300- 5'899CHF","<1'500- 2'499€
3'100-4'299CHF","obligatory school","numeracy low","decreased error",0.469,-0.416
"985",229678093102160,"wave1","Switzerland","female",64,"<1'500€
<3'100CHF","<1'500€
<3'100CHF","obligatory school","numeracy low","increased error",0.52,0.417
"986",229678093102160,"wave2","Switzerland","female",64,"<1'500€
<3'100CHF","<1'500€
<3'100CHF","obligatory school","numeracy low","increased error",0.605,0.0827
"987",229678093105251,"wave1","Switzerland","female",61,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","degree","numeracy high","increased error",0.458,0.0204
"988",229678093105251,"wave2","Switzerland","female",61,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","degree","numeracy high","increased error",0.531,0.299
"989",229678093111417,"wave1","Switzerland","female",46,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","middle school","numeracy low","increased error",0.401,-0.255
"990",229678093111417,"wave2","Switzerland","female",46,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","middle school","numeracy low","increased error",1.41,-1.41
"991",229678093112449,"wave1","Switzerland","female",65,"<1'500- 2'499€
3'100-4'299CHF","<1'500- 2'499€
3'100-4'299CHF","obligatory school","numeracy low","increased error",0.584,0.193
"992",229678093112449,"wave2","Switzerland","female",65,"<1'500- 2'499€
3'100-4'299CHF","<1'500- 2'499€
3'100-4'299CHF","obligatory school","numeracy low","increased error",0.766,-0.596
"993",229678093115531,"wave1","Switzerland","male",52,"<1'500€
<3'100CHF","<1'500- 2'499€
3'100-4'299CHF","obligatory school","numeracy low","decreased error",0.851,0.851
"994",229678093115531,"wave2","Switzerland","male",52,"<1'500€
<3'100CHF","<1'500- 2'499€
3'100-4'299CHF","obligatory school","numeracy low","decreased error",0.622,0.485
"995",229678093130942,"wave1","Switzerland","female",41,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","middle school","numeracy low","increased error",0.543,-0.19
"996",229678093130942,"wave2","Switzerland","female",41,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","middle school","numeracy low","increased error",1.66,-1.66
"997",229678093131973,"wave1","Switzerland","female",75,"<1'500€
<3'100CHF","<1'500€
<3'100CHF","degree","numeracy high","decreased error",0.676,0.43
"998",229678093131973,"wave2","Switzerland","female",75,"<1'500€
<3'100CHF","<1'500€
<3'100CHF","degree","numeracy high","decreased error",0.576,0.261
"999",229678093138135,"wave1","Switzerland","female",42,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","obligatory school","numeracy low","decreased error",0.662,-0.365
"1000",229678093138135,"wave2","Switzerland","female",42,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","obligatory school","numeracy low","decreased error",0.538,0.378
"1001",229678093141220,"wave1","Switzerland","female",59,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","obligatory school","numeracy low","decreased error",0.923,-0.923
"1002",229678093141220,"wave2","Switzerland","female",59,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","obligatory school","numeracy low","decreased error",0.503,0.135
"1003",229678093154327,"wave1","Switzerland","male",41,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","degree","numeracy high","no change",0.403,-0.0742
"1004",229678093154327,"wave2","Switzerland","male",41,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","degree","numeracy high","no change",0.434,0.0941
"1005",229678093158445,"wave1","Switzerland","male",41,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","middle school","numeracy low","increased error",0.592,0.551
"1006",229678093158445,"wave2","Switzerland","male",41,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","middle school","numeracy low","increased error",0.759,0.721
"1007",229678093162569,"wave1","Switzerland","female",73,"<1'500- 2'499€
3'100-4'299CHF","<1'500- 2'499€
3'100-4'299CHF","obligatory school","numeracy low","decreased error",1.04,1.04
"1008",229678093162569,"wave2","Switzerland","female",73,"<1'500- 2'499€
3'100-4'299CHF","<1'500- 2'499€
3'100-4'299CHF","obligatory school","numeracy low","decreased error",0.749,0.735
"1009",229678093163595,"wave1","Switzerland","male",58,"<1'500€
<3'100CHF","<1'500- 2'499€
3'100-4'299CHF","obligatory school","numeracy low","increased error",0.485,0.186
"1010",229678093163595,"wave2","Switzerland","male",58,"<1'500€
<3'100CHF","<1'500- 2'499€
3'100-4'299CHF","obligatory school","numeracy low","increased error",0.668,-0.166
"1011",229678093165654,"wave1","Switzerland","male",52,"<1'500- 2'499€
3'100-4'299CHF","<1'500- 2'499€
3'100-4'299CHF","degree","numeracy low","decreased error",0.621,0.352
"1012",229678093165654,"wave2","Switzerland","male",52,"<1'500- 2'499€
3'100-4'299CHF","<1'500- 2'499€
3'100-4'299CHF","degree","numeracy low","decreased error",0.457,-0.327
"1013",229678093166682,"wave1","Switzerland","female",40,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","obligatory school","numeracy low","increased error",0.558,0.18
"1014",229678093166682,"wave2","Switzerland","female",40,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","obligatory school","numeracy low","increased error",0.751,0.751
"1015",229678093170793,"wave1","Switzerland","female",66,"<1'500- 2'499€
3'100-4'299CHF","<1'500- 2'499€
3'100-4'299CHF","degree","numeracy low","decreased error",0.444,-0.0218
"1016",229678093170793,"wave2","Switzerland","female",66,"<1'500- 2'499€
3'100-4'299CHF","<1'500- 2'499€
3'100-4'299CHF","degree","numeracy low","decreased error",0.383,-0.227
"1017",229678093184174,"wave1","Switzerland","female",63,"<1'500- 2'499€
3'100-4'299CHF","<1'500- 2'499€
3'100-4'299CHF","middle school","numeracy high","decreased error",1.02,-1.02
"1018",229678093184174,"wave2","Switzerland","female",63,"<1'500- 2'499€
3'100-4'299CHF","<1'500- 2'499€
3'100-4'299CHF","middle school","numeracy high","decreased error",0.39,-0.269
"1019",229678093198559,"wave1","Switzerland","male",44,"<1'500€
<3'100CHF","<1'500€
<3'100CHF","obligatory school","numeracy high","decreased error",1.17,-1.17
"1020",229678093198559,"wave2","Switzerland","male",44,"<1'500€
<3'100CHF","<1'500€
<3'100CHF","obligatory school","numeracy high","decreased error",0.555,0.173
"1021",229678093210632,"wave1","Switzerland","female",71,"<1'500- 2'499€
3'100-4'299CHF","2'500- 4'000€
<4'300- 5'899CHF","degree","numeracy low","no change",0.381,-0.202
"1022",229678093210632,"wave2","Switzerland","female",71,"<1'500- 2'499€
3'100-4'299CHF","2'500- 4'000€
<4'300- 5'899CHF","degree","numeracy low","no change",0.43,-0.277
"1023",229678093212684,"wave1","Switzerland","male",45,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","obligatory school","numeracy low","decreased error",0.542,-0.524
"1024",229678093212684,"wave2","Switzerland","male",45,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","obligatory school","numeracy low","decreased error",0.443,0.277
"1025",229678093212685,"wave1","Switzerland","female",46,"2'500- 4'000€
<4'300- 5'899CHF","<1'500- 2'499€
3'100-4'299CHF","degree","numeracy high","increased error",0.647,0.59
"1026",229678093212685,"wave2","Switzerland","female",46,"2'500- 4'000€
<4'300- 5'899CHF","<1'500- 2'499€
3'100-4'299CHF","degree","numeracy high","increased error",0.846,0.846
"1027",229678093228064,"wave1","Switzerland","female",71,"<1'500- 2'499€
3'100-4'299CHF","<1'500- 2'499€
3'100-4'299CHF","obligatory school","numeracy low","decreased error",1.38,-1.38
"1028",229678093228064,"wave2","Switzerland","female",71,"<1'500- 2'499€
3'100-4'299CHF","<1'500- 2'499€
3'100-4'299CHF","obligatory school","numeracy low","decreased error",0.502,-0.158
"1029",229678093236281,"wave1","Switzerland","male",72,"<1'500€
<3'100CHF","<1'500€
<3'100CHF","degree","numeracy low","decreased error",0.63,0.414
"1030",229678093236281,"wave2","Switzerland","male",72,"<1'500€
<3'100CHF","<1'500€
<3'100CHF","degree","numeracy low","decreased error",0.511,-0.32
"1031",229678093243470,"wave1","Switzerland","female",46,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","middle school","numeracy low","increased error",1.08,-0.759
"1032",229678093243470,"wave2","Switzerland","female",46,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","middle school","numeracy low","increased error",1.56,-1.56
"1033",229678093252715,"wave1","Switzerland","female",71,"<1'500- 2'499€
3'100-4'299CHF","<1'500- 2'499€
3'100-4'299CHF","obligatory school","numeracy low","increased error",0.486,0.08
"1034",229678093252715,"wave2","Switzerland","female",71,"<1'500- 2'499€
3'100-4'299CHF","<1'500- 2'499€
3'100-4'299CHF","obligatory school","numeracy low","increased error",0.538,0.305
"1035",229678093260930,"wave1","Switzerland","female",75,"<1'500- 2'499€
3'100-4'299CHF","<1'500- 2'499€
3'100-4'299CHF","obligatory school","numeracy low","increased error",0.398,0.193
"1036",229678093260930,"wave2","Switzerland","female",75,"<1'500- 2'499€
3'100-4'299CHF","<1'500- 2'499€
3'100-4'299CHF","obligatory school","numeracy low","increased error",0.511,0.378
"1037",229678093261955,"wave1","Switzerland","male",74,"2'500- 4'000€
<4'300- 5'899CHF","> 4'000€
>5'900 CHF","degree","numeracy low","increased error",0.403,0.167
"1038",229678093261955,"wave2","Switzerland","male",74,"2'500- 4'000€
<4'300- 5'899CHF","> 4'000€
>5'900 CHF","degree","numeracy low","increased error",0.619,-0.44
"1039",229678093268122,"wave1","Switzerland","female",55,"<1'500- 2'499€
3'100-4'299CHF","<1'500- 2'499€
3'100-4'299CHF","degree","numeracy high","decreased error",0.654,0.27
"1040",229678093268122,"wave2","Switzerland","female",55,"<1'500- 2'499€
3'100-4'299CHF","<1'500- 2'499€
3'100-4'299CHF","degree","numeracy high","decreased error",0.57,-0.405
"1041",229678093270176,"wave1","Switzerland","male",75,"<1'500- 2'499€
3'100-4'299CHF","<1'500- 2'499€
3'100-4'299CHF","obligatory school","numeracy low","decreased error",0.669,0.532
"1042",229678093270176,"wave2","Switzerland","male",75,"<1'500- 2'499€
3'100-4'299CHF","<1'500- 2'499€
3'100-4'299CHF","obligatory school","numeracy low","decreased error",0.488,0.176
"1043",229678093275314,"wave1","Switzerland","female",68,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","degree","numeracy low","increased error",0.481,0.108
"1044",229678093275314,"wave2","Switzerland","female",68,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","degree","numeracy low","increased error",0.604,-0.183
"1045",229678093284551,"wave1","Switzerland","male",56,"<1'500€
<3'100CHF","<1'500€
<3'100CHF","obligatory school","numeracy high","decreased error",0.38,0.06
"1046",229678093284551,"wave2","Switzerland","male",56,"<1'500€
<3'100CHF","<1'500€
<3'100CHF","obligatory school","numeracy high","decreased error",0.31,-0.103
"1047",229678093294826,"wave1","Switzerland","female",64,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","degree","numeracy high","decreased error",0.808,0.808
"1048",229678093294826,"wave2","Switzerland","female",64,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","degree","numeracy high","decreased error",0.592,-0.199
"1049",229678093298939,"wave1","Switzerland","female",59,"<1'500- 2'499€
3'100-4'299CHF","<1'500- 2'499€
3'100-4'299CHF","obligatory school","numeracy high","no change",0.498,0.21
"1050",229678093298939,"wave2","Switzerland","female",59,"<1'500- 2'499€
3'100-4'299CHF","<1'500- 2'499€
3'100-4'299CHF","obligatory school","numeracy high","no change",0.454,0.317
"1051",229678093302790,"wave1","Switzerland","female",45,"<1'500€
<3'100CHF","<1'500€
<3'100CHF","degree","numeracy low","increased error",0.494,-0.346
"1052",229678093302790,"wave2","Switzerland","female",45,"<1'500€
<3'100CHF","<1'500€
<3'100CHF","degree","numeracy low","increased error",0.625,-0.467
"1053",229678093312036,"wave1","Switzerland","female",41,"<1'500- 2'499€
3'100-4'299CHF","<1'500- 2'499€
3'100-4'299CHF","degree","numeracy low","increased error",0.765,0.602
"1054",229678093312036,"wave2","Switzerland","female",41,"<1'500- 2'499€
3'100-4'299CHF","<1'500- 2'499€
3'100-4'299CHF","degree","numeracy low","increased error",0.823,0.0954
"1055",229678093313064,"wave1","Switzerland","female",63,"<1'500- 2'499€
3'100-4'299CHF","<1'500- 2'499€
3'100-4'299CHF","obligatory school","numeracy low","decreased error",0.668,0.574
"1056",229678093313064,"wave2","Switzerland","female",63,"<1'500- 2'499€
3'100-4'299CHF","<1'500- 2'499€
3'100-4'299CHF","obligatory school","numeracy low","decreased error",0.515,0.362
"1057",229678093326426,"wave1","Switzerland","male",59,"<1'500€
<3'100CHF","<1'500€
<3'100CHF","degree","numeracy low","decreased error",0.805,-0.283
"1058",229678093326426,"wave2","Switzerland","male",59,"<1'500€
<3'100CHF","<1'500€
<3'100CHF","degree","numeracy low","decreased error",0.625,0.568
"1059",229678093331563,"wave1","Switzerland","male",78,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","obligatory school","numeracy low","no change",0.746,0.746
"1060",229678093331563,"wave2","Switzerland","male",78,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","obligatory school","numeracy low","no change",0.715,0.523
"1061",229678093336703,"wave1","Switzerland","female",44,"<1'500€
<3'100CHF","<1'500€
<3'100CHF","degree","numeracy low","no change",0.543,-0.44
"1062",229678093336703,"wave2","Switzerland","female",44,"<1'500€
<3'100CHF","<1'500€
<3'100CHF","degree","numeracy low","no change",0.502,-0.0683
"1063",229678093358306,"wave1","Switzerland","female",40,"<1'500- 2'499€
3'100-4'299CHF","<1'500- 2'499€
3'100-4'299CHF","degree","numeracy low","increased error",0.718,0.185
"1064",229678093358306,"wave2","Switzerland","female",40,"<1'500- 2'499€
3'100-4'299CHF","<1'500- 2'499€
3'100-4'299CHF","degree","numeracy low","increased error",0.908,0.0552
"1065",229678093372428,"wave1","Switzerland","male",41,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","middle school","numeracy high","no change",0.32,-0.0843
"1066",229678093372428,"wave2","Switzerland","male",41,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","middle school","numeracy high","no change",0.353,-0.208
"1067",229678093381676,"wave1","Switzerland","male",50,"<1'500€
<3'100CHF","<1'500€
<3'100CHF","obligatory school","numeracy low","increased error",0.624,-0.553
