"","wave","m","type","energy.level","price.level","age","gender","education","income.wave1","country","politcalorientation","Sum.policy.wave1","mean.abs.error.wave1","Sum.product","climate_concern.wave1","income.wave2","mean.abs.error.wave2","Sum.policy.wave2","Sum.product.wave2","climate_concern.wave2","choice","concern.scaled","mean.error_scaled","income"
"11920","wave2",229409893583024,"mid.low_che.hig","2","1",47,"male","degree","> 4'000€
>5'900 CHF","Germany",4,16,0.269,2,4.5,"> 4'000€
>5'900 CHF",0.366,16,0,3.25,0,-1.39014423076923,-1.18134506959048,"> 4'000€
>5'900 CHF"
"11921","wave2",229409893583024,"mid.low_che.int","1","1",47,"male","degree","> 4'000€
>5'900 CHF","Germany",4,16,0.269,2,4.5,"> 4'000€
>5'900 CHF",0.366,16,0,3.25,0,-1.39014423076923,-1.18134506959048,"> 4'000€
>5'900 CHF"
"11922","wave2",229409893583029,"exp.int_che.hig","1","2",66,"male","no formal education","2'500- 4'000€
<4'300- 5'899CHF","Germany",5,8,0.474,3,5.5,"2'500- 4'000€
<4'300- 5'899CHF",0.269,6,3,5.75,0,1.10985576923077,-1.52401755824631,"2'500- 4'000€
<4'300- 5'899CHF"
"11923","wave2",229409893583029,"exp.int_mid.hig","1","1",66,"male","no formal education","2'500- 4'000€
<4'300- 5'899CHF","Germany",5,8,0.474,3,5.5,"2'500- 4'000€
<4'300- 5'899CHF",0.269,6,3,5.75,0,1.10985576923077,-1.52401755824631,"2'500- 4'000€
<4'300- 5'899CHF"
"11924","wave2",229409893583029,"exp.low_che.hig","2","2",66,"male","no formal education","2'500- 4'000€
<4'300- 5'899CHF","Germany",5,8,0.474,3,5.5,"2'500- 4'000€
<4'300- 5'899CHF",0.269,6,3,5.75,1,1.10985576923077,-1.52401755824631,"2'500- 4'000€
<4'300- 5'899CHF"
"11925","wave2",229409893583029,"exp.low_che.int","1","2",66,"male","no formal education","2'500- 4'000€
<4'300- 5'899CHF","Germany",5,8,0.474,3,5.5,"2'500- 4'000€
<4'300- 5'899CHF",0.269,6,3,5.75,0,1.10985576923077,-1.52401755824631,"2'500- 4'000€
<4'300- 5'899CHF"
"11926","wave2",229409893583029,"exp.low_mid.hig","2","1",66,"male","no formal education","2'500- 4'000€
<4'300- 5'899CHF","Germany",5,8,0.474,3,5.5,"2'500- 4'000€
<4'300- 5'899CHF",0.269,6,3,5.75,1,1.10985576923077,-1.52401755824631,"2'500- 4'000€
<4'300- 5'899CHF"
"11927","wave2",229409893583029,"mid.low_che.hig","2","1",66,"male","no formal education","2'500- 4'000€
<4'300- 5'899CHF","Germany",5,8,0.474,3,5.5,"2'500- 4'000€
<4'300- 5'899CHF",0.269,6,3,5.75,1,1.10985576923077,-1.52401755824631,"2'500- 4'000€
<4'300- 5'899CHF"
"11928","wave2",229409893583029,"mid.low_che.int","1","1",66,"male","no formal education","2'500- 4'000€
<4'300- 5'899CHF","Germany",5,8,0.474,3,5.5,"2'500- 4'000€
<4'300- 5'899CHF",0.269,6,3,5.75,0,1.10985576923077,-1.52401755824631,"2'500- 4'000€
<4'300- 5'899CHF"
"11929","wave2",229409893584063,"exp.int_che.hig","1","2",49,"male","obligatory school","<1'500€
<3'100CHF","Germany",5,7,1.02,7,6,"<1'500€
<3'100CHF",0.583,9,7,6,1,1.35985576923077,-0.414747852700628,"<1'500€
<3'100CHF"
"11930","wave2",229409893584063,"exp.int_mid.hig","1","1",49,"male","obligatory school","<1'500€
<3'100CHF","Germany",5,7,1.02,7,6,"<1'500€
<3'100CHF",0.583,9,7,6,1,1.35985576923077,-0.414747852700628,"<1'500€
<3'100CHF"
"11931","wave2",229409893584063,"exp.low_che.hig","2","2",49,"male","obligatory school","<1'500€
<3'100CHF","Germany",5,7,1.02,7,6,"<1'500€
<3'100CHF",0.583,9,7,6,1,1.35985576923077,-0.414747852700628,"<1'500€
<3'100CHF"
"11932","wave2",229409893584063,"exp.low_che.int","1","2",49,"male","obligatory school","<1'500€
<3'100CHF","Germany",5,7,1.02,7,6,"<1'500€
<3'100CHF",0.583,9,7,6,1,1.35985576923077,-0.414747852700628,"<1'500€
<3'100CHF"
"11933","wave2",229409893584063,"exp.low_mid.hig","2","1",49,"male","obligatory school","<1'500€
<3'100CHF","Germany",5,7,1.02,7,6,"<1'500€
<3'100CHF",0.583,9,7,6,1,1.35985576923077,-0.414747852700628,"<1'500€
<3'100CHF"
"11934","wave2",229409893584063,"mid.low_che.hig","2","1",49,"male","obligatory school","<1'500€
<3'100CHF","Germany",5,7,1.02,7,6,"<1'500€
<3'100CHF",0.583,9,7,6,1,1.35985576923077,-0.414747852700628,"<1'500€
<3'100CHF"
"11935","wave2",229409893584063,"mid.low_che.int","1","1",49,"male","obligatory school","<1'500€
<3'100CHF","Germany",5,7,1.02,7,6,"<1'500€
<3'100CHF",0.583,9,7,6,1,1.35985576923077,-0.414747852700628,"<1'500€
<3'100CHF"
"11936","wave2",229409893584066,"exp.int_che.hig","1","2",30,"male","degree","<1'500€
<3'100CHF","Germany",6,11,0.367,7,5.25,"<1'500€
<3'100CHF",0.396,13,4,5.25,0,0.609855769230769,-1.07536388753198,"<1'500€
<3'100CHF"
"11937","wave2",229409893584066,"exp.int_mid.hig","1","1",30,"male","degree","<1'500€
<3'100CHF","Germany",6,11,0.367,7,5.25,"<1'500€
<3'100CHF",0.396,13,4,5.25,1,0.609855769230769,-1.07536388753198,"<1'500€
<3'100CHF"
"11938","wave2",229409893584066,"exp.low_che.hig","2","2",30,"male","degree","<1'500€
<3'100CHF","Germany",6,11,0.367,7,5.25,"<1'500€
<3'100CHF",0.396,13,4,5.25,0,0.609855769230769,-1.07536388753198,"<1'500€
<3'100CHF"
"11939","wave2",229409893584066,"exp.low_che.int","1","2",30,"male","degree","<1'500€
<3'100CHF","Germany",6,11,0.367,7,5.25,"<1'500€
<3'100CHF",0.396,13,4,5.25,0,0.609855769230769,-1.07536388753198,"<1'500€
<3'100CHF"
"11940","wave2",229409893584066,"exp.low_mid.hig","2","1",30,"male","degree","<1'500€
<3'100CHF","Germany",6,11,0.367,7,5.25,"<1'500€
<3'100CHF",0.396,13,4,5.25,1,0.609855769230769,-1.07536388753198,"<1'500€
<3'100CHF"
"11941","wave2",229409893584066,"mid.low_che.hig","2","1",30,"male","degree","<1'500€
<3'100CHF","Germany",6,11,0.367,7,5.25,"<1'500€
<3'100CHF",0.396,13,4,5.25,1,0.609855769230769,-1.07536388753198,"<1'500€
<3'100CHF"
"11942","wave2",229409893584066,"mid.low_che.int","1","1",30,"male","degree","<1'500€
<3'100CHF","Germany",6,11,0.367,7,5.25,"<1'500€
<3'100CHF",0.396,13,4,5.25,1,0.609855769230769,-1.07536388753198,"<1'500€
<3'100CHF"
"11943","wave2",229409893585116,"exp.int_che.hig","1","2",69,"male","middle school","2'500- 4'000€
<4'300- 5'899CHF","Germany",5,4,0.591,3,5.75,"2'500- 4'000€
<4'300- 5'899CHF",0.619,8,0,5.75,0,1.10985576923077,-0.287570434230421,"2'500- 4'000€
<4'300- 5'899CHF"
"11944","wave2",229409893585116,"exp.int_mid.hig","1","1",69,"male","middle school","2'500- 4'000€
<4'300- 5'899CHF","Germany",5,4,0.591,3,5.75,"2'500- 4'000€
<4'300- 5'899CHF",0.619,8,0,5.75,0,1.10985576923077,-0.287570434230421,"2'500- 4'000€
<4'300- 5'899CHF"
"11945","wave2",229409893585116,"exp.low_che.hig","2","2",69,"male","middle school","2'500- 4'000€
<4'300- 5'899CHF","Germany",5,4,0.591,3,5.75,"2'500- 4'000€
<4'300- 5'899CHF",0.619,8,0,5.75,0,1.10985576923077,-0.287570434230421,"2'500- 4'000€
<4'300- 5'899CHF"
"11946","wave2",229409893585116,"exp.low_che.int","1","2",69,"male","middle school","2'500- 4'000€
<4'300- 5'899CHF","Germany",5,4,0.591,3,5.75,"2'500- 4'000€
<4'300- 5'899CHF",0.619,8,0,5.75,0,1.10985576923077,-0.287570434230421,"2'500- 4'000€
<4'300- 5'899CHF"
"11947","wave2",229409893585116,"exp.low_mid.hig","2","1",69,"male","middle school","2'500- 4'000€
<4'300- 5'899CHF","Germany",5,4,0.591,3,5.75,"2'500- 4'000€
<4'300- 5'899CHF",0.619,8,0,5.75,0,1.10985576923077,-0.287570434230421,"2'500- 4'000€
<4'300- 5'899CHF"
"11948","wave2",229409893585116,"mid.low_che.hig","2","1",69,"male","middle school","2'500- 4'000€
<4'300- 5'899CHF","Germany",5,4,0.591,3,5.75,"2'500- 4'000€
<4'300- 5'899CHF",0.619,8,0,5.75,0,1.10985576923077,-0.287570434230421,"2'500- 4'000€
<4'300- 5'899CHF"
"11949","wave2",229409893585116,"mid.low_che.int","1","1",69,"male","middle school","2'500- 4'000€
<4'300- 5'899CHF","Germany",5,4,0.591,3,5.75,"2'500- 4'000€
<4'300- 5'899CHF",0.619,8,0,5.75,0,1.10985576923077,-0.287570434230421,"2'500- 4'000€
<4'300- 5'899CHF"
"11950","wave2",229409893586946,"exp.int_che.hig","1","2",38,"male","degree","> 4'000€
>5'900 CHF","Germany",6,0,0.351,2,1,"> 4'000€
>5'900 CHF",0.469,8,2,1.25,0,-3.39014423076923,-0.817476344522947,"> 4'000€
>5'900 CHF"
"11951","wave2",229409893586946,"exp.int_mid.hig","1","1",38,"male","degree","> 4'000€
>5'900 CHF","Germany",6,0,0.351,2,1,"> 4'000€
>5'900 CHF",0.469,8,2,1.25,1,-3.39014423076923,-0.817476344522947,"> 4'000€
>5'900 CHF"
"11952","wave2",229409893586946,"exp.low_che.hig","2","2",38,"male","degree","> 4'000€
>5'900 CHF","Germany",6,0,0.351,2,1,"> 4'000€
>5'900 CHF",0.469,8,2,1.25,1,-3.39014423076923,-0.817476344522947,"> 4'000€
>5'900 CHF"
"11953","wave2",229409893586946,"exp.low_che.int","1","2",38,"male","degree","> 4'000€
>5'900 CHF","Germany",6,0,0.351,2,1,"> 4'000€
>5'900 CHF",0.469,8,2,1.25,0,-3.39014423076923,-0.817476344522947,"> 4'000€
>5'900 CHF"
"11954","wave2",229409893586946,"exp.low_mid.hig","2","1",38,"male","degree","> 4'000€
>5'900 CHF","Germany",6,0,0.351,2,1,"> 4'000€
>5'900 CHF",0.469,8,2,1.25,0,-3.39014423076923,-0.817476344522947,"> 4'000€
>5'900 CHF"
"11955","wave2",229409893586946,"mid.low_che.hig","2","1",38,"male","degree","> 4'000€
>5'900 CHF","Germany",6,0,0.351,2,1,"> 4'000€
>5'900 CHF",0.469,8,2,1.25,0,-3.39014423076923,-0.817476344522947,"> 4'000€
>5'900 CHF"
"11956","wave2",229409893586946,"mid.low_che.int","1","1",38,"male","degree","> 4'000€
>5'900 CHF","Germany",6,0,0.351,2,1,"> 4'000€
>5'900 CHF",0.469,8,2,1.25,0,-3.39014423076923,-0.817476344522947,"> 4'000€
>5'900 CHF"
"11957","wave2",229409893587191,"exp.int_che.hig","1","2",55,"male","obligatory school","<1'500€
<3'100CHF","Germany",3,6,0.666,1,3.5,"<1'500€
<3'100CHF",0.459,10,3,3.75,0,-0.890144230769231,-0.852803405209115,"<1'500€
<3'100CHF"
"11958","wave2",229409893587191,"exp.int_mid.hig","1","1",55,"male","obligatory school","<1'500€
<3'100CHF","Germany",3,6,0.666,1,3.5,"<1'500€
<3'100CHF",0.459,10,3,3.75,1,-0.890144230769231,-0.852803405209115,"<1'500€
<3'100CHF"
"11959","wave2",229409893587191,"exp.low_che.hig","2","2",55,"male","obligatory school","<1'500€
<3'100CHF","Germany",3,6,0.666,1,3.5,"<1'500€
<3'100CHF",0.459,10,3,3.75,1,-0.890144230769231,-0.852803405209115,"<1'500€
<3'100CHF"
"11960","wave2",229409893587191,"exp.low_che.int","1","2",55,"male","obligatory school","<1'500€
<3'100CHF","Germany",3,6,0.666,1,3.5,"<1'500€
<3'100CHF",0.459,10,3,3.75,0,-0.890144230769231,-0.852803405209115,"<1'500€
<3'100CHF"
"11961","wave2",229409893587191,"exp.low_mid.hig","2","1",55,"male","obligatory school","<1'500€
<3'100CHF","Germany",3,6,0.666,1,3.5,"<1'500€
<3'100CHF",0.459,10,3,3.75,0,-0.890144230769231,-0.852803405209115,"<1'500€
<3'100CHF"
"11962","wave2",229409893587191,"mid.low_che.hig","2","1",55,"male","obligatory school","<1'500€
<3'100CHF","Germany",3,6,0.666,1,3.5,"<1'500€
<3'100CHF",0.459,10,3,3.75,1,-0.890144230769231,-0.852803405209115,"<1'500€
<3'100CHF"
"11963","wave2",229409893587191,"mid.low_che.int","1","1",55,"male","obligatory school","<1'500€
<3'100CHF","Germany",3,6,0.666,1,3.5,"<1'500€
<3'100CHF",0.459,10,3,3.75,0,-0.890144230769231,-0.852803405209115,"<1'500€
<3'100CHF"
"11964","wave2",229409893587194,"exp.int_che.hig","1","2",55,"female","degree","> 4'000€
>5'900 CHF","Germany",8,0,0.564,1,1.75,"2'500- 4'000€
<4'300- 5'899CHF",0.702,8,0,2,0,-2.64014423076923,0.00564416946477585,"2'500- 4'000€
<4'300- 5'899CHF"
"11965","wave2",229409893587194,"exp.int_mid.hig","1","1",55,"female","degree","> 4'000€
>5'900 CHF","Germany",8,0,0.564,1,1.75,"2'500- 4'000€
<4'300- 5'899CHF",0.702,8,0,2,0,-2.64014423076923,0.00564416946477585,"2'500- 4'000€
<4'300- 5'899CHF"
"11966","wave2",229409893587194,"exp.low_che.hig","2","2",55,"female","degree","> 4'000€
>5'900 CHF","Germany",8,0,0.564,1,1.75,"2'500- 4'000€
<4'300- 5'899CHF",0.702,8,0,2,0,-2.64014423076923,0.00564416946477585,"2'500- 4'000€
<4'300- 5'899CHF"
"11967","wave2",229409893587194,"exp.low_che.int","1","2",55,"female","degree","> 4'000€
>5'900 CHF","Germany",8,0,0.564,1,1.75,"2'500- 4'000€
<4'300- 5'899CHF",0.702,8,0,2,0,-2.64014423076923,0.00564416946477585,"2'500- 4'000€
<4'300- 5'899CHF"
"11968","wave2",229409893587194,"exp.low_mid.hig","2","1",55,"female","degree","> 4'000€
>5'900 CHF","Germany",8,0,0.564,1,1.75,"2'500- 4'000€
<4'300- 5'899CHF",0.702,8,0,2,0,-2.64014423076923,0.00564416946477585,"2'500- 4'000€
<4'300- 5'899CHF"
"11969","wave2",229409893587194,"mid.low_che.hig","2","1",55,"female","degree","> 4'000€
>5'900 CHF","Germany",8,0,0.564,1,1.75,"2'500- 4'000€
<4'300- 5'899CHF",0.702,8,0,2,0,-2.64014423076923,0.00564416946477585,"2'500- 4'000€
<4'300- 5'899CHF"
"11970","wave2",229409893587194,"mid.low_che.int","1","1",55,"female","degree","> 4'000€
>5'900 CHF","Germany",8,0,0.564,1,1.75,"2'500- 4'000€
<4'300- 5'899CHF",0.702,8,0,2,0,-2.64014423076923,0.00564416946477585,"2'500- 4'000€
<4'300- 5'899CHF"
"11971","wave2",229409893587973,"exp.int_che.hig","1","2",64,"male","obligatory school","2'500- 4'000€
<4'300- 5'899CHF","Germany",6,6,0.589,4,3.5,"2'500- 4'000€
<4'300- 5'899CHF",0.518,8,0,4.5,0,-0.140144230769231,-0.644373747160722,"2'500- 4'000€
<4'300- 5'899CHF"
"11972","wave2",229409893587973,"exp.int_mid.hig","1","1",64,"male","obligatory school","2'500- 4'000€
<4'300- 5'899CHF","Germany",6,6,0.589,4,3.5,"2'500- 4'000€
<4'300- 5'899CHF",0.518,8,0,4.5,0,-0.140144230769231,-0.644373747160722,"2'500- 4'000€
<4'300- 5'899CHF"
"11973","wave2",229409893587973,"exp.low_che.hig","2","2",64,"male","obligatory school","2'500- 4'000€
<4'300- 5'899CHF","Germany",6,6,0.589,4,3.5,"2'500- 4'000€
<4'300- 5'899CHF",0.518,8,0,4.5,0,-0.140144230769231,-0.644373747160722,"2'500- 4'000€
<4'300- 5'899CHF"
"11974","wave2",229409893587973,"exp.low_che.int","1","2",64,"male","obligatory school","2'500- 4'000€
<4'300- 5'899CHF","Germany",6,6,0.589,4,3.5,"2'500- 4'000€
<4'300- 5'899CHF",0.518,8,0,4.5,0,-0.140144230769231,-0.644373747160722,"2'500- 4'000€
<4'300- 5'899CHF"
"11975","wave2",229409893587973,"exp.low_mid.hig","2","1",64,"male","obligatory school","2'500- 4'000€
<4'300- 5'899CHF","Germany",6,6,0.589,4,3.5,"2'500- 4'000€
<4'300- 5'899CHF",0.518,8,0,4.5,0,-0.140144230769231,-0.644373747160722,"2'500- 4'000€
<4'300- 5'899CHF"
"11976","wave2",229409893587973,"mid.low_che.hig","2","1",64,"male","obligatory school","2'500- 4'000€
<4'300- 5'899CHF","Germany",6,6,0.589,4,3.5,"2'500- 4'000€
<4'300- 5'899CHF",0.518,8,0,4.5,0,-0.140144230769231,-0.644373747160722,"2'500- 4'000€
<4'300- 5'899CHF"
"11977","wave2",229409893587973,"mid.low_che.int","1","1",64,"male","obligatory school","2'500- 4'000€
<4'300- 5'899CHF","Germany",6,6,0.589,4,3.5,"2'500- 4'000€
<4'300- 5'899CHF",0.518,8,0,4.5,0,-0.140144230769231,-0.644373747160722,"2'500- 4'000€
<4'300- 5'899CHF"
"11978","wave2",229409893587987,"exp.int_che.hig","1","2",31,"male","middle school","2'500- 4'000€
<4'300- 5'899CHF","Germany",5,8,0.646,3,5.25,"2'500- 4'000€
<4'300- 5'899CHF",0.635,6,2,5,0,0.359855769230769,-0.231047137132552,"2'500- 4'000€
<4'300- 5'899CHF"
"11979","wave2",229409893587987,"exp.int_mid.hig","1","1",31,"male","middle school","2'500- 4'000€
<4'300- 5'899CHF","Germany",5,8,0.646,3,5.25,"2'500- 4'000€
<4'300- 5'899CHF",0.635,6,2,5,0,0.359855769230769,-0.231047137132552,"2'500- 4'000€
<4'300- 5'899CHF"
"11980","wave2",229409893587987,"exp.low_che.hig","2","2",31,"male","middle school","2'500- 4'000€
<4'300- 5'899CHF","Germany",5,8,0.646,3,5.25,"2'500- 4'000€
<4'300- 5'899CHF",0.635,6,2,5,0,0.359855769230769,-0.231047137132552,"2'500- 4'000€
<4'300- 5'899CHF"
"11981","wave2",229409893587987,"exp.low_che.int","1","2",31,"male","middle school","2'500- 4'000€
<4'300- 5'899CHF","Germany",5,8,0.646,3,5.25,"2'500- 4'000€
<4'300- 5'899CHF",0.635,6,2,5,0,0.359855769230769,-0.231047137132552,"2'500- 4'000€
<4'300- 5'899CHF"
"11982","wave2",229409893587987,"exp.low_mid.hig","2","1",31,"male","middle school","2'500- 4'000€
<4'300- 5'899CHF","Germany",5,8,0.646,3,5.25,"2'500- 4'000€
<4'300- 5'899CHF",0.635,6,2,5,1,0.359855769230769,-0.231047137132552,"2'500- 4'000€
<4'300- 5'899CHF"
"11983","wave2",229409893587987,"mid.low_che.hig","2","1",31,"male","middle school","2'500- 4'000€
<4'300- 5'899CHF","Germany",5,8,0.646,3,5.25,"2'500- 4'000€
<4'300- 5'899CHF",0.635,6,2,5,1,0.359855769230769,-0.231047137132552,"2'500- 4'000€
<4'300- 5'899CHF"
"11984","wave2",229409893587987,"mid.low_che.int","1","1",31,"male","middle school","2'500- 4'000€
<4'300- 5'899CHF","Germany",5,8,0.646,3,5.25,"2'500- 4'000€
<4'300- 5'899CHF",0.635,6,2,5,0,0.359855769230769,-0.231047137132552,"2'500- 4'000€
<4'300- 5'899CHF"
"11985","wave2",229409893589020,"exp.int_che.hig","1","2",59,"female","obligatory school","<1'500- 2'499€
3'100-4'299CHF","Germany",5,4,0.722,3,6,"<1'500€
<3'100CHF",0.68,6,2,5.5,0,0.859855769230769,-0.0720753640447942,"<1'500€
<3'100CHF"
"11986","wave2",229409893589020,"exp.int_mid.hig","1","1",59,"female","obligatory school","<1'500- 2'499€
3'100-4'299CHF","Germany",5,4,0.722,3,6,"<1'500€
<3'100CHF",0.68,6,2,5.5,0,0.859855769230769,-0.0720753640447942,"<1'500€
<3'100CHF"
"11987","wave2",229409893589020,"exp.low_che.hig","2","2",59,"female","obligatory school","<1'500- 2'499€
3'100-4'299CHF","Germany",5,4,0.722,3,6,"<1'500€
<3'100CHF",0.68,6,2,5.5,0,0.859855769230769,-0.0720753640447942,"<1'500€
<3'100CHF"
"11988","wave2",229409893589020,"exp.low_che.int","1","2",59,"female","obligatory school","<1'500- 2'499€
3'100-4'299CHF","Germany",5,4,0.722,3,6,"<1'500€
<3'100CHF",0.68,6,2,5.5,1,0.859855769230769,-0.0720753640447942,"<1'500€
<3'100CHF"
"11989","wave2",229409893589020,"exp.low_mid.hig","2","1",59,"female","obligatory school","<1'500- 2'499€
3'100-4'299CHF","Germany",5,4,0.722,3,6,"<1'500€
<3'100CHF",0.68,6,2,5.5,0,0.859855769230769,-0.0720753640447942,"<1'500€
<3'100CHF"
"11990","wave2",229409893589020,"mid.low_che.hig","2","1",59,"female","obligatory school","<1'500- 2'499€
3'100-4'299CHF","Germany",5,4,0.722,3,6,"<1'500€
<3'100CHF",0.68,6,2,5.5,0,0.859855769230769,-0.0720753640447942,"<1'500€
<3'100CHF"
"11991","wave2",229409893589020,"mid.low_che.int","1","1",59,"female","obligatory school","<1'500- 2'499€
3'100-4'299CHF","Germany",5,4,0.722,3,6,"<1'500€
<3'100CHF",0.68,6,2,5.5,1,0.859855769230769,-0.0720753640447942,"<1'500€
<3'100CHF"
"11992","wave2",229409893589022,"exp.int_che.hig","1","2",51,"male","obligatory school","<1'500- 2'499€
3'100-4'299CHF","Germany",5,5,0.919,7,6,"<1'500- 2'499€
3'100-4'299CHF",0.908,4,0,5.25,0,0.609855769230769,0.733381619599844,"<1'500- 2'499€
3'100-4'299CHF"
"11993","wave2",229409893589022,"exp.int_mid.hig","1","1",51,"male","obligatory school","<1'500- 2'499€
3'100-4'299CHF","Germany",5,5,0.919,7,6,"<1'500- 2'499€
3'100-4'299CHF",0.908,4,0,5.25,0,0.609855769230769,0.733381619599844,"<1'500- 2'499€
3'100-4'299CHF"
"11994","wave2",229409893589022,"exp.low_che.hig","2","2",51,"male","obligatory school","<1'500- 2'499€
3'100-4'299CHF","Germany",5,5,0.919,7,6,"<1'500- 2'499€
3'100-4'299CHF",0.908,4,0,5.25,0,0.609855769230769,0.733381619599844,"<1'500- 2'499€
3'100-4'299CHF"
"11995","wave2",229409893589022,"exp.low_che.int","1","2",51,"male","obligatory school","<1'500- 2'499€
3'100-4'299CHF","Germany",5,5,0.919,7,6,"<1'500- 2'499€
3'100-4'299CHF",0.908,4,0,5.25,0,0.609855769230769,0.733381619599844,"<1'500- 2'499€
3'100-4'299CHF"
"11996","wave2",229409893589022,"exp.low_mid.hig","2","1",51,"male","obligatory school","<1'500- 2'499€
3'100-4'299CHF","Germany",5,5,0.919,7,6,"<1'500- 2'499€
3'100-4'299CHF",0.908,4,0,5.25,0,0.609855769230769,0.733381619599844,"<1'500- 2'499€
3'100-4'299CHF"
"11997","wave2",229409893589022,"mid.low_che.hig","2","1",51,"male","obligatory school","<1'500- 2'499€
3'100-4'299CHF","Germany",5,5,0.919,7,6,"<1'500- 2'499€
3'100-4'299CHF",0.908,4,0,5.25,0,0.609855769230769,0.733381619599844,"<1'500- 2'499€
3'100-4'299CHF"
"11998","wave2",229409893589022,"mid.low_che.int","1","1",51,"male","obligatory school","<1'500- 2'499€
3'100-4'299CHF","Germany",5,5,0.919,7,6,"<1'500- 2'499€
3'100-4'299CHF",0.908,4,0,5.25,0,0.609855769230769,0.733381619599844,"<1'500- 2'499€
3'100-4'299CHF"
"11999","wave2",229409893589023,"exp.int_che.hig","1","2",69,"male","degree","> 4'000€
>5'900 CHF","Germany",4,4,0.423,7,6,"> 4'000€
>5'900 CHF",0.521,4,4,6,1,1.35985576923077,-0.633775628954871,"> 4'000€
>5'900 CHF"
"12000","wave2",229409893589023,"exp.int_mid.hig","1","1",69,"male","degree","> 4'000€
>5'900 CHF","Germany",4,4,0.423,7,6,"> 4'000€
>5'900 CHF",0.521,4,4,6,0,1.35985576923077,-0.633775628954871,"> 4'000€
>5'900 CHF"
"12001","wave2",229409893589023,"exp.low_che.hig","2","2",69,"male","degree","> 4'000€
>5'900 CHF","Germany",4,4,0.423,7,6,"> 4'000€
>5'900 CHF",0.521,4,4,6,1,1.35985576923077,-0.633775628954871,"> 4'000€
>5'900 CHF"
"12002","wave2",229409893589023,"exp.low_che.int","1","2",69,"male","degree","> 4'000€
>5'900 CHF","Germany",4,4,0.423,7,6,"> 4'000€
>5'900 CHF",0.521,4,4,6,0,1.35985576923077,-0.633775628954871,"> 4'000€
>5'900 CHF"
"12003","wave2",229409893589023,"exp.low_mid.hig","2","1",69,"male","degree","> 4'000€
>5'900 CHF","Germany",4,4,0.423,7,6,"> 4'000€
>5'900 CHF",0.521,4,4,6,1,1.35985576923077,-0.633775628954871,"> 4'000€
>5'900 CHF"
"12004","wave2",229409893589023,"mid.low_che.hig","2","1",69,"male","degree","> 4'000€
>5'900 CHF","Germany",4,4,0.423,7,6,"> 4'000€
>5'900 CHF",0.521,4,4,6,0,1.35985576923077,-0.633775628954871,"> 4'000€
>5'900 CHF"
"12005","wave2",229409893589023,"mid.low_che.int","1","1",69,"male","degree","> 4'000€
>5'900 CHF","Germany",4,4,0.423,7,6,"> 4'000€
>5'900 CHF",0.521,4,4,6,1,1.35985576923077,-0.633775628954871,"> 4'000€
>5'900 CHF"
"12006","wave2",229409893589029,"exp.int_che.hig","1","2",68,"male","obligatory school","> 4'000€
>5'900 CHF","Germany",6,5,0.716,4,4.25,"2'500- 4'000€
<4'300- 5'899CHF",0.698,2,3,4,0,-0.640144230769231,-0.0084866548096915,"2'500- 4'000€
<4'300- 5'899CHF"
"12007","wave2",229409893589029,"exp.int_mid.hig","1","1",68,"male","obligatory school","> 4'000€
>5'900 CHF","Germany",6,5,0.716,4,4.25,"2'500- 4'000€
<4'300- 5'899CHF",0.698,2,3,4,0,-0.640144230769231,-0.0084866548096915,"2'500- 4'000€
<4'300- 5'899CHF"
"12008","wave2",229409893589029,"exp.low_che.hig","2","2",68,"male","obligatory school","> 4'000€
>5'900 CHF","Germany",6,5,0.716,4,4.25,"2'500- 4'000€
<4'300- 5'899CHF",0.698,2,3,4,1,-0.640144230769231,-0.0084866548096915,"2'500- 4'000€
<4'300- 5'899CHF"
"12009","wave2",229409893589029,"exp.low_che.int","1","2",68,"male","obligatory school","> 4'000€
>5'900 CHF","Germany",6,5,0.716,4,4.25,"2'500- 4'000€
<4'300- 5'899CHF",0.698,2,3,4,0,-0.640144230769231,-0.0084866548096915,"2'500- 4'000€
<4'300- 5'899CHF"
"12010","wave2",229409893589029,"exp.low_mid.hig","2","1",68,"male","obligatory school","> 4'000€
>5'900 CHF","Germany",6,5,0.716,4,4.25,"2'500- 4'000€
<4'300- 5'899CHF",0.698,2,3,4,1,-0.640144230769231,-0.0084866548096915,"2'500- 4'000€
<4'300- 5'899CHF"
"12011","wave2",229409893589029,"mid.low_che.hig","2","1",68,"male","obligatory school","> 4'000€
>5'900 CHF","Germany",6,5,0.716,4,4.25,"2'500- 4'000€
<4'300- 5'899CHF",0.698,2,3,4,1,-0.640144230769231,-0.0084866548096915,"2'500- 4'000€
<4'300- 5'899CHF"
"12012","wave2",229409893589029,"mid.low_che.int","1","1",68,"male","obligatory school","> 4'000€
>5'900 CHF","Germany",6,5,0.716,4,4.25,"2'500- 4'000€
<4'300- 5'899CHF",0.698,2,3,4,0,-0.640144230769231,-0.0084866548096915,"2'500- 4'000€
<4'300- 5'899CHF"
"12013","wave2",229409893590059,"exp.int_che.hig","1","2",70,"male","no formal education","2'500- 4'000€
<4'300- 5'899CHF","Germany",4,13,0.742,3,6,"> 4'000€
>5'900 CHF",0.483,10,2,6,0,1.35985576923077,-0.768018459562311,"> 4'000€
>5'900 CHF"
