"","ResponseId.wave1","mean.est.bias","mean.abs.error","Conf.level","Trad.lower","Trad.upper","binary","m","frequency_device_4","frequency_device_1","frequency_device_2","frequency_device_3","Duration.wave1","gender","country","income.wave1","education","household_size","politicalorientation_1","Duration.wave2","ResponseId","age","income.wave2","Minutes.wave1","Minutes.wave2","Minutes","climate_concern","concern.scaled","mean.freq","mean.freq.clean","freq.binary"
"240","R_2Sw6rAOun21Rl28",0.17,0.581,0.95,0.308,0.854,"over",229758454221926,1,1,1,1,1284,"female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","obligatory school",2,6,1306,"R_1esHTNUUBMqaFT4",80,"<1'500€
<3'100CHF",21,21,"okay",6,1.07881773399015,1,1,"low"
"241","R_2SxHYjyVP763k5m",-0.43,0.759,0.95,0.336,1.18,"under",229320605976689,3,2,1,1,781,"female","Germany","<1'500- 2'499€
3'100-4'299CHF","middle school",1,4,961,"R_qK6xhra0Jo93vON",27,"<1'500- 2'499€
3'100-4'299CHF",13,16,"okay",5.75,0.828817733990148,1.75,1.33333333333333,"low"
"242","R_2t4EE7jZaISZD1M",-0.0172,0.646,0.95,0.336,0.956,"under",229409893587987,1,3,3,3,1140,"male","Germany","2'500- 4'000€
<4'300- 5'899CHF","middle school",4,5,874,"R_2ZOinPgmmbRwYkw",31,"2'500- 4'000€
<4'300- 5'899CHF",19,14,"okay",5.25,0.328817733990148,2.5,3,"high"
"243","R_2tA4Z3u79YkHs3a",0.396,0.523,0.95,0.0172,1.03,"over",229410206607464,1,1,1,1,918,"male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",1,8,809,"R_0GLAzLpKzb2dj0t",32,"2'500- 4'000€
<4'300- 5'899CHF",15,13,"okay",5.25,0.328817733990148,1,1,"low"
"244","R_2tbx3LZrOJsIeSD",0.674,0.707,0.95,0.186,1.23,"over",229242295779354,3,3,2,3,1519,"female","Germany","> 4'000€
>5'900 CHF","middle school",3,5,1567,"R_3HRXDzTH4lYxD57",55,"> 4'000€
>5'900 CHF",25,26,"okay",6,1.07881773399015,2.75,2.66666666666667,"high"
"245","R_2tgvC1GeI8QufUE",0.084,0.441,0.95,0.181,0.701,"over",229678093440221,3,2,1,1,1517,"female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","degree",1,6,1675,"R_RFtxxKxqDaFLHtT",45,"2'500- 4'000€
<4'300- 5'899CHF",25,27,"okay",5.25,0.328817733990148,1.75,1.33333333333333,"low"
"246","R_2TKS87c4h8yApTA",-0.213,0.714,0.95,0.182,1.25,"under",229321438343251,1,1,1,1,1467,"female","Switzerland","<1'500€
<3'100CHF","middle school",1,3,1414,"R_1Eh4vp1pfF8GFJb",29,"<1'500€
<3'100CHF",24,23,"okay",6,1.07881773399015,1,1,"low"
"247","R_2TMIdZbXG8NWhBs",-0.856,0.961,0.95,0.444,1.48,"under",229321437941882,1,3,2,3,2112,"male","Switzerland","<1'500- 2'499€
3'100-4'299CHF","degree",4,5,1616,"R_1Y2iKkxsibQMHVD",41,"2'500- 4'000€
<4'300- 5'899CHF",35,26,"okay",6,1.07881773399015,2.25,2.66666666666667,"high"
"248","R_2TMKimcEcRwikm9",-0.543,0.615,0.95,0.192,1.04,"under",229255657940131,2,2,2,2,343,"male","Germany","<1'500- 2'499€
3'100-4'299CHF","degree",2,5,858,"R_3e1TqdtfLQhf4L2",28,"<1'500- 2'499€
3'100-4'299CHF",5,14,"speeder",3.25,-1.67118226600985,2,2,"high"
"249","R_2tqWuHdLJpCVjoh",0.123,0.429,0.95,0.238,0.621,"over",229410207067333,1,1,1,1,1334,"male","Switzerland","<1'500- 2'499€
3'100-4'299CHF","obligatory school",1,3,1878,"R_3gYIjoJuMp5WMCS",73,"<1'500- 2'499€
3'100-4'299CHF",22,31,"okay",6,1.07881773399015,1,1,"low"
"250","R_2trMR4xpeJTo3lq",0.668,0.945,0.95,0.456,1.43,"over",229242450002154,1,2,2,1,2100,"female","Switzerland","> 4'000€
>5'900 CHF","degree",4,4,3219,"R_2t9y2YhFbxge3FX",26,"> 4'000€
>5'900 CHF",35,53,"okay",6,1.07881773399015,1.5,1.66666666666667,"high"
"251","R_2TuahJYuP8wtEj0",0.343,0.482,0.95,0.123,0.841,"over",229409893576768,2,2,1,2,688,"male","Germany","> 4'000€
>5'900 CHF","degree",3,6,917,"R_3hrrjVoBCW5aVLN",50,"> 4'000€
>5'900 CHF",11,15,"okay",6,1.07881773399015,1.75,1.66666666666667,"high"
"252","R_2U3LCDoc3EnfZ8j",0.684,0.96,0.95,0.471,1.45,"over",229409893618721,2,2,1,2,931,"female","Germany","<1'500€
<3'100CHF","obligatory school",1,5,823,"R_1EXckHTPL38e8I3",49,"<1'500€
<3'100CHF",15,13,"okay",5.5,0.578817733990148,1.75,1.66666666666667,"high"
"253","R_2uEfXyZcIgJfUr6",-0.0123,0.36,0.95,0.101,0.619,"under",229678093386810,1,2,1,3,1237,"male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","middle school",4,2,853,"R_AG05TbDyvhvnphD",38,"2'500- 4'000€
<4'300- 5'899CHF",20,14,"okay",6,1.07881773399015,1.75,2,"high"
"254","R_2UiwFRmg4DIHiHP",0.648,0.667,0.95,0.15,1.18,"over",229166416659487,1,1,1,1,49193,"female","Switzerland","<1'500€
<3'100CHF","middle school",1,8,2828,"R_1lzB3yQwCXpUq1d",77,"<1'500€
<3'100CHF",819,47,"okay",4,-0.921182266009852,1,1,"low"
"255","R_2uO5XyabEbAk5mA",0.577,0.854,0.95,0.336,1.37,"over",229242449969217,1,2,1,3,936,"male","Switzerland","<1'500- 2'499€
3'100-4'299CHF","degree",1,4,1559,"R_3nDcGHwLMBdULri",26,"<1'500- 2'499€
3'100-4'299CHF",15,25,"okay",6,1.07881773399015,1.75,2,"high"
"256","R_2uOfXbC4McyIpk1",-0.755,0.755,0.95,0.295,1.22,"under",229242295743653,1,1,1,1,1541,"male","Germany","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,5,1612,"R_28G4qPGUAsKipWV",66,"2'500- 4'000€
<4'300- 5'899CHF",25,26,"okay",1.5,-3.42118226600985,1,1,"low"
"257","R_2uyor5CnrGzVwLP",0.392,0.575,0.95,0.341,0.809,"over",229409893552237,1,1,1,2,1103,"male","Germany","2'500- 4'000€
<4'300- 5'899CHF","middle school",2,2,1434,"R_1C4mhyAltGnXD7Q",70,"2'500- 4'000€
<4'300- 5'899CHF",18,23,"okay",6,1.07881773399015,1.25,1.33333333333333,"low"
"258","R_2V3zus3Kt0huqKu",0.395,0.479,0.95,0.157,0.801,"over",229321437541463,1,1,1,1,747,"male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","middle school",1,3,1011,"R_3MG5FAqJxElwWok",36,"2'500- 4'000€
<4'300- 5'899CHF",12,16,"okay",3.75,-1.17118226600985,1,1,"low"
"259","R_2VdofypBJBuhz1H",-0.382,0.579,0.95,0.0493,1.11,"under",229166066786390,1,1,1,1,876,"male","Germany","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,8,1868,"R_1LUJuqInfZjP2R8",60,"2'500- 4'000€
<4'300- 5'899CHF",14,31,"okay",1,-3.92118226600985,1,1,"low"
"260","R_2VmAZKeowsEAaKf",-1.44,1.44,0.95,0.968,1.91,"under",229320605953211,3,3,3,3,821,"male","Germany","> 4'000€
>5'900 CHF","degree",4,7,579,"R_2v2Ea5eT240inrU",36,"> 4'000€
>5'900 CHF",13,9,"okay",1,-3.92118226600985,3,3,"high"
"261","R_2VO6QNbhe2MmBTA",-0.842,1.05,0.95,0.552,1.55,"under",229256171754731,1,1,1,1,897,"female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","no formal education",1,8,1104,"R_2S0octCIzzOhicw",45,"<1'500- 2'499€
3'100-4'299CHF",14,18,"okay",5.75,0.828817733990148,1,1,"low"
"262","R_2Vqd3pgSyhpvGMs",0.574,0.668,0.95,0.299,1.04,"over",229678093313064,1,1,1,1,913,"female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","obligatory school",1,1,1010,"R_26f1OmYAyKKQTeV",63,"<1'500- 2'499€
3'100-4'299CHF",15,16,"okay",5,0.0788177339901477,1,1,"low"
"263","R_2vZGx1OZkobeeEs",-0.279,0.558,0.95,0.273,0.843,"under",230296025033849,1,2,1,2,784,"male","Switzerland","<1'500€
<3'100CHF","middle school",4,2,825,"R_2uOMTtyh1bXg9ty",23,"<1'500€
<3'100CHF",13,13,"okay",5.75,0.828817733990148,1.5,1.66666666666667,"high"
"264","R_2wconsnovSxkAzJ",0.792,0.792,0.95,0.294,1.29,"over",229256171776032,1,1,1,1,1090,"female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","obligatory school",1,6,1086,"R_3exXU5InBRQRN4u",23,"<1'500€
<3'100CHF",18,18,"okay",6,1.07881773399015,1,1,"low"
"265","R_2WD4pFUT3BApAXg",0.144,0.546,0.95,0.313,0.779,"over",229410206696544,1,3,1,3,14635,"female","Switzerland","> 4'000€
>5'900 CHF","obligatory school",5,3,9230,"R_3KQ41GktMjIY1UM",56,"> 4'000€
>5'900 CHF",243,153,"okay",6,1.07881773399015,2,2.33333333333333,"high"
"266","R_2wEo5iQXCYves2K",-1.74,1.74,0.95,1.27,2.21,"under",229242295766090,1,1,1,1,1540,"female","Germany","<1'500- 2'499€
3'100-4'299CHF","no formal education",2,5,1364,"R_2DSan3zt5JS8l9P",26,"<1'500- 2'499€
3'100-4'299CHF",25,22,"okay",2.5,-2.42118226600985,1,1,"low"
"267","R_2wKp8LF2cWkXbfk",-0.0276,0.643,0.95,0.325,0.96,"under",229321437542488,2,1,1,1,2249,"female","Switzerland","<1'500€
<3'100CHF","middle school",1,2,1367,"R_C9p6GTOuQlnneOl",68,"<1'500€
<3'100CHF",37,22,"okay",6,1.07881773399015,1.25,1,"low"
"268","R_2WVeoVieGVEqdKu",-0.242,0.638,0.95,0.217,1.06,"under",229320605940935,1,1,1,1,1295,"male","Germany","<1'500€
<3'100CHF","no formal education",1,8,1601,"R_yq3kMo5b5Izad4R",63,"<1'500€
<3'100CHF",21,26,"okay",1.5,-3.42118226600985,1,1,"low"
"269","R_2XakNPEaYy4jjwG",0.272,0.469,0.95,0.195,0.743,"over",229242450008195,1,2,1,2,1453,"male","Switzerland","> 4'000€
>5'900 CHF","degree",2,3,1382,"R_2OTucPfWLWySgbQ",30,"> 4'000€
>5'900 CHF",24,23,"okay",5.75,0.828817733990148,1.5,1.66666666666667,"high"
"270","R_2xUYwPj1A03RCX7",0.398,0.578,0.95,0.181,0.975,"over",229409893634086,1,1,1,1,934,"male","Germany","<1'500€
<3'100CHF","obligatory school",1,3,888,"R_2QRGPTuTFmph4Tw",66,"<1'500€
<3'100CHF",15,14,"okay",6,1.07881773399015,1,1,"low"
"271","R_2xxvAFqyH4RVpzq",0.724,0.813,0.95,0.425,1.2,"over",229256171658438,1,1,1,2,1883,"male","Switzerland","> 4'000€
>5'900 CHF","obligatory school",2,7,1786,"R_1l0RIyAa9CP5bzP",76,"> 4'000€
>5'900 CHF",31,29,"okay",3.75,-1.17118226600985,1.25,1.33333333333333,"low"
"272","R_2Y37hooYg88WmXQ",0.68,0.712,0.95,0.214,1.21,"over",229321437719617,1,1,1,2,1108,"female","Switzerland","> 4'000€
>5'900 CHF","degree",2,10,996,"R_xDXbvT4HcZ1WQaB",41,"> 4'000€
>5'900 CHF",18,16,"okay",5.5,0.578817733990148,1.25,1.33333333333333,"low"
"273","R_2Ya0u9hmC0kciFh",-0.637,0.677,0.95,0.184,1.17,"under",229242450000078,2,2,1,1,2050,"male","Switzerland","> 4'000€
>5'900 CHF","degree",3,8,1503,"R_9ELsKDXdklSgout",30,"> 4'000€
>5'900 CHF",34,25,"okay",4.75,-0.171182266009852,1.5,1.33333333333333,"low"
"274","R_2YGt7n3mGj55f4P",0.64,0.64,0.95,0.172,1.11,"over",229410206798905,1,1,1,1,1182,"female","Switzerland","> 4'000€
>5'900 CHF","middle school",3,3,1373,"R_3nHJa8W4XzoQbm4",19,"> 4'000€
>5'900 CHF",19,22,"okay",5,0.0788177339901477,1,1,"low"
"275","R_2YJM7Vy6fmCyYg3",-0.158,0.43,0.95,0.345,0.516,"under",229320605936770,1,2,1,2,1994,"female","Germany","> 4'000€
>5'900 CHF","middle school",2,5,658,"R_3imMpTgiTh7IFze",52,"> 4'000€
>5'900 CHF",33,10,"okay",4,-0.921182266009852,1.5,1.66666666666667,"high"
"276","R_2YKaOUszkWKFNei",-0.406,0.546,0.95,0.191,0.901,"under",229409893633038,1,2,1,3,873,"male","Germany","<1'500- 2'499€
3'100-4'299CHF","middle school",2,4,584,"R_Tw1ucdf63mW2uel",69,"<1'500- 2'499€
3'100-4'299CHF",14,9,"okay",6,1.07881773399015,1.75,2,"high"
"277","R_2ypy9ol4uFVDmgX",-0.335,0.475,0.95,0.00159,0.949,"under",229256171567352,1,2,2,3,808,"male","Switzerland","> 4'000€
>5'900 CHF","degree",2,5,693,"R_pMXDxYiOWN0mZAB",55,"> 4'000€
>5'900 CHF",13,11,"okay",5.5,0.578817733990148,2,2.33333333333333,"high"
"278","R_2yqIknklBoBJSSa",-0.221,0.526,0.95,0.197,0.856,"under",229409893574672,3,2,1,2,2568,"female","Germany","> 4'000€
>5'900 CHF","degree",2,6,1544,"R_24cprR80Slkcffl",41,"> 4'000€
>5'900 CHF",42,25,"okay",2,-2.92118226600985,2,1.66666666666667,"high"
"279","R_2zBiZ6H7AnnXdfc",-0.899,0.899,0.95,0.436,1.36,"under",229677069753462,1,1,1,1,748,"male","Germany","<1'500- 2'499€
3'100-4'299CHF","obligatory school",2,5,2601,"R_20UodHACXAGHKfb",59,"<1'500- 2'499€
3'100-4'299CHF",12,43,"okay",2.75,-2.17118226600985,1,1,"low"
"280","R_2ZBtopiyki2EAhe",-0.136,0.359,0.95,0.149,0.569,"under",229242295749654,1,2,2,1,747,"male","Germany","2'500- 4'000€
<4'300- 5'899CHF","no formal education",2,8,840,"R_3257tFfOjV1jKwQ",56,"2'500- 4'000€
<4'300- 5'899CHF",12,14,"okay",3,-1.92118226600985,1.5,1.66666666666667,"high"
"281","R_2zeYp2NsaPfHrFp",-0.168,0.359,0.95,0.125,0.592,"under",229255657959433,1,1,1,2,1761,"female","Germany","<1'500- 2'499€
3'100-4'299CHF","degree",2,5,2443,"R_3oYG3dkZhORjOX6",42,"2'500- 4'000€
<4'300- 5'899CHF",29,40,"okay",5.75,0.828817733990148,1.25,1.33333333333333,"low"
"282","R_2zu5nbshAH7KEPO",1.04,1.04,0.95,0.566,1.51,"over",229678093162569,1,1,1,1,542,"female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","obligatory school",2,6,903,"R_331IDX0zbNRfPC5",73,"<1'500- 2'499€
3'100-4'299CHF",9,15,"okay",5,0.0788177339901477,1,1,"low"
"283","R_302jU1hKGFVorVA",-0.0443,0.394,0.95,0.215,0.572,"under",229758454074603,1,2,1,3,11558,"female","Switzerland","<1'500€
<3'100CHF","obligatory school",1,7,1505,"R_RWADUC9j2nEiRYl",54,"<1'500€
<3'100CHF",192,25,"okay",5.25,0.328817733990148,1.75,2,"high"
"284","R_3037BPovs68z8Wp",-0.231,0.421,0.95,0.148,0.694,"under",227471319859447,1,2,1,2,1366,"female","Germany","<1'500- 2'499€
3'100-4'299CHF","degree",2,5,2392,"R_Ojo34qwq19Vpce5",64,"<1'500€
<3'100CHF",22,39,"okay",6,1.07881773399015,1.5,1.66666666666667,"high"
"285","R_306ktRGjcuf9mZ0",0.574,0.639,0.95,0.228,1.05,"over",229242449960062,1,2,1,1,925,"male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",3,3,2021,"R_2R3WdyyTBE50O4B",58,"2'500- 4'000€
<4'300- 5'899CHF",15,33,"okay",6,1.07881773399015,1.25,1.33333333333333,"low"
"286","R_3094TaB3sKvL10w",0.545,0.609,0.95,0.193,1.02,"over",229242449966328,1,2,1,1,880,"female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","middle school",1,2,805,"R_2m0qE3DQhkw5quZ",24,"<1'500- 2'499€
3'100-4'299CHF",14,13,"okay",5.5,0.578817733990148,1.25,1.33333333333333,"low"
"287","R_30bK1uN4yIycFIn",0.367,0.443,0.95,0.0843,0.802,"over",229678093101130,1,1,1,2,3532,"female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","degree",1,5,3672,"R_1dm0mgLEerYlg7d",42,"2'500- 4'000€
<4'300- 5'899CHF",58,61,"okay",5,0.0788177339901477,1.25,1.33333333333333,"low"
"288","R_30eFsgfHEfrbmWW",-0.112,0.451,0.95,0.224,0.679,"under",229409893616894,1,2,1,2,7830,"male","Germany","<1'500- 2'499€
3'100-4'299CHF","obligatory school",1,5,1840,"R_ZEoQmdhCQs4tl1n",40,"<1'500- 2'499€
3'100-4'299CHF",130,30,"okay",6,1.07881773399015,1.5,1.66666666666667,"high"
"289","R_31i7s8usroAcZbm",-0.0458,0.379,0.95,0.144,0.615,"under",229320605953205,2,1,1,1,884,"male","Germany","<1'500- 2'499€
3'100-4'299CHF","middle school",1,6,980,"R_pQ3F8eEC2ZsUSs1",48,"<1'500- 2'499€
3'100-4'299CHF",14,16,"okay",3.5,-1.42118226600985,1.25,1,"low"
"290","R_31i8IQNed13ckEX",0.707,0.726,0.95,0.236,1.22,"over",229409893601517,1,1,1,1,1195,"female","Germany","<1'500€
<3'100CHF","obligatory school",1,5,1245,"R_2AQl8SZjeBihLpa",49,"<1'500€
<3'100CHF",19,20,"okay",5,0.0788177339901477,1,1,"low"
"291","R_31mjGicLNt7ZzRN",-0.255,0.519,0.95,0.179,0.859,"under",229320606000189,1,1,1,1,951,"male","Germany","<1'500€
<3'100CHF","middle school",1,5,1039,"R_27eCE2XkQwLAAYK",23,"<1'500€
<3'100CHF",15,17,"okay",6,1.07881773399015,1,1,"low"
"292","R_325AB8k9M8UQxlw",-0.0218,0.444,0.95,0.196,0.693,"under",229678093170793,1,1,1,1,1040,"female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","degree",1,5,1185,"R_27dSC2bMDR9Y5Nq",66,"<1'500- 2'499€
3'100-4'299CHF",17,19,"okay",6,1.07881773399015,1,1,"low"
"293","R_332rHLTBzW4o52Y",0.648,0.761,0.95,0.241,1.28,"over",229166416658456,1,2,2,2,5555,"male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",4,5,3480,"R_Z9rUDwY108FGHgR",54,"2'500- 4'000€
<4'300- 5'899CHF",92,58,"okay",6,1.07881773399015,1.75,2,"high"
"294","R_338DXYGYMn3iys2",0.364,0.503,0.95,0.153,0.852,"over",229255657932824,1,2,1,3,571,"male","Germany","<1'500- 2'499€
3'100-4'299CHF","obligatory school",2,5,689,"R_3kMmLUhdgxfo5E4",52,"2'500- 4'000€
<4'300- 5'899CHF",9,11,"okay",5,0.0788177339901477,1.75,2,"high"
"295","R_33kIUzAwPAa1yng",0.0204,0.458,0.95,0.191,0.725,"over",229678093105251,2,2,1,2,1025,"female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","degree",2,4,1322,"R_1mmFq3cx5odSSLt",61,"2'500- 4'000€
<4'300- 5'899CHF",17,22,"okay",5.75,0.828817733990148,1.75,1.66666666666667,"high"
"296","R_33wCNEarcW1Pj0m",0.145,0.487,0.95,0.232,0.742,"over",229320605934683,3,1,1,1,1953,"female","Germany","<1'500€
<3'100CHF","no formal education",1,3,2368,"R_3qHYqEwKsOQQyRT",37,"<1'500€
<3'100CHF",32,39,"okay",6,1.07881773399015,1.5,1,"low"
"297","R_3CTa8fnOQGo2vNJ",0.204,0.491,0.95,0.277,0.705,"over",229242449959017,2,2,1,2,957,"female","Switzerland","> 4'000€
>5'900 CHF","obligatory school",2,5,2050,"R_vrkRIv7sYwaMm09",71,"> 4'000€
>5'900 CHF",15,34,"okay",5,0.0788177339901477,1.75,1.66666666666667,"high"
"298","R_3DitLG2nqStwZRY",-0.858,0.858,0.95,0.562,1.15,"under",230469411984631,1,2,1,1,674,"male","Switzerland","> 4'000€
>5'900 CHF","degree",3,6,805,"R_31szBB0IAUEKR80",66,"> 4'000€
>5'900 CHF",11,13,"okay",3.75,-1.17118226600985,1.25,1.33333333333333,"low"
"299","R_3DjQ9uCmrnB5ll3",-1.35,1.35,0.95,0.898,1.81,"under",229321437701161,1,2,1,1,670,"female","Switzerland","<1'500€
<3'100CHF","obligatory school",1,3,2067,"R_qVCnJhMYPvHRTjz",43,"<1'500€
<3'100CHF",11,34,"okay",5.5,0.578817733990148,1.25,1.33333333333333,"low"
"300","R_3dNb89opyPCGv1I",-0.36,0.489,0.95,0.198,0.78,"under",229677069834245,1,3,3,3,1269,"male","Germany","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,6,2335,"R_128Yrk2hM6RVtn2",55,"2'500- 4'000€
<4'300- 5'899CHF",21,38,"okay",2.5,-2.42118226600985,2.5,3,"high"
"301","R_3dSScqXqMRYGrp2",-0.0771,0.669,0.95,0.347,0.991,"under",229409893573887,1,1,1,1,915,"female","Germany","<1'500- 2'499€
3'100-4'299CHF","obligatory school",1,5,978,"R_2EczmD5SwSzay4A",47,"<1'500- 2'499€
3'100-4'299CHF",15,16,"okay",5,0.0788177339901477,1,1,"low"
"302","R_3DtC6f6iRqHYWHG",0.164,0.506,0.95,0.214,0.799,"over",229321437515815,1,1,1,1,1267,"female","Switzerland","<1'500€
<3'100CHF","degree",1,4,2829,"R_1MS46DkDMSuh1PA",67,"<1'500- 2'499€
3'100-4'299CHF",21,47,"okay",6,1.07881773399015,1,1,"low"
"303","R_3DuWsXOXRqlPJNe",0.121,0.512,0.95,0.176,0.848,"over",229409893599427,2,3,3,2,378,"male","Germany","<1'500- 2'499€
3'100-4'299CHF","obligatory school",2,9,1973,"R_299MMOiAM0CwBhl",38,"<1'500- 2'499€
3'100-4'299CHF",6,32,"speeder",5.25,0.328817733990148,2.5,2.66666666666667,"high"
"304","R_3dVWb8y2Jw8tFrk",0.68,0.699,0.95,0.286,1.11,"over",229410206643426,1,3,2,3,495,"female","Switzerland","> 4'000€
>5'900 CHF","degree",4,4,1218,"R_27xmPUAjYoTlGbO",40,"> 4'000€
>5'900 CHF",8,20,"okay",5.75,0.828817733990148,2.25,2.66666666666667,"high"
"305","R_3EA57iob7rXBswf",-1.16,1.16,0.95,0.598,1.72,"under",229677069768795,1,1,1,3,689,"male","Germany","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,3,947,"R_1f3YXfeCEsOPSlV",74,"2'500- 4'000€
<4'300- 5'899CHF",11,15,"okay",5.75,0.828817733990148,1.5,1.66666666666667,"high"
"306","R_3eavi4Grn0LOQQz",0.189,0.45,0.95,0.187,0.713,"over",229320605949033,1,1,1,3,1247,"female","Germany","<1'500€
<3'100CHF","obligatory school",2,6,1355,"R_1q97VY7HVIAyFYv",65,"<1'500€
<3'100CHF",20,22,"okay",4.25,-0.671182266009852,1.5,1.66666666666667,"high"
"307","R_3ebnID09JFlJTeF",0.193,0.398,0.95,0.132,0.664,"over",229678093260930,2,1,1,1,1815,"female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","obligatory school",1,3,2430,"R_2t673KXh7dRiqrM",75,"<1'500- 2'499€
3'100-4'299CHF",30,40,"okay",5.25,0.328817733990148,1.25,1,"low"
"308","R_3EF4W42AP3JqbNQ",0.336,0.595,0.95,0.195,0.994,"over",229242295759045,2,2,1,1,1454,"female","Germany","<1'500€
<3'100CHF","middle school",3,5,2268,"R_2woYgEWJfj0UZPI",44,"<1'500€
<3'100CHF",24,37,"okay",6,1.07881773399015,1.5,1.33333333333333,"low"
"309","R_3EGccqupxv5YC29",0.284,0.761,0.95,0.397,1.13,"over",229166416663673,1,3,1,3,1506,"male","Switzerland","> 4'000€
>5'900 CHF","obligatory school",4,3,1124,"R_31gXaeWDD8YXO0m",42,"> 4'000€
>5'900 CHF",25,18,"okay",5,0.0788177339901477,2,2.33333333333333,"high"
"310","R_3egCMFrdwh16DEi",-0.684,0.731,0.95,0.23,1.23,"under",229937963274473,3,1,1,1,1571,"male","Switzerland","<1'500- 2'499€
3'100-4'299CHF","middle school",1,8,1714,"R_2xRFAHf3m984KjF",67,"<1'500- 2'499€
3'100-4'299CHF",26,28,"okay",3.75,-1.17118226600985,1.5,1,"low"
"311","R_3EhflsDKTC83CQE",0.62,0.653,0.95,0.223,1.08,"over",229758454067427,2,2,1,3,1200,"female","Switzerland","<1'500€
<3'100CHF","degree",2,7,1753,"R_3m32qTstvhmJ84V",58,"<1'500€
<3'100CHF",20,29,"okay",3.75,-1.17118226600985,2,2,"high"
"312","R_3ek309VHljstLtw",0.00477,0.377,0.95,0.148,0.606,"over",229320605936763,2,1,1,2,3486,"female","Germany","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,6,2288,"R_2QtcKsYZWhhqqjS",53,"> 4'000€
>5'900 CHF",58,38,"okay",3.5,-1.42118226600985,1.5,1.33333333333333,"low"
"313","R_3em2IQx1ybTeZrd",-0.408,0.724,0.95,0.184,1.26,"under",229410206775296,1,3,3,3,16026,"male","Switzerland","> 4'000€
>5'900 CHF","degree",4,7,10409,"R_21adMr6FTICq8w7",36,"> 4'000€
>5'900 CHF",267,173,"okay",4,-0.921182266009852,2.5,3,"high"
"314","R_3Emuny9GTE1FmCf",-0.533,0.723,0.95,0.332,1.11,"under",229242295738457,1,2,2,2,1101,"male","Germany","> 4'000€
>5'900 CHF","obligatory school",3,8,945,"R_2dKehFZ6Q0ZuvKP",48,"> 4'000€
>5'900 CHF",18,15,"okay",4.25,-0.671182266009852,1.75,2,"high"
"315","R_3ergTTY9rUQZYUY",-1.05,1.05,0.95,0.504,1.6,"under",229242449960063,2,2,1,2,970,"male","Switzerland","> 4'000€
>5'900 CHF","degree",4,2,1577,"R_1LexZBYJhPpiZjV",32,"> 4'000€
>5'900 CHF",16,26,"okay",6,1.07881773399015,1.75,1.66666666666667,"high"
"316","R_3erVxLye9zFQbKQ",0.893,0.977,0.95,0.52,1.43,"over",229678093098051,1,2,1,2,1046,"male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","degree",3,5,873,"R_Cf4IWwVU2VjiRI5",63,"2'500- 4'000€
<4'300- 5'899CHF",17,14,"okay",6,1.07881773399015,1.5,1.66666666666667,"high"
"317","R_3Eu17CSWhkIYwbv",0.074,0.397,0.95,0.158,0.637,"over",229320605945902,1,2,1,3,1980,"male","Germany","<1'500- 2'499€
3'100-4'299CHF","degree",3,1,4271,"R_1FxPHFim5fqJQQ6",68,"<1'500- 2'499€
3'100-4'299CHF",33,71,"okay",6,1.07881773399015,1.75,2,"high"
"318","R_3F51HV2oo6MXsOu",-0.137,0.609,0.95,0.349,0.868,"under",229409893559298,1,2,1,1,1004,"male","Germany","<1'500- 2'499€
3'100-4'299CHF","obligatory school",1,5,1449,"R_ps0do9IuOyRiWQ1",61,"<1'500- 2'499€
3'100-4'299CHF",16,24,"okay",4.25,-0.671182266009852,1.25,1.33333333333333,"low"
"319","R_3fAW9A9PUOTPSRY",0.66,0.723,0.95,0.213,1.23,"over",229166416658444,1,2,2,3,874,"female","Switzerland","> 4'000€
>5'900 CHF","degree",4,7,1417,"R_1mltiMTeFeXLWJB",49,"> 4'000€
>5'900 CHF",14,23,"okay",6,1.07881773399015,2,2.33333333333333,"high"
"320","R_3ffPXWQN4a5pytn",-0.868,0.939,0.95,0.563,1.32,"under",229166066770991,1,2,1,1,697,"male","Germany","<1'500- 2'499€
3'100-4'299CHF","middle school",1,5,886,"R_3nAgm8GpHtzVUDU",69,"<1'500- 2'499€
3'100-4'299CHF",11,14,"okay",5,0.0788177339901477,1.25,1.33333333333333,"low"
