"","m","ResponseId.wave1.x","mean.est.bias.wave1","mean.abs.error.wave1","binary.x","ResponseId.wave2","ResponseId.x","mean.est.bias.wave2","mean.abs.error.wave2","binary.y","numeracy.f","error.diff","error.diff.2","error.diff.f","Duration.wave1","ResponseId.wave1.y","gender","country","income.wave1","education","household_size","politicalorientation_1","Duration.wave2","ResponseId.y","age","income.wave2","Minutes.wave1","Minutes.wave2","Minutes"
"782",229677069754516,"R_DGe9pucJPilcj9n",-1.61,1.61,"under","R_1DIoPFGgJT5Pgew","R_1DIoPFGgJT5Pgew",-0.683,0.817,"under","numeracy high",0.793,0.8,"decreased error",720,"R_DGe9pucJPilcj9n","female","Germany","> 4'000€
>5'900 CHF","degree",1,6,520,"R_1DIoPFGgJT5Pgew",66,"> 4'000€
>5'900 CHF",12,8,"okay"
"783",229677069754519,"R_1LM7eqPSPvv6cnA",-0.207,0.491,"under","R_26buS4VBqPDXu4Q","R_26buS4VBqPDXu4Q",-0.0731,0.244,"under","numeracy low",0.247,0.2,"decreased error",1766,"R_1LM7eqPSPvv6cnA","male","Germany","> 4'000€
>5'900 CHF","degree",2,7,3718,"R_26buS4VBqPDXu4Q",54,"> 4'000€
>5'900 CHF",29,61,"okay"
"784",229677069755544,"R_25BgHpAMTkdum05",0.664,0.682,"over","R_2rU8sA0U715NiEp","R_2rU8sA0U715NiEp",-0.0428,0.446,"under","numeracy low",0.236,0.2,"decreased error",1104,"R_25BgHpAMTkdum05","male","Germany","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,4,1285,"R_2rU8sA0U715NiEp",75,"2'500- 4'000€
<4'300- 5'899CHF",18,21,"okay"
"785",229677069755550,"R_2EBhClLUXMckvNP",0.411,0.682,"over","R_2fxg9AHWtBi2GBP","R_2fxg9AHWtBi2GBP",0.245,0.399,"over","numeracy low",0.283,0.3,"decreased error",1083,"R_2EBhClLUXMckvNP","female","Germany","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",1,6,1582,"R_2fxg9AHWtBi2GBP",77,"2'500- 4'000€
<4'300- 5'899CHF",18,26,"okay"
"786",229677069755553,"R_27JPdjUCRJVPpPD",-0.67,0.79,"under","R_3NFkiMPlq1ujKz7","R_3NFkiMPlq1ujKz7",-0.391,0.611,"under","numeracy low",0.179,0.2,"decreased error",1195,"R_27JPdjUCRJVPpPD","male","Germany","2'500- 4'000€
<4'300- 5'899CHF","no formal education",2,6,974,"R_3NFkiMPlq1ujKz7",62,"2'500- 4'000€
<4'300- 5'899CHF",19,16,"okay"
"787",229677069755556,"R_3erHi0xaIRt1tb6",0.229,0.567,"over","R_2zkHxDkIP71xNiD","R_2zkHxDkIP71xNiD",0.176,0.5,"over","numeracy low",0.067,0.1,"decreased error",588,"R_3erHi0xaIRt1tb6","female","Germany","2'500- 4'000€
<4'300- 5'899CHF","degree",2,6,693,"R_2zkHxDkIP71xNiD",63,"2'500- 4'000€
<4'300- 5'899CHF",9,11,"okay"
"788",229677069755561,"R_2QrlEjdJybtooPQ",-0.483,0.603,"under","R_3oHgVo6YiH2NtEO","R_3oHgVo6YiH2NtEO",-0.302,0.6,"under","numeracy low",0.003,0,"no change",1515,"R_2QrlEjdJybtooPQ","female","Germany","2'500- 4'000€
<4'300- 5'899CHF","middle school",2,4,1534,"R_3oHgVo6YiH2NtEO",60,"2'500- 4'000€
<4'300- 5'899CHF",25,25,"okay"
"789",229677069756589,"R_1pQeLLBceDEDdP7",0.108,0.487,"over","R_cumm5I9DifLtTPz","R_cumm5I9DifLtTPz",0.42,0.577,"over","numeracy low",-0.09,-0.1,"increased error",1292,"R_1pQeLLBceDEDdP7","female","Germany","> 4'000€
>5'900 CHF","degree",3,3,1564,"R_cumm5I9DifLtTPz",59,"> 4'000€
>5'900 CHF",21,26,"okay"
"790",229677069756595,"R_21suA2PX6p1Ism0",-0.592,0.87,"under","R_3EaPiC8QBqrdCzv","R_3EaPiC8QBqrdCzv",0.229,0.588,"over","numeracy low",0.282,0.3,"decreased error",514,"R_21suA2PX6p1Ism0","female","Germany","2'500- 4'000€
<4'300- 5'899CHF","middle school",1,8,568,"R_3EaPiC8QBqrdCzv",61,"2'500- 4'000€
<4'300- 5'899CHF",8,9,"okay"
"791",229677069756606,"R_3pgbNbjPxUnx3fz",-0.298,0.6,"under","R_3KqhRCKK8aclyQT","R_3KqhRCKK8aclyQT",-0.281,0.478,"under","numeracy low",0.122,0.1,"decreased error",1438,"R_3pgbNbjPxUnx3fz","female","Germany","> 4'000€
>5'900 CHF","obligatory school",2,4,1714,"R_3KqhRCKK8aclyQT",69,"> 4'000€
>5'900 CHF",23,28,"okay"
"792",229677069756609,"R_27I3NTchpL5dg6a",-0.664,0.746,"under","R_1H6Rjj0awqzoXyO","R_1H6Rjj0awqzoXyO",-0.12,0.417,"under","numeracy low",0.329,0.3,"decreased error",632,"R_27I3NTchpL5dg6a","female","Germany","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",1,6,780,"R_1H6Rjj0awqzoXyO",70,"2'500- 4'000€
<4'300- 5'899CHF",10,13,"okay"
"793",229677069757635,"R_2PutYtkWESEB0aD",0.192,0.43,"over","R_3qUKuCFjLdd5tw6","R_3qUKuCFjLdd5tw6",0.301,0.498,"over","numeracy low",-0.068,-0.1,"increased error",1668,"R_2PutYtkWESEB0aD","female","Germany","<1'500- 2'499€
3'100-4'299CHF","no formal education",2,8,1556,"R_3qUKuCFjLdd5tw6",73,"<1'500- 2'499€
3'100-4'299CHF",27,25,"okay"
"794",229677069757642,"R_3smqZ13umEbseql",0.561,0.579,"over","R_2AHkbMeJiEZwITa","R_2AHkbMeJiEZwITa",-0.195,0.456,"under","numeracy low",0.123,0.1,"decreased error",1395,"R_3smqZ13umEbseql","female","Germany","2'500- 4'000€
<4'300- 5'899CHF","middle school",2,5,1281,"R_2AHkbMeJiEZwITa",59,"2'500- 4'000€
<4'300- 5'899CHF",23,21,"okay"
"795",229677069757645,"R_RkjQBLarFrYu2hH",-0.44,0.543,"under","R_2uInyNC7MnrJsWt","R_2uInyNC7MnrJsWt",0.389,0.535,"over","numeracy low",0.00800000000000001,0,"no change",1150,"R_RkjQBLarFrYu2hH","male","Germany","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,7,973,"R_2uInyNC7MnrJsWt",71,"2'500- 4'000€
<4'300- 5'899CHF",19,16,"okay"
"796",229677069757653,"R_2rx5p2njpd38417",-0.23,0.527,"under","R_1odmUPPKrKX7yt0","R_1odmUPPKrKX7yt0",-0.671,0.731,"under","numeracy low",-0.204,-0.2,"increased error",1095,"R_2rx5p2njpd38417","female","Germany","2'500- 4'000€
<4'300- 5'899CHF","middle school",2,3,1152,"R_1odmUPPKrKX7yt0",64,"2'500- 4'000€
<4'300- 5'899CHF",18,19,"okay"
"797",229677069757654,"R_2f9BA7fnWi1TWYv",0.846,0.846,"over","R_238izBRhPBGCp9W","R_238izBRhPBGCp9W",0.618,0.618,"over","numeracy low",0.228,0.2,"decreased error",3181,"R_2f9BA7fnWi1TWYv","male","Germany","2'500- 4'000€
<4'300- 5'899CHF","degree",2,5,4906,"R_238izBRhPBGCp9W",51,"2'500- 4'000€
<4'300- 5'899CHF",53,81,"okay"
"798",229677069760760,"R_3J8Ey5kokLjd6Va",-0.00513,0.6,"under","R_3iqYkjTK2CuJWp1","R_3iqYkjTK2CuJWp1",0.297,0.564,"over","numeracy high",0.036,0,"no change",1702,"R_3J8Ey5kokLjd6Va","male","Germany","2'500- 4'000€
<4'300- 5'899CHF","middle school",1,5,1962,"R_3iqYkjTK2CuJWp1",67,"2'500- 4'000€
<4'300- 5'899CHF",28,32,"okay"
"799",229677069760763,"R_3MflwzT4T2kJUka",0.126,0.474,"over","R_vHoduaMDXqcc6RP","R_vHoduaMDXqcc6RP",-0.122,0.611,"under","numeracy low",-0.137,-0.1,"increased error",2046,"R_3MflwzT4T2kJUka","female","Germany","<1'500- 2'499€
3'100-4'299CHF","obligatory school",1,5,1732,"R_vHoduaMDXqcc6RP",66,"<1'500- 2'499€
3'100-4'299CHF",34,28,"okay"
"800",229677069762575,"R_eEdxNEPfZcUq0Y9",-0.803,1.05,"under","R_27TNjzQrRpz3JWy","R_27TNjzQrRpz3JWy",0.241,0.619,"over","numeracy low",0.431,0.4,"decreased error",1351,"R_eEdxNEPfZcUq0Y9","female","Germany","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,5,1679,"R_27TNjzQrRpz3JWy",65,"2'500- 4'000€
<4'300- 5'899CHF",22,27,"okay"
"801",229677069762577,"R_2zkkFEVmexQufHD",0.25,0.665,"over","R_1q8sKTjAGSPoH8p","R_1q8sKTjAGSPoH8p",-0.775,0.775,"under","numeracy low",-0.11,-0.1,"increased error",1098,"R_2zkkFEVmexQufHD","female","Germany","> 4'000€
>5'900 CHF","obligatory school",2,1,513,"R_1q8sKTjAGSPoH8p",59,"> 4'000€
>5'900 CHF",18,8,"okay"
"802",229677069763602,"R_1OOWbFEaUfw4nNq",0.123,0.393,"over","R_3gZRuNUJsE7IDtm","R_3gZRuNUJsE7IDtm",0.0864,0.464,"over","numeracy low",-0.071,-0.1,"increased error",812,"R_1OOWbFEaUfw4nNq","male","Germany","> 4'000€
>5'900 CHF","middle school",2,3,1025,"R_3gZRuNUJsE7IDtm",62,"> 4'000€
>5'900 CHF",13,17,"okay"
"803",229677069763603,"R_25BnA7CPqUqo20h",0.283,0.463,"over","R_1Dw12dAWVKw9xMK","R_1Dw12dAWVKw9xMK",-0.3,0.671,"under","numeracy low",-0.208,-0.2,"increased error",580,"R_25BnA7CPqUqo20h","female","Germany","2'500- 4'000€
<4'300- 5'899CHF","middle school",4,6,5028,"R_1Dw12dAWVKw9xMK",52,"2'500- 4'000€
<4'300- 5'899CHF",9,83,"okay"
"804",229677069765683,"R_1mUzvNhl5PYy2RZ",0.385,0.521,"over","R_1mCnbf3d67PsDIV","R_1mCnbf3d67PsDIV",0.329,0.533,"over","numeracy low",-0.012,0,"no change",4024,"R_1mUzvNhl5PYy2RZ","male","Germany","> 4'000€
>5'900 CHF","obligatory school",2,3,6286,"R_1mCnbf3d67PsDIV",55,"> 4'000€
>5'900 CHF",67,104,"okay"
"805",229677069765686,"R_2zSk2KmYWl290t2",-0.12,0.567,"under","R_3n1oDGlcUGZ1dgM","R_3n1oDGlcUGZ1dgM",-0.0485,0.382,"under","numeracy low",0.185,0.2,"decreased error",1012,"R_2zSk2KmYWl290t2","female","Germany","2'500- 4'000€
<4'300- 5'899CHF","middle school",2,5,1189,"R_3n1oDGlcUGZ1dgM",63,"2'500- 4'000€
<4'300- 5'899CHF",16,19,"okay"
"806",229677069767759,"R_RQYq3Vipgd7ErFn",0.783,0.801,"over","R_1eW7sUTARX7EZVa","R_1eW7sUTARX7EZVa",0.38,0.712,"over","numeracy low",0.0890000000000001,0.1,"decreased error",782,"R_RQYq3Vipgd7ErFn","female","Germany","> 4'000€
>5'900 CHF","middle school",2,5,793,"R_1eW7sUTARX7EZVa",60,"> 4'000€
>5'900 CHF",13,13,"okay"
"807",229677069768795,"R_3EA57iob7rXBswf",-1.16,1.16,"under","R_1f3YXfeCEsOPSlV","R_1f3YXfeCEsOPSlV",-1.08,1.08,"under","numeracy high",0.0799999999999998,0.1,"decreased error",689,"R_3EA57iob7rXBswf","male","Germany","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,3,947,"R_1f3YXfeCEsOPSlV",74,"2'500- 4'000€
<4'300- 5'899CHF",11,15,"okay"
"808",229677069769846,"R_3I0IFRDlqrf2tcd",-0.728,0.8,"under","R_3fK6spotRorDdrN","R_3fK6spotRorDdrN",0.0558,0.469,"over","numeracy low",0.331,0.3,"decreased error",977,"R_3I0IFRDlqrf2tcd","male","Germany","2'500- 4'000€
<4'300- 5'899CHF","no formal education",2,5,1291,"R_3fK6spotRorDdrN",71,"2'500- 4'000€
<4'300- 5'899CHF",16,21,"okay"
"809",229677069770882,"R_2BfYn1I2a51vRhw",0.0246,0.216,"over","R_5pvosAPSGgsbplv","R_5pvosAPSGgsbplv",-0.21,0.403,"under","numeracy high",-0.187,-0.2,"increased error",2085,"R_2BfYn1I2a51vRhw","male","Germany","> 4'000€
>5'900 CHF","middle school",4,4,1520,"R_5pvosAPSGgsbplv",55,"> 4'000€
>5'900 CHF",34,25,"okay"
"810",229677069770883,"R_0ePq1ONxoWexxIZ",0.0246,0.491,"over","R_2yeVJlifqE1mXtM","R_2yeVJlifqE1mXtM",0.0743,0.465,"over","numeracy low",0.026,0,"no change",516,"R_0ePq1ONxoWexxIZ","male","Germany","> 4'000€
>5'900 CHF","obligatory school",3,4,647,"R_2yeVJlifqE1mXtM",58,"> 4'000€
>5'900 CHF",8,10,"okay"
"811",229677069770890,"R_2PnuGLktFgYFVth",-0.751,0.822,"under","R_2P6WvCjxDtRXpfh","R_2P6WvCjxDtRXpfh",-0.27,0.618,"under","numeracy low",0.204,0.2,"decreased error",1375,"R_2PnuGLktFgYFVth","female","Germany","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,2,1445,"R_2P6WvCjxDtRXpfh",70,"2'500- 4'000€
<4'300- 5'899CHF",22,24,"okay"
"812",229677069772955,"R_1Cf6yTr5MYyJtR8",0.221,0.425,"over","R_88FkXzzd92InUJP","R_88FkXzzd92InUJP",0.205,0.441,"over","numeracy low",-0.016,0,"no change",1387,"R_1Cf6yTr5MYyJtR8","female","Germany","2'500- 4'000€
<4'300- 5'899CHF","middle school",2,6,1571,"R_88FkXzzd92InUJP",73,"2'500- 4'000€
<4'300- 5'899CHF",23,26,"okay"
"813",229677069772958,"R_1DvYPnMPDojvXzI",0.665,0.665,"over","R_3PufoRoPfelYFwl","R_3PufoRoPfelYFwl",0.535,0.549,"over","numeracy high",0.116,0.1,"decreased error",3240,"R_1DvYPnMPDojvXzI","female","Germany","2'500- 4'000€
<4'300- 5'899CHF","middle school",3,3,3940,"R_3PufoRoPfelYFwl",52,"> 4'000€
>5'900 CHF",54,65,"okay"
"814",229677069775045,"R_1otmNfK7mAWtgZD",-0.57,0.674,"under","R_1rw4iW8Em9oSO65","R_1rw4iW8Em9oSO65",-0.0131,0.502,"under","numeracy low",0.172,0.2,"decreased error",1051,"R_1otmNfK7mAWtgZD","male","Germany","> 4'000€
>5'900 CHF","middle school",2,5,1350,"R_1rw4iW8Em9oSO65",54,"> 4'000€
>5'900 CHF",17,22,"okay"
"815",229677069775046,"R_3e84hhl4sckQPFE",0.142,0.383,"over","R_SObJB6oNtVkHEGJ","R_SObJB6oNtVkHEGJ",-0.0571,0.555,"under","numeracy high",-0.172,-0.2,"increased error",1451,"R_3e84hhl4sckQPFE","female","Germany","2'500- 4'000€
<4'300- 5'899CHF","degree",3,3,1503,"R_SObJB6oNtVkHEGJ",66,"2'500- 4'000€
<4'300- 5'899CHF",24,25,"okay"
"816",229677069777112,"R_1hH0gbNZowjmFne",0.336,0.628,"over","R_3qwf7JTBzYxKCgd","R_3qwf7JTBzYxKCgd",0.261,0.552,"over","numeracy low",0.076,0.1,"decreased error",1548,"R_1hH0gbNZowjmFne","female","Germany","<1'500- 2'499€
3'100-4'299CHF","degree",2,5,2024,"R_3qwf7JTBzYxKCgd",79,"<1'500- 2'499€
3'100-4'299CHF",25,33,"okay"
"817",229677069777113,"R_Q6OWDlJTHTeGxgJ",-0.261,0.468,"under","R_26alOhlaNHQ1n65","R_26alOhlaNHQ1n65",0.551,0.659,"over","numeracy low",-0.191,-0.2,"increased error",326,"R_Q6OWDlJTHTeGxgJ","male","Germany","> 4'000€
>5'900 CHF","degree",2,8,259,"R_26alOhlaNHQ1n65",59,"> 4'000€
>5'900 CHF",5,4,"speeder"
"818",229677069777128,"R_3kHyP1LthBjvzfN",-0.0302,0.394,"under","R_d9Wr6T3DLx5oFd7","R_d9Wr6T3DLx5oFd7",-0.235,0.552,"under","numeracy low",-0.158,-0.2,"increased error",2016,"R_3kHyP1LthBjvzfN","female","Germany","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,5,2226,"R_d9Wr6T3DLx5oFd7",64,"2'500- 4'000€
<4'300- 5'899CHF",33,37,"okay"
"819",229677069778159,"R_7W2mEUOgeAez9LP",-0.561,0.561,"under","R_2WUyQrSKvvE7wA9","R_2WUyQrSKvvE7wA9",0.0112,0.322,"over","numeracy low",0.239,0.2,"decreased error",1305,"R_7W2mEUOgeAez9LP","female","Germany","2'500- 4'000€
<4'300- 5'899CHF","degree",2,2,1231,"R_2WUyQrSKvvE7wA9",75,"2'500- 4'000€
<4'300- 5'899CHF",21,20,"okay"
"820",229677069779187,"R_3Gg0rh96RhxMnrW",-0.376,0.722,"under","R_23eQRGUU63p5ape","R_23eQRGUU63p5ape",-0.089,0.643,"under","numeracy low",0.079,0.1,"decreased error",979,"R_3Gg0rh96RhxMnrW","female","Germany","> 4'000€
>5'900 CHF","degree",2,6,959,"R_23eQRGUU63p5ape",53,"> 4'000€
>5'900 CHF",16,15,"okay"
"821",229677069780221,"R_RyoAxKzW0AhwUFz",0.813,0.813,"over","R_1QrumVRMHbRwkY2","R_1QrumVRMHbRwkY2",-0.69,0.761,"under","numeracy low",0.0519999999999999,0.1,"decreased error",416,"R_RyoAxKzW0AhwUFz","male","Germany","> 4'000€
>5'900 CHF","degree",3,8,514,"R_1QrumVRMHbRwkY2",54,"> 4'000€
>5'900 CHF",6,8,"speeder"
"822",229677069783094,"R_3IYwnVTF85uo49u",-1.14,1.14,"under","R_2tAx8AHrtHNXHR4","R_2tAx8AHrtHNXHR4",0.759,0.759,"over","numeracy low",0.381,0.4,"decreased error",11789,"R_3IYwnVTF85uo49u","male","Germany","> 4'000€
>5'900 CHF","middle school",2,7,1627,"R_2tAx8AHrtHNXHR4",65,"> 4'000€
>5'900 CHF",196,27,"okay"
"823",229677069783097,"R_bkgOcCBsUlkRjWN",0.208,0.515,"over","R_1IXUw2uLMfzNXtL","R_1IXUw2uLMfzNXtL",-0.698,0.698,"under","numeracy low",-0.183,-0.2,"increased error",956,"R_bkgOcCBsUlkRjWN","male","Germany","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,5,1086,"R_1IXUw2uLMfzNXtL",64,"2'500- 4'000€
<4'300- 5'899CHF",15,18,"okay"
"824",229677069783098,"R_10TQ9M87QSuIqpq",-0.551,0.63,"under","R_1mt96mbxkfZ8oJc","R_1mt96mbxkfZ8oJc",-0.971,0.971,"under","numeracy low",-0.341,-0.3,"increased error",977,"R_10TQ9M87QSuIqpq","male","Germany","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,2,1317,"R_1mt96mbxkfZ8oJc",63,"2'500- 4'000€
<4'300- 5'899CHF",16,21,"okay"
"825",229677069783101,"R_3HXooKTTwVg4kvF",0.405,0.684,"over","R_1LU8zd8gVQJ9Ymv","R_1LU8zd8gVQJ9Ymv",0.439,0.521,"over","numeracy high",0.163,0.2,"decreased error",866,"R_3HXooKTTwVg4kvF","female","Germany","> 4'000€
>5'900 CHF","degree",2,2,1022,"R_1LU8zd8gVQJ9Ymv",33,"> 4'000€
>5'900 CHF",14,17,"okay"
"826",229677069786216,"R_2PAnGcUY9OHQY0i",-0.151,0.552,"under","R_9Lwbu0dX4GYTTdT","R_9Lwbu0dX4GYTTdT",-0.515,0.515,"under","numeracy high",0.037,0,"no change",1031,"R_2PAnGcUY9OHQY0i","male","Germany","> 4'000€
>5'900 CHF","degree",2,7,738,"R_9Lwbu0dX4GYTTdT",34,"> 4'000€
>5'900 CHF",17,12,"okay"
"827",229677069786223,"R_2DY4bjcMt1uUW6A",-0.34,0.542,"under","R_2AZ25bimn4Bqy4F","R_2AZ25bimn4Bqy4F",-0.158,0.41,"under","numeracy low",0.132,0.1,"decreased error",728,"R_2DY4bjcMt1uUW6A","male","Germany","2'500- 4'000€
<4'300- 5'899CHF","degree",2,5,792,"R_2AZ25bimn4Bqy4F",67,"> 4'000€
>5'900 CHF",12,13,"okay"
"828",229677069787271,"R_27BQw91OKVlhWPj",0.432,0.678,"over","R_3D22i7cfYJncBeS","R_3D22i7cfYJncBeS",-0.925,0.925,"under","numeracy low",-0.247,-0.2,"increased error",1023,"R_27BQw91OKVlhWPj","male","Germany","2'500- 4'000€
<4'300- 5'899CHF","degree",2,4,1117,"R_3D22i7cfYJncBeS",62,"<1'500- 2'499€
3'100-4'299CHF",17,18,"okay"
"829",229677069789327,"R_2dFLAg1r8gfesUi",-0.168,0.595,"under","R_2UVPhEcZkIqzMpj","R_2UVPhEcZkIqzMpj",0.0602,0.404,"over","numeracy high",0.191,0.2,"decreased error",838,"R_2dFLAg1r8gfesUi","male","Germany","2'500- 4'000€
<4'300- 5'899CHF","degree",2,6,939,"R_2UVPhEcZkIqzMpj",55,"2'500- 4'000€
<4'300- 5'899CHF",13,15,"okay"
"830",229677069790363,"R_tWnH8DrJ7sGTg6B",-0.882,0.882,"under","R_2uF0mhbCPjumhDr","R_2uF0mhbCPjumhDr",0.48,0.667,"over","numeracy low",0.215,0.2,"decreased error",516,"R_tWnH8DrJ7sGTg6B","female","Germany","2'500- 4'000€
<4'300- 5'899CHF","degree",2,6,673,"R_2uF0mhbCPjumhDr",52,"2'500- 4'000€
<4'300- 5'899CHF",8,11,"okay"
"831",229677069796587,"R_2c0CCOxpaH46dQP",-0.336,0.479,"under","R_9XkdSTL43hLrWg1","R_9XkdSTL43hLrWg1",0.491,0.565,"over","numeracy low",-0.086,-0.1,"increased error",1651,"R_2c0CCOxpaH46dQP","female","Germany","<1'500- 2'499€
3'100-4'299CHF","middle school",1,5,3427,"R_9XkdSTL43hLrWg1",65,"<1'500- 2'499€
3'100-4'299CHF",27,57,"okay"
"832",229677069801542,"R_3fOb75fcNvI7EOb",0.132,0.429,"over","R_1loWPZTW4yf5XH7","R_1loWPZTW4yf5XH7",-0.344,0.45,"under","numeracy low",-0.021,0,"no change",862,"R_3fOb75fcNvI7EOb","male","Germany","> 4'000€
>5'900 CHF","degree",4,2,982,"R_1loWPZTW4yf5XH7",54,"> 4'000€
>5'900 CHF",14,16,"okay"
"833",229677069801550,"R_1I3Fm74ZDEJUWVt",-0.00667,0.447,"under","R_CdHSDDR8IXmD1jr","R_CdHSDDR8IXmD1jr",-0.701,0.875,"under","numeracy low",-0.428,-0.4,"increased error",984,"R_1I3Fm74ZDEJUWVt","male","Germany","2'500- 4'000€
<4'300- 5'899CHF","middle school",4,4,1411,"R_CdHSDDR8IXmD1jr",30,"2'500- 4'000€
<4'300- 5'899CHF",16,23,"okay"
"834",229677069804668,"R_SBozdhH6aNgsCe5",0.29,0.437,"over","R_31nkaGKfULADQcy","R_31nkaGKfULADQcy",-0.333,0.486,"under","numeracy low",-0.049,0,"no change",1873,"R_SBozdhH6aNgsCe5","male","Germany","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,3,1259,"R_31nkaGKfULADQcy",59,"2'500- 4'000€
<4'300- 5'899CHF",31,20,"okay"
"835",229677069806763,"R_3Kr5H5b1Te3ZJch",0.477,0.496,"over","R_2uIOhkgSdB9q255","R_2uIOhkgSdB9q255",0.667,0.686,"over","numeracy low",-0.19,-0.2,"increased error",822,"R_3Kr5H5b1Te3ZJch","male","Germany","<1'500- 2'499€
3'100-4'299CHF","obligatory school",1,3,491,"R_2uIOhkgSdB9q255",39,"<1'500- 2'499€
3'100-4'299CHF",13,8,"okay"
"836",229677069807795,"R_31tJpXFvkb8QnWS",-1.35,1.35,"under","R_UMi8rMgfxloSZeV","R_UMi8rMgfxloSZeV",-1.2,1.29,"under","numeracy high",0.06,0.1,"decreased error",801,"R_31tJpXFvkb8QnWS","female","Germany","2'500- 4'000€
<4'300- 5'899CHF","degree",2,6,2211,"R_UMi8rMgfxloSZeV",57,"> 4'000€
>5'900 CHF",13,36,"okay"
"837",229677069834245,"R_3dNb89opyPCGv1I",-0.36,0.489,"under","R_128Yrk2hM6RVtn2","R_128Yrk2hM6RVtn2",0.211,0.446,"over","numeracy high",0.043,0,"no change",1269,"R_3dNb89opyPCGv1I","male","Germany","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,6,2335,"R_128Yrk2hM6RVtn2",55,"2'500- 4'000€
<4'300- 5'899CHF",21,38,"okay"
"838",229678093097023,"R_12GrTCx97UpFVGv",-0.264,0.491,"under","R_Urlxrri2RjmT8k1","R_Urlxrri2RjmT8k1",0.682,0.733,"over","numeracy low",-0.242,-0.2,"increased error",456,"R_12GrTCx97UpFVGv","male","Switzerland","<1'500- 2'499€
3'100-4'299CHF","obligatory school",1,5,687,"R_Urlxrri2RjmT8k1",56,"<1'500- 2'499€
3'100-4'299CHF",7,11,"speeder"
"839",229678093098051,"R_3erVxLye9zFQbKQ",0.893,0.977,"over","R_2yeC9fRUTFi5tqO","R_2yeC9fRUTFi5tqO",0.464,0.522,"over","numeracy low",0.455,0.5,"decreased error",1046,"R_3erVxLye9zFQbKQ","male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","degree",3,5,1258,"R_2yeC9fRUTFi5tqO",63,"2'500- 4'000€
<4'300- 5'899CHF",17,20,"okay"
"840",229678093101130,"R_30bK1uN4yIycFIn",0.367,0.443,"over","R_1dm0mgLEerYlg7d","R_1dm0mgLEerYlg7d",0.774,0.774,"over","numeracy low",-0.331,-0.3,"increased error",3532,"R_30bK1uN4yIycFIn","female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","degree",1,5,3672,"R_1dm0mgLEerYlg7d",42,"2'500- 4'000€
<4'300- 5'899CHF",58,61,"okay"
"841",229678093101132,"R_3MDR4cT1Td8FSdQ",-0.433,0.522,"under","R_1hWENNYHai5sIcR","R_1hWENNYHai5sIcR",-0.18,0.917,"under","numeracy low",-0.395,-0.4,"increased error",2299,"R_3MDR4cT1Td8FSdQ","female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","obligatory school",2,9,2142,"R_1hWENNYHai5sIcR",66,"2'500- 4'000€
<4'300- 5'899CHF",38,35,"okay"
"842",229678093101134,"R_1K8x1AoIHGdYEdL",-0.554,0.719,"under","R_22LmAhnuYngmKbY","R_22LmAhnuYngmKbY",-0.416,0.469,"under","numeracy low",0.25,0.2,"decreased error",1272,"R_1K8x1AoIHGdYEdL","male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,6,1322,"R_22LmAhnuYngmKbY",71,"<1'500- 2'499€
3'100-4'299CHF",21,22,"okay"
"843",229678093102160,"R_XXRYu9bNC39zVXX",0.417,0.52,"over","R_3dG2OSaM6IKem2B","R_3dG2OSaM6IKem2B",0.0827,0.605,"over","numeracy low",-0.085,-0.1,"increased error",1787,"R_XXRYu9bNC39zVXX","female","Switzerland","<1'500€
<3'100CHF","obligatory school",1,5,1748,"R_3dG2OSaM6IKem2B",64,"<1'500€
<3'100CHF",29,29,"okay"
"844",229678093104221,"R_12PiLyJbDjUFPsb",-0.682,0.698,"under","R_2xPhBRgiLp0kQnn","R_2xPhBRgiLp0kQnn",0.0644,0.368,"over","numeracy high",0.33,0.3,"decreased error",1398,"R_12PiLyJbDjUFPsb","male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","degree",1,7,1703,"R_2xPhBRgiLp0kQnn",73,"> 4'000€
>5'900 CHF",23,28,"okay"
"845",229678093105251,"R_33kIUzAwPAa1yng",0.0204,0.458,"over","R_1mmFq3cx5odSSLt","R_1mmFq3cx5odSSLt",0.299,0.531,"over","numeracy high",-0.073,-0.1,"increased error",1025,"R_33kIUzAwPAa1yng","female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","degree",2,4,1322,"R_1mmFq3cx5odSSLt",61,"2'500- 4'000€
<4'300- 5'899CHF",17,22,"okay"
