m,(Intercept),co2-30% CO2,tax+6%,energieabhaengigkeit+20%,zeitpunktin 7 Jahren,ResponseId,gender,age,country,income.wave1,education,climate_concern,concern.scaled
229410207404169,3.549307647682573,0.5297585446265639,-0.8576500691768101,0.16557320504845383,-0.5256153059547246,R_6W0EW3x1y8fjSX7,male,25,Switzerland,"> 4'000€
>5'900 CHF",degree,6,1.2374999999999998
229410207420614,2.6382056313641424,0.5786409697107547,-6.573875871267578,0.43306483307304267,-0.3020284376745719,R_2RV6CfdGPKwTkDF,male,24,Switzerland,"<1'500- 2'499€
3'100-4'299CHF",no formal education,5.5,0.7374999999999998
229410207421640,1.2680136300456826,0.025771626931095026,-5.60684869932432,0.12573887405591805,1.0149741998455135,R_1DwD6QWJ1LcwYXv,male,35,Switzerland,"> 4'000€
>5'900 CHF",degree,5.5,0.7374999999999998
229677069752425,1.5581580292725299,0.6124843049049287,-4.741323438235339,0.40917670171812803,-4.140011682471174,R_qLaqpO9v3IIvkjf,female,54,Germany,"2'500- 4'000€
<4'300- 5'899CHF",obligatory school,5,0.23749999999999982
229677069752429,-1.0441088755807204,0.36976244373015055,1.0532602415808245,0.15185014223986754,1.154359117328378,R_3qNVwoe9bOfYyTf,female,60,Germany,"> 4'000€
>5'900 CHF",obligatory school,3.5,-1.2625000000000002
229677069753462,2.6301221838151374,0.6951164594987655,-0.7085614769155493,0.27069148548959315,-5.738869677798988,R_2zBiZ6H7AnnXdfc,male,59,Germany,"<1'500- 2'499€
3'100-4'299CHF",obligatory school,2.75,-2.0125
229677069753472,1.7452586004766282,0.5358483275534336,-1.6792261869539906,0.259606361323225,-0.23454454333002994,R_2qE3uK7BL6Ld2kG,male,66,Germany,"2'500- 4'000€
<4'300- 5'899CHF",degree,6,1.2374999999999998
229677069754503,2.140377742795206,0.963569688815265,-1.8959965838446562,0.485417115403165,-5.302818918362092,R_24bFDHU9m2ehAX7,female,60,Germany,"> 4'000€
>5'900 CHF",middle school,5.5,0.7374999999999998
229677069754505,2.630122183815137,0.6951164594987655,-0.7085614769155493,0.2706914854895932,-5.738869677798986,R_3O33BxctPZwg2Ip,male,51,Germany,"> 4'000€
>5'900 CHF",degree,5.75,0.9874999999999998
229677069754506,1.6259535921976638,0.40143868258390336,0.4672466567613922,0.10360576546897199,0.5957450104043436,R_3svx2FlGrbBLl6z,female,56,Germany,"2'500- 4'000€
<4'300- 5'899CHF",obligatory school,3,-1.7625000000000002
229677069754513,1.3987878920971626,-0.25314182799046847,-2.2961190151701834,-0.16363960673146427,-0.13906714714898794,R_1KjsPrPEuumwKtb,female,66,Germany,"2'500- 4'000€
<4'300- 5'899CHF",degree,5,0.23749999999999982
229677069754516,-2.186487465306302,0.23654871917192355,-2.182606311550626,0.22393792884881003,-1.0673285753289574,R_DGe9pucJPilcj9n,female,66,Germany,"> 4'000€
>5'900 CHF",degree,6,1.2374999999999998
229677069754519,2.295845262188254,1.020221366816287,-3.1453413618315693,0.5572262680341482,-4.0318078810918125,R_1LM7eqPSPvv6cnA,male,54,Germany,"> 4'000€
>5'900 CHF",degree,6,1.2374999999999998
229677069755544,2.6382056313641424,0.5786409697107548,-6.573875871267578,0.43306483307304267,-0.30202843767457166,R_25BgHpAMTkdum05,male,75,Germany,"2'500- 4'000€
<4'300- 5'899CHF",obligatory school,5.5,0.7374999999999998
229677069755550,2.6301221838151374,0.6951164594987655,-0.7085614769155502,0.2706914854895932,-5.738869677798988,R_2EBhClLUXMckvNP,female,77,Germany,"2'500- 4'000€
<4'300- 5'899CHF",obligatory school,6,1.2374999999999998
229677069755553,3.5493076476825727,0.529758544626564,-0.857650069176811,0.1655732050484539,-0.5256153059547233,R_27JPdjUCRJVPpPD,male,62,Germany,"2'500- 4'000€
<4'300- 5'899CHF",no formal education,5.75,0.9874999999999998
229677069755556,-2.1864874653063016,0.23654871917192355,-2.182606311550626,0.22393792884881003,-1.0673285753289574,R_3erHi0xaIRt1tb6,female,63,Germany,"2'500- 4'000€
<4'300- 5'899CHF",degree,4.75,-0.012500000000000178
229677069755561,1.5581580292725294,0.6124843049049287,-4.741323438235339,0.4091767017181281,-4.140011682471173,R_2QrlEjdJybtooPQ,female,60,Germany,"2'500- 4'000€
<4'300- 5'899CHF",middle school,5.5,0.7374999999999998
229677069756589,3.182807998791618,1.002068647162682,-1.718508252278418,0.4690654332351333,-5.049555767887767,R_1pQeLLBceDEDdP7,female,59,Germany,"> 4'000€
>5'900 CHF",degree,6,1.2374999999999998
229677069756595,0.28091582441174845,0.4683369797949085,0.1047903026400947,0.19965073041538683,0.22690782624164751,R_21suA2PX6p1Ism0,female,61,Germany,"2'500- 4'000€
<4'300- 5'899CHF",middle school,5,0.23749999999999982
229677069756606,2.7310912310559354,1.1272293944346008,-4.7350871725425545,0.6783182344138556,-0.32389137021607417,R_3pgbNbjPxUnx3fz,female,69,Germany,"> 4'000€
>5'900 CHF",obligatory school,5.75,0.9874999999999998
229677069756609,2.6301221838151374,0.6951164594987657,-0.7085614769155502,0.2706914854895932,-5.73886967779899,R_27I3NTchpL5dg6a,female,70,Germany,"2'500- 4'000€
<4'300- 5'899CHF",obligatory school,5,0.23749999999999982
229677069757635,-0.5298675868835545,1.084360241046478,-1.6729082837328078,0.6329581980863119,-3.297458455298319,R_2PutYtkWESEB0aD,female,73,Germany,"<1'500- 2'499€
3'100-4'299CHF",no formal education,5.75,0.9874999999999998
229677069757642,2.2524079165590556,0.4124780470047843,-4.57183149797131,0.28028972522982354,2.401558086455703,R_3smqZ13umEbseql,female,59,Germany,"2'500- 4'000€
<4'300- 5'899CHF",middle school,5.25,0.4874999999999998
229677069757645,1.5581580292725297,0.6124843049049287,-4.741323438235339,0.40917670171812814,-4.140011682471173,R_RkjQBLarFrYu2hH,male,71,Germany,"2'500- 4'000€
<4'300- 5'899CHF",obligatory school,6,1.2374999999999998
229677069757653,2.1403777427952067,0.9635696888152647,-1.8959965838446577,0.485417115403165,-5.302818918362092,R_2rx5p2njpd38417,female,64,Germany,"2'500- 4'000€
<4'300- 5'899CHF",middle school,6,1.2374999999999998
229677069757654,3.3610330584002996,0.6755092034995083,-5.2543235163712145,0.41211716463378334,-1.446236553407277,R_2f9BA7fnWi1TWYv,male,51,Germany,"2'500- 4'000€
<4'300- 5'899CHF",degree,6,1.2374999999999998
229677069760760,1.5581580292725294,0.6124843049049287,-4.741323438235339,0.4091767017181281,-4.140011682471174,R_3J8Ey5kokLjd6Va,male,67,Germany,"2'500- 4'000€
<4'300- 5'899CHF",middle school,4.75,-0.012500000000000178
229677069760763,2.6382056313641424,0.5786409697107547,-6.5738758712675764,0.43306483307304255,-0.3020284376745719,R_3MflwzT4T2kJUka,female,66,Germany,"<1'500- 2'499€
3'100-4'299CHF",obligatory school,5,0.23749999999999982
229677069762575,-1.0548202241823477,0.09686415314478264,-1.3650055628733333,0.0843452075312362,0.3389747597533548,R_eEdxNEPfZcUq0Y9,female,65,Germany,"2'500- 4'000€
<4'300- 5'899CHF",obligatory school,5,0.23749999999999982
229677069762577,3.549307647682574,0.5297585446265639,-0.8576500691768114,0.16557320504845383,-0.5256153059547246,R_2zkkFEVmexQufHD,female,59,Germany,"> 4'000€
>5'900 CHF",obligatory school,6,1.2374999999999998
229677069763602,2.1403777427952067,0.9635696888152647,-1.8959965838446569,0.48541711540316496,-5.302818918362092,R_1OOWbFEaUfw4nNq,male,62,Germany,"> 4'000€
>5'900 CHF",middle school,6,1.2374999999999998
229677069763603,2.6382056313641424,0.5786409697107547,-6.5738758712675764,0.43306483307304255,-0.3020284376745721,R_25BnA7CPqUqo20h,female,52,Germany,"2'500- 4'000€
<4'300- 5'899CHF",middle school,5,0.23749999999999982
229677069765683,2.638205631364143,0.5786409697107547,-6.573875871267577,0.4330648330730426,-0.30202843767457166,R_1mUzvNhl5PYy2RZ,male,55,Germany,"> 4'000€
>5'900 CHF",obligatory school,6,1.2374999999999998
229677069765686,2.6382056313641433,0.5786409697107547,-6.573875871267578,0.4330648330730426,-0.3020284376745721,R_2zSk2KmYWl290t2,female,63,Germany,"2'500- 4'000€
<4'300- 5'899CHF",middle school,5.25,0.4874999999999998
229677069767759,2.6382056313641424,0.5786409697107548,-6.573875871267578,0.43306483307304267,-0.3020284376745719,R_RQYq3Vipgd7ErFn,female,60,Germany,"> 4'000€
>5'900 CHF",middle school,6,1.2374999999999998
229677069768795,2.6301221838151365,0.6951164594987655,-0.7085614769155488,0.2706914854895932,-5.738869677798988,R_3EA57iob7rXBswf,male,74,Germany,"2'500- 4'000€
<4'300- 5'899CHF",obligatory school,5.75,0.9874999999999998
229677069769846,1.7189348333839316,0.9873458954113854,-0.636690920235933,0.47859145368674955,-0.4527425100564604,R_3I0IFRDlqrf2tcd,male,71,Germany,"2'500- 4'000€
<4'300- 5'899CHF",no formal education,5.75,0.9874999999999998
229677069770882,1.8681653134872231,0.9644832277059006,-5.60985365540211,0.6355449110110211,-2.5041289378572413,R_2BfYn1I2a51vRhw,male,55,Germany,"> 4'000€
>5'900 CHF",middle school,5.25,0.4874999999999998
229677069770883,2.6301221838151365,0.6951164594987655,-0.7085614769155484,0.27069148548959315,-5.738869677798988,R_0ePq1ONxoWexxIZ,male,58,Germany,"> 4'000€
>5'900 CHF",obligatory school,5,0.23749999999999982
229677069770890,1.6811689014050595,0.9015547032019517,-5.3111016108355,0.5950039390003645,-3.2244276678389063,R_2PnuGLktFgYFVth,female,70,Germany,"2'500- 4'000€
<4'300- 5'899CHF",obligatory school,6,1.2374999999999998
229677069772955,3.4319389295593514,0.5582371790795199,-2.917547322755686,0.25788972309882724,-0.9692772158977365,R_1Cf6yTr5MYyJtR8,female,73,Germany,"2'500- 4'000€
<4'300- 5'899CHF",middle school,6,1.2374999999999998
229677069772958,0.296105929143911,0.8216868325289277,-4.063118669121288,0.5461865590505807,-3.352084737269355,R_1DvYPnMPDojvXzI,female,52,Germany,"2'500- 4'000€
<4'300- 5'899CHF",middle school,6,1.2374999999999998
229677069775045,1.1646897496899713,0.3721619526246861,-2.8851657136475968,0.22159986883570676,-1.6078673843666678,R_1otmNfK7mAWtgZD,male,54,Germany,"> 4'000€
>5'900 CHF",middle school,4.5,-0.2625000000000002
229677069775046,1.5581580292725294,0.6124843049049287,-4.741323438235339,0.4091767017181281,-4.140011682471173,R_3e84hhl4sckQPFE,female,66,Germany,"2'500- 4'000€
<4'300- 5'899CHF",degree,5.25,0.4874999999999998
229677069777112,-0.8421889914813332,0.30479997167140443,-0.7630881878041422,0.16527433298542782,-2.5113357586293423,R_1hH0gbNZowjmFne,female,79,Germany,"<1'500- 2'499€
3'100-4'299CHF",degree,6,1.2374999999999998
229677069777113,2.968630644775123,0.7246487504462837,-0.4720098060957518,0.28038959351451187,-2.2059328590795535,R_Q6OWDlJTHTeGxgJ,male,59,Germany,"> 4'000€
>5'900 CHF",degree,2.5,-2.2625
229677069777128,0.7108549992541887,0.7870629681692376,-5.114172953915628,0.5568425667108188,-0.4122851506519227,R_3kHyP1LthBjvzfN,female,64,Germany,"2'500- 4'000€
<4'300- 5'899CHF",obligatory school,6,1.2374999999999998
229677069778159,2.6301221838151365,0.6951164594987657,-0.7085614769155493,0.2706914854895932,-5.738869677798988,R_7W2mEUOgeAez9LP,female,75,Germany,"2'500- 4'000€
<4'300- 5'899CHF",degree,5.25,0.4874999999999998
229677069779187,-0.6597664975030297,0.27174969450237946,-5.132686502937823,0.31096028236566575,2.3535604287264893,R_3Gg0rh96RhxMnrW,female,53,Germany,"> 4'000€
>5'900 CHF",degree,2.5,-2.2625
229677069780221,-1.3390328272571526,0.6667288958855887,-2.945765599582253,0.4705645404341404,-2.0113110612005816,R_RyoAxKzW0AhwUFz,male,54,Germany,"> 4'000€
>5'900 CHF",degree,3.5,-1.2625000000000002
229677069783094,0.5616608002087301,-0.03740479663824381,-0.7947062056829091,-0.0672688354276354,0.2819537456752663,R_3IYwnVTF85uo49u,male,65,Germany,"> 4'000€
>5'900 CHF",middle school,2,-2.7625
229677069783097,2.6382056313641433,0.5786409697107547,-6.573875871267578,0.4330648330730426,-0.3020284376745721,R_bkgOcCBsUlkRjWN,male,64,Germany,"2'500- 4'000€
<4'300- 5'899CHF",obligatory school,3.5,-1.2625000000000002
229677069783098,2.3326068211631537,0.1859058191905641,-5.532260673050369,0.1756664805535762,-1.3764713072435424,R_10TQ9M87QSuIqpq,male,63,Germany,"2'500- 4'000€
<4'300- 5'899CHF",obligatory school,6,1.2374999999999998
229677069783101,2.588866207772718,0.7722831772623576,0.3815471578734111,0.28416714159456063,-2.826982840613712,R_3HXooKTTwVg4kvF,female,33,Germany,"> 4'000€
>5'900 CHF",degree,6,1.2374999999999998
229677069786216,2.7939035274702704,0.8729181855854323,-4.544414932186648,0.5204377211592849,-0.2869577000936039,R_2PAnGcUY9OHQY0i,male,34,Germany,"> 4'000€
>5'900 CHF",degree,5.5,0.7374999999999998
229677069786223,3.8415065301521203,0.3003656020661753,-3.3042163608991935,0.10919574842971855,-1.6102498328007364,R_2DY4bjcMt1uUW6A,male,67,Germany,"2'500- 4'000€
<4'300- 5'899CHF",degree,6,1.2374999999999998
229677069787271,3.057975150793851,0.8752016645411438,-2.9488857368332457,0.4487008679400316,-3.7691693758584712,R_27BQw91OKVlhWPj,male,62,Germany,"2'500- 4'000€
<4'300- 5'899CHF",degree,5.75,0.9874999999999998
229677069789327,2.630122183815138,0.6951164594987657,-0.7085614769155493,0.2706914854895932,-5.73886967779899,R_2dFLAg1r8gfesUi,male,55,Germany,"2'500- 4'000€
<4'300- 5'899CHF",degree,5.25,0.4874999999999998
229677069790363,-2.1864874653063007,0.23654871917192327,-2.1826063115506265,0.22393792884880986,-1.0673285753289579,R_tWnH8DrJ7sGTg6B,female,52,Germany,"2'500- 4'000€
<4'300- 5'899CHF",degree,6,1.2374999999999998
229677069796587,1.8431877927236728,0.9728673907703961,-1.2460271886502157,0.484640490617936,-3.161185900485012,R_2c0CCOxpaH46dQP,female,65,Germany,"<1'500- 2'499€
3'100-4'299CHF",middle school,6,1.2374999999999998
229677069801542,0.9845331923363904,0.8562359043015518,0.3966914394034591,0.3763789178550877,-4.972770926081005,R_3fOb75fcNvI7EOb,male,54,Germany,"> 4'000€
>5'900 CHF",degree,6,1.2374999999999998
229677069801550,0.8336842817448241,-0.49071498707246963,2.0296425918994716,-0.4476001683682389,-1.4235692662736474,R_1I3Fm74ZDEJUWVt,male,30,Germany,"2'500- 4'000€
<4'300- 5'899CHF",middle school,6,1.2374999999999998
229677069804668,2.6301221838151374,0.6951164594987655,-0.7085614769155502,0.2706914854895931,-5.738869677798988,R_SBozdhH6aNgsCe5,male,59,Germany,"2'500- 4'000€
<4'300- 5'899CHF",obligatory school,6,1.2374999999999998
229677069806763,2.1988060368754176,0.16460902553954593,-2.3399160090908575,0.04486800805230706,-4.518576973367457,R_3Kr5H5b1Te3ZJch,male,39,Germany,"<1'500- 2'499€
3'100-4'299CHF",obligatory school,3,-1.7625000000000002
229677069807795,2.6301221838151374,0.6951164594987655,-0.7085614769155502,0.27069148548959315,-5.738869677798988,R_31tJpXFvkb8QnWS,female,57,Germany,"2'500- 4'000€
<4'300- 5'899CHF",degree,6,1.2374999999999998
229677069834245,-2.1864874653063024,0.23654871917192338,-2.182606311550626,0.22393792884880995,-1.0673285753289568,R_3dNb89opyPCGv1I,male,55,Germany,"2'500- 4'000€
<4'300- 5'899CHF",obligatory school,2.5,-2.2625
229678093097023,-2.186487465306303,0.23654871917192372,-2.182606311550625,0.22393792884881014,-1.0673285753289559,R_12GrTCx97UpFVGv,male,56,Switzerland,"<1'500- 2'499€
3'100-4'299CHF",obligatory school,5,0.23749999999999982
229678093098051,-0.37889917167900045,1.50795334752774,-1.1008322333262588,0.85224716807958,-1.0135787430827432,R_3erVxLye9zFQbKQ,male,63,Switzerland,"2'500- 4'000€
<4'300- 5'899CHF",degree,6,1.2374999999999998
229678093101130,2.6382056313641424,0.5786409697107547,-6.573875871267577,0.4330648330730426,-0.30202843767457144,R_30bK1uN4yIycFIn,female,42,Switzerland,"2'500- 4'000€
<4'300- 5'899CHF",degree,5,0.23749999999999982
229678093101132,-2.1864874653063024,0.23654871917192377,-2.182606311550626,0.2239379288488102,-1.0673285753289576,R_3MDR4cT1Td8FSdQ,female,66,Switzerland,"<1'500- 2'499€
3'100-4'299CHF",obligatory school,1,-3.7625
229678093101134,2.5474793317334825,0.20059778012376028,-3.822023834806915,0.11135484032738949,-2.625303271462747,R_1K8x1AoIHGdYEdL,male,71,Switzerland,"2'500- 4'000€
<4'300- 5'899CHF",obligatory school,5.75,0.9874999999999998
229678093102160,-2.1864874653063016,0.23654871917192366,-2.1826063115506265,0.22393792884881009,-1.067328575328958,R_XXRYu9bNC39zVXX,female,64,Switzerland,"<1'500€
<3'100CHF",obligatory school,3.25,-1.5125000000000002
229678093104221,0.2833347804787263,0.05783598989810301,-3.7683527710970184,0.1050008352260112,2.1599051951821737,R_12PiLyJbDjUFPsb,male,73,Switzerland,"2'500- 4'000€
<4'300- 5'899CHF",degree,5.25,0.4874999999999998
229678093105251,3.2509311396525526,0.7410897474371728,-1.594500960783437,0.30994804219000077,-4.89348747290456,R_33kIUzAwPAa1yng,female,61,Switzerland,"2'500- 4'000€
<4'300- 5'899CHF",degree,5.75,0.9874999999999998
229678093111417,1.5581580292725294,0.6124843049049288,-4.741323438235339,0.40917670171812814,-4.140011682471174,R_2EhFk9vlQYPpHee,female,46,Switzerland,"2'500- 4'000€
<4'300- 5'899CHF",middle school,4,-0.7625000000000002
229678093112449,1.0477253034842648,0.4643776081339424,-5.699288013994298,0.38536495379989205,0.8708641403818258,R_3stNQFQ6wYJItgN,female,65,Switzerland,"<1'500- 2'499€
3'100-4'299CHF",obligatory school,4.5,-0.2625000000000002
229678093114502,0.03839623473082909,0.5224184221162108,0.165193002266796,0.2310319082787488,-3.760988219872206,R_2OOx0vJi7nA3Huy,female,69,Switzerland,"2'500- 4'000€
<4'300- 5'899CHF",obligatory school,6,1.2374999999999998
229678093115531,2.6382056313641424,0.5786409697107548,-6.573875871267578,0.43306483307304267,-0.30202843767457166,R_1LI64yNOZO7C7l3,male,52,Switzerland,"<1'500€
<3'100CHF",obligatory school,5,0.23749999999999982
229678093128888,1.7213528744112625,0.9297718176327143,-3.5053368607713464,0.5398235940033123,-4.699885764698042,R_12JYacNsaMn3IDo,female,56,Switzerland,"2'500- 4'000€
<4'300- 5'899CHF",obligatory school,6,1.2374999999999998
229678093130942,-0.36173626903277256,0.9873286951658745,-4.886954429213038,0.699427597386177,0.38746800850039875,R_2D0HsJW89BCf2CJ,female,41,Switzerland,"2'500- 4'000€
<4'300- 5'899CHF",middle school,2.25,-2.5125
229678093131973,1.8681653134872231,0.9644832277059006,-5.60985365540211,0.6355449110110211,-2.5041289378572418,R_ZK76CrhFxQDLP21,female,75,Switzerland,"<1'500€
<3'100CHF",degree,5.5,0.7374999999999998
229678093138135,2.3411690247259753,0.8392038025414998,-4.181087126308159,0.4978134448321123,-2.9259280197567805,R_2AMfF4aom3GcQs1,female,42,Switzerland,"2'500- 4'000€
<4'300- 5'899CHF",obligatory school,5,0.23749999999999982
229678093141220,2.6382056313641424,0.5786409697107547,-6.573875871267578,0.4330648330730426,-0.30202843767457166,R_2R1zKMVHMSfa4z7,female,59,Switzerland,"2'500- 4'000€
<4'300- 5'899CHF",obligatory school,4.75,-0.012500000000000178
229678093154327,1.6878484921858077,1.4564740997509629,-2.502287902970314,0.8081898905579941,-2.377857009597826,R_0dg1Hw00DVaqtzz,male,41,Switzerland,"2'500- 4'000€
<4'300- 5'899CHF",degree,5.25,0.4874999999999998
229678093158445,2.6382056313641424,0.5786409697107548,-6.573875871267578,0.43306483307304267,-0.30202843767457144,R_3L5PQsiTJgy6Y7j,male,41,Switzerland,"2'500- 4'000€
<4'300- 5'899CHF",middle school,5.5,0.7374999999999998
229678093160510,0.7636039745439972,1.2201267991874531,-3.3221089762316747,0.7402398311423093,-1.89942866044601,R_2lBmcIYsx0e2otb,female,79,Switzerland,"<1'500€
<3'100CHF",no formal education,4.75,-0.012500000000000178
229678093162569,3.666239312960098,0.5636555164650763,-1.8462879662263638,0.21143269694444433,-3.1265076508007645,R_2zu5nbshAH7KEPO,female,73,Switzerland,"<1'500- 2'499€
3'100-4'299CHF",obligatory school,5,0.23749999999999982
229678093163595,2.7310912310559345,1.1272293944346008,-4.735087172542553,0.6783182344138556,-0.3238913702160746,R_1mwQU5GVzlTar7A,male,58,Switzerland,"<1'500€
<3'100CHF",obligatory school,4.5,-0.2625000000000002
229678093165654,2.6827620143867286,0.4739643692029326,-3.9343731285569947,0.2741625684388802,0.5815203998209957,R_3oAPxeuf0OCltUD,male,52,Switzerland,"<1'500- 2'499€
3'100-4'299CHF",degree,6,1.2374999999999998
229678093166682,0.5826848810180497,1.0419278948839326,-5.3666736167527,0.7193401344429162,-0.4581412197245953,R_56fnmbvJywu4sKJ,female,40,Switzerland,"2'500- 4'000€
<4'300- 5'899CHF",obligatory school,5.5,0.7374999999999998
229678093170791,-1.608915003886148,-0.09597971092192348,-3.3755697822998165,0.06199505536728861,1.39696015958654,R_30crysKQhyddsps,male,73,Switzerland,"2'500- 4'000€
<4'300- 5'899CHF",obligatory school,4.75,-0.012500000000000178
229678093170793,1.5581580292725297,0.6124843049049288,-4.74132343823534,0.40917670171812814,-4.140011682471173,R_325AB8k9M8UQxlw,female,66,Switzerland,"<1'500- 2'499€
3'100-4'299CHF",degree,6,1.2374999999999998
229678093174908,0.8176294916330892,0.7149250290254705,-2.553262987023068,0.42641518635118664,-0.26798327870105654,R_ag8JSwWHIvXWxmF,female,32,Switzerland,"2'500- 4'000€
<4'300- 5'899CHF",obligatory school,3.75,-1.0125000000000002
229678093176971,1.0660124230475174,0.2376954641005518,1.9495350836323926,-0.04028551416006926,-3.391848619189064,R_2v0Vk9U8l4P7kiG,male,69,Switzerland,"<1'500- 2'499€
3'100-4'299CHF",degree,5,0.23749999999999982
229678093184174,1.5581580292725297,0.6124843049049287,-4.741323438235339,0.4091767017181281,-4.140011682471174,R_1I4608oEAcr8qZ5,female,63,Switzerland,"<1'500- 2'499€
3'100-4'299CHF",middle school,6,1.2374999999999998
229678093185199,0.19694496310347498,-0.08828685218572285,-4.072494304835293,0.03668248377442407,-0.20719130828830545,R_2Vsy3pzc9ArzRtG,male,68,Switzerland,"<1'500€
<3'100CHF",obligatory school,3.75,-1.0125000000000002
229678093191369,1.5614502531691903,0.6326027478315038,-3.994144636620013,0.40578448116927845,-0.29625147871165436,R_1pm0pJTc79c6aAa,male,45,Switzerland,"2'500- 4'000€
<4'300- 5'899CHF",no formal education,2,-2.7625
229678093198559,0.6662187798094251,-0.16974605358753136,-0.9671787639189695,-0.14873537402308012,-1.9229016074137313,R_OlhgC04azJYZ9qp,male,44,Switzerland,"<1'500€
<3'100CHF",obligatory school,5.25,0.4874999999999998
229678093210632,1.5581580292725294,0.6124843049049287,-4.741323438235339,0.4091767017181281,-4.140011682471173,R_T7oDEcrvfbIAgQF,female,71,Switzerland,"<1'500- 2'499€
3'100-4'299CHF",degree,5.75,0.9874999999999998
229678093212684,2.6382056313641424,0.5786409697107547,-6.573875871267578,0.4330648330730426,-0.3020284376745719,R_uw85ACVWObqwt5n,male,45,Switzerland,"2'500- 4'000€
<4'300- 5'899CHF",obligatory school,2.5,-2.2625
229678093212685,2.3326068211631528,0.1859058191905641,-5.532260673050369,0.17566648055357623,-1.376471307243542,R_dmnxzIsmPDooyOZ,female,46,Switzerland,"2'500- 4'000€
<4'300- 5'899CHF",degree,5.5,0.7374999999999998
229678093213710,-1.6386259984242773,0.04239387890494628,-4.219117951362527,0.18098747839652604,2.21216988877246,R_2xFrcIEKAj8D2Z1,male,69,Switzerland,"2'500- 4'000€
<4'300- 5'899CHF",degree,3,-1.7625000000000002
229678093213711,2.638205631364143,0.5786409697107547,-6.573875871267578,0.4330648330730426,-0.3020284376745721,R_RQDS0jaxmS9ErmN,female,60,Switzerland,"2'500- 4'000€
<4'300- 5'899CHF",middle school,5.5,0.7374999999999998
229678093228064,0.16553156565734817,0.2653702448021391,-5.414212980142203,0.2928257716731463,1.714324235976464,R_2sbx1HBRGkytKUq,female,71,Switzerland,"<1'500- 2'499€
3'100-4'299CHF",obligatory school,5.75,0.9874999999999998
229678093236281,2.366169635276454,0.26842289678120057,-1.6112359392212876,0.06896770906218569,-4.881716439655467,R_2E0smvzVa5RkXjW,male,72,Switzerland,"<1'500€
<3'100CHF",degree,4.5,-0.2625000000000002
229678093243470,1.5614502531691892,0.6326027478315035,-3.994144636620012,0.40578448116927823,-0.296251478711653,R_12i4SXq1sTQbnI2,female,46,Switzerland,"2'500- 4'000€
<4'300- 5'899CHF",middle school,4,-0.7625000000000002
229678093252715,1.3789850981183007,0.36990691026003397,-0.8826729074204138,0.13964026820455125,-0.7685684300994013,R_DTxi23dLWEU3Lm9,female,71,Switzerland,"<1'500- 2'499€
3'100-4'299CHF",obligatory school,5.75,0.9874999999999998
229678093254769,-0.252793052800099,-0.24310290659528944,-0.9356453590359841,-0.14722967971420303,1.28730575026353,R_SBqIymDRs8RY3Lz,female,76,Switzerland,"<1'500€
<3'100CHF",no formal education,5,0.23749999999999982
229678093256821,-0.5570578814372524,-0.024694902370974048,-4.1779017207747735,0.09923823145132193,1.2710323570413906,R_2xxXuj9h7t2MTRN,male,69,Switzerland,"<1'500€
<3'100CHF",obligatory school,2.25,-2.5125
229678093257846,0.172889291577222,0.8611612854059776,-2.8691000691688866,0.536771704496273,-0.36654194076992397,R_1ihd4GO2vbgYswo,male,60,Switzerland,"<1'500- 2'499€
3'100-4'299CHF",obligatory school,5.25,0.4874999999999998
229678093258872,-2.1864874653063024,0.23654871917192388,-2.182606311550626,0.22393792884881025,-1.067328575328957,R_1FQlkBgVUBKOWeq,male,53,Switzerland,"<1'500€
<3'100CHF",obligatory school,1.75,-3.0125
229678093260930,1.6513942211005594,0.46291190070230837,-1.6828955560907999,0.22046414799381453,-2.395426691891868,R_3ebnID09JFlJTeF,female,75,Switzerland,"<1'500- 2'499€
3'100-4'299CHF",obligatory school,5.25,0.4874999999999998
229678093261955,1.2331794473832247,0.7153914140593866,-1.2323705342462223,0.3524357211591669,-3.1248305877551283,R_ah3CqRoRJKXemNb,male,74,Switzerland,"2'500- 4'000€
<4'300- 5'899CHF",degree,6,1.2374999999999998
229678093262980,0.5019629743463532,0.5521904797331567,-1.4770365703218258,0.29787447629537855,0.7925605744141837,R_1DtZIJqboWi8LBH,female,56,Switzerland,"<1'500€
<3'100CHF",no formal education,4.25,-0.5125000000000002
229678093268122,-0.4883734606525374,-0.18338767198341643,-4.310691522353914,0.016168694891563973,1.355391397893368,R_sOmW6gSKvNJ5Si5,female,55,Switzerland,"<1'500- 2'499€
3'100-4'299CHF",degree,4.25,-0.5125000000000002
229678093270175,0.3583825465750359,-0.09754469735159887,-0.3263891837439057,-0.11127033551256149,-0.1782569173280606,R_r9JW6sEUQghvZip,male,31,Switzerland,"2'500- 4'000€
<4'300- 5'899CHF",obligatory school,5,0.23749999999999982
229678093270176,1.135801881386921,-0.03313715621543567,0.25868642770381056,-0.12120310196228756,0.3969945567225146,R_12zZPiBUIW0qjxi,male,75,Switzerland,"<1'500- 2'499€
3'100-4'299CHF",obligatory school,5.25,0.4874999999999998
229678093275314,2.6382056313641424,0.5786409697107548,-6.573875871267578,0.43306483307304267,-0.30202843767457166,R_2aOZbvUCWCaZgT8,female,68,Switzerland,"2'500- 4'000€
<4'300- 5'899CHF",degree,5,0.23749999999999982
