"","m","ResponseId.wave1","ResponseId.wave2"
"921",230296025463038,"R_qxDgf7dRoaGOuYN","R_21yTYmHpfph4edZ"
"922",229410206625953,"R_qznfXzKUNxUQxJn","R_22KwCvuwNgadkM1"
"923",229242295860434,"R_r08uOpMiLRdqa9b","R_erkSpa4IDim2M81"
"924",229678093270175,"R_r9JW6sEUQghvZip","R_3GAGoyaBkjZ8A2V"
"925",229410207337591,"R_RDKEg3cbejfPs8F","R_28CZFXMZNeee8Tb"
"926",229320605938852,"R_rdw8w7IoZs4Xvod","R_3ku0qDr8bQu8PFW"
"927",229409893610648,"R_reEFFdzp0pypgY1","R_2PAMXQWMnCShnhv"
"928",229255657939087,"R_RJ1q7A8dttieTbH","R_5bCMNYtDwE2pQwp"
"929",229255658008611,"R_RKdr7d2uoP6lDeF","R_XtFWVYjuD6Al5IJ"
"930",229677069757645,"R_RkjQBLarFrYu2hH","R_2uInyNC7MnrJsWt"
"931",229678093404311,"R_RkNj7zIK81KGgMN","R_30bGOYP8zubfggO"
"932",229255657970831,"R_rkYd49GtMfFH5vj","R_12rpjjaAH22b0AL"
"933",229320605937798,"R_RLAVaQHCHLgHOhj","R_C15NoNUfs7onvvr"
"934",229242449966332,"R_rlGxezzTYyQ1dsd","R_bkklTWAEx4yeNhL"
"935",229242295830711,"R_Rlx1D84knvb3saJ","R_24FPzaogsJl5Oao"
"936",229678093213711,"R_RQDS0jaxmS9ErmN","R_2xWTnHsjrYO8IcV"
"937",229677069767759,"R_RQYq3Vipgd7ErFn","R_1eW7sUTARX7EZVa"
"938",229677069780221,"R_RyoAxKzW0AhwUFz","R_1QrumVRMHbRwkY2"
"939",229409893561380,"R_s5sc4G5506bL1Lz","R_2X0AOW6Gr2SyGP2"
"940",229678093311007,"R_s883BmiiKny1N8l","R_e5Sa8an5gWqd87T"
"941",229320605957128,"R_s88mCZRZ2Ggm75v","R_OrOXtjZ3nGPSPhn"
"942",229410206924938,"R_saEufT8Fz6GNleN","R_3oTxjZRLervWm86"
"943",229677069804668,"R_SBozdhH6aNgsCe5","R_31nkaGKfULADQcy"
"944",229678093254769,"R_SBqIymDRs8RY3Lz","R_82qifZi875gCzct"
"945",229242295771292,"R_sBRhT5IY9zTJcTn","R_bO5eg0KDGHZAEPT"
"946",229320606075132,"R_sGtv3I6l6YZ1GU1","R_cJf9ziUSdIAPBv3"
"947",229678093268122,"R_sOmW6gSKvNJ5Si5","R_9Xgz23SK1HLZnWN"
"948",229166066768915,"R_sSR9IooKusigb73","R_3rS4w78ysOQsr12"
"949",229320605955296,"R_ST3qQDWH8a2Z8wF","R_bJaH8kg5VUNEozn"
"950",229320605963391,"R_ST8vBgGMefsvbot","R_2b1AUKP2oc3zy8D"
"951",229242295780393,"R_stgdPaExzIsFfRT","R_elmKlkvTJ0sBMPf"
"952",229409893573634,"R_SW8meRihHCg4Ty9","R_sBWpaqbVldDifhD"
"953",229242449961111,"R_SZ8HCt2oohfoGEp","R_xfjqA81JKACqddn"
"954",229678093210632,"R_T7oDEcrvfbIAgQF","R_DNPrKhvZCScA1eV"
"955",229409893566606,"R_tFfoFokuuvHNcLD","R_1CDtcasg4X1f5aA"
"956",229166416659503,"R_tJPLG6kTOxcN3P3","R_3Rr9e9PygX6lMCt"
"957",229321437798583,"R_Tkgt6ocpFWc17Sp","R_1i3c3kYUgGHTiAA"
"958",229410206664732,"R_TkhXPO6S8FurRMB","R_3KpGGIpTCeV26Qq"
"959",229321437546594,"R_tLIoSwk539fsYql","R_1jxCmTjj4OJF6wA"
"960",229409893552235,"R_tPLRXslSCSIIrAZ","R_3rUHdtjaXvtIvz2"
"961",229242449965295,"R_tWjlJgTTfxF3Z85","R_1JFb2GboLo58HzV"
"962",229677069790363,"R_tWnH8DrJ7sGTg6B","R_2uF0mhbCPjumhDr"
"963",230296025094160,"R_tZ0bYpiNyMj4pt7","R_1jIJHh1689WJ1Wf"
"964",229937963529455,"R_u7XnzaCTp3oCCKl","R_3MMxIx7rQIdzRQZ"
"965",229937963219114,"R_Ua03kfbtekAykDf","R_2uyblRo6cWLyvL3"
"966",229409893597348,"R_UAdBCN4Yr8bSg6d","R_3oACf4JerntqzmZ"
"967",229937963133014,"R_UAdT6lmfGZMm2s1","R_3hxUPG9N0GYg3od"
"968",229409893579891,"R_UDsCjKJeer9433H","R_7ODHVDRcHARyZ0d"
"969",229320606027862,"R_ugMJIMUpAOB2oUh","R_25u0Sp2GchmKqpa"
"970",229166416656617,"R_ujLqmiC73EyREFX","R_Dk5989wZHXlEzct"
"971",229855352129760,"R_uq45aPHlg1k1ZF7","R_2EtWhEHSMvWIcYf"
"972",229320606034124,"R_uraXeGZuRYUcGsN","R_2dHlhr0CmvuKpVv"
"973",229410206959843,"R_UShnbGip6uvjizD","R_1pE6ArVUGuyvRRO"
"974",229321437702186,"R_UtrsgPxZbqBZAiJ","R_2wEsaaIEz52MMCN"
"975",229256171743437,"R_UutbqIVKMY6CypX","R_2X4FuYhXmC8ywIK"
"976",229678093212684,"R_uw85ACVWObqwt5n","R_3D8h1NrjCM66rpq"
"977",229256171950188,"R_ux34WUoxkXoCzLz","R_zZhGQuBwm9PKEEh"
"978",229255657931781,"R_vBpjBVWxgHwdR85","R_yHAHJFquMBmsUEh"
"979",229320605944060,"R_vGj9cy0Gr6Kvwxr","R_cISX2npTGNlLdvj"
"980",229678093397101,"R_vjI0yyVHqytgp8t","R_UnpmfkU23FuTDWh"
"981",229678093381676,"R_vk2QpnGK6FqBB0l","R_2vZhhzJLS8XEt1K"
"982",229678093441262,"R_VKHDqmejyHnp2Kd","R_3ksTL2kxGb86yzZ"
"983",229409893569726,"R_vkwQtf0JK6KmhZ7","R_spYzqIGhHy1QNSV"
"984",229320605944858,"R_vOJ77WLNm6DJcRP","R_1hN2fFHEfAEgcbd"
"985",229409893614812,"R_VOwxgwGF00EjgMV","R_2zD6fkfpFXgQBFe"
"986",229410207373567,"R_VQFLZEC2uZrS2vn","R_1j7oxMkWVP5NSpt"
"987",229321438291163,"R_vVnQq2iaaEV95jb","R_3JedFD408eCUXoU"
"988",229409893589023,"R_vVRnuMRGprX0NG1","R_2uFsFqQJzrSQ0IV"
"989",229320605945910,"R_vwb2p1SSSY50iJ3","R_e3uiGKeLlmlyjZL"
"990",229409893622879,"R_vxm08CwJ1qMwza9","R_1CjS9gr2pSxsjzJ"
"991",229320605968605,"R_W04oq5ANrIn86XL","R_CjiJQujMse9BbvH"
"992",229937963317277,"R_w0jR8UNaqCDVHXz","R_3KJHMzL3J7PD1Ha"
"993",229320605935709,"R_W6egCtuD4qEhQit","R_20Zr66Ok0cO2lzY"
"994",229242295743670,"R_w6MRXWX3QjyB7KF","R_2zZpDihwUi4qSDo"
"995",229242449960050,"R_w74WhCAphJ5s3ER","R_PBcTTnEeUPxENON"
"996",229256171575321,"R_WdOv7WjyReZ2Izn","R_3JdS6G2oeyURtlh"
"997",229166066788475,"R_WfbcOa4R3TKEukN","R_eUJ7b0qtFajcHiF"
"998",229937962987732,"R_wLQ1XUymRlwY7Ul","R_8jMFl4Q2cGUox21"
"999",229166066788467,"R_wMLudDlqiyZgrTP","R_1IT6KwLp3K88KU6"
"1000",229410206679098,"R_WuI3X35XEq2E1GN","R_08pQbcqpFcnHu6Z"
"1001",229166416673876,"R_xfnvdWOK6OtEIBb","R_1Ff7YEINWKKGDH6"
"1002",229320606067831,"R_XhSZc5iUmQptJWp","R_2ZQ7wTpd75cOakt"
"1003",229409893563472,"R_XLcXz2nCULrthT3","R_1dmY16EZsS4hwK2"
"1004",229321438238833,"R_XmFiz1C6jkMwUGR","R_3kpk3Mxhifuz5xA"
"1005",229409893581983,"R_Xn7dPype7De6sal","R_1mwk69pxL1g5RkM"
"1006",229320605937806,"R_XodnNQgdsehAQBb","R_2rwvaT72ZJEiKlI"
"1007",229255657946140,"R_XRlnPVupiXyblEl","R_2zekSp6SGlmdgC4"
"1008",229242450013428,"R_XUiFn3Edf8V2FBD","R_oZRgNtKPISTf8Qh"
"1009",229678093102160,"R_XXRYu9bNC39zVXX","R_3dG2OSaM6IKem2B"
"1010",229409893585116,"R_XYxPFlYL5u6ZaRb","R_10rCK8WbpwFbUPC"
"1011",229320605950073,"R_Y5okMSloOk3HkCB","R_1oniO1xKkANO7Rs"
"1012",229255658041449,"R_YaxFNmBVsljQcN3","R_pbz6lXYpu64Zyut"
"1013",229242449960052,"R_yBZ7U0GXRh2cYxP","R_2riOlz6GykyQOSK"
"1014",229242295745754,"R_yDu5FSL1xttI8Ap","R_2WHAkr9jjTRTfWF"
"1015",229409893551202,"R_yDycCxa8vqEdzm9","R_3P6o0EhxUNZgaXu"
"1016",229242295750703,"R_ykdH1xwFibBL9bX","R_3KNq7OyzY0LbqU6"
"1017",229256171906265,"R_yPjecBYgKLBuysN","R_25HpnGCVJmRDJeN"
"1018",229242449956919,"R_YPStZd2GXybgD4Z","R_RqobwnKucVJYDxn"
"1019",229320605966533,"R_ypVreK8e7p7O7st","R_3dEbgIR6ceLfyds"
"1020",229242295747839,"R_yQRiS5iRsb6BeRr","R_333XzxdludLrUH2"
"1021",229409893574680,"R_YSkCThaUHsBOddD","R_2Xolf7saPN8PSK6"
"1022",229242295738458,"R_yUWSmPkKkg62fJf","R_1pF3jLkb5kuiHLt"
"1023",229409893616893,"R_YXjZQPKE3SPGePf","R_2pWDY1aVJKk8Eky"
"1024",229255657965656,"R_YXN6D7S6HtYGyCR","R_1hQEo3eSrkO8U4m"
"1025",229255657951349,"R_z0CDhN9620Hiv9T","R_1LtemN8EXM5ZUBN"
"1026",229242295869566,"R_Z1uJRYvVbYlW8lb","R_2digNIMPjE4S9i0"
"1027",229321438287057,"R_z2OjTI6ALu00OnD","R_1QrwLMIn7K2GhNN"
"1028",229321437994179,"R_Z9veagVYQlL0vrH","R_2YEre5bJYfgYrBC"
"1029",229256171783216,"R_zcIOfFYEC8ro0Br","R_3EtEBHJCy6a4Vs9"
"1030",229321437584534,"R_zdHs0uya0KljHEJ","R_1fd2J5yU5aMILdN"
"1031",229255657966697,"R_zeY2QpcRAsD3WlH","R_1hPRfP2ZEnVS9MR"
"1032",229166416662637,"R_ZFcYjQPti4GmnId","R_3mAe9TEtmdbknbb"
"1033",229409893611678,"R_ZfTrmuWaeRQvyQV","R_1CftvhEnlM7DryY"
"1034",229678093131973,"R_ZK76CrhFxQDLP21","R_1ob4JLq5bEFQZX3"
"1035",229320605977723,"R_Zmg0GggmDWTe2Fb","R_26gSOFS6CzQ7NrJ"
"1036",229242449962154,"R_Zn3GcTpFo5aOZLX","R_2e5tMsjqS8r894Q"
"1037",229320606061811,"R_zUaNyZkkwGn2pcl","R_27UbqIBbAAvXtnO"
"1038",229410207028326,"R_zUp4r21sdBeUeTT","R_r2LYrpTImTcbh4Z"
"1039",229256171569156,"R_ZwTzFkXwgh0Fzyx","R_1DHhLExORVUMSTn"
"1040",229256171581480,"R_Zxz7oQhXp9jYLIJ","R_1pYclIa7OYRv1ML"
