"","ResponseId.wave1","m","Sum","Duration.wave1","gender","country","income.wave1","education","household_size","politcalorientation","ResponseId","age","Minutes.wave1","Minutes","climate_concern","concern.scaled","exp.low_che.int","exp.low_che.hig","exp.low_mid.hig","exp.int_che.hig","exp.int_mid.hig","mid.low_che.int","mid.low_che.hig","percent"
"795","R_Ab6UGDbmjVtu3AZ",229256171552970,7,847,"female","Switzerland","> 4'000€
>5'900 CHF","degree",5,9,"R_22re08dv5zyt3zy",45,14,"okay",5.75,0.9875,1,1,1,1,1,1,1,1
"796","R_ABDhvhN4xo1jJFD",229321437924448,1,2962,"male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","degree",2,3,"R_vwBxcGO3XV6CNqx",37,49,"okay",6,1.2375,0,0,0,0,0,0,1,0.142857142857143
"797","R_aeCGipJoonPyRa1",229320605960253,4,531,"male","Germany","2'500- 4'000€
<4'300- 5'899CHF","middle school",3,8,"R_3kgGZHXe6V0mDvD",20,8,"speeder",5,0.2375,1,0,1,1,0,1,0,0.571428571428571
"798","R_ag8JSwWHIvXWxmF",229678093174908,1,579,"female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",3,7,"R_3P5By0WphwihAp7",32,9,"speeder",3.75,-1.0125,0,0,1,0,0,0,0,0.142857142857143
"799","R_agXpMIb0kb5POKZ",229242450002953,4,676,"female","Switzerland","> 4'000€
>5'900 CHF","no formal education",4,6,"R_2s6KWJEUr5gIDwb",36,11,"speeder",2.75,-2.0125,0,0,1,0,1,1,1,0.571428571428571
"800","R_Ah2SgjKYfhYCFzP",229256171951214,2,541,"female","Switzerland","> 4'000€
>5'900 CHF","degree",2,3,"R_2dg3EfUOU09B5o4",25,9,"okay",6,1.2375,0,0,1,0,0,0,1,0.285714285714286
"801","R_ah3CqRoRJKXemNb",229678093261955,7,1115,"male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","degree",3,2,"R_1FET35ZNzpaPbdF",74,18,"okay",6,1.2375,1,1,1,1,1,1,1,1
"802","R_AHYq3fKkaHCcbWF",229242295753838,3,1895,"male","Germany","<1'500€
<3'100CHF","no formal education",2,5,"R_2cnEXR8WCTUWKDw",69,31,"okay",6,1.2375,0,1,1,0,1,0,0,0.428571428571429
"803","R_An6PzcN4iqwNczv",229678093358306,1,799,"female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","degree",1,5,"R_2q2wBpEDDTOLQAr",40,13,"okay",3.25,-1.5125,0,0,1,0,0,0,0,0.142857142857143
"804","R_AomSIyMtDd4sOA1",229242295746789,1,1488,"male","Germany","<1'500€
<3'100CHF","no formal education",2,6,"R_2B4jgxePdmcIg6a",59,24,"okay",2,-2.7625,0,0,0,0,0,0,1,0.142857142857143
"805","R_aV36R7kJhEmeyyd",229166066774127,5,514,"male","Germany","2'500- 4'000€
<4'300- 5'899CHF","middle school",1,3,"R_1eVHrT71kd11atG",37,8,"okay",5,0.2375,0,1,1,1,1,0,1,0.714285714285714
"806","R_b2ZcxCwv0pAfl4d",229320605934677,7,1030,"female","Germany","> 4'000€
>5'900 CHF","degree",3,4,"R_1PT0N7jE8CEe4Om",61,17,"okay",5.75,0.9875,1,1,1,1,1,1,1,1
"807","R_b4uyOv2omR0cmf7",229242449956910,7,1409,"non-binary","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","middle school",2,2,"R_2dWss8mIevBNbql",49,23,"okay",6,1.2375,1,1,1,1,1,1,1,1
"808","R_ba4nkvzYlW6JNIt",230469411956853,2,3939,"female","Switzerland","> 4'000€
>5'900 CHF","obligatory school",5,5,"R_3XeseMFKEK1HLwd",40,65,"okay",4,-0.7625,0,1,1,0,0,0,0,0.285714285714286
"809","R_bkgOcCBsUlkRjWN",229677069783097,3,956,"male","Germany","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,5,"R_1IXUw2uLMfzNXtL",64,15,"okay",3.5,-1.2625,0,0,1,0,0,1,1,0.428571428571429
"810","R_bl5zuSFKCQ0Qg7L",230469411949637,7,668,"male","Switzerland","> 4'000€
>5'900 CHF","obligatory school",2,5,"R_5vc4nQWCetf8djz",64,11,"okay",5.75,0.9875,1,1,1,1,1,1,1,1
"811","R_bmjQH4KlClbZu7L",229409893557466,0,3592,"female","Germany","<1'500€
<3'100CHF","obligatory school",1,5,"R_2RXiWR7wst6Q1iP",65,59,"okay",5.25,0.4875,0,0,0,0,0,0,0,0
"812","R_BP2EFUxic96I9z3",229242449956920,5,1571,"male","Switzerland","<1'500- 2'499€
3'100-4'299CHF","obligatory school",1,3,"R_2PnvZ3t3ESLuuRg",58,26,"okay",5.5,0.7375,0,1,1,0,1,1,1,0.714285714285714
"813","R_bqGioHoW0f6cGIh",229409893632253,4,2882,"female","Germany","<1'500- 2'499€
3'100-4'299CHF","degree",4,8,"R_cAWFpV4t9ERsogh",35,48,"okay",3.5,-1.2625,0,0,1,0,1,1,1,0.571428571428571
"814","R_bQHAFy2ZXhzmve1",229320605934675,3,7546,"male","Germany","2'500- 4'000€
<4'300- 5'899CHF","middle school",2,6,"R_9HsHrboM8bFA7Xb",46,125,"okay",5,0.2375,0,0,1,0,1,0,1,0.428571428571429
"815","R_BS1RTsnmEQLUTVD",229242449960054,7,767,"male","Switzerland","> 4'000€
>5'900 CHF","middle school",2,7,"R_3Kvm1dZ3PVC4eGF",36,12,"okay",1,-3.7625,1,1,1,1,1,1,1,1
"816","R_Bsw7kBycxSB9bs5",229937963024397,7,2030,"male","Switzerland","<1'500- 2'499€
3'100-4'299CHF","obligatory school",2,7,"R_2V1Si11PKno2lNz",77,33,"okay",6,1.2375,1,1,1,1,1,1,1,1
"817","R_BVTJIjpraajcy9X",229320605943811,0,532,"female","Germany","<1'500- 2'499€
3'100-4'299CHF","obligatory school",2,6,"R_269E48Rih485QNm",33,8,"speeder",1,-3.7625,0,0,0,0,0,0,0,0
"818","R_BVtq8zZtCjE6BB7",229255657936997,0,461,"male","Germany","> 4'000€
>5'900 CHF","middle school",3,4,"R_1g0codRo4a9OQoO",28,7,"speeder",6,1.2375,0,0,0,0,0,0,0,0
"819","R_BWcQlGznhrP7sMp",229242449969214,3,1162,"female","Switzerland","> 4'000€
>5'900 CHF","middle school",3,3,"R_1iqZeodTGsnoO71",50,19,"okay",4.75,-0.0125000000000002,0,0,1,0,1,0,1,0.428571428571429
"820","R_bx4MDwAhY2SADXr",229320605936769,5,1044,"male","Germany","> 4'000€
>5'900 CHF","degree",4,5,"R_PO4Wl2GCAwaZpXr",57,17,"okay",3.25,-1.5125,0,1,1,0,1,1,1,0.714285714285714
"821","R_BywDqqxLxP5MOLD",229166066778312,7,1299,"male","Germany","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,3,"R_3Oq241l7XqxA9WE",64,21,"okay",6,1.2375,1,1,1,1,1,1,1,1
"822","R_C9T1efwFZ6VT9Lz",229937963436224,7,1777,"female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",3,6,"R_2zx96JsJgGlf2Gl",45,29,"okay",6,1.2375,1,1,1,1,1,1,1,1
"823","R_cGcZqyuNa9pLbdT",229409893570768,7,652,"female","Germany","<1'500€
<3'100CHF","obligatory school",1,6,"R_3EFEwrUIE8Kac63",50,10,"okay",5.5,0.7375,1,1,1,1,1,1,1,1
"824","R_ClS8HIF9JOBceZj",229255657985168,0,1152,"male","Germany","<1'500- 2'499€
3'100-4'299CHF","obligatory school",1,5,"R_1hMP27SWGSrmZoT",42,19,"okay",3.25,-1.5125,0,0,0,0,0,0,0,0
"825","R_cOX10zgwNe6cpj3",229320605946949,7,868,"female","Germany","> 4'000€
>5'900 CHF","obligatory school",2,4,"R_1mqjuQbjSc7zaz8",57,14,"okay",6,1.2375,1,1,1,1,1,1,1,1
"826","R_cPcXfKpPliaS04p",229320606007481,3,837,"male","Germany","> 4'000€
>5'900 CHF","degree",2,7,"R_xnCE3NO6bKTX37H",25,13,"okay",4.5,-0.2625,1,1,0,0,0,1,0,0.428571428571429
"827","R_cSdoEy4mANTCxR7",229320605995208,3,216,"male","Germany","2'500- 4'000€
<4'300- 5'899CHF","middle school",1,9,"R_3j2ty9fPLV0byew",30,3,"speeder",4.5,-0.2625,1,0,0,0,1,0,1,0.428571428571429
"828","R_ctG5Kx6MAHpvksN",229242449974445,7,889,"female","Switzerland","> 4'000€
>5'900 CHF","no formal education",5,5,"R_2pSICNURNCbmghb",47,14,"okay",3,-1.7625,1,1,1,1,1,1,1,1
"829","R_cTIqJ8NjaDcKI5H",229409893583029,3,1167,"male","Germany","2'500- 4'000€
<4'300- 5'899CHF","no formal education",2,5,"R_3ezb65bsiSAO8jm",66,19,"okay",5.5,0.7375,0,0,1,0,1,0,1,0.428571428571429
"830","R_cTN0cTJ7C5jMipr",229166066833642,2,598,"male","Germany","<1'500- 2'499€
3'100-4'299CHF","middle school",4,7,"R_2S8EuuoWZ1zlEUd",20,9,"okay",4.5,-0.2625,1,0,0,0,0,0,1,0.285714285714286
"831","R_cYIwKezOfDVVChz",229255657937001,0,770,"male","Germany","<1'500€
<3'100CHF","obligatory school",3,5,"R_3hubsLzXrSdsisz",44,12,"okay",6,1.2375,0,0,0,0,0,0,0,0
"832","R_CZAnviMtBE31HVv",229410206636238,2,2958,"male","Switzerland","> 4'000€
>5'900 CHF","degree",2,8,"R_BWhUQvzCcNKa6Fb",41,49,"okay",4.75,-0.0125000000000002,0,0,0,0,0,1,1,0.285714285714286
"833","R_cZILximj914t2mJ",229320605974599,3,1067,"female","Germany","2'500- 4'000€
<4'300- 5'899CHF","middle school",3,5,"R_9G4jTq77unMeLkZ",28,17,"okay",4.75,-0.0125000000000002,0,1,0,0,1,0,1,0.428571428571429
"834","R_d1lzcWcat1nY2jL",229242295753832,5,2025,"female","Germany","<1'500- 2'499€
3'100-4'299CHF","obligatory school",5,7,"R_2PcWpDYMkGdiWuA",31,33,"okay",3,-1.7625,0,1,1,1,1,0,1,0.714285714285714
"835","R_D1qgzNrOqVcMgnf",229321437514789,4,2302,"male","Switzerland","<1'500€
<3'100CHF","obligatory school",1,5,"R_12heOL3PzIhXWro",41,38,"okay",5.75,0.9875,0,0,1,0,1,1,1,0.571428571428571
"836","R_d50fbnX2sibKAF3",229256171710589,6,455,"male","Switzerland","> 4'000€
>5'900 CHF","obligatory school",4,7,"R_eDNkLyvO5gzQoSZ",52,7,"speeder",4,-0.7625,1,1,1,1,1,1,0,0.857142857142857
"837","R_D6K9DtJyRPz1rBn",229937963021319,1,714,"male","Switzerland","<1'500- 2'499€
3'100-4'299CHF","middle school",1,6,"R_2f2KMqCnmLuyaSk",58,11,"okay",5,0.2375,0,0,1,0,0,0,0,0.142857142857143
"838","R_d6TNkq58psgoxkB",229256171675654,4,424,"male","Switzerland","<1'500- 2'499€
3'100-4'299CHF","obligatory school",1,7,"R_3HSU6rGif0SdRB8",33,7,"speeder",4.25,-0.5125,0,1,1,0,0,1,1,0.571428571428571
"839","R_D8X8cKEgvvYgB7r",229255657930998,4,1299,"male","Germany","<1'500- 2'499€
3'100-4'299CHF","obligatory school",1,6,"R_ZDBtgQFafDprwXv",64,21,"okay",5,0.2375,0,1,0,0,1,1,1,0.571428571428571
"840","R_DA9FaF7eBDE68E1",229937963021321,1,1790,"male","Switzerland","<1'500- 2'499€
3'100-4'299CHF","obligatory school",1,4,"R_0wTi4jmliqouWu5",58,29,"okay",3.75,-1.0125,0,0,1,0,0,0,0,0.142857142857143
"841","R_dan0hGQd3ZYyAj7",229409893586946,2,717,"male","Germany","> 4'000€
>5'900 CHF","degree",2,6,"R_1eRCYskWSJa6ovm",38,11,"okay",1,-3.7625,0,0,1,0,1,0,0,0.285714285714286
"842","R_DAy13Qg9X0yju5b",229166066792658,5,1235,"male","Germany","<1'500€
<3'100CHF","no formal education",1,5,"R_2ZQvMICyBHJJC25",57,20,"okay",5.25,0.4875,1,1,1,1,0,0,1,0.714285714285714
"843","R_DC2Y31RhrgXdq2l",229409893568695,7,1200,"female","Germany","> 4'000€
>5'900 CHF","degree",2,3,"R_2aFwdSvQ5kee5F5",60,20,"okay",6,1.2375,1,1,1,1,1,1,1,1
"844","R_dcG4YHz0cKrEHO9",229242295779358,0,2919,"male","Germany","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,7,"R_zZ23lmI7gsSWtLr",33,48,"okay",1.5,-3.2625,0,0,0,0,0,0,0,0
"845","R_DcnnxSaLoAkL3rz",229678093430898,5,1560,"male","Switzerland","<1'500€
<3'100CHF","obligatory school",1,6,"R_OCI2HeR32mrC0fv",41,26,"okay",1.75,-3.0125,0,1,1,0,1,1,1,0.714285714285714
"846","R_DeJW28g6uMydLeF",229242295787687,7,1168,"male","Germany","> 4'000€
>5'900 CHF","no formal education",4,7,"R_2dztNeIeNilgZSd",50,19,"okay",5.25,0.4875,1,1,1,1,1,1,1,1
"847","R_DGe9pucJPilcj9n",229677069754516,3,720,"female","Germany","> 4'000€
>5'900 CHF","degree",1,6,"R_1DIoPFGgJT5Pgew",66,12,"okay",6,1.2375,1,0,0,0,1,1,0,0.428571428571429
"848","R_Dk6ldHd8ojC7Epb",229320605949040,2,577,"male","Germany","<1'500- 2'499€
3'100-4'299CHF","obligatory school",2,6,"R_2CqXhMqbUqlO3ll",29,9,"okay",2.5,-2.2625,0,0,1,0,1,0,0,0.285714285714286
"849","R_DkjeeoSb4uJhCZr",229242449962145,3,775,"female","Switzerland","> 4'000€
>5'900 CHF","middle school",4,3,"R_Oy85Q1DqMYq5jlD",38,12,"okay",6,1.2375,0,1,1,0,0,1,0,0.428571428571429
"850","R_Dl5ozsei0qGHLbj",229320605938856,2,1055,"male","Germany","<1'500€
<3'100CHF","middle school",1,2,"R_3n0pwsbo2rmd09H",24,17,"okay",6,1.2375,0,0,1,0,1,0,0,0.285714285714286
"851","R_dmnxzIsmPDooyOZ",229678093212685,6,1344,"female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","degree",4,2,"R_1FsrFDQpo9ZXqH5",46,22,"okay",5.5,0.7375,0,1,1,1,1,1,1,0.857142857142857
"852","R_dmTENL4WFRAmWml",229678093412574,1,858,"male","Switzerland","<1'500- 2'499€
3'100-4'299CHF","degree",2,5,"R_2CwZWrVSNkvn7hm",43,14,"okay",6,1.2375,0,0,1,0,0,0,0,0.142857142857143
"853","R_dmyfvnVwZSS6qCR",229678093438137,3,1241,"female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",1,8,"R_3O0UASSJuVz1wKV",68,20,"okay",4.5,-0.2625,0,0,1,0,1,0,1,0.428571428571429
"854","R_DN9LrTUXQB9HbGh",229256171785269,4,253,"male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","middle school",4,4,"R_2UaTpdychGDPiV7",24,4,"speeder",4.75,-0.0125000000000002,0,0,1,1,0,1,1,0.571428571428571
"855","R_dncrAnUznXjCGB3",229242449966330,4,888,"male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","middle school",3,3,"R_ZfsmpK0IRtnlaF3",44,14,"okay",1.75,-3.0125,0,1,1,0,1,0,1,0.571428571428571
"856","R_DNRyhi5gcPlwDRv",229256171609167,1,1242,"male","Switzerland","> 4'000€
>5'900 CHF","degree",4,6,"R_11Xg8JyRKok3DIm",47,20,"okay",6,1.2375,0,0,1,0,0,0,0,0.142857142857143
"857","R_DP6oaIAjatZuWKR",229321437681681,0,713,"male","Switzerland","<1'500- 2'499€
3'100-4'299CHF","middle school",3,3,"R_2qvzPowbEHSePSC",23,11,"okay",4.75,-0.0125000000000002,0,0,0,0,0,0,0,0
"858","R_dpB4PAHUPpyL6Sd",230469412018328,3,1601,"female","Switzerland","> 4'000€
>5'900 CHF","obligatory school",4,5,"R_2ZQxRHv46lId9eJ",55,26,"okay",4.75,-0.0125000000000002,0,1,1,0,1,0,0,0.428571428571429
"859","R_DqafDJUij6pOidj",227471450957862,1,574,"female","Switzerland","> 4'000€
>5'900 CHF","no formal education",3,4,"R_1oqkBndhcpDZMqi",41,9,"okay",3,-1.7625,0,0,1,0,0,0,0,0.142857142857143
"860","R_DSELwlHLoyxJU2Z",229410206981135,4,701,"male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,4,"R_2uyAjmplIniR3LB",35,11,"okay",2,-2.7625,0,1,1,0,0,1,1,0.571428571428571
"861","R_DTxi23dLWEU3Lm9",229678093252715,5,1327,"female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","obligatory school",1,3,"R_2YmNX6Oye45BteD",71,22,"okay",5.75,0.9875,0,1,1,0,1,1,1,0.714285714285714
"862","R_DUAN8s8VqapyYCt",230469411954784,7,2104,"male","Switzerland","> 4'000€
>5'900 CHF","degree",2,3,"R_1LFmb4Bx13gTnD3",63,35,"okay",5,0.2375,1,1,1,1,1,1,1,1
"863","R_DuhtVO6uzfG1bwt",229678093333617,7,3667,"female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","degree",1,4,"R_24c60G9jeprs59Z",65,61,"okay",6,1.2375,1,1,1,1,1,1,1,1
"864","R_e3t1oiFNAPt3wWt",229242295784565,3,1418,"female","Germany","2'500- 4'000€
<4'300- 5'899CHF","no formal education",4,6,"R_10rBm2LP3WvDjrS",61,23,"okay",6,1.2375,0,1,1,0,1,0,0,0.428571428571429
"865","R_e4N6cNACFRrujZf",229678093298939,4,2476,"female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","obligatory school",2,4,"R_3Pq4dwxmvP7IV7W",59,41,"okay",5.75,0.9875,0,0,1,1,1,0,1,0.571428571428571
"866","R_e9ec6tcEXyCZyoN",229321438413008,7,750,"male","Switzerland","<1'500€
<3'100CHF","obligatory school",3,6,"R_3KUgfD2lM1BV4IY",30,12,"speeder",6,1.2375,1,1,1,1,1,1,1,1
"867","R_eD8g0UCMaZ6WwHD",229255657938050,3,642,"female","Germany","> 4'000€
>5'900 CHF","middle school",2,5,"R_2qsWlKE7GL6R6AA",23,10,"okay",4,-0.7625,0,1,1,0,0,0,1,0.428571428571429
"868","R_eEBun66nXXnmfM5",230296024693951,7,1347,"female","Switzerland","<1'500€
<3'100CHF","degree",1,6,"R_2e2viRsP5R00S1X",61,22,"okay",4,-0.7625,1,1,1,1,1,1,1,1
"869","R_eEdxNEPfZcUq0Y9",229677069762575,4,1351,"female","Germany","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,5,"R_27TNjzQrRpz3JWy",65,22,"okay",5,0.2375,0,1,1,0,0,1,1,0.571428571428571
"870","R_eFZQYTp4gO6YksF",227471450945619,6,1465,"female","Switzerland","> 4'000€
>5'900 CHF","degree",5,4,"R_2qw808RHTW32LfJ",57,24,"okay",5.25,0.4875,0,1,1,1,1,1,1,0.857142857142857
"871","R_egnqheae6DqhOVP",229410207359174,1,1259,"female","Switzerland","> 4'000€
>5'900 CHF","degree",2,4,"R_291bVqvQIw7Pthf",27,20,"okay",5.75,0.9875,0,0,0,0,1,0,0,0.142857142857143
"872","R_ehV8GF42KClNBqp",229242295744697,0,771,"female","Germany","<1'500€
<3'100CHF","obligatory school",2,6,"R_22EzKZ8jrhv5ikv",55,12,"okay",6,1.2375,0,0,0,0,0,0,0,0
"873","R_eKWYsNTk180LbDr",229256171818133,3,704,"male","Switzerland","> 4'000€
>5'900 CHF","degree",5,4,"R_2eWgxkI1ZcLlACS",29,11,"okay",6,1.2375,0,0,1,0,1,0,1,0.428571428571429
"874","R_emV3rDfdW1tpBgB",229242295808010,2,550,"male","Germany","2'500- 4'000€
<4'300- 5'899CHF","middle school",4,1,"R_2Xc9Yrldu7ntYVA",39,9,"okay",6,1.2375,0,0,0,1,0,0,1,0.285714285714286
"875","R_eOHL1mQRiKze7yF",230469411960980,4,3079,"female","Switzerland","> 4'000€
>5'900 CHF","obligatory school",4,8,"R_2dhZaouYvscYcbk",43,51,"okay",4.25,-0.5125,1,0,1,0,0,1,1,0.571428571428571
"876","R_ePaQKaqArHFvFRf",229320605951130,6,420,"male","Germany","2'500- 4'000€
<4'300- 5'899CHF","middle school",2,8,"R_10vpxEibiT7gCBK",21,7,"speeder",4.5,-0.2625,0,1,1,1,1,1,1,0.857142857142857
"877","R_ePRcGNZrHmqLnz3",229242449955883,3,1653,"male","Switzerland","> 4'000€
>5'900 CHF","degree",1,2,"R_3jd276FCkxUx0jk",65,27,"okay",4.25,-0.5125,0,0,1,0,1,0,1,0.428571428571429
"878","R_eQGtapLFAf1IMTv",229166066770996,2,923,"female","Germany","<1'500€
<3'100CHF","no formal education",1,4,"R_1gSAD3TrXCoKAP8",56,15,"okay",6,1.2375,0,0,0,0,0,1,1,0.285714285714286
"879","R_eyRlyv0mGo9RljH",229255657939099,0,1113,"male","Germany","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",4,5,"R_2YLoY951ZogozTf",22,18,"okay",6,1.2375,0,0,0,0,0,0,0,0
"880","R_O2OqQdFdyDL9OwN",229242295749665,3,630,"male","Germany","<1'500- 2'499€
3'100-4'299CHF","obligatory school",4,3,"R_2S16EzuYSfQHKX0",42,10,"okay",4,-0.7625,0,1,1,0,0,1,0,0.428571428571429
"881","R_O2PZhOdElLFKSFX",229409893580944,1,1236,"male","Germany","<1'500€
<3'100CHF","obligatory school",1,6,"R_DvK8OBX8t71xJ9T",70,20,"okay",3.75,-1.0125,0,0,0,0,0,0,1,0.142857142857143
"882","R_O8b53p7xh5bwplT",229166066770993,7,1609,"male","Germany","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,5,"R_1mPZTN6F4Yrwu6f",58,26,"okay",5.25,0.4875,1,1,1,1,1,1,1,1
"883","R_OCnbvgwnPODfkGd",229321438075977,4,6190,"female","Switzerland","<1'500€
<3'100CHF","obligatory school",5,5,"R_73rmQ93Q7Rd36mZ",19,103,"okay",3.5,-1.2625,1,1,0,0,1,0,1,0.571428571428571
"884","R_Of21WEdHoiEWQnL",229320605958179,3,956,"male","Germany","<1'500- 2'499€
3'100-4'299CHF","middle school",3,6,"R_1oFpW4dQToTlh4o",21,15,"okay",3.5,-1.2625,0,0,1,0,0,1,1,0.428571428571429
"885","R_Og16j92nBNxDsHL",229320605947997,7,470,"male","Germany","<1'500€
<3'100CHF","no formal education",1,6,"R_2tyZhMFFoV9Xgvr",27,7,"speeder",6,1.2375,1,1,1,1,1,1,1,1
"886","R_OlhgC04azJYZ9qp",229678093198559,4,1730,"male","Switzerland","<1'500€
<3'100CHF","obligatory school",1,6,"R_9Yp1rttWTLA5JjX",44,28,"okay",5.25,0.4875,1,0,1,1,0,0,1,0.571428571428571
"887","R_Opo4165ngCwoCwF",229242449955882,5,1138,"female","Switzerland","> 4'000€
>5'900 CHF","middle school",3,4,"R_2XiIXFvRQQWAgP4",42,18,"okay",4.75,-0.0125000000000002,0,1,1,1,1,0,1,0.714285714285714
"888","R_OqggQLH05HTXOpP",229320605937813,7,1300,"female","Germany","2'500- 4'000€
<4'300- 5'899CHF","no formal education",2,4,"R_3EANhwxzA6ua1fo",61,21,"okay",6,1.2375,1,1,1,1,1,1,1,1
"889","R_Or1AiWB4eJhjZpD",229256171712646,0,6717,"female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",1,3,"R_1KjR9tFAM9YeB0x",47,111,"okay",5.5,0.7375,0,0,0,0,0,0,0,0
"890","R_OwXTYGT5v9Kwh0Z",229409893600486,3,1050,"male","Germany","> 4'000€
>5'900 CHF","obligatory school",3,6,"R_2CJps0uBujnODbe",66,17,"okay",6,1.2375,0,1,1,0,0,0,1,0.428571428571429
"891","R_PAtIMaxymCs5uQp",229320605966522,0,554,"female","Germany","<1'500€
<3'100CHF","no formal education",5,8,"R_u2FMkjFxEZa71G9",22,9,"okay",3.5,-1.2625,0,0,0,0,0,0,0,0
"892","R_pbbiWuR68CLd12V",229166416662627,4,763,"male","Switzerland","> 4'000€
>5'900 CHF","degree",4,6,"R_2VEBV1FZqbQzJh9",40,12,"okay",3.5,-1.2625,0,0,1,0,1,1,1,0.571428571428571
"893","R_pEPV6o7TkeV9p0l",229409893620798,5,664,"female","Germany","> 4'000€
>5'900 CHF","middle school",5,3,"R_3nwTqszQ2yzvj5R",34,11,"okay",5.75,0.9875,1,1,1,0,1,1,0,0.714285714285714
"894","R_pfUjKQcbKhfjZdL",229678093339800,7,3763,"male","Switzerland","<1'500€
<3'100CHF","obligatory school",1,4,"R_3MKFZSu9lFu9r7j",49,62,"okay",5.25,0.4875,1,1,1,1,1,1,1,1
"895","R_PIeoKp20zYB6UpP",229320605959214,6,288,"male","Germany","<1'500€
<3'100CHF","obligatory school",2,6,"R_10YKMXaROKCQv0m",21,4,"speeder",3.25,-1.5125,1,1,1,1,1,1,0,0.857142857142857
"896","R_pK3IbCdDNXHGK09",229320605937812,2,639,"male","Germany","<1'500€
<3'100CHF","middle school",3,6,"R_1LGxDDuVAUkIzYT",38,10,"okay",1.75,-3.0125,0,0,0,0,1,1,0,0.285714285714286
"897","R_pnGgcITh1qCIByN",229242449963203,0,906,"female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","middle school",2,8,"R_2En7dxb8PY0sVqa",51,15,"okay",5.25,0.4875,0,0,0,0,0,0,0,0
"898","R_PNjSWAHzH1tsBfX",229409893565554,2,1356,"male","Germany","<1'500€
<3'100CHF","degree",2,6,"R_3Em9MHqvHydeOH0",65,22,"okay",4,-0.7625,0,0,0,0,1,0,1,0.285714285714286
"899","R_poansW2BSwlbtFD",229320605938844,3,6533,"male","Germany","<1'500- 2'499€
3'100-4'299CHF","middle school",1,5,"R_27QFTithUDmuyVZ",40,108,"okay",3.5,-1.2625,0,1,0,1,0,0,1,0.428571428571429
"900","R_pPH8REPLpVM9lAt",229255657944311,0,878,"female","Germany","<1'500- 2'499€
3'100-4'299CHF","middle school",2,5,"R_33DNS6quldJesE7",27,14,"okay",5.75,0.9875,0,0,0,0,0,0,0,0
"901","R_pQrbEXhp0JUxzQ5",229409893561381,2,959,"female","Germany","> 4'000€
>5'900 CHF","obligatory school",5,5,"R_2AG1H1VH5t5XhR1",67,15,"okay",6,1.2375,0,0,1,0,0,0,1,0.285714285714286
"902","R_psAHNRaUSfhZFxn",229937963245768,6,920,"female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","no formal education",3,5,"R_2YXHheCUdE9I5jp",47,15,"okay",3.5,-1.2625,1,1,1,0,1,1,1,0.857142857142857
"903","R_PSVq7ZqvrwFP7G1",229410206617743,2,1394,"male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",1,7,"R_2659tYd3sAf0P87",54,23,"okay",3.75,-1.0125,0,0,1,0,0,0,1,0.285714285714286
"904","R_pT3EwTuf1SxdkTT",229321438161117,4,867,"male","Switzerland","> 4'000€
>5'900 CHF","degree",3,7,"R_33sDgCJtJ211JGG",26,14,"okay",5.5,0.7375,0,1,1,0,1,0,1,0.571428571428571
"905","R_PtRAPkXLYtVoPRL",229256171660490,7,1004,"male","Switzerland","> 4'000€
>5'900 CHF","obligatory school",2,7,"R_1n1JzBYizsP8rTM",68,16,"okay",4.5,-0.2625,1,1,1,1,1,1,1,1
"906","R_Pwb2kF6ePfxnmwN",229410206717064,5,1080,"male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",1,6,"R_2zqhbgSs3QPYAx0",57,18,"okay",3.5,-1.2625,1,0,1,1,0,1,1,0.714285714285714
"907","R_PYS77aFAVFGgbBv",229678093419533,0,1215,"male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","middle school",1,4,"R_3rMSqqQNrvdZ88W",31,20,"okay",4,-0.7625,0,0,0,0,0,0,0,0
