"","m","Duration.wave1","ResponseId.wave1","gender","country","income.wave1","education","household_size","politicalorientation_1","Duration.wave2","ResponseId","age","income.wave2","Minutes.wave1","Minutes.wave2","Minutes"
"359",229320605946954,583,"R_3h48pm23ScLHRj8","male","Germany","<1'500- 2'499€
3'100-4'299CHF","middle school",5,8,866,"R_3QMf8uuRLtb0h5Y",30,"<1'500- 2'499€
3'100-4'299CHF",9,14,"okay"
"360",229320605949033,1247,"R_3eavi4Grn0LOQQz","female","Germany","<1'500€
<3'100CHF","obligatory school",2,6,1355,"R_1q97VY7HVIAyFYv",65,"<1'500€
<3'100CHF",20,22,"okay"
"361",229320605949036,724,"R_9AWvGT7rU9cKGxH","male","Germany","<1'500€
<3'100CHF","obligatory school",1,5,698,"R_06dMV3ns8Oso0fv",49,"<1'500€
<3'100CHF",12,11,"okay"
"362",229320605949038,6814,"R_3maauwgeLmyIafc","male","Germany","2'500- 4'000€
<4'300- 5'899CHF","degree",2,6,2515,"R_1F34b5Sc8PY9Agr",44,"2'500- 4'000€
<4'300- 5'899CHF",113,41,"okay"
"363",229320605949040,577,"R_Dk6ldHd8ojC7Epb","male","Germany","<1'500- 2'499€
3'100-4'299CHF","obligatory school",2,6,606,"R_2CqXhMqbUqlO3ll",29,"<1'500- 2'499€
3'100-4'299CHF",9,10,"okay"
"364",229320605950073,3614,"R_Y5okMSloOk3HkCB","male","Germany","<1'500€
<3'100CHF","degree",1,8,2622,"R_1oniO1xKkANO7Rs",43,"<1'500€
<3'100CHF",60,43,"okay"
"365",229320605950078,3023,"R_3faHxEgZR5K4AJH","male","Germany","<1'500€
<3'100CHF","degree",1,3,1813,"R_12sVgKODDmKQl7T",25,"<1'500- 2'499€
3'100-4'299CHF",50,30,"okay"
"366",229320605952170,1529,"R_2c57RvqIlGbiyW3","female","Germany","<1'500€
<3'100CHF","degree",3,6,2238,"R_1gnF5xx7LiG6Ey4",62,"<1'500€
<3'100CHF",25,37,"okay"
"367",229320605953205,884,"R_31i7s8usroAcZbm","male","Germany","<1'500- 2'499€
3'100-4'299CHF","middle school",1,6,980,"R_pQ3F8eEC2ZsUSs1",48,"<1'500- 2'499€
3'100-4'299CHF",14,16,"okay"
"368",229320605953210,786,"R_3HYp55D45PFLzNr","male","Germany","<1'500€
<3'100CHF","no formal education",1,5,811,"R_1pWi3TQiCGOmyri",37,"<1'500€
<3'100CHF",13,13,"okay"
"369",229320605953211,821,"R_2VmAZKeowsEAaKf","male","Germany","> 4'000€
>5'900 CHF","degree",4,7,579,"R_2v2Ea5eT240inrU",36,"> 4'000€
>5'900 CHF",13,9,"okay"
"370",229320605953219,1717,"R_2TnG1SpZ47A1bFV","male","Germany","> 4'000€
>5'900 CHF","obligatory school",4,4,1522,"R_3fvEhgj92ikm5oc",32,"> 4'000€
>5'900 CHF",28,25,"okay"
"371",229320605954250,1053,"R_1dtwL2SihzAOGQp","male","Germany","> 4'000€
>5'900 CHF","obligatory school",2,9,1681,"R_1QEJww13brKGZm3",72,"> 4'000€
>5'900 CHF",17,28,"okay"
"372",229320605954251,4759,"R_3qUld2GTlU0xNRr","female","Germany","<1'500- 2'499€
3'100-4'299CHF","no formal education",1,6,6010,"R_DSl3zFkJVpw7StX",52,"<1'500- 2'499€
3'100-4'299CHF",79,100,"okay"
"373",229320605955296,1586,"R_ST3qQDWH8a2Z8wF","male","Germany","<1'500€
<3'100CHF","no formal education",1,5,1460,"R_bJaH8kg5VUNEozn",58,"<1'500€
<3'100CHF",26,24,"okay"
"374",229320605955306,1242,"R_2wSKbrE6n9d6ZgM","male","Germany","> 4'000€
>5'900 CHF","middle school",5,6,1092,"R_1goMqJsYgb0Irzh",21,"> 4'000€
>5'900 CHF",20,18,"okay"
"375",229320605957128,589,"R_s88mCZRZ2Ggm75v","male","Germany","<1'500€
<3'100CHF","degree",1,6,694,"R_OrOXtjZ3nGPSPhn",53,"<1'500€
<3'100CHF",9,11,"okay"
"376",229320605958179,956,"R_Of21WEdHoiEWQnL","male","Germany","<1'500- 2'499€
3'100-4'299CHF","middle school",3,6,1071,"R_1oFpW4dQToTlh4o",21,"<1'500- 2'499€
3'100-4'299CHF",15,17,"okay"
"377",229320605958180,1199,"R_1XjuiSN8BMQqvq9","female","Germany","<1'500- 2'499€
3'100-4'299CHF","no formal education",1,7,1498,"R_26o2dqIsY2j0ikn",59,"<1'500- 2'499€
3'100-4'299CHF",19,24,"okay"
"378",229320605958184,2773,"R_1o1EUzmkWnI0L6v","male","Germany","2'500- 4'000€
<4'300- 5'899CHF","degree",2,6,1155,"R_291jqH1l086hM3H",31,"<1'500- 2'499€
3'100-4'299CHF",46,19,"okay"
"379",229320605959210,786,"R_12McFRO8avvy3pt","female","Germany","<1'500€
<3'100CHF","no formal education",3,5,1782,"R_1Q5SORbIaDcvhXw",43,"<1'500€
<3'100CHF",13,29,"okay"
"380",229320605959217,583,"R_2DZi80hSou2TVDZ","male","Germany","<1'500- 2'499€
3'100-4'299CHF","middle school",4,8,1830,"R_Y5HVnFHXtJ9Ue5z",23,"2'500- 4'000€
<4'300- 5'899CHF",9,30,"okay"
"381",229320605962358,3111,"R_8jJinnm0a4ic5YB","female","Germany","<1'500€
<3'100CHF","degree",2,4,1006,"R_3ZQS1UkBxvCaDwR",30,"<1'500€
<3'100CHF",51,16,"okay"
"382",229320605963391,500,"R_ST8vBgGMefsvbot","male","Germany","<1'500€
<3'100CHF","middle school",1,7,3269,"R_2b1AUKP2oc3zy8D",20,"<1'500€
<3'100CHF",8,54,"okay"
"383",229320605963392,820,"R_2e8sVL8jsHf5s0K","male","Germany","2'500- 4'000€
<4'300- 5'899CHF","degree",4,6,642,"R_BrenzupbO28TNhn",30,"2'500- 4'000€
<4'300- 5'899CHF",13,10,"okay"
"384",229320605966522,554,"R_PAtIMaxymCs5uQp","female","Germany","<1'500€
<3'100CHF","no formal education",5,8,908,"R_u2FMkjFxEZa71G9",22,"<1'500- 2'499€
3'100-4'299CHF",9,15,"okay"
"385",229320605970432,1115,"R_2QyBKZVrevQz3Zp","male","Germany","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,3,1715,"R_2Pdre6tFiwu14o3",68,"2'500- 4'000€
<4'300- 5'899CHF",18,28,"okay"
"386",229320605970439,1014,"R_1mQvIIkrYWPyK9D","male","Germany","2'500- 4'000€
<4'300- 5'899CHF","degree",5,6,1237,"R_3oENSp13RG6glC5",44,"2'500- 4'000€
<4'300- 5'899CHF",16,20,"okay"
"387",229320605973564,739,"R_3P7RzAy13Y0ZyPe","male","Germany","2'500- 4'000€
<4'300- 5'899CHF","degree",2,6,885,"R_sYjZgSboOQLexah",24,"2'500- 4'000€
<4'300- 5'899CHF",12,14,"okay"
"388",229320605974599,1067,"R_cZILximj914t2mJ","female","Germany","2'500- 4'000€
<4'300- 5'899CHF","middle school",3,5,6403,"R_9G4jTq77unMeLkZ",28,"<1'500- 2'499€
3'100-4'299CHF",17,106,"okay"
"389",229320605975643,714,"R_3RsdkGyd5KE8nm1","female","Germany","<1'500€
<3'100CHF","degree",1,5,807,"R_3KCLw20SZY5Vent",64,"<1'500€
<3'100CHF",11,13,"okay"
"390",229320605976689,781,"R_2SxHYjyVP763k5m","female","Germany","<1'500- 2'499€
3'100-4'299CHF","middle school",1,4,961,"R_qK6xhra0Jo93vON",27,"<1'500- 2'499€
3'100-4'299CHF",13,16,"okay"
"391",229320605977723,4070,"R_Zmg0GggmDWTe2Fb","male","Germany","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",3,3,2641,"R_26gSOFS6CzQ7NrJ",37,"2'500- 4'000€
<4'300- 5'899CHF",67,44,"okay"
"392",229320605977725,10054,"R_2uvU1UkG5AMXnlY","male","Germany","<1'500€
<3'100CHF","middle school",4,3,507,"R_1n87WLJcUT1huEB",25,"<1'500- 2'499€
3'100-4'299CHF",167,8,"okay"
"393",229320605982947,12147,"R_3n6ov2ZIdNEBSBX","male","Germany","<1'500- 2'499€
3'100-4'299CHF","middle school",1,6,6152,"R_3PRFPLiJJJJJqRe",26,"<1'500- 2'499€
3'100-4'299CHF",202,102,"okay"
"394",229320605989990,1109,"R_3QGIueGaks8cgn3","male","Germany","2'500- 4'000€
<4'300- 5'899CHF","middle school",4,6,867,"R_1Eag3xMoE7wW18J",23,"2'500- 4'000€
<4'300- 5'899CHF",18,14,"okay"
"395",229320605993125,889,"R_3Jg5puDztd8OJ9N","male","Germany","> 4'000€
>5'900 CHF","obligatory school",4,8,1366,"R_1mggJshNHrrIwQx",47,"> 4'000€
>5'900 CHF",14,22,"okay"
"396",229320605993135,1167,"R_a5cLrYqeYD2wUut","female","Germany","<1'500€
<3'100CHF","obligatory school",2,6,2094,"R_1hSg3c1t5AlsbYl",23,"<1'500€
<3'100CHF",19,34,"okay"
"397",229320605999129,869,"R_3K4UUprvsDGkpuV","female","Germany","> 4'000€
>5'900 CHF","middle school",2,5,816,"R_2QysXoQZfxpV7Mw",26,"<1'500- 2'499€
3'100-4'299CHF",14,13,"okay"
"398",229320606000189,951,"R_31mjGicLNt7ZzRN","male","Germany","<1'500€
<3'100CHF","middle school",1,5,1039,"R_27eCE2XkQwLAAYK",23,"<1'500€
<3'100CHF",15,17,"okay"
"399",229320606005406,1109,"R_21HBUv3fiehWFkD","male","Germany","<1'500€
<3'100CHF","middle school",1,5,887,"R_3iq9Qrw3esWRHLJ",28,"<1'500€
<3'100CHF",18,14,"okay"
"400",229320606007481,837,"R_cPcXfKpPliaS04p","male","Germany","> 4'000€
>5'900 CHF","degree",2,7,1315,"R_xnCE3NO6bKTX37H",25,"> 4'000€
>5'900 CHF",13,21,"okay"
"401",229320606011397,1325,"R_231rtRsvBjO69aO","male","Germany","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,5,1609,"R_2170LJegYGhKWPO",67,"2'500- 4'000€
<4'300- 5'899CHF",22,26,"okay"
"402",229320606018720,3827,"R_1q7E4y4PrqP1PL6","male","Germany","<1'500- 2'499€
3'100-4'299CHF","obligatory school",2,3,1831,"R_3g18M4zbTwAqVh1",26,"2'500- 4'000€
<4'300- 5'899CHF",63,30,"okay"
"403",229320606027862,18345,"R_ugMJIMUpAOB2oUh","female","Germany","> 4'000€
>5'900 CHF","obligatory school",2,5,775,"R_25u0Sp2GchmKqpa",27,"> 4'000€
>5'900 CHF",305,12,"okay"
"404",229320606034124,1202,"R_uraXeGZuRYUcGsN","male","Germany","<1'500- 2'499€
3'100-4'299CHF","middle school",5,5,616,"R_2dHlhr0CmvuKpVv",18,"<1'500- 2'499€
3'100-4'299CHF",20,10,"okay"
"405",229320606050328,8593,"R_2R3uPUNxfHg9N9J","male","Germany","> 4'000€
>5'900 CHF","degree",4,10,836,"R_r8QppiO43q8p39f",29,"> 4'000€
>5'900 CHF",143,13,"okay"
"406",229320606061811,533,"R_zUaNyZkkwGn2pcl","male","Germany","2'500- 4'000€
<4'300- 5'899CHF","degree",1,6,573,"R_27UbqIBbAAvXtnO",27,"2'500- 4'000€
<4'300- 5'899CHF",8,9,"okay"
"407",229320606066792,1641,"R_3MbV6SP27Eiit2Z","male","Germany","> 4'000€
>5'900 CHF","middle school",2,4,932,"R_2rTwpwnzTaksgxl",28,"> 4'000€
>5'900 CHF",27,15,"okay"
"408",229320606067831,643,"R_XhSZc5iUmQptJWp","female","Germany","2'500- 4'000€
<4'300- 5'899CHF","middle school",5,6,873,"R_2ZQ7wTpd75cOakt",28,"> 4'000€
>5'900 CHF",10,14,"okay"
"409",229320606074103,763,"R_3JsmifnazgApI1d","male","Germany","<1'500€
<3'100CHF","middle school",1,4,599,"R_zf0YMptxHj9kGVX",22,"<1'500€
<3'100CHF",12,9,"okay"
"410",229320606075132,11681,"R_sGtv3I6l6YZ1GU1","male","Germany","<1'500€
<3'100CHF","middle school",1,1,114151,"R_cJf9ziUSdIAPBv3",29,"<1'500€
<3'100CHF",194,1902,"okay"
"411",229320606076969,789,"R_3et0HZY9sIweyYf","male","Germany","> 4'000€
>5'900 CHF","obligatory school",3,4,1290,"R_Ojb00lbYS8tDBZf",29,"2'500- 4'000€
<4'300- 5'899CHF",13,21,"okay"
"412",229320606084260,601,"R_0OfdToodUAnFM6B","male","Germany","> 4'000€
>5'900 CHF","middle school",5,3,900,"R_2OGwTX83fhyDNnI",20,"> 4'000€
>5'900 CHF",10,15,"okay"
"413",229320606084261,3734,"R_3jTCs69kJgN4GpI","female","Germany","<1'500- 2'499€
3'100-4'299CHF","no formal education",2,6,1003,"R_1hMYiqDBHmvx91P",28,"<1'500- 2'499€
3'100-4'299CHF",62,16,"okay"
"414",229321437507604,869,"R_2ONqk47gdZJglgM","female","Switzerland","<1'500€
<3'100CHF","no formal education",2,6,11501,"R_1mn6nqlgVzfC7By",50,"<1'500€
<3'100CHF",14,191,"okay"
"415",229321437509656,1844,"R_3r21G8Nm7RsHkc0","non-binary","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","middle school",1,2,1236,"R_3pik33O5ERDcnHu",59,"<1'500€
<3'100CHF",30,20,"okay"
"416",229321437514789,2302,"R_D1qgzNrOqVcMgnf","male","Switzerland","<1'500€
<3'100CHF","obligatory school",1,5,3452,"R_12heOL3PzIhXWro",41,"<1'500€
<3'100CHF",38,57,"okay"
"417",229321437515815,1267,"R_3DtC6f6iRqHYWHG","female","Switzerland","<1'500€
<3'100CHF","degree",1,4,2829,"R_1MS46DkDMSuh1PA",67,"<1'500- 2'499€
3'100-4'299CHF",21,47,"okay"
"418",229321437541463,747,"R_2V3zus3Kt0huqKu","male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","middle school",1,3,1011,"R_3MG5FAqJxElwWok",36,"2'500- 4'000€
<4'300- 5'899CHF",12,16,"okay"
"419",229321437542488,2249,"R_2wKp8LF2cWkXbfk","female","Switzerland","<1'500€
<3'100CHF","middle school",1,2,1367,"R_C9p6GTOuQlnneOl",68,"<1'500€
<3'100CHF",37,22,"okay"
"420",229321437546594,2384,"R_tLIoSwk539fsYql","male","Switzerland","<1'500- 2'499€
3'100-4'299CHF","obligatory school",1,5,1553,"R_1jxCmTjj4OJF6wA",66,"<1'500€
<3'100CHF",39,25,"okay"
"421",229321437547620,1454,"R_3NPSVGia8j1wETu","male","Switzerland","> 4'000€
>5'900 CHF","degree",3,5,1188,"R_2WCGRS3itljeTiz",53,"> 4'000€
>5'900 CHF",24,19,"okay"
"422",229321437554799,1384,"R_3ITeahDbcDVDfZw","female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","middle school",1,7,1652,"R_uwsz0gXGHX7JS5b",46,"<1'500- 2'499€
3'100-4'299CHF",23,27,"okay"
"423",229321437575305,1314,"R_2OHnw7eiEYDNkMB","male","Switzerland","<1'500€
<3'100CHF","degree",1,6,1588,"R_1g8sB1oxmSUbqac",73,"<1'500€
<3'100CHF",21,26,"okay"
"424",229321437583507,1277,"R_1eItHzwa9LsrDs3","female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","degree",3,6,1079,"R_2e8zf4yA6aADPCx",54,"<1'500- 2'499€
3'100-4'299CHF",21,17,"okay"
"425",229321437584534,1770,"R_zdHs0uya0KljHEJ","male","Switzerland","> 4'000€
>5'900 CHF","obligatory school",4,7,1325,"R_1fd2J5yU5aMILdN",30,"2'500- 4'000€
<4'300- 5'899CHF",29,22,"okay"
"426",229321437593760,1778,"R_1F3UN9VUTkngmcC","female","Switzerland","<1'500€
<3'100CHF","no formal education",2,5,1460,"R_3oSBXjREfY2VK3k",60,"<1'500- 2'499€
3'100-4'299CHF",29,24,"okay"
"427",229321437639901,5469,"R_1Ne8a8XTmPpmQqY","female","Switzerland","<1'500€
<3'100CHF","degree",2,5,1433,"R_1QJWXCsvAbjXUrY",72,"<1'500€
<3'100CHF",91,23,"okay"
"428",229321437668352,832,"R_2S0OQ3IueOsiMy9","male","Switzerland","<1'500€
<3'100CHF","no formal education",3,6,1080,"R_3KHlnf4QUvxSqJv",43,"<1'500- 2'499€
3'100-4'299CHF",13,18,"okay"
"429",229321437670402,905,"R_114x80EEaCoWOK0","male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",3,2,1519,"R_3xe9GWONYDTpSKZ",46,"2'500- 4'000€
<4'300- 5'899CHF",15,25,"okay"
"430",229321437677579,2475,"R_1oImsaAeBtJQuJd","male","Switzerland","<1'500- 2'499€
3'100-4'299CHF","obligatory school",4,8,940,"R_1FmtO0YnX1gLS41",36,"<1'500- 2'499€
3'100-4'299CHF",41,15,"okay"
"431",229321437681681,713,"R_DP6oaIAjatZuWKR","male","Switzerland","<1'500- 2'499€
3'100-4'299CHF","middle school",3,3,818,"R_2qvzPowbEHSePSC",23,"<1'500- 2'499€
3'100-4'299CHF",11,13,"okay"
"432",229321437693984,1323,"R_7OnD4kny1NdaRW1","female","Switzerland","<1'500€
<3'100CHF","obligatory school",1,8,1750,"R_3EfDN5A3uRRGMEJ",70,"<1'500€
<3'100CHF",22,29,"okay"
"433",229321437701161,670,"R_3DjQ9uCmrnB5ll3","female","Switzerland","<1'500€
<3'100CHF","obligatory school",1,3,2067,"R_qVCnJhMYPvHRTjz",43,"<1'500€
<3'100CHF",11,34,"okay"
"434",229321437702186,1594,"R_UtrsgPxZbqBZAiJ","female","Switzerland","<1'500€
<3'100CHF","obligatory school",1,4,1692,"R_2wEsaaIEz52MMCN",76,"<1'500€
<3'100CHF",26,28,"okay"
"435",229321437719617,1108,"R_2Y37hooYg88WmXQ","female","Switzerland","> 4'000€
>5'900 CHF","degree",2,10,996,"R_xDXbvT4HcZ1WQaB",41,"> 4'000€
>5'900 CHF",18,16,"okay"
"436",229321437737054,736,"R_3IRbzcUp1vk5qmZ","female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","degree",2,2,745,"R_ctDsV86N4F35z6p",23,"<1'500€
<3'100CHF",12,12,"okay"
"437",229321437739104,682,"R_2ahLJVgIViB6bu6","female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",1,7,906,"R_1MK61RcnsRnWNLS",58,"2'500- 4'000€
<4'300- 5'899CHF",11,15,"okay"
"438",229321437752435,512,"R_2SwdYbVHCjrDGz1","female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","no formal education",2,6,780,"R_O8bmxk3y8KPhce5",41,"<1'500- 2'499€
3'100-4'299CHF",8,13,"okay"
"439",229321437755510,1882,"R_1lsfWITx9Y1GNaA","male","Switzerland","<1'500€
<3'100CHF","middle school",1,9,2799,"R_2pQOajlwzQ06f44",41,"<1'500- 2'499€
3'100-4'299CHF",31,46,"okay"
"440",229321437762688,494,"R_3p4MHNZFv2QytI8","female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","obligatory school",2,7,649,"R_2zcJgAqnxH8Y4yS",42,"<1'500- 2'499€
3'100-4'299CHF",8,10,"okay"
"441",229321437763714,1541,"R_3hclMbURMmsEgfp","female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",4,5,1203,"R_2QX1hhnet3fuiW3",31,"2'500- 4'000€
<4'300- 5'899CHF",25,20,"okay"
"442",229321437768842,3592,"R_3FRPo2Zf2GA2xHI","male","Switzerland","<1'500- 2'499€
3'100-4'299CHF","middle school",2,5,4001,"R_9ZzhUuoYYB1pHK9",76,"<1'500€
<3'100CHF",59,66,"okay"
"443",229321437798583,739,"R_Tkgt6ocpFWc17Sp","female","Switzerland","<1'500€
<3'100CHF","obligatory school",1,10,1031,"R_1i3c3kYUgGHTiAA",55,"<1'500€
<3'100CHF",12,17,"okay"
"444",229321437839597,708,"R_3qe6UiGyjCwjMjT","female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","degree",2,2,1256,"R_2rptQgetriC4VnC",28,"<1'500- 2'499€
3'100-4'299CHF",11,20,"okay"
"445",229321437858830,618,"R_1dtb3TlGOCmUA69","female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","no formal education",2,3,528,"R_3dWXqIgiMohp3v6",19,"<1'500- 2'499€
3'100-4'299CHF",10,8,"okay"
"446",229321437877282,1545,"R_2CwtHJNvVKqQxpK","female","Switzerland","<1'500€
<3'100CHF","no formal education",3,7,1694,"R_1rGjHoIhYHFANNu",50,"<1'500€
<3'100CHF",25,28,"okay"
"447",229321437921368,506,"R_1F94axNpIB5vuou","male","Switzerland","<1'500€
<3'100CHF","obligatory school",4,4,967,"R_2Vr5HURfk3ALUOy",26,"<1'500- 2'499€
3'100-4'299CHF",8,16,"okay"
"448",229321437924445,559,"R_1dmLjHqAUZBBTQe","male","Switzerland","<1'500- 2'499€
3'100-4'299CHF","degree",4,7,570,"R_2dMk0oGfGhHGCcZ",27,"<1'500- 2'499€
3'100-4'299CHF",9,9,"okay"
"449",229321437924448,2962,"R_ABDhvhN4xo1jJFD","male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","degree",2,3,1419,"R_vwBxcGO3XV6CNqx",37,"2'500- 4'000€
<4'300- 5'899CHF",49,23,"okay"
"450",229321437941882,2112,"R_2TMIdZbXG8NWhBs","male","Switzerland","<1'500- 2'499€
3'100-4'299CHF","degree",4,5,1616,"R_1Y2iKkxsibQMHVD",41,"2'500- 4'000€
<4'300- 5'899CHF",35,26,"okay"
"451",229321437993153,9208,"R_22Xt1KD0HlNaGb9","female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,5,1376,"R_x5aTwvkEp5tEnF7",40,"> 4'000€
>5'900 CHF",153,22,"okay"
"452",229321437994179,684,"R_Z9veagVYQlL0vrH","male","Switzerland","<1'500€
<3'100CHF","degree",5,4,860,"R_2YEre5bJYfgYrBC",25,"2'500- 4'000€
<4'300- 5'899CHF",11,14,"okay"
"453",229321438035199,678,"R_PZZ2h2sjqA2zIdz","female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","degree",1,6,557,"R_stC3dwfSaL6cLBL",43,"2'500- 4'000€
<4'300- 5'899CHF",11,9,"okay"
"454",229321438062642,511,"R_6zAwIgHU25X9eBb","male","Switzerland","<1'500€
<3'100CHF","no formal education",5,5,583,"R_xrWkVsrFyPmWMzn",21,"<1'500€
<3'100CHF",8,9,"okay"
"455",229321438072898,1993,"R_3ir8n4NRfkgYQfY","female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","middle school",1,6,8679,"R_Q66WJgz1sXwZz33",25,"2'500- 4'000€
<4'300- 5'899CHF",33,144,"okay"
"456",229321438075977,6190,"R_OCnbvgwnPODfkGd","female","Switzerland","<1'500€
<3'100CHF","obligatory school",5,5,560,"R_73rmQ93Q7Rd36mZ",19,"<1'500€
<3'100CHF",103,9,"okay"
"457",229321438098546,1015,"R_26lt8YAsRBjSSkx","female","Switzerland","> 4'000€
>5'900 CHF","middle school",5,7,903,"R_ToAwS1lLBvXxWW5",26,"> 4'000€
>5'900 CHF",16,15,"okay"
"458",229321438104706,1036,"R_3Qo4RcpLrzI1Aul","female","Switzerland","<1'500€
<3'100CHF","middle school",1,4,1157,"R_Dq0pgiK5mRsKU81",24,"<1'500€
<3'100CHF",17,19,"okay"
"459",229321438125234,807,"R_2ARWpxcD2tBg6mr","female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",1,6,738,"R_3lUpoBEtzy9drZD",30,"> 4'000€
>5'900 CHF",13,12,"okay"
"460",229321438136512,1669,"R_2rxw2YdEO9mgOyg","female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","degree",1,3,1984,"R_0Ah8ZQaBntW3RmN",59,"<1'500- 2'499€
3'100-4'299CHF",27,33,"okay"
"461",229321438159066,873,"R_2rkonJe65fP5KJc","female","Switzerland","> 4'000€
>5'900 CHF","obligatory school",5,4,727,"R_3LYXqMeVnadDV9q",20,"> 4'000€
>5'900 CHF",14,12,"okay"
"462",229321438161117,867,"R_pT3EwTuf1SxdkTT","male","Switzerland","> 4'000€
>5'900 CHF","degree",3,7,1071,"R_33sDgCJtJ211JGG",26,"> 4'000€
>5'900 CHF",14,17,"okay"
"463",229321438164192,1573,"R_qCSrsgKBELjoqFr","female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","obligatory school",1,7,1611,"R_1i3WThj1PPLv7sg",32,"2'500- 4'000€
<4'300- 5'899CHF",26,26,"okay"
"464",229321438210114,1101,"R_1gNlZZdQIAPxbdw","female","Switzerland","<1'500€
<3'100CHF","middle school",1,7,881,"R_2SoeQbtedg9U7A9",27,"<1'500€
<3'100CHF",18,14,"okay"
"465",229321438222424,537,"R_1gbcl27CKlKBalz","male","Switzerland","<1'500€
<3'100CHF","middle school",3,9,1649,"R_2pRiCFSEUTGzhjB",30,"<1'500€
<3'100CHF",8,27,"okay"
"466",229321438238833,1444,"R_XmFiz1C6jkMwUGR","female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","no formal education",3,7,1061,"R_3kpk3Mxhifuz5xA",51,"2'500- 4'000€
<4'300- 5'899CHF",24,17,"okay"
"467",229321438243967,1116,"R_1FBk1b6s6Ugkr97","female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","middle school",1,5,1653,"R_2OZmN3GX1csFnvS",22,"<1'500€
<3'100CHF",18,27,"okay"
"468",229321438246018,1100,"R_7PQnhbeLoPc2ytz","male","Switzerland","<1'500- 2'499€
3'100-4'299CHF","no formal education",3,6,1321,"R_2Y5QqGLTg8vkS9M",26,"<1'500- 2'499€
3'100-4'299CHF",18,22,"okay"
"469",229321438287057,1815,"R_z2OjTI6ALu00OnD","male","Switzerland","<1'500- 2'499€
3'100-4'299CHF","degree",2,5,1919,"R_1QrwLMIn7K2GhNN",25,"<1'500€
<3'100CHF",30,31,"okay"
"470",229321438289110,1679,"R_2eVHaP99y0kDK1c","female","Switzerland","<1'500€
<3'100CHF","obligatory school",2,4,1544,"R_2QYGfMYzAouv17p",60,"<1'500- 2'499€
3'100-4'299CHF",27,25,"okay"
"471",229321438291162,2071,"R_3j38lHPlwwyS4X2","female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","middle school",1,7,1272,"R_1dyNNy7i0IogXjW",26,"<1'500- 2'499€
3'100-4'299CHF",34,21,"okay"
"472",229321438291163,1064,"R_vVnQq2iaaEV95jb","female","Switzerland","<1'500€
<3'100CHF","middle school",4,6,1422,"R_3JedFD408eCUXoU",21,"<1'500€
<3'100CHF",17,23,"okay"
"473",229321438308354,2450,"R_5hdk4kV5oHaOu7D","female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","middle school",5,5,1421,"R_vdaVDoXOyJPo80h",18,"2'500- 4'000€
<4'300- 5'899CHF",40,23,"okay"
"474",229321438312457,1417,"R_3mIZQ7fAUEXJsZ3","female","Switzerland","> 4'000€
>5'900 CHF","middle school",4,8,1080,"R_1K41lGNotMQuaYo",23,"> 4'000€
>5'900 CHF",23,18,"okay"
"475",229321438315541,562,"R_6KfWCtRpRvT3ggF","male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",3,5,1350,"R_12LqzQngtlo94Le",35,"> 4'000€
>5'900 CHF",9,22,"okay"
"476",229321438330936,1270,"R_1H8LLFUTNt7leVR","female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","middle school",1,4,1280,"R_2D6c4MB4OoCIkDm",25,"2'500- 4'000€
<4'300- 5'899CHF",21,21,"okay"
"477",229321438343251,1467,"R_2TKS87c4h8yApTA","female","Switzerland","<1'500€
<3'100CHF","middle school",1,3,1414,"R_1Eh4vp1pfF8GFJb",29,"<1'500€
<3'100CHF",24,23,"okay"
"478",229321438357604,9419,"R_3Rebv2X4IkAdmVF","male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","degree",5,10,3793,"R_1lmLSlh21OinLUg",27,"> 4'000€
>5'900 CHF",156,63,"okay"
