"","ResponseId","m","Sum","gender","country","education","household_size","Duration.wave2","age","income.wave2","Minutes.wave2","Minutes","climate_concern","concern.scaled","exp.low_che.int","exp.low_che.hig","exp.low_mid.hig","exp.int_che.hig","exp.int_mid.hig","mid.low_che.int","mid.low_che.hig","percent"
"787","R_3rGmsRvbFb1g0f8",229855351959799,7,"female","Germany","degree",2,1274,65,"2'500- 4'000€
<4'300- 5'899CHF",21,"okay",6,1.35985576923077,1,1,1,1,1,1,1,1
"788","R_3rGtK5dTnqFVCjc",229678093415665,5,"female","Switzerland","obligatory school",2,3292,38,"<1'500- 2'499€
3'100-4'299CHF",54,"okay",3.75,-0.890144230769231,0,0,1,1,1,1,1,0.714285714285714
"789","R_3rId04yUDU6H9Ue",229242295746787,5,"male","Germany","obligatory school",3,889,52,"> 4'000€
>5'900 CHF",14,"okay",5,0.359855769230769,0,1,1,0,1,1,1,0.714285714285714
"790","R_3rMSqqQNrvdZ88W",229678093419533,0,"male","Switzerland","middle school",1,792,31,"2'500- 4'000€
<4'300- 5'899CHF",13,"okay",3.5,-1.14014423076923,0,0,0,0,0,0,0,0
"791","R_3rNS3W6jWnb4XA4",229256171582508,5,"female","Switzerland","middle school",2,2318,73,"> 4'000€
>5'900 CHF",38,"okay",6,1.35985576923077,0,1,1,1,1,0,1,0.714285714285714
"792","R_3Rr91DNs3NWZo2R",229256171959445,4,"male","Germany","degree",3,993,42,"> 4'000€
>5'900 CHF",16,"okay",6,1.35985576923077,1,1,1,1,0,0,0,0.571428571428571
"793","R_3Rr9e9PygX6lMCt",229166416659503,4,"female","Switzerland","obligatory school",1,321,28,"2'500- 4'000€
<4'300- 5'899CHF",5,"speeder",3.5,-1.14014423076923,1,0,1,0,1,1,0,0.571428571428571
"794","R_3rS4w78ysOQsr12",229166066768915,4,"male","Germany","middle school",1,639,35,"<1'500- 2'499€
3'100-4'299CHF",10,"okay",4.75,0.109855769230769,0,0,1,0,1,1,1,0.571428571428571
"795","R_3rUHdtjaXvtIvz2",229409893552235,3,"female","Germany","degree",1,1000,39,"2'500- 4'000€
<4'300- 5'899CHF",16,"okay",3,-1.64014423076923,0,0,1,0,1,0,1,0.428571428571429
"796","R_3rzrxxCG9fLy6pr",229242449960055,3,"male","Switzerland","obligatory school",3,1374,44,"2'500- 4'000€
<4'300- 5'899CHF",22,"okay",3.75,-0.890144230769231,0,0,1,0,0,1,1,0.428571428571429
"797","R_3soja05ifxsWkQq",229166416666812,0,"male","Switzerland","middle school",1,1093,25,"<1'500- 2'499€
3'100-4'299CHF",18,"okay",2.5,-2.14014423076923,0,0,0,0,0,0,0,0
"798","R_3sssGsKyjbka1hw",229242295814258,0,"female","Germany","obligatory school",4,1102,36,"2'500- 4'000€
<4'300- 5'899CHF",18,"speeder",5,0.359855769230769,0,0,0,0,0,0,0,0
"799","R_3sz7qUavyfVdYmv",229256171972822,5,"female","Switzerland","obligatory school",3,2289,34,"2'500- 4'000€
<4'300- 5'899CHF",38,"okay",6,1.35985576923077,0,0,1,1,1,1,1,0.714285714285714
"800","R_3xe9GWONYDTpSKZ",229321437670402,2,"male","Switzerland","obligatory school",3,1519,46,"2'500- 4'000€
<4'300- 5'899CHF",25,"okay",5.75,1.10985576923077,0,0,1,0,0,0,1,0.285714285714286
"801","R_3XeseMFKEK1HLwd",230469411956853,3,"female","Switzerland","obligatory school",5,2905,40,"> 4'000€
>5'900 CHF",48,"okay",4,-0.640144230769231,0,0,1,1,0,1,0,0.428571428571429
"802","R_3xiQlLLXaUO4hpL",229256171956357,2,"male","Switzerland","degree",4,1104,42,"> 4'000€
>5'900 CHF",18,"speeder",5.25,0.609855769230769,1,0,0,0,0,0,1,0.285714285714286
"803","R_3ZQS1UkBxvCaDwR",229320605962358,5,"female","Germany","degree",2,1006,30,"<1'500€
<3'100CHF",16,"okay",5.5,0.859855769230769,1,1,1,0,1,0,1,0.714285714285714
"804","R_41SUxklhhvDwxDX",229256171686962,7,"female","Switzerland","middle school",4,436,47,"> 4'000€
>5'900 CHF",7,"speeder",3.75,-0.890144230769231,1,1,1,1,1,1,1,1
"805","R_4GWm9Ta9Kjzy2E9",229410206780427,6,"female","Switzerland","obligatory school",1,2047,67,"<1'500€
<3'100CHF",34,"okay",5.75,1.10985576923077,1,1,1,1,1,1,0,0.857142857142857
"806","R_4THnRrSaFkyGZoJ",229410207199454,2,"female","Switzerland","no formal education",2,508,31,"2'500- 4'000€
<4'300- 5'899CHF",8,"okay",3.25,-1.39014423076923,0,1,0,0,1,0,0,0.285714285714286
"807","R_51PkHufroAjUffP",229410206661654,0,"male","Switzerland","degree",1,1118,68,"> 4'000€
>5'900 CHF",18,"okay",6,1.35985576923077,0,0,0,0,0,0,0,0
"808","R_5bCMNYtDwE2pQwp",229255657939087,3,"male","Germany","obligatory school",3,1251,53,"2'500- 4'000€
<4'300- 5'899CHF",20,"okay",5.75,1.10985576923077,0,1,1,0,1,0,0,0.428571428571429
"809","R_5gwXVf3uQ8b3kLT",229409893562421,5,"male","Germany","obligatory school",1,1333,47,"<1'500- 2'499€
3'100-4'299CHF",22,"okay",5.5,0.859855769230769,1,1,1,0,0,1,1,0.714285714285714
"810","R_5j6NrZByAZvHWeZ",229409893563457,0,"female","Germany","obligatory school",2,669,53,"2'500- 4'000€
<4'300- 5'899CHF",11,"okay",5,0.359855769230769,0,0,0,0,0,0,0,0
"811","R_5juCpAlJ647ENRT",229410206629046,7,"female","Switzerland","degree",3,8023,66,"> 4'000€
>5'900 CHF",133,"okay",5.25,0.609855769230769,1,1,1,1,1,1,1,1
"812","R_5pvosAPSGgsbplv",229677069770882,2,"male","Germany","middle school",4,1520,55,"> 4'000€
>5'900 CHF",25,"okay",6,1.35985576923077,0,0,1,0,0,0,1,0.285714285714286
"813","R_5ubF1SY3fuyTBgB",229166066768913,4,"male","Germany","no formal education",2,2617,52,"2'500- 4'000€
<4'300- 5'899CHF",43,"okay",5.5,0.859855769230769,0,0,1,0,1,1,1,0.571428571428571
"814","R_5urbZCQJoc2Yv7j",229242295766095,7,"male","Germany","middle school",1,1952,57,"<1'500€
<3'100CHF",32,"okay",5.25,0.609855769230769,1,1,1,1,1,1,1,1
"815","R_5vc4nQWCetf8djz",230469411949637,7,"male","Switzerland","obligatory school",2,760,64,"> 4'000€
>5'900 CHF",12,"okay",6,1.35985576923077,1,1,1,1,1,1,1,1
"816","R_6s6crm2aG0TsoBr",229166066809875,3,"female","Germany","middle school",1,2803,64,"<1'500€
<3'100CHF",46,"okay",5.75,1.10985576923077,0,0,1,0,1,0,1,0.428571428571429
"817","R_6x2dzcsjIH9Sqxr",229255657940124,1,"female","Germany","obligatory school",1,1179,60,"<1'500€
<3'100CHF",19,"okay",4,-0.640144230769231,0,0,0,0,0,0,1,0.142857142857143
"818","R_73rmQ93Q7Rd36mZ",229321438075977,4,"female","Switzerland","obligatory school",5,560,19,"<1'500€
<3'100CHF",9,"okay",3.75,-0.890144230769231,0,0,1,0,1,1,1,0.571428571428571
"819","R_7ODHVDRcHARyZ0d",229409893579891,5,"female","Germany","degree",2,7544,32,"<1'500- 2'499€
3'100-4'299CHF",125,"okay",5.5,0.859855769230769,0,1,0,1,1,1,1,0.714285714285714
"820","R_82qifZi875gCzct",229678093254769,2,"female","Switzerland","no formal education",1,863,76,"<1'500€
<3'100CHF",14,"okay",4.25,-0.390144230769231,0,0,1,0,0,1,0,0.285714285714286
"821","R_88FkXzzd92InUJP",229677069772955,5,"female","Germany","middle school",2,1571,73,"2'500- 4'000€
<4'300- 5'899CHF",26,"okay",6,1.35985576923077,0,1,1,1,1,0,1,0.714285714285714
"822","R_8crnxAqp8zqKv2V",229409893574681,7,"female","Germany","degree",2,1583,63,"> 4'000€
>5'900 CHF",26,"okay",1,-3.64014423076923,1,1,1,1,1,1,1,1
"823","R_8hNT7jXVSBb9qhP",229166066778304,1,"male","Germany","middle school",1,1453,70,"<1'500- 2'499€
3'100-4'299CHF",24,"okay",5.5,0.859855769230769,0,0,1,0,0,0,0,0.142857142857143
"824","R_8jMFl4Q2cGUox21",229937962987732,7,"male","Switzerland","obligatory school",1,1682,54,"<1'500- 2'499€
3'100-4'299CHF",28,"okay",5.5,0.859855769230769,1,1,1,1,1,1,1,1
"825","R_9ELsKDXdklSgout",229242450000078,4,"male","Switzerland","degree",3,1503,30,"> 4'000€
>5'900 CHF",25,"okay",5.25,0.609855769230769,0,1,1,0,1,0,1,0.571428571428571
"826","R_9G4jTq77unMeLkZ",229320605974599,2,"female","Germany","middle school",3,6403,28,"<1'500- 2'499€
3'100-4'299CHF",106,"okay",4.75,0.109855769230769,0,0,1,0,0,0,1,0.285714285714286
"827","R_9HsHrboM8bFA7Xb",229320605934675,1,"male","Germany","middle school",2,3019,46,"2'500- 4'000€
<4'300- 5'899CHF",50,"okay",5.25,0.609855769230769,0,0,1,0,0,0,0,0.142857142857143
"828","R_9Lwbu0dX4GYTTdT",229677069786216,1,"male","Germany","degree",2,738,34,"> 4'000€
>5'900 CHF",12,"okay",5.25,0.609855769230769,0,0,1,0,0,0,0,0.142857142857143
"829","R_9MQsh0tELQM4X1T",229242449961107,1,"male","Switzerland","degree",1,963,54,"> 4'000€
>5'900 CHF",16,"okay",4.5,-0.140144230769231,0,0,1,0,0,0,0,0.142857142857143
"830","R_9S1HJj2WkOXsLlv",229678093439184,5,"male","Switzerland","degree",4,4318,30,"2'500- 4'000€
<4'300- 5'899CHF",71,"okay",5,0.359855769230769,1,1,0,1,1,1,0,0.714285714285714
"831","R_9Xgz23SK1HLZnWN",229678093268122,5,"female","Switzerland","degree",1,1483,55,"<1'500- 2'499€
3'100-4'299CHF",24,"okay",4.5,-0.140144230769231,0,1,1,0,1,1,1,0.714285714285714
"832","R_9XkdSTL43hLrWg1",229677069796587,4,"female","Germany","middle school",1,3427,65,"<1'500- 2'499€
3'100-4'299CHF",57,"okay",5.75,1.10985576923077,0,1,1,0,1,0,1,0.571428571428571
"833","R_9XKo56LagUvx42d",229678093331563,6,"male","Switzerland","obligatory school",2,1679,78,"2'500- 4'000€
<4'300- 5'899CHF",27,"okay",5.75,1.10985576923077,0,1,1,1,1,1,1,0.857142857142857
"834","R_9Yp1rttWTLA5JjX",229678093198559,7,"male","Switzerland","obligatory school",1,3848,44,"<1'500€
<3'100CHF",64,"okay",5.25,0.609855769230769,1,1,1,1,1,1,1,1
"835","R_9ZzhUuoYYB1pHK9",229321437768842,7,"male","Switzerland","middle school",2,4001,76,"<1'500€
<3'100CHF",66,"okay",5.5,0.859855769230769,1,1,1,1,1,1,1,1
"836","R_A0evhkLCvzpJ2Jb",229937963061289,2,"male","Switzerland","degree",4,3734,67,"2'500- 4'000€
<4'300- 5'899CHF",62,"okay",1.75,-2.89014423076923,0,1,0,0,0,0,1,0.285714285714286
"837","R_a67DF2TLNaBC4o1",229320605969647,5,"female","Germany","degree",1,469,29,"> 4'000€
>5'900 CHF",7,"speeder",3,-1.64014423076923,1,1,1,0,0,1,1,0.714285714285714
"838","R_Ab5K7H4yk2GvGPn",229409893559548,4,"male","Germany","middle school",2,1187,60,"> 4'000€
>5'900 CHF",19,"okay",4.75,0.109855769230769,0,0,1,0,1,1,1,0.571428571428571
"839","R_AG05TbDyvhvnphD",229678093386810,3,"male","Switzerland","middle school",4,853,38,"2'500- 4'000€
<4'300- 5'899CHF",14,"okay",6,1.35985576923077,0,0,1,0,0,1,1,0.428571428571429
"840","R_AGaw5ajbGRzKpwZ",229409893589020,2,"female","Germany","obligatory school",1,728,59,"<1'500€
<3'100CHF",12,"okay",5.5,0.859855769230769,1,0,0,0,0,1,0,0.285714285714286
"841","R_ANf56GXKmvpHaHn",229937963200661,7,"female","Switzerland","no formal education",2,2485,66,"<1'500€
<3'100CHF",41,"okay",3.75,-0.890144230769231,1,1,1,1,1,1,1,1
"842","R_AuJI7yC5tBSLAEV",229678093191369,6,"male","Switzerland","no formal education",1,791,45,"2'500- 4'000€
<4'300- 5'899CHF",13,"okay",2.25,-2.39014423076923,1,1,1,0,1,1,1,0.857142857142857
"843","R_aVtDOpcBqTEyWoV",229409893556406,1,"female","Germany","obligatory school",2,1944,68,"2'500- 4'000€
<4'300- 5'899CHF",32,"okay",6,1.35985576923077,0,0,0,0,0,0,1,0.142857142857143
"844","R_BA5f3bgdhMyK6Rz",229242295855225,5,"male","Germany","obligatory school",4,1637,36,"> 4'000€
>5'900 CHF",27,"okay",5.25,0.609855769230769,0,0,1,1,1,1,1,0.714285714285714
"845","R_bBLqy1uPW2N3aQ9",229256171834554,5,"female","Switzerland","degree",1,1031,25,"2'500- 4'000€
<4'300- 5'899CHF",17,"okay",5,0.359855769230769,0,1,1,0,1,1,1,0.714285714285714
"846","R_bJaH8kg5VUNEozn",229320605955296,2,"male","Germany","no formal education",1,1460,58,"<1'500€
<3'100CHF",24,"okay",6,1.35985576923077,0,0,1,0,1,0,0,0.285714285714286
"847","R_bkklTWAEx4yeNhL",229242449966332,3,"male","Switzerland","middle school",4,2083,57,"> 4'000€
>5'900 CHF",34,"okay",6,1.35985576923077,0,0,1,0,1,0,1,0.428571428571429
"848","R_blT9RFPb7Be5eRr",229409893558499,7,"female","Germany","obligatory school",2,1705,60,"2'500- 4'000€
<4'300- 5'899CHF",28,"okay",6,1.35985576923077,1,1,1,1,1,1,1,1
"849","R_bmdU5AFsEXGtKqB",229242295750704,4,"female","Germany","no formal education",2,1340,55,"2'500- 4'000€
<4'300- 5'899CHF",22,"okay",2,-2.64014423076923,0,0,1,0,1,1,1,0.571428571428571
"850","R_bO5eg0KDGHZAEPT",229242295771292,4,"female","Germany","no formal education",2,509,25,"<1'500€
<3'100CHF",8,"okay",5,0.359855769230769,0,1,1,1,1,0,0,0.571428571428571
"851","R_BPNp2XQkeuLUWf7",229409893575713,2,"male","Germany","middle school",4,1014,38,"2'500- 4'000€
<4'300- 5'899CHF",16,"okay",5.5,0.859855769230769,0,0,0,0,0,1,1,0.285714285714286
"852","R_BremVIKM3Mz3PEJ",229242449982547,3,"male","Switzerland","degree",1,1571,59,"<1'500€
<3'100CHF",26,"okay",5,0.359855769230769,0,0,1,0,1,0,1,0.428571428571429
"853","R_BrenzupbO28TNhn",229320605963392,5,"male","Germany","degree",4,642,30,"2'500- 4'000€
<4'300- 5'899CHF",10,"okay",4.5,-0.140144230769231,0,1,1,1,1,0,1,0.714285714285714
"854","R_BWhUQvzCcNKa6Fb",229410206636238,5,"male","Switzerland","degree",2,4794,41,"> 4'000€
>5'900 CHF",79,"okay",4.25,-0.390144230769231,0,1,1,0,1,1,1,0.714285714285714
"855","R_C15NoNUfs7onvvr",229320605937798,3,"male","Germany","degree",5,11850,45,"> 4'000€
>5'900 CHF",197,"okay",6,1.35985576923077,0,0,1,0,1,0,1,0.428571428571429
"856","R_C9p6GTOuQlnneOl",229321437542488,1,"female","Switzerland","middle school",1,1367,68,"<1'500€
<3'100CHF",22,"okay",6,1.35985576923077,0,0,1,0,0,0,0,0.142857142857143
"857","R_cAWFpV4t9ERsogh",229409893632253,3,"female","Germany","degree",4,2648,35,"<1'500- 2'499€
3'100-4'299CHF",44,"okay",4,-0.640144230769231,0,1,1,0,0,0,1,0.428571428571429
"858","R_cBDbI624h84mH4d",229242450029643,0,"female","Switzerland","middle school",2,1019,19,"> 4'000€
>5'900 CHF",16,"okay",5.75,1.10985576923077,0,0,0,0,0,0,0,0
"859","R_CdHSDDR8IXmD1jr",229677069801550,1,"male","Germany","middle school",4,1411,30,"2'500- 4'000€
<4'300- 5'899CHF",23,"okay",5.75,1.10985576923077,0,0,0,1,0,0,0,0.142857142857143
"860","R_cISX2npTGNlLdvj",229320605944060,1,"male","Germany","middle school",5,1238,25,"> 4'000€
>5'900 CHF",20,"okay",4,-0.640144230769231,0,0,0,0,1,0,0,0.142857142857143
"861","R_cJf9ziUSdIAPBv3",229320606075132,4,"male","Germany","middle school",1,114151,29,"<1'500€
<3'100CHF",1902,"okay",5.5,0.859855769230769,0,1,1,0,1,0,1,0.571428571428571
"862","R_CjiJQujMse9BbvH",229320605968605,6,"male","Germany","no formal education",1,344,25,"<1'500€
<3'100CHF",5,"speeder",3,-1.64014423076923,1,1,1,1,1,0,1,0.857142857142857
"863","R_ctDsV86N4F35z6p",229321437737054,7,"female","Switzerland","degree",2,745,23,"<1'500€
<3'100CHF",12,"okay",6,1.35985576923077,1,1,1,1,1,1,1,1
"864","R_cumm5I9DifLtTPz",229677069756589,3,"female","Germany","degree",3,1564,59,"> 4'000€
>5'900 CHF",26,"okay",5.75,1.10985576923077,0,0,1,0,1,0,1,0.428571428571429
"865","R_cUssRwZ7X6KVAKR",229678093138135,3,"female","Switzerland","obligatory school",1,3493,42,"2'500- 4'000€
<4'300- 5'899CHF",58,"okay",5,0.359855769230769,0,0,1,0,0,1,1,0.428571428571429
"866","R_D2wSVaNAdIATDLX",229409893636168,7,"female","Germany","obligatory school",3,836,43,"> 4'000€
>5'900 CHF",13,"okay",6,1.35985576923077,1,1,1,1,1,1,1,1
"867","R_d4onltv9E2ZhjUt",229678093170791,4,"male","Switzerland","obligatory school",2,1696,73,"2'500- 4'000€
<4'300- 5'899CHF",28,"okay",4.25,-0.390144230769231,0,1,1,0,1,1,0,0.571428571428571
"868","R_d5Svv8gnZ7XR1PX",229409893551190,3,"female","Germany","middle school",1,700,54,"<1'500€
<3'100CHF",11,"okay",5,0.359855769230769,0,0,1,0,1,0,1,0.428571428571429
"869","R_d9Wr6T3DLx5oFd7",229677069777128,3,"female","Germany","obligatory school",2,2226,64,"2'500- 4'000€
<4'300- 5'899CHF",37,"okay",6,1.35985576923077,0,0,1,0,1,0,1,0.428571428571429
"870","R_Dk5989wZHXlEzct",229166416656617,3,"male","Switzerland","degree",2,1101,51,"> 4'000€
>5'900 CHF",18,"okay",4.75,0.109855769230769,0,0,1,0,0,1,1,0.428571428571429
"871","R_DkR6Ku8TUssOSel",229409893603348,0,"male","Germany","middle school",1,1516,46,"<1'500€
<3'100CHF",25,"okay",1.25,-3.39014423076923,0,0,0,0,0,0,0,0
"872","R_DNPrKhvZCScA1eV",229678093210632,2,"female","Switzerland","degree",1,2843,71,"2'500- 4'000€
<4'300- 5'899CHF",47,"okay",6,1.35985576923077,0,0,1,0,0,0,1,0.285714285714286
"873","R_DOjumlkZTjVHRn3",229256171715723,2,"female","Switzerland","no formal education",2,998,61,"<1'500- 2'499€
3'100-4'299CHF",16,"okay",4.75,0.109855769230769,0,0,1,0,0,0,1,0.285714285714286
"874","R_dp33LjOAWCCGAO5",229321437563003,1,"male","Switzerland","degree",1,382,43,"<1'500- 2'499€
3'100-4'299CHF",6,"speeder",5.75,1.10985576923077,0,1,0,0,0,0,0,0.142857142857143
"875","R_Dq0pgiK5mRsKU81",229321438104706,5,"female","Switzerland","middle school",1,1157,24,"<1'500€
<3'100CHF",19,"okay",6,1.35985576923077,0,1,1,1,1,0,1,0.714285714285714
"876","R_DSl3zFkJVpw7StX",229320605954251,1,"female","Germany","no formal education",1,6010,52,"<1'500- 2'499€
3'100-4'299CHF",100,"okay",5.5,0.859855769230769,0,0,0,0,0,1,0,0.142857142857143
"877","R_DvGNooOqCLbTfUt",229242450009233,7,"female","Switzerland","degree",2,709,34,"> 4'000€
>5'900 CHF",11,"okay",5.5,0.859855769230769,1,1,1,1,1,1,1,1
"878","R_DvK8OBX8t71xJ9T",229409893580944,1,"male","Germany","obligatory school",1,1431,70,"<1'500€
<3'100CHF",23,"okay",3.75,-0.890144230769231,0,0,0,0,1,0,0,0.142857142857143
"879","R_DwtraUbo8TTxK5b",229937963227316,4,"male","Switzerland","obligatory school",2,1196,73,"<1'500- 2'499€
3'100-4'299CHF",19,"okay",6,1.35985576923077,0,0,1,0,1,1,1,0.571428571428571
"880","R_e3uiGKeLlmlyjZL",229320605945910,6,"male","Germany","middle school",2,1688,28,"<1'500€
<3'100CHF",28,"okay",5,0.359855769230769,0,1,1,1,1,1,1,0.857142857142857
"881","R_e5qmKddRNlgx7SV",229937963048994,6,"male","Switzerland","no formal education",1,1027,52,"<1'500- 2'499€
3'100-4'299CHF",17,"okay",1.75,-2.89014423076923,1,1,1,1,1,0,1,0.857142857142857
"882","R_e5Sa8an5gWqd87T",229678093311007,2,"male","Switzerland","degree",4,329,47,"> 4'000€
>5'900 CHF",5,"speeder",3.75,-0.890144230769231,0,0,0,0,1,0,1,0.285714285714286
"883","R_eDNkLyvO5gzQoSZ",229256171710589,1,"male","Switzerland","obligatory school",4,326,52,"> 4'000€
>5'900 CHF",5,"speeder",3.75,-0.890144230769231,0,0,1,0,0,0,0,0.142857142857143
"884","R_efXCEpWlSglm0g1",229242449956912,4,"male","Switzerland","degree",1,2581,45,"> 4'000€
>5'900 CHF",43,"okay",5.25,0.609855769230769,0,1,1,0,0,1,1,0.571428571428571
"885","R_elmKlkvTJ0sBMPf",229242295780393,4,"female","Germany","middle school",4,868,30,"2'500- 4'000€
<4'300- 5'899CHF",14,"okay",4.25,-0.390144230769231,0,1,1,1,0,0,1,0.571428571428571
"886","R_eqviN3DlyEpm6iJ",229320605935713,1,"male","Germany","degree",2,1147,69,"> 4'000€
>5'900 CHF",19,"okay",5.5,0.859855769230769,0,0,0,0,0,0,1,0.142857142857143
"887","R_erkSpa4IDim2M81",229242295860434,0,"male","Germany","obligatory school",3,452,50,"<1'500€
<3'100CHF",7,"speeder",6,1.35985576923077,0,0,0,0,0,0,0,0
"888","R_eRPc1ln9c3avP7X",229320605966526,4,"male","Germany","no formal education",1,308,29,"<1'500- 2'499€
3'100-4'299CHF",5,"speeder",1.25,-3.39014423076923,0,1,0,1,1,0,1,0.571428571428571
"889","R_eUJ7b0qtFajcHiF",229166066788475,4,"male","Germany","middle school",2,855,60,"> 4'000€
>5'900 CHF",14,"okay",6,1.35985576923077,1,1,1,0,0,0,1,0.571428571428571
"890","R_O6yvEF2xIRQ495D",229410206609516,4,"female","Switzerland","middle school",5,625,29,"2'500- 4'000€
<4'300- 5'899CHF",10,"okay",4.5,-0.140144230769231,0,0,1,0,1,1,1,0.571428571428571
"891","R_O8bmxk3y8KPhce5",229321437752435,1,"female","Switzerland","no formal education",2,780,41,"<1'500- 2'499€
3'100-4'299CHF",13,"okay",2.75,-1.89014423076923,0,0,1,0,0,0,0,0.142857142857143
"892","R_Oa2I8oxbxmFJgWd",229320605938843,5,"female","Germany","obligatory school",1,1326,51,"<1'500€
<3'100CHF",22,"okay",5.5,0.859855769230769,0,1,1,0,1,1,1,0.714285714285714
"893","R_OCI2HeR32mrC0fv",229678093430898,5,"male","Switzerland","obligatory school",1,1203,41,"<1'500€
<3'100CHF",20,"okay",1.75,-2.89014423076923,0,1,1,0,1,1,1,0.714285714285714
"894","R_ODmyiItFBHWyQEh",229321438117027,5,"male","Switzerland","obligatory school",2,510,48,"2'500- 4'000€
<4'300- 5'899CHF",8,"speeder",3.75,-0.890144230769231,1,0,1,1,1,1,0,0.714285714285714
"895","R_OEbN0TJRgvWtOql",229166416657415,3,"male","Switzerland","degree",4,1008,42,"<1'500- 2'499€
3'100-4'299CHF",16,"okay",4.25,-0.390144230769231,1,0,0,0,0,1,1,0.428571428571429
"896","R_OHz0Pqln4SpsteV",229166066772032,0,"female","Germany","obligatory school",2,1992,51,"> 4'000€
>5'900 CHF",33,"okay",2.75,-1.89014423076923,0,0,0,0,0,0,0,0
"897","R_Ojb00lbYS8tDBZf",229320606076969,3,"male","Germany","obligatory school",3,1290,29,"2'500- 4'000€
<4'300- 5'899CHF",21,"okay",6,1.35985576923077,0,0,1,0,1,0,1,0.428571428571429
"898","R_Ojo34qwq19Vpce5",227471319859447,1,"female","Germany","degree",2,2392,64,"<1'500€
<3'100CHF",39,"okay",6,1.35985576923077,0,0,1,0,0,0,0,0.142857142857143
"899","R_OrOXtjZ3nGPSPhn",229320605957128,0,"male","Germany","degree",1,694,53,"<1'500€
<3'100CHF",11,"okay",3,-1.64014423076923,0,0,0,0,0,0,0,0
"900","R_OwY0BjyA8AlUB3z",229937962990809,2,"male","Switzerland","obligatory school",1,1166,58,"2'500- 4'000€
<4'300- 5'899CHF",19,"okay",2.5,-2.14014423076923,0,0,1,0,0,0,1,0.285714285714286
"901","R_oY2EItjnjxzqhYR",229166066775173,0,"female","Germany","obligatory school",3,1641,24,"<1'500- 2'499€
3'100-4'299CHF",27,"okay",3.5,-1.14014423076923,0,0,0,0,0,0,0,0
"902","R_Oy85Q1DqMYq5jlD",229242449962145,6,"female","Switzerland","middle school",4,833,38,"> 4'000€
>5'900 CHF",13,"okay",6,1.35985576923077,0,1,1,1,1,1,1,0.857142857142857
"903","R_oZRgNtKPISTf8Qh",229242450013428,7,"female","Switzerland","degree",3,3193,26,"2'500- 4'000€
<4'300- 5'899CHF",53,"okay",5,0.359855769230769,1,1,1,1,1,1,1,1
"904","R_PBcTTnEeUPxENON",229242449960050,3,"male","Switzerland","obligatory school",1,1130,42,"<1'500€
<3'100CHF",18,"okay",4,-0.640144230769231,0,0,1,0,0,1,1,0.428571428571429
"905","R_PBTyt7WzyZvjzhv",229409893558497,4,"female","Germany","middle school",2,1615,53,"2'500- 4'000€
<4'300- 5'899CHF",26,"okay",6,1.35985576923077,0,1,1,0,1,0,1,0.571428571428571
"906","R_pbz6lXYpu64Zyut",229255658041449,3,"male","Germany","degree",2,1047,29,"> 4'000€
>5'900 CHF",17,"okay",5,0.359855769230769,0,0,1,0,1,0,1,0.428571428571429
"907","R_pDyGasdoI2EyTa9",229255657928942,6,"male","Germany","degree",2,1746,66,"2'500- 4'000€
<4'300- 5'899CHF",29,"okay",6,1.35985576923077,0,1,1,1,1,1,1,0.857142857142857
"908","R_PM2SPU5OqQOPebn",229409893565555,5,"male","Germany","degree",2,3376,70,"<1'500- 2'499€
3'100-4'299CHF",56,"okay",4,-0.640144230769231,0,1,1,0,1,1,1,0.714285714285714
"909","R_pMXDxYiOWN0mZAB",229256171567352,6,"male","Switzerland","degree",2,693,55,"> 4'000€
>5'900 CHF",11,"okay",6,1.35985576923077,1,1,1,0,1,1,1,0.857142857142857
"910","R_PO4Wl2GCAwaZpXr",229320605936769,2,"male","Germany","degree",4,966,57,"> 4'000€
>5'900 CHF",16,"okay",4.5,-0.140144230769231,0,0,1,0,1,0,0,0.285714285714286
"911","R_pQ3F8eEC2ZsUSs1",229320605953205,7,"male","Germany","middle school",1,980,48,"<1'500- 2'499€
3'100-4'299CHF",16,"okay",4,-0.640144230769231,1,1,1,1,1,1,1,1
"912","R_ps0do9IuOyRiWQ1",229409893559298,2,"male","Germany","obligatory school",1,1449,61,"<1'500- 2'499€
3'100-4'299CHF",24,"okay",4.25,-0.390144230769231,0,0,1,0,1,0,0,0.285714285714286
"913","R_Q0xRb6pvLJr6HId",229242450005039,4,"female","Switzerland","degree",4,858,25,"> 4'000€
>5'900 CHF",14,"okay",3,-1.64014423076923,0,1,1,0,1,0,1,0.571428571428571
"914","R_Q66WJgz1sXwZz33",229321438072898,5,"female","Switzerland","middle school",1,8679,25,"2'500- 4'000€
<4'300- 5'899CHF",144,"okay",4.5,-0.140144230769231,1,0,1,1,1,0,1,0.714285714285714
"915","R_qDQKzSuGB6HufBf",229678093424687,7,"male","Switzerland","obligatory school",2,2958,68,"<1'500- 2'499€
3'100-4'299CHF",49,"okay",6,1.35985576923077,1,1,1,1,1,1,1,1
"916","R_qK6xhra0Jo93vON",229320605976689,3,"female","Germany","middle school",1,961,27,"<1'500- 2'499€
3'100-4'299CHF",16,"okay",5.5,0.859855769230769,0,0,1,0,1,0,1,0.428571428571429
"917","R_qQGtOT7apnfrtvj",229855352130795,5,"female","Germany","degree",2,1345,74,"> 4'000€
>5'900 CHF",22,"okay",6,1.35985576923077,0,1,1,1,1,0,1,0.714285714285714
