m,(Intercept),co2-30% CO2,tax+6%,energieabhaengigkeit+20%,zeitpunktin 7 Jahren,ResponseId.x,gender,age,country,income.wave1,education,climate_concern,concern.scaled
229409893567644,3.0769408099066964,0.8611694124386516,-1.0247072533476773,0.5882959121813466,-6.897068903046091,R_1Hi6v3EBgholEqM,male,68,Germany,"> 4'000€
>5'900 CHF",obligatory school,6,1.0788177339901477
229409893567654,-2.1388300358223624,0.7327301338205291,2.8315097316248803,0.10795651448642757,-0.7515685679781936,R_123mcZ5Ghsa8y8U,female,56,Germany,"2'500- 4'000€
<4'300- 5'899CHF",obligatory school,6,1.0788177339901477
229409893568680,3.0916875100122763,0.5757110025053398,-7.5726190392761605,0.5265484707498556,-0.4140043439607215,R_1LBcVCh8pm4Wlva,male,46,Germany,"> 4'000€
>5'900 CHF",middle school,3.75,-1.1711822660098523
229409893568695,3.076940809906697,0.8611694124386513,-1.0247072533476778,0.5882959121813464,-6.89706890304609,R_DC2Y31RhrgXdq2l,female,60,Germany,"> 4'000€
>5'900 CHF",degree,6,1.0788177339901477
229409893569726,2.307128410337868,0.8336010516485768,-6.585887995218396,0.751467464951224,-2.997124253046473,R_vkwQtf0JK6KmhZ7,male,45,Germany,"> 4'000€
>5'900 CHF",middle school,5.75,0.8288177339901477
229409893570762,2.8782244357710045,0.426751974895552,-2.3708053269742244,0.4293112124311883,-6.146342962036819,R_3m9PmtY3H8o50hi,male,43,Germany,"> 4'000€
>5'900 CHF",obligatory school,6,1.0788177339901477
229409893570768,-1.87529387859168,1.0362064373029263,-0.965890937800248,0.4929781183852596,-0.7123014786415234,R_cGcZqyuNa9pLbdT,female,50,Germany,"<1'500€
<3'100CHF",obligatory school,5.5,0.5788177339901477
229409893571809,3.0916875100122763,0.57571100250534,-7.572619039276162,0.5265484707498557,-0.4140043439607215,R_2SAHXl8MohUbUiF,male,50,Germany,"<1'500- 2'499€
3'100-4'299CHF",obligatory school,4.75,-0.1711822660098523
229409893572842,4.350527978668878,0.9479809712273135,-1.5383094083495092,0.304140831306504,-0.9204125067226725,R_2Pbst8kdZluDtvH,male,35,Germany,"<1'500- 2'499€
3'100-4'299CHF",middle school,5,0.07881773399014769
229409893572855,2.804678532983038,0.24955489292408267,-6.807367876095128,0.41138837421628793,-2.0033280512441682,R_2EhtC7RpoGqCbe4,female,64,Germany,"2'500- 4'000€
<4'300- 5'899CHF",degree,6,1.0788177339901477
229409893573634,3.8519878822677627,0.7875321532510033,-5.8988021059704,0.567991376692315,-1.7275982498340774,R_SW8meRihHCg4Ty9,female,60,Germany,"2'500- 4'000€
<4'300- 5'899CHF",middle school,6,1.0788177339901477
229409893573885,-2.2581917590959906,0.29308550519801535,-3.355055047095475,0.3453467301126263,-1.6184323759805235,R_25XCGvSK7fFBeWQ,male,38,Germany,"> 4'000€
>5'900 CHF",no formal education,3.5,-1.4211822660098523
229409893573887,1.9078195873793042,1.056710482872752,-6.110555050371492,0.8860009874188597,-3.8159273646533336,R_3dSScqXqMRYGrp2,female,47,Germany,"<1'500- 2'499€
3'100-4'299CHF",obligatory school,5,0.07881773399014769
229409893574672,3.0916875100122763,0.57571100250534,-7.572619039276161,0.5265484707498557,-0.4140043439607213,R_2yqIknklBoBJSSa,female,41,Germany,"> 4'000€
>5'900 CHF",degree,2,-2.9211822660098523
229409893574678,3.0916875100122767,0.5757110025053399,-7.572619039276161,0.5265484707498556,-0.4140043439607213,R_2qr4N1GYDyUsOZy,female,58,Germany,"> 4'000€
>5'900 CHF",degree,2.5,-2.4211822660098523
229409893574681,1.0379674439682607,-0.04450104212169981,-4.854171543136118,0.19872403234043057,-2.062809248116186,R_3JyOgimkBE8Gpjf,female,63,Germany,"> 4'000€
>5'900 CHF",degree,1,-3.9211822660098523
229409893574684,3.0769408099066977,0.8611694124386512,-1.02470725334768,0.5882959121813464,-6.89706890304609,R_1KjrZK9wyaht0Yi,female,67,Germany,"<1'500€
<3'100CHF",middle school,6,1.0788177339901477
229409893576768,3.076940809906697,0.8611694124386519,-1.024707253347679,0.5882959121813468,-6.897068903046091,R_2TuahJYuP8wtEj0,male,50,Germany,"> 4'000€
>5'900 CHF",degree,6,1.0788177339901477
229409893578856,3.011675626167735,0.13237435456772784,0.6622398311651176,0.039685413510324286,-5.321838167631524,R_1lsN4gAk00nyLx9,female,33,Germany,"> 4'000€
>5'900 CHF",degree,6,1.0788177339901477
229409893579886,2.7356227859163935,0.9916439712706693,-4.814378840561135,0.7297298219889121,-3.5482487201325243,R_21ctbCYRWseYocx,female,56,Germany,"> 4'000€
>5'900 CHF",middle school,5.5,0.5788177339901477
229409893579895,3.7809998105705365,1.240185058798578,-6.253150839386546,0.8250619427434287,-1.9207469775086417,R_3iOMuOrAkAbtEJ2,female,66,Germany,"2'500- 4'000€
<4'300- 5'899CHF",middle school,6,1.0788177339901477
229409893580933,1.606704971983361,0.27286796165005234,-1.073371814756472,0.08174534100264857,-1.9005070738590313,R_3KBneCX9IEzrDZP,female,35,Germany,"> 4'000€
>5'900 CHF",degree,5.75,0.8288177339901477
229409893580943,2.4570999895329173,0.32329059913814573,-3.9489962412865767,0.45923669291568947,-5.489179456137052,R_2foMNPrTSlORSmT,female,32,Germany,"<1'500€
<3'100CHF",degree,5.5,0.5788177339901477
229409893581988,-0.9199548928422447,1.8220779947620418,-0.7288087065793594,1.031772331744842,-4.436164820389021,R_1LSfZXKQq13jmcJ,female,66,Germany,"<1'500- 2'499€
3'100-4'299CHF",middle school,5.25,0.3288177339901477
229409893583024,4.350527978668881,0.9479809712273134,-1.5383094083495124,0.30414083130650404,-0.9204125067226716,R_78wNZOEKbYNeMIV,male,47,Germany,"> 4'000€
>5'900 CHF",degree,4.5,-0.4211822660098523
229409893584066,2.1390789490759468,0.9096801174134994,-2.4513076298740897,0.4199601289308932,-1.036771177757633,R_2EGABATwmRGCMaX,male,30,Germany,"<1'500€
<3'100CHF",degree,5.25,0.3288177339901477
229409893585116,0.36485416491244305,1.1868819998151978,-2.6178924997282222,0.8065050452433986,-4.485468842974813,R_XYxPFlYL5u6ZaRb,male,69,Germany,"2'500- 4'000€
<4'300- 5'899CHF",middle school,5.75,0.8288177339901477
229409893587194,-2.258191759095989,0.29308550519801396,-3.3550550470954765,0.3453467301126257,-1.618432375980523,R_3mk3CS39VYERPJn,female,55,Germany,"> 4'000€
>5'900 CHF",degree,1.75,-3.1711822660098523
229409893587973,2.918196512516918,-0.379418502132957,-6.354415483659413,0.1062796409069931,-2.6670824710540084,R_2DMjCJGfAwhN96U,male,64,Germany,"2'500- 4'000€
<4'300- 5'899CHF",obligatory school,3.5,-1.4211822660098523
229409893587987,0.8206088077559777,-0.449738250634804,-1.6047200400038646,-0.35402327412170365,0.7376397105939443,R_2t4EE7jZaISZD1M,male,31,Germany,"2'500- 4'000€
<4'300- 5'899CHF",middle school,5.25,0.3288177339901477
229409893589020,1.8968519925416654,0.49936627314016957,-5.4931871955665885,0.6326817974092142,-4.919266024308937,R_3k012OMZ7fqwMMC,female,59,Germany,"<1'500- 2'499€
3'100-4'299CHF",obligatory school,6,1.0788177339901477
229409893589023,1.8968519925416651,0.49936627314016974,-5.4931871955665885,0.6326817974092143,-4.919266024308936,R_vVRnuMRGprX0NG1,male,69,Germany,"> 4'000€
>5'900 CHF",degree,6,1.0788177339901477
229409893589029,2.0437798754319156,0.6249516116963878,-5.761917798056897,0.6328813063323798,-3.5366534550526487,R_1PTVJyJDELkhvLL,male,68,Germany,"> 4'000€
>5'900 CHF",obligatory school,4.25,-0.6711822660098523
229409893590069,3.0769408099066986,0.8611694124386514,-1.0247072533476826,0.5882959121813467,-6.89706890304609,R_3fT913iGhVJfLu9,female,58,Germany,"> 4'000€
>5'900 CHF",degree,6,1.0788177339901477
229409893592158,3.437514494900376,-0.3071932909663322,-5.8982138464713225,-0.16827084215424937,2.259260913927558,R_3rVglKGmU72rokw,male,64,Germany,"2'500- 4'000€
<4'300- 5'899CHF",degree,5,0.07881773399014769
229409893597348,-1.5731455085150445,0.9526083239262342,-3.7195744035944234,0.7253875941627262,-2.6457667333406456,R_UAdBCN4Yr8bSg6d,female,55,Germany,"<1'500€
<3'100CHF",obligatory school,5.5,0.5788177339901477
229409893598399,2.373416362737985,1.8724941846843535,-3.6389808374110335,1.0228650167238542,-2.192595602931652,R_2Ei8K9LjcjDieE9,male,42,Germany,"<1'500- 2'499€
3'100-4'299CHF",middle school,5.5,0.5788177339901477
229409893599427,1.7361247440542773,-0.019555546529299805,-1.6379244244015836,-0.24572056189780278,2.149564177037675,R_3DuWsXOXRqlPJNe,male,38,Germany,"<1'500- 2'499€
3'100-4'299CHF",obligatory school,5.25,0.3288177339901477
229409893600486,3.091687510012277,0.5757110025053398,-7.572619039276162,0.5265484707498556,-0.4140043439607217,R_OwXTYGT5v9Kwh0Z,male,66,Germany,"> 4'000€
>5'900 CHF",obligatory school,6,1.0788177339901477
229409893601517,3.3517711057033264,1.5267740261978924,-1.3313688430318615,0.7951965295182699,-4.470958158716651,R_31i8IQNed13ckEX,female,49,Germany,"<1'500€
<3'100CHF",obligatory school,5,0.07881773399014769
229409893603348,-2.258191759095987,0.2930855051980138,-3.3550550470954765,0.34534673011262557,-1.6184323759805248,R_29iyunHJ5FsrRr3,male,46,Germany,"<1'500€
<3'100CHF",middle school,1.75,-3.1711822660098523
229409893605426,-2.2581917590959906,0.293085505198015,-3.3550550470954748,0.3453467301126262,-1.6184323759805235,R_1Gy9AeUKqoHNGek,male,54,Germany,"2'500- 4'000€
<4'300- 5'899CHF",obligatory school,1,-3.9211822660098523
229409893610648,1.8968519925416658,0.49936627314016957,-5.493187195566589,0.6326817974092143,-4.9192660243089374,R_reEFFdzp0pypgY1,male,69,Germany,"> 4'000€
>5'900 CHF",degree,4,-0.9211822660098523
229409893611678,1.3051999640826437,0.13426129414539334,-7.09876888977583,0.24999194367467836,1.1814888119848126,R_ZfTrmuWaeRQvyQV,male,33,Germany,"2'500- 4'000€
<4'300- 5'899CHF",obligatory school,2.25,-2.6711822660098523
229409893611680,3.0916875100122763,0.5757110025053399,-7.5726190392761605,0.5265484707498556,-0.4140043439607215,R_1LGa0LGSDycaZxU,female,61,Germany,"<1'500- 2'499€
3'100-4'299CHF",obligatory school,5.75,0.8288177339901477
229409893614809,1.0232084569405024,0.3214344609032156,-5.914525004675645,0.35655216086483854,-0.3717981203381646,R_2ANL6TUtu4Hof3w,female,52,Germany,"2'500- 4'000€
<4'300- 5'899CHF",obligatory school,3,-1.9211822660098523
229409893614812,3.323113501048237,0.48903434798429446,-5.0238440553878565,0.43571862355797475,-2.7376098308210763,R_VOwxgwGF00EjgMV,female,32,Germany,"> 4'000€
>5'900 CHF",middle school,4.75,-0.1711822660098523
229409893614815,-1.3088180242305572,0.34301167967203744,-0.979850298773115,0.13428644179868254,-0.6588501341123989,R_28UI6S5JgZB4fRG,male,42,Germany,"2'500- 4'000€
<4'300- 5'899CHF",degree,4.75,-0.1711822660098523
229409893616893,0.446475047287344,1.2543736147212836,-5.9189741854958395,0.894893557407721,-1.559561283516528,R_YXjZQPKE3SPGePf,female,66,Germany,"2'500- 4'000€
<4'300- 5'899CHF",degree,3.5,-1.4211822660098523
229409893616894,2.2997153769827627,1.7394719269559502,-5.024329516521563,1.128805843720606,-3.660804672893187,R_30eFsgfHEfrbmWW,male,40,Germany,"<1'500- 2'499€
3'100-4'299CHF",obligatory school,6,1.0788177339901477
229409893617680,3.1818860662982713,-0.2571171879496109,-4.272122742573337,0.09586041744339446,-4.036348345427371,R_2SJPRlqQcQIOxkn,male,41,Germany,"> 4'000€
>5'900 CHF",degree,6,1.0788177339901477
229409893618721,3.0916875100122763,0.57571100250534,-7.572619039276162,0.5265484707498557,-0.41400434396072083,R_2U3LCDoc3EnfZ8j,female,49,Germany,"<1'500€
<3'100CHF",obligatory school,5.5,0.5788177339901477
229409893622879,1.8968519925416656,0.49936627314016924,-5.493187195566588,0.6326817974092139,-4.919266024308936,R_vxm08CwJ1qMwza9,female,69,Germany,"> 4'000€
>5'900 CHF",degree,6,1.0788177339901477
229409893633038,-2.2581917590959897,0.29308550519801435,-3.355055047095476,0.34534673011262595,-1.6184323759805228,R_2YKaOUszkWKFNei,male,69,Germany,"<1'500- 2'499€
3'100-4'299CHF",middle school,6,1.0788177339901477
229409893634086,1.7399421965923334,0.8410001138972839,-4.407040201101281,0.49755122703958676,-0.5057268215121196,R_2xUYwPj1A03RCX7,male,66,Germany,"<1'500€
<3'100CHF",obligatory school,6,1.0788177339901477
229409893636180,-0.4914303233317434,0.9648055799265747,0.060594540320170864,0.3556637266537528,-0.8527523586848742,R_1DpZ2imN1WBm1c6,male,32,Germany,"2'500- 4'000€
<4'300- 5'899CHF",middle school,4,-0.9211822660098523
229409893637217,2.632652692680275,1.1894202672436442,-6.425765903710623,0.6824018420927167,1.1550901805946454,R_1hzJ87rgsFUNEvo,female,34,Germany,"> 4'000€
>5'900 CHF",middle school,3.5,-1.4211822660098523
229409893639303,3.8690851733519054,0.45354064881232686,-1.3653760675451627,0.23873256580169666,-4.142185830271197,R_3MALkdLiaRwrGpH,male,30,Germany,"> 4'000€
>5'900 CHF",obligatory school,6,1.0788177339901477
229409893640352,3.076940809906697,0.8611694124386517,-1.0247072533476795,0.5882959121813467,-6.89706890304609,R_3OodzFvOU2GqQkk,male,46,Germany,"> 4'000€
>5'900 CHF",middle school,5.5,0.5788177339901477
229410206607464,3.0916875100122763,0.5757110025053398,-7.572619039276161,0.5265484707498556,-0.4140043439607213,R_2tA4Z3u79YkHs3a,male,32,Switzerland,"2'500- 4'000€
<4'300- 5'899CHF",obligatory school,5.25,0.3288177339901477
229410206609516,2.0437798754319147,0.6249516116963879,-5.7619177980568965,0.6328813063323798,-3.536653455052648,R_25Sz5fHNDdvNDtK,female,29,Switzerland,"2'500- 4'000€
<4'300- 5'899CHF",middle school,4.25,-0.6711822660098523
229410206617741,2.949761747552545,-0.1864246733112076,-6.511167574122024,0.16271651386114788,-1.787247134677096,R_2hjRh8rlcPAgJEZ,male,57,Switzerland,"<1'500€
<3'100CHF",obligatory school,3.75,-1.1711822660098523
229410206629043,0.4128260195369007,1.5224979604137918,-6.205369454673339,0.9924711893407071,-0.5663833889289005,R_3oZsyLJXDsMjWiq,female,31,Switzerland,"2'500- 4'000€
<4'300- 5'899CHF",degree,6,1.0788177339901477
229410206632128,4.350527978668876,0.9479809712273134,-1.538309408349507,0.3041408313065039,-0.9204125067226725,R_3UJccoWYQtbscJX,male,48,Switzerland,"> 4'000€
>5'900 CHF",obligatory school,6,1.0788177339901477
229410206636238,3.0916875100122763,0.5757110025053399,-7.572619039276162,0.5265484707498557,-0.41400434396072106,R_CZAnviMtBE31HVv,male,41,Switzerland,"> 4'000€
>5'900 CHF",degree,4.75,-0.1711822660098523
229410206643426,3.076940809906697,0.8611694124386511,-1.0247072533476778,0.5882959121813462,-6.89706890304609,R_3dVWb8y2Jw8tFrk,female,40,Switzerland,"> 4'000€
>5'900 CHF",degree,5.75,0.8288177339901477
229410206658574,-2.2581917590959897,0.29308550519801435,-3.355055047095476,0.34534673011262584,-1.618432375980523,R_3q87cmTulglHFwQ,male,63,Switzerland,"<1'500- 2'499€
3'100-4'299CHF",obligatory school,4,-0.9211822660098523
229410206661654,1.9692905766958786,1.2232474212861741,-6.298396845789533,0.9286713107771302,-2.9003969600835404,R_3RmBbtpwmG8GnpU,male,68,Switzerland,"> 4'000€
>5'900 CHF",degree,6,1.0788177339901477
229410206664732,0.8061937011961751,1.0399882118923056,-6.963276258727928,0.7060245670649294,1.0649414007103943,R_TkhXPO6S8FurRMB,male,54,Switzerland,"<1'500- 2'499€
3'100-4'299CHF",no formal education,4.25,-0.6711822660098523
229410206693467,4.350527978668878,0.9479809712273132,-1.5383094083495092,0.3041408313065038,-0.920412506722672,R_3M4MHlRF1yGgnV6,male,55,Switzerland,"<1'500- 2'499€
3'100-4'299CHF",degree,6,1.0788177339901477
229410206696544,4.350527978668879,0.9479809712273134,-1.538309408349511,0.30414083130650404,-0.920412506722672,R_2WD4pFUT3BApAXg,female,56,Switzerland,"> 4'000€
>5'900 CHF",obligatory school,6,1.0788177339901477
229410206775296,3.0916875100122763,0.5757110025053398,-7.572619039276161,0.5265484707498556,-0.41400434396072083,R_3em2IQx1ybTeZrd,male,36,Switzerland,"> 4'000€
>5'900 CHF",degree,4,-0.9211822660098523
229410206780427,3.0769408099066973,0.861169412438651,-1.0247072533476782,0.5882959121813462,-6.897068903046091,R_1i4KE9gxWSexZgC,female,67,Switzerland,"<1'500- 2'499€
3'100-4'299CHF",obligatory school,6,1.0788177339901477
229410206789674,0.14972782752724356,1.657975718998113,-0.7665632584961628,0.6397059837400224,0.8067556539220111,R_2CWJaPOnrUPAZRO,female,30,Switzerland,"2'500- 4'000€
<4'300- 5'899CHF",middle school,5,0.07881773399014769
229410206798905,3.437514494900377,-0.3071932909663322,-5.898213846471321,-0.16827084215424926,2.259260913927556,R_2YGt7n3mGj55f4P,female,19,Switzerland,"> 4'000€
>5'900 CHF",middle school,5,0.07881773399014769
229410206856398,1.7596986853751693,0.7115320527232321,-2.7770140130077845,0.31473357379157035,-0.26726231483776175,R_3L5dKXTyGrFzFXF,female,29,Switzerland,"> 4'000€
>5'900 CHF",degree,5.75,0.8288177339901477
229410206863586,2.8046785329830377,0.2495548929240825,-6.807367876095126,0.4113883742162878,-2.0033280512441682,R_3OcYunjrJOatDOG,female,30,Switzerland,"> 4'000€
>5'900 CHF",obligatory school,4.25,-0.6711822660098523
229410206924938,-0.514027216199807,0.849859844608871,0.40983564511490567,0.2558129693046162,-0.44725944983768673,R_saEufT8Fz6GNleN,male,20,Switzerland,"> 4'000€
>5'900 CHF",no formal education,4.5,-0.4211822660098523
229410206981135,3.0916875100122767,0.5757110025053398,-7.572619039276161,0.5265484707498556,-0.41400434396072106,R_DSELwlHLoyxJU2Z,male,35,Switzerland,"2'500- 4'000€
<4'300- 5'899CHF",obligatory school,2,-2.9211822660098523
229410207067333,3.69608731878668,1.4671623349311713,-4.917951690314916,0.8214352604168594,-1.3514185333898707,R_2tqWuHdLJpCVjoh,male,73,Switzerland,"<1'500- 2'499€
3'100-4'299CHF",obligatory school,6,1.0788177339901477
229410207199454,1.687023486955552,-0.38577731782225166,-5.090512146531909,-0.20051919874361523,2.181815411760197,R_1QAYO8t7hFR1nXp,female,31,Switzerland,"2'500- 4'000€
<4'300- 5'899CHF",no formal education,4.5,-0.4211822660098523
229410207207669,-1.330372541709473,1.080454831972776,-0.1762411388327827,0.28848948633140725,2.2331855096546773,R_27paz7ivFJBQEwk,male,31,Switzerland,"2'500- 4'000€
<4'300- 5'899CHF",middle school,4.5,-0.4211822660098523
229410207311898,3.780999810570537,1.2401850587985785,-6.253150839386546,0.825061942743429,-1.9207469775086419,R_2bUdU71myo1l20P,male,46,Switzerland,"2'500- 4'000€
<4'300- 5'899CHF",degree,5.75,0.8288177339901477
229410207337591,3.208927424768757,1.7851094891274468,-4.827373157367441,1.1009301488122283,-3.491939318591874,R_RDKEg3cbejfPs8F,male,20,Switzerland,"> 4'000€
>5'900 CHF",obligatory school,5.5,0.5788177339901477
229410207341703,3.7809998105705365,1.2401850587985785,-6.253150839386546,0.8250619427434289,-1.9207469775086414,R_2QmmNeJLwl06yxm,male,47,Switzerland,"2'500- 4'000€
<4'300- 5'899CHF",degree,6,1.0788177339901477
229410207373567,-0.9199548928422412,1.8220779947620407,-0.7288087065793629,1.0317723317448415,-4.436164820389022,R_VQFLZEC2uZrS2vn,male,57,Switzerland,"> 4'000€
>5'900 CHF",degree,5,0.07881773399014769
229410207386675,2.778947792698736,0.039595538246313344,-1.3076339402621109,-0.09836605905057583,-1.0672725671360668,R_1Isk7x4MMVzR6oS,female,40,Switzerland,"<1'500€
<3'100CHF",obligatory school,5.25,0.3288177339901477
229410207404169,4.350527978668879,0.9479809712273131,-1.5383094083495106,0.30414083130650393,-0.9204125067226747,R_6W0EW3x1y8fjSX7,male,25,Switzerland,"> 4'000€
>5'900 CHF",degree,6,1.0788177339901477
229410207421640,1.577735922502712,-0.30847596142987044,-6.879812564647736,0.0030636364346836586,1.3229528800317465,R_1DwD6QWJ1LcwYXv,male,35,Switzerland,"> 4'000€
>5'900 CHF",degree,5.5,0.5788177339901477
229677069753462,3.0769408099066977,0.8611694124386511,-1.0247072533476782,0.5882959121813464,-6.897068903046091,R_2zBiZ6H7AnnXdfc,male,59,Germany,"<1'500- 2'499€
3'100-4'299CHF",obligatory school,2.75,-2.1711822660098523
229677069754505,3.076940809906698,0.8611694124386517,-1.0247072533476818,0.5882959121813468,-6.897068903046091,R_3O33BxctPZwg2Ip,male,51,Germany,"> 4'000€
>5'900 CHF",degree,5.75,0.8288177339901477
229677069754513,1.7940598679323752,-0.5162812359943572,-2.5658508429294553,-0.30185153591023517,-0.24485545153207666,R_1KjsPrPEuumwKtb,female,66,Germany,"2'500- 4'000€
<4'300- 5'899CHF",degree,5,0.07881773399014769
229677069754519,2.3601946190699534,1.3635532948714888,-3.5125970369224886,0.8922438080810703,-4.54815302960142,R_1LM7eqPSPvv6cnA,male,54,Germany,"> 4'000€
>5'900 CHF",degree,6,1.0788177339901477
229677069755544,3.0916875100122763,0.57571100250534,-7.572619039276161,0.5265484707498557,-0.4140043439607217,R_25BgHpAMTkdum05,male,75,Germany,"2'500- 4'000€
<4'300- 5'899CHF",obligatory school,5.5,0.5788177339901477
229677069755550,3.076940809906696,0.8611694124386519,-1.0247072533476773,0.5882959121813466,-6.89706890304609,R_2EBhClLUXMckvNP,female,77,Germany,"2'500- 4'000€
<4'300- 5'899CHF",obligatory school,6,1.0788177339901477
229677069755553,4.350527978668877,0.9479809712273134,-1.538309408349508,0.30414083130650393,-0.9204125067226725,R_27JPdjUCRJVPpPD,male,62,Germany,"2'500- 4'000€
<4'300- 5'899CHF",no formal education,5.75,0.8288177339901477
229677069755561,1.8968519925416658,0.49936627314016924,-5.4931871955665885,0.632681797409214,-4.9192660243089374,R_2QrlEjdJybtooPQ,female,60,Germany,"2'500- 4'000€
<4'300- 5'899CHF",middle school,5.5,0.5788177339901477
229677069756589,3.67360512408081,1.3712697977420945,-2.1290563953947883,0.8459008329147173,-6.054671365381453,R_1pQeLLBceDEDdP7,female,59,Germany,"> 4'000€
>5'900 CHF",degree,6,1.0788177339901477
229677069756595,0.24543745987962562,0.7941469447254508,0.002460527265995438,0.19951484966132937,0.1460654101670089,R_21suA2PX6p1Ism0,female,61,Germany,"2'500- 4'000€
<4'300- 5'899CHF",middle school,5,0.07881773399014769
229677069756609,3.076940809906697,0.8611694124386519,-1.02470725334768,0.5882959121813468,-6.89706890304609,R_27I3NTchpL5dg6a,female,70,Germany,"2'500- 4'000€
<4'300- 5'899CHF",obligatory school,5,0.07881773399014769
229677069757642,2.7893379712314412,0.6752325386182741,-5.671732930003299,0.28120034704544095,2.9410576537567312,R_3smqZ13umEbseql,female,59,Germany,"2'500- 4'000€
<4'300- 5'899CHF",middle school,5.25,0.3288177339901477
229677069757645,1.8968519925416656,0.49936627314016957,-5.4931871955665885,0.6326817974092143,-4.9192660243089374,R_RkjQBLarFrYu2hH,male,71,Germany,"2'500- 4'000€
<4'300- 5'899CHF",obligatory school,6,1.0788177339901477
229677069757653,2.381862722548233,1.2797098548002057,-2.3553229874896653,0.8756811863693024,-6.420158590294433,R_2rx5p2njpd38417,female,64,Germany,"2'500- 4'000€
<4'300- 5'899CHF",middle school,6,1.0788177339901477
229677069760763,3.0916875100122767,0.5757110025053398,-7.572619039276161,0.5265484707498556,-0.4140043439607215,R_3MflwzT4T2kJUka,female,66,Germany,"<1'500- 2'499€
3'100-4'299CHF",obligatory school,5,0.07881773399014769
229677069762575,-0.9414996469337966,0.15486810578106458,-1.6344074742980368,0.026618748172046902,0.2139004026310265,R_eEdxNEPfZcUq0Y9,female,65,Germany,"2'500- 4'000€
<4'300- 5'899CHF",obligatory school,5,0.07881773399014769
229677069763602,2.381862722548233,1.2797098548002048,-2.3553229874896644,0.875681186369302,-6.420158590294433,R_1OOWbFEaUfw4nNq,male,62,Germany,"> 4'000€
>5'900 CHF",middle school,6,1.0788177339901477
229677069763603,3.0916875100122763,0.5757110025053398,-7.5726190392761605,0.5265484707498556,-0.41400434396072106,R_25BnA7CPqUqo20h,female,52,Germany,"2'500- 4'000€
<4'300- 5'899CHF",middle school,5,0.07881773399014769
229677069768795,3.076940809906697,0.8611694124386513,-1.0247072533476804,0.5882959121813465,-6.897068903046089,R_3EA57iob7rXBswf,male,74,Germany,"2'500- 4'000€
<4'300- 5'899CHF",obligatory school,5.75,0.8288177339901477
229677069770882,1.9692905766958786,1.2232474212861741,-6.298396845789533,0.9286713107771302,-2.9003969600835404,R_2BfYn1I2a51vRhw,male,55,Germany,"> 4'000€
>5'900 CHF",middle school,5.25,0.3288177339901477
229677069770890,1.9078195873793036,1.0567104828727525,-6.1105550503714925,0.8860009874188599,-3.8159273646533327,R_2PnuGLktFgYFVth,female,70,Germany,"2'500- 4'000€
<4'300- 5'899CHF",obligatory school,6,1.0788177339901477
229677069772955,3.9765472702965603,0.7354787497672641,-3.5306418438190557,0.3506249639113378,-1.0928486658599932,R_1Cf6yTr5MYyJtR8,female,73,Germany,"2'500- 4'000€
<4'300- 5'899CHF",middle school,6,1.0788177339901477
229677069772958,0.2298265743240513,1.034177406158713,-4.711792964825967,0.8493771619885416,-4.05946944227208,R_1DvYPnMPDojvXzI,female,52,Germany,"2'500- 4'000€
<4'300- 5'899CHF",middle school,6,1.0788177339901477
229677069775045,1.3659029975082415,0.38058297652329154,-3.204475651676659,0.27935989852028226,-1.8792314344243448,R_1otmNfK7mAWtgZD,male,54,Germany,"> 4'000€
>5'900 CHF",middle school,4.5,-0.4211822660098523
229677069777112,-0.8451827423933751,0.3831952608526984,-0.9217969383086171,0.28033682835698476,-3.3572815406986174,R_1hH0gbNZowjmFne,female,79,Germany,"<1'500- 2'499€
3'100-4'299CHF",degree,6,1.0788177339901477
229677069777128,0.5792485652703756,1.1029404814954629,-5.8323275623515105,0.7512675983484067,-0.4454072047541975,R_3kHyP1LthBjvzfN,female,64,Germany,"2'500- 4'000€
<4'300- 5'899CHF",obligatory school,6,1.0788177339901477
229677069779187,-0.786388275464557,0.40446590512470915,-6.350555443058185,0.31029340592140964,2.8302634531746493,R_3Gg0rh96RhxMnrW,female,53,Germany,"> 4'000€
>5'900 CHF",degree,2.5,-2.4211822660098523
229677069783098,2.9497617475525444,-0.18642467331120705,-6.511167574122025,0.16271651386114827,-1.7872471346770953,R_10TQ9M87QSuIqpq,male,63,Germany,"2'500- 4'000€
<4'300- 5'899CHF",obligatory school,6,1.0788177339901477
229677069783101,3.068996274837138,1.1895387343953634,0.37317063727183175,0.48287708731733103,-3.6243234474289263,R_3HXooKTTwVg4kvF,female,33,Germany,"> 4'000€
>5'900 CHF",degree,6,1.0788177339901477
229677069786216,3.112302501274309,1.2770920686431415,-5.241913948824112,0.7110774554384379,-0.2956699489527852,R_2PAnGcUY9OHQY0i,male,34,Germany,"> 4'000€
>5'900 CHF",degree,5.5,0.5788177339901477
229677069787271,3.5343635552885395,1.0613469026433493,-3.522107340893958,0.7044332862233587,-4.472612812060021,R_27BQw91OKVlhWPj,male,62,Germany,"2'500- 4'000€
<4'300- 5'899CHF",degree,5.75,0.8288177339901477
229677069789327,3.076940809906696,0.8611694124386513,-1.0247072533476764,0.5882959121813464,-6.89706890304609,R_2dFLAg1r8gfesUi,male,55,Germany,"2'500- 4'000€
<4'300- 5'899CHF",degree,5.25,0.3288177339901477
