"","m","Duration.wave1","ResponseId.wave1","gender","country","income.wave1","education","household_size","politicalorientation_1","Duration.wave2","ResponseId","age","income.wave2","Minutes.wave1","Minutes.wave2","Minutes"
"359",229409893573887,915,"R_3dSScqXqMRYGrp2","female","Germany","<1'500- 2'499€
3'100-4'299CHF","obligatory school",1,5,978,"R_2EczmD5SwSzay4A",47,"<1'500- 2'499€
3'100-4'299CHF",15,16,"okay"
"360",229409893574672,2568,"R_2yqIknklBoBJSSa","female","Germany","> 4'000€
>5'900 CHF","degree",2,6,1544,"R_24cprR80Slkcffl",41,"> 4'000€
>5'900 CHF",42,25,"okay"
"361",229409893574678,810,"R_2qr4N1GYDyUsOZy","female","Germany","> 4'000€
>5'900 CHF","degree",2,6,789,"R_3Dv9CIgzor6PPpz",58,"> 4'000€
>5'900 CHF",13,13,"okay"
"362",229409893574681,895,"R_3JyOgimkBE8Gpjf","female","Germany","> 4'000€
>5'900 CHF","degree",2,5,1583,"R_8crnxAqp8zqKv2V",63,"> 4'000€
>5'900 CHF",14,26,"okay"
"363",229409893574684,982,"R_1KjrZK9wyaht0Yi","female","Germany","<1'500€
<3'100CHF","middle school",1,3,1223,"R_1jOhygKAl2j4uoW",67,"<1'500€
<3'100CHF",16,20,"okay"
"364",229409893576768,688,"R_2TuahJYuP8wtEj0","male","Germany","> 4'000€
>5'900 CHF","degree",3,6,917,"R_3hrrjVoBCW5aVLN",50,"> 4'000€
>5'900 CHF",11,15,"okay"
"365",229409893578856,1027,"R_1lsN4gAk00nyLx9","female","Germany","> 4'000€
>5'900 CHF","degree",4,6,717,"R_2sZMR3HZgebyC7G",33,"> 4'000€
>5'900 CHF",17,11,"okay"
"366",229409893579886,1377,"R_21ctbCYRWseYocx","female","Germany","> 4'000€
>5'900 CHF","middle school",3,5,1697,"R_1dodXvys6NxgTR9",56,"> 4'000€
>5'900 CHF",22,28,"okay"
"367",229409893579895,3852,"R_3iOMuOrAkAbtEJ2","female","Germany","2'500- 4'000€
<4'300- 5'899CHF","middle school",2,3,1147,"R_3PMmGs7hhZ3d5jS",66,"2'500- 4'000€
<4'300- 5'899CHF",64,19,"okay"
"368",229409893580933,966,"R_3KBneCX9IEzrDZP","female","Germany","> 4'000€
>5'900 CHF","degree",2,6,914,"R_2B40DDGZ80mBEbc",35,"> 4'000€
>5'900 CHF",16,15,"okay"
"369",229409893580943,560,"R_2foMNPrTSlORSmT","female","Germany","<1'500€
<3'100CHF","degree",1,4,560,"R_3HnNy5J0bdL2Jlz",32,"<1'500€
<3'100CHF",9,9,"okay"
"370",229409893581988,1341,"R_1LSfZXKQq13jmcJ","female","Germany","<1'500- 2'499€
3'100-4'299CHF","middle school",2,3,1572,"R_10pBdcRCpngqXjW",66,"<1'500- 2'499€
3'100-4'299CHF",22,26,"okay"
"371",229409893583024,1425,"R_78wNZOEKbYNeMIV","male","Germany","> 4'000€
>5'900 CHF","degree",4,4,1308,"R_1Q3M5DRW0wNEKbT",47,"> 4'000€
>5'900 CHF",23,21,"okay"
"372",229409893584066,725,"R_2EGABATwmRGCMaX","male","Germany","<1'500€
<3'100CHF","degree",1,6,835,"R_2zMd9bkt5QQ0oyj",30,"<1'500€
<3'100CHF",12,13,"okay"
"373",229409893585116,3212,"R_XYxPFlYL5u6ZaRb","male","Germany","2'500- 4'000€
<4'300- 5'899CHF","middle school",2,5,2258,"R_10rCK8WbpwFbUPC",69,"2'500- 4'000€
<4'300- 5'899CHF",53,37,"okay"
"374",229409893587194,654,"R_3mk3CS39VYERPJn","female","Germany","> 4'000€
>5'900 CHF","degree",2,8,772,"R_1NgER6kVSAaUKmK",55,"2'500- 4'000€
<4'300- 5'899CHF",10,12,"okay"
"375",229409893587973,13634,"R_2DMjCJGfAwhN96U","male","Germany","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",1,6,2289,"R_3D6L59mSw4oauWc",64,"2'500- 4'000€
<4'300- 5'899CHF",227,38,"okay"
"376",229409893587987,1140,"R_2t4EE7jZaISZD1M","male","Germany","2'500- 4'000€
<4'300- 5'899CHF","middle school",4,5,874,"R_2ZOinPgmmbRwYkw",31,"2'500- 4'000€
<4'300- 5'899CHF",19,14,"okay"
"377",229409893589020,662,"R_3k012OMZ7fqwMMC","female","Germany","<1'500- 2'499€
3'100-4'299CHF","obligatory school",1,5,728,"R_AGaw5ajbGRzKpwZ",59,"<1'500€
<3'100CHF",11,12,"okay"
"378",229409893589023,1878,"R_vVRnuMRGprX0NG1","male","Germany","> 4'000€
>5'900 CHF","degree",2,4,1927,"R_2uFsFqQJzrSQ0IV",69,"> 4'000€
>5'900 CHF",31,32,"okay"
"379",229409893589029,1363,"R_1PTVJyJDELkhvLL","male","Germany","> 4'000€
>5'900 CHF","obligatory school",2,6,1660,"R_3HGnvl8ph4ituaK",68,"2'500- 4'000€
<4'300- 5'899CHF",22,27,"okay"
"380",229409893590069,1092,"R_3fT913iGhVJfLu9","female","Germany","> 4'000€
>5'900 CHF","degree",2,4,4184,"R_3fV6xhcxV8bOpff",58,"> 4'000€
>5'900 CHF",18,69,"okay"
"381",229409893592158,4990,"R_3rVglKGmU72rokw","male","Germany","2'500- 4'000€
<4'300- 5'899CHF","degree",2,3,1143,"R_3NUFJAjAEqShdxY",64,"2'500- 4'000€
<4'300- 5'899CHF",83,19,"okay"
"382",229409893597348,1118,"R_UAdBCN4Yr8bSg6d","female","Germany","<1'500€
<3'100CHF","obligatory school",1,5,2687,"R_3oACf4JerntqzmZ",55,"<1'500€
<3'100CHF",18,44,"okay"
"383",229409893598399,1632,"R_2Ei8K9LjcjDieE9","male","Germany","<1'500- 2'499€
3'100-4'299CHF","middle school",3,5,2097,"R_3P7edDRGQnc2Fot",42,"<1'500- 2'499€
3'100-4'299CHF",27,34,"okay"
"384",229409893600486,1050,"R_OwXTYGT5v9Kwh0Z","male","Germany","> 4'000€
>5'900 CHF","obligatory school",3,6,887,"R_2CJps0uBujnODbe",66,"> 4'000€
>5'900 CHF",17,14,"okay"
"385",229409893601517,1195,"R_31i8IQNed13ckEX","female","Germany","<1'500€
<3'100CHF","obligatory school",1,5,1245,"R_2AQl8SZjeBihLpa",49,"<1'500€
<3'100CHF",19,20,"okay"
"386",229409893603348,3700,"R_29iyunHJ5FsrRr3","male","Germany","<1'500€
<3'100CHF","middle school",1,6,1516,"R_DkR6Ku8TUssOSel",46,"<1'500€
<3'100CHF",61,25,"okay"
"387",229409893605426,1129,"R_1Gy9AeUKqoHNGek","male","Germany","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,6,1231,"R_2q3jFjpu8freoQG",54,"2'500- 4'000€
<4'300- 5'899CHF",18,20,"okay"
"388",229409893610648,1324,"R_reEFFdzp0pypgY1","male","Germany","> 4'000€
>5'900 CHF","degree",3,7,2514,"R_2PAMXQWMnCShnhv",69,"> 4'000€
>5'900 CHF",22,41,"okay"
"389",229409893611678,792,"R_ZfTrmuWaeRQvyQV","male","Germany","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",3,6,737,"R_1CftvhEnlM7DryY",33,"2'500- 4'000€
<4'300- 5'899CHF",13,12,"okay"
"390",229409893611680,2193,"R_1LGa0LGSDycaZxU","female","Germany","<1'500- 2'499€
3'100-4'299CHF","obligatory school",1,6,1895,"R_20MCNf1iYVfsbyx",61,"<1'500- 2'499€
3'100-4'299CHF",36,31,"okay"
"391",229409893614809,877,"R_2ANL6TUtu4Hof3w","female","Germany","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,7,1394,"R_3PMDY8ouNSnNQBG",52,"> 4'000€
>5'900 CHF",14,23,"okay"
"392",229409893614812,1154,"R_VOwxgwGF00EjgMV","female","Germany","> 4'000€
>5'900 CHF","middle school",2,4,968,"R_2zD6fkfpFXgQBFe",32,"> 4'000€
>5'900 CHF",19,16,"okay"
"393",229409893614815,544,"R_28UI6S5JgZB4fRG","male","Germany","2'500- 4'000€
<4'300- 5'899CHF","degree",5,3,702,"R_2trlsJrfwYEN5I7",42,"2'500- 4'000€
<4'300- 5'899CHF",9,11,"okay"
"394",229409893616893,4094,"R_YXjZQPKE3SPGePf","female","Germany","2'500- 4'000€
<4'300- 5'899CHF","degree",2,7,2104,"R_2pWDY1aVJKk8Eky",66,"2'500- 4'000€
<4'300- 5'899CHF",68,35,"okay"
"395",229409893616894,7830,"R_30eFsgfHEfrbmWW","male","Germany","<1'500- 2'499€
3'100-4'299CHF","obligatory school",1,5,1840,"R_ZEoQmdhCQs4tl1n",40,"<1'500- 2'499€
3'100-4'299CHF",130,30,"okay"
"396",229409893617680,6085,"R_2SJPRlqQcQIOxkn","male","Germany","> 4'000€
>5'900 CHF","degree",2,2,969,"R_1E9U1jO9sggxQfj",41,"> 4'000€
>5'900 CHF",101,16,"okay"
"397",229409893618721,931,"R_2U3LCDoc3EnfZ8j","female","Germany","<1'500€
<3'100CHF","obligatory school",1,5,823,"R_1EXckHTPL38e8I3",49,"<1'500€
<3'100CHF",15,13,"okay"
"398",229409893622879,1770,"R_vxm08CwJ1qMwza9","female","Germany","> 4'000€
>5'900 CHF","degree",2,5,2352,"R_1CjS9gr2pSxsjzJ",69,"> 4'000€
>5'900 CHF",29,39,"okay"
"399",229409893633038,873,"R_2YKaOUszkWKFNei","male","Germany","<1'500- 2'499€
3'100-4'299CHF","middle school",2,4,584,"R_Tw1ucdf63mW2uel",69,"<1'500- 2'499€
3'100-4'299CHF",14,9,"okay"
"400",229409893634086,934,"R_2xUYwPj1A03RCX7","male","Germany","<1'500€
<3'100CHF","obligatory school",1,3,888,"R_2QRGPTuTFmph4Tw",66,"<1'500€
<3'100CHF",15,14,"okay"
"401",229409893636180,624,"R_1DpZ2imN1WBm1c6","male","Germany","2'500- 4'000€
<4'300- 5'899CHF","middle school",4,7,697,"R_3GBwXjMcRyWH99O",32,"<1'500- 2'499€
3'100-4'299CHF",10,11,"okay"
"402",229409893637217,1153,"R_1hzJ87rgsFUNEvo","female","Germany","> 4'000€
>5'900 CHF","middle school",3,5,1480,"R_1dGnuEDDeFDb6qd",34,"> 4'000€
>5'900 CHF",19,24,"okay"
"403",229409893639303,1226,"R_3MALkdLiaRwrGpH","male","Germany","> 4'000€
>5'900 CHF","obligatory school",3,5,1037,"R_2e4CoHK76vvECIM",30,"> 4'000€
>5'900 CHF",20,17,"okay"
"404",229409893640352,2657,"R_3OodzFvOU2GqQkk","male","Germany","> 4'000€
>5'900 CHF","middle school",2,10,5428,"R_vB80xHW2znurhT3",46,"2'500- 4'000€
<4'300- 5'899CHF",44,90,"okay"
"405",229410206607464,918,"R_2tA4Z3u79YkHs3a","male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",1,8,809,"R_0GLAzLpKzb2dj0t",32,"2'500- 4'000€
<4'300- 5'899CHF",15,13,"okay"
"406",229410206609516,1417,"R_25Sz5fHNDdvNDtK","female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","middle school",5,6,625,"R_O6yvEF2xIRQ495D",29,"2'500- 4'000€
<4'300- 5'899CHF",23,10,"okay"
"407",229410206617741,625,"R_2hjRh8rlcPAgJEZ","male","Switzerland","<1'500€
<3'100CHF","obligatory school",1,9,794,"R_2s1p24MNKJ6pXqN",57,"<1'500€
<3'100CHF",10,13,"okay"
"408",229410206629043,907,"R_3oZsyLJXDsMjWiq","female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","degree",2,7,3316,"R_1o59gPx3PeNGzjI",31,"> 4'000€
>5'900 CHF",15,55,"okay"
"409",229410206632128,2780,"R_3UJccoWYQtbscJX","male","Switzerland","> 4'000€
>5'900 CHF","obligatory school",4,5,2073,"R_1DSURcJvOpaPjL4",48,"> 4'000€
>5'900 CHF",46,34,"okay"
"410",229410206636238,2958,"R_CZAnviMtBE31HVv","male","Switzerland","> 4'000€
>5'900 CHF","degree",2,8,4794,"R_BWhUQvzCcNKa6Fb",41,"> 4'000€
>5'900 CHF",49,79,"okay"
"411",229410206643426,495,"R_3dVWb8y2Jw8tFrk","female","Switzerland","> 4'000€
>5'900 CHF","degree",4,4,1218,"R_27xmPUAjYoTlGbO",40,"> 4'000€
>5'900 CHF",8,20,"okay"
"412",229410206658574,2472,"R_3q87cmTulglHFwQ","male","Switzerland","<1'500- 2'499€
3'100-4'299CHF","obligatory school",2,4,1156,"R_268x0qErskNtjpo",63,"<1'500- 2'499€
3'100-4'299CHF",41,19,"okay"
"413",229410206661654,714,"R_3RmBbtpwmG8GnpU","male","Switzerland","> 4'000€
>5'900 CHF","degree",1,4,1118,"R_51PkHufroAjUffP",68,"> 4'000€
>5'900 CHF",11,18,"okay"
"414",229410206664732,1156,"R_TkhXPO6S8FurRMB","male","Switzerland","<1'500- 2'499€
3'100-4'299CHF","no formal education",3,6,1198,"R_3KpGGIpTCeV26Qq",54,"<1'500- 2'499€
3'100-4'299CHF",19,19,"okay"
"415",229410206693467,6622,"R_3M4MHlRF1yGgnV6","male","Switzerland","<1'500- 2'499€
3'100-4'299CHF","degree",1,3,4070,"R_2rAZ1Ka3wuVKPBW",55,"<1'500- 2'499€
3'100-4'299CHF",110,67,"okay"
"416",229410206696544,14635,"R_2WD4pFUT3BApAXg","female","Switzerland","> 4'000€
>5'900 CHF","obligatory school",5,3,9230,"R_3KQ41GktMjIY1UM",56,"> 4'000€
>5'900 CHF",243,153,"okay"
"417",229410206775296,16026,"R_3em2IQx1ybTeZrd","male","Switzerland","> 4'000€
>5'900 CHF","degree",4,7,10409,"R_21adMr6FTICq8w7",36,"> 4'000€
>5'900 CHF",267,173,"okay"
"418",229410206780427,1487,"R_1i4KE9gxWSexZgC","female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","obligatory school",1,2,2047,"R_4GWm9Ta9Kjzy2E9",67,"<1'500€
<3'100CHF",24,34,"okay"
"419",229410206789674,731,"R_2CWJaPOnrUPAZRO","female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","middle school",2,4,1389,"R_1cTvFzZh8rAXZLM",30,"> 4'000€
>5'900 CHF",12,23,"okay"
"420",229410206798905,1182,"R_2YGt7n3mGj55f4P","female","Switzerland","> 4'000€
>5'900 CHF","middle school",3,3,1373,"R_3nHJa8W4XzoQbm4",19,"> 4'000€
>5'900 CHF",19,22,"okay"
"421",229410206856398,633,"R_3L5dKXTyGrFzFXF","female","Switzerland","> 4'000€
>5'900 CHF","degree",2,5,563,"R_TjiLF7QjzZx58Ax",29,"> 4'000€
>5'900 CHF",10,9,"okay"
"422",229410206863586,4185,"R_3OcYunjrJOatDOG","female","Switzerland","> 4'000€
>5'900 CHF","obligatory school",2,6,957,"R_1jMMgQWaTF17FdD",30,"> 4'000€
>5'900 CHF",69,15,"okay"
"423",229410206981135,701,"R_DSELwlHLoyxJU2Z","male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,4,940,"R_2uyAjmplIniR3LB",35,"2'500- 4'000€
<4'300- 5'899CHF",11,15,"okay"
"424",229410207067333,1334,"R_2tqWuHdLJpCVjoh","male","Switzerland","<1'500- 2'499€
3'100-4'299CHF","obligatory school",1,3,1878,"R_3gYIjoJuMp5WMCS",73,"<1'500- 2'499€
3'100-4'299CHF",22,31,"okay"
"425",229410207199454,511,"R_1QAYO8t7hFR1nXp","female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","no formal education",2,8,508,"R_4THnRrSaFkyGZoJ",31,"2'500- 4'000€
<4'300- 5'899CHF",8,8,"okay"
"426",229410207207669,1145,"R_27paz7ivFJBQEwk","male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","middle school",2,7,980,"R_2YKwMWQVUVMr2UE",31,"2'500- 4'000€
<4'300- 5'899CHF",19,16,"okay"
"427",229410207311898,1471,"R_2bUdU71myo1l20P","male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","degree",1,4,1070,"R_3eagtAH5SJ1436B",46,"> 4'000€
>5'900 CHF",24,17,"okay"
"428",229410207337591,1296,"R_RDKEg3cbejfPs8F","male","Switzerland","> 4'000€
>5'900 CHF","obligatory school",2,4,746,"R_28CZFXMZNeee8Tb",20,"> 4'000€
>5'900 CHF",21,12,"okay"
"429",229410207341703,2093,"R_2QmmNeJLwl06yxm","male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","degree",5,5,1555,"R_UfM3vqPCw8zV58l",47,"2'500- 4'000€
<4'300- 5'899CHF",34,25,"okay"
"430",229410207373567,1062,"R_VQFLZEC2uZrS2vn","male","Switzerland","> 4'000€
>5'900 CHF","degree",2,4,895,"R_1j7oxMkWVP5NSpt",57,"> 4'000€
>5'900 CHF",17,14,"okay"
"431",229410207386675,837,"R_1Isk7x4MMVzR6oS","female","Switzerland","<1'500€
<3'100CHF","obligatory school",4,4,1092,"R_2EzrxrOnJkcxDmK",40,"<1'500- 2'499€
3'100-4'299CHF",13,18,"okay"
"432",229410207404169,1663,"R_6W0EW3x1y8fjSX7","male","Switzerland","> 4'000€
>5'900 CHF","degree",5,9,1190,"R_wNNGSTRMiJnLG8h",25,"> 4'000€
>5'900 CHF",27,19,"okay"
"433",229410207421640,1210,"R_1DwD6QWJ1LcwYXv","male","Switzerland","> 4'000€
>5'900 CHF","degree",2,4,749,"R_1CeTcMn0lbUzusP",35,"> 4'000€
>5'900 CHF",20,12,"okay"
"434",229677069753462,748,"R_2zBiZ6H7AnnXdfc","male","Germany","<1'500- 2'499€
3'100-4'299CHF","obligatory school",2,5,2601,"R_20UodHACXAGHKfb",59,"<1'500- 2'499€
3'100-4'299CHF",12,43,"okay"
"435",229677069754505,9819,"R_3O33BxctPZwg2Ip","male","Germany","> 4'000€
>5'900 CHF","degree",2,4,5781,"R_xDcHNv1rrVvbX7H",51,"> 4'000€
>5'900 CHF",163,96,"okay"
"436",229677069754513,513,"R_1KjsPrPEuumwKtb","female","Germany","2'500- 4'000€
<4'300- 5'899CHF","degree",2,5,793,"R_1Fb60FleWdn0RUE",66,"2'500- 4'000€
<4'300- 5'899CHF",8,13,"okay"
"437",229677069754519,1766,"R_1LM7eqPSPvv6cnA","male","Germany","> 4'000€
>5'900 CHF","degree",2,7,3718,"R_26buS4VBqPDXu4Q",54,"> 4'000€
>5'900 CHF",29,61,"okay"
"438",229677069755544,1104,"R_25BgHpAMTkdum05","male","Germany","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,4,1285,"R_2rU8sA0U715NiEp",75,"2'500- 4'000€
<4'300- 5'899CHF",18,21,"okay"
"439",229677069755550,1083,"R_2EBhClLUXMckvNP","female","Germany","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",1,6,1582,"R_2fxg9AHWtBi2GBP",77,"2'500- 4'000€
<4'300- 5'899CHF",18,26,"okay"
"440",229677069755553,1195,"R_27JPdjUCRJVPpPD","male","Germany","2'500- 4'000€
<4'300- 5'899CHF","no formal education",2,6,974,"R_3NFkiMPlq1ujKz7",62,"2'500- 4'000€
<4'300- 5'899CHF",19,16,"okay"
"441",229677069755561,1515,"R_2QrlEjdJybtooPQ","female","Germany","2'500- 4'000€
<4'300- 5'899CHF","middle school",2,4,1534,"R_3oHgVo6YiH2NtEO",60,"2'500- 4'000€
<4'300- 5'899CHF",25,25,"okay"
"442",229677069756589,1292,"R_1pQeLLBceDEDdP7","female","Germany","> 4'000€
>5'900 CHF","degree",3,3,1564,"R_cumm5I9DifLtTPz",59,"> 4'000€
>5'900 CHF",21,26,"okay"
"443",229677069756595,514,"R_21suA2PX6p1Ism0","female","Germany","2'500- 4'000€
<4'300- 5'899CHF","middle school",1,8,568,"R_3EaPiC8QBqrdCzv",61,"2'500- 4'000€
<4'300- 5'899CHF",8,9,"okay"
"444",229677069756609,632,"R_27I3NTchpL5dg6a","female","Germany","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",1,6,780,"R_1H6Rjj0awqzoXyO",70,"2'500- 4'000€
<4'300- 5'899CHF",10,13,"okay"
"445",229677069757642,1395,"R_3smqZ13umEbseql","female","Germany","2'500- 4'000€
<4'300- 5'899CHF","middle school",2,5,1281,"R_2AHkbMeJiEZwITa",59,"2'500- 4'000€
<4'300- 5'899CHF",23,21,"okay"
"446",229677069757645,1150,"R_RkjQBLarFrYu2hH","male","Germany","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,7,973,"R_2uInyNC7MnrJsWt",71,"2'500- 4'000€
<4'300- 5'899CHF",19,16,"okay"
"447",229677069757653,1095,"R_2rx5p2njpd38417","female","Germany","2'500- 4'000€
<4'300- 5'899CHF","middle school",2,3,1152,"R_1odmUPPKrKX7yt0",64,"2'500- 4'000€
<4'300- 5'899CHF",18,19,"okay"
"448",229677069760763,2046,"R_3MflwzT4T2kJUka","female","Germany","<1'500- 2'499€
3'100-4'299CHF","obligatory school",1,5,1732,"R_vHoduaMDXqcc6RP",66,"<1'500- 2'499€
3'100-4'299CHF",34,28,"okay"
"449",229677069762575,1351,"R_eEdxNEPfZcUq0Y9","female","Germany","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,5,1679,"R_27TNjzQrRpz3JWy",65,"2'500- 4'000€
<4'300- 5'899CHF",22,27,"okay"
"450",229677069763602,812,"R_1OOWbFEaUfw4nNq","male","Germany","> 4'000€
>5'900 CHF","middle school",2,3,1025,"R_3gZRuNUJsE7IDtm",62,"> 4'000€
>5'900 CHF",13,17,"okay"
"451",229677069763603,580,"R_25BnA7CPqUqo20h","female","Germany","2'500- 4'000€
<4'300- 5'899CHF","middle school",4,6,5028,"R_1Dw12dAWVKw9xMK",52,"2'500- 4'000€
<4'300- 5'899CHF",9,83,"okay"
"452",229677069768795,689,"R_3EA57iob7rXBswf","male","Germany","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,3,947,"R_1f3YXfeCEsOPSlV",74,"2'500- 4'000€
<4'300- 5'899CHF",11,15,"okay"
"453",229677069770882,2085,"R_2BfYn1I2a51vRhw","male","Germany","> 4'000€
>5'900 CHF","middle school",4,4,1520,"R_5pvosAPSGgsbplv",55,"> 4'000€
>5'900 CHF",34,25,"okay"
"454",229677069770890,1375,"R_2PnuGLktFgYFVth","female","Germany","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,2,1445,"R_2P6WvCjxDtRXpfh",70,"2'500- 4'000€
<4'300- 5'899CHF",22,24,"okay"
"455",229677069772955,1387,"R_1Cf6yTr5MYyJtR8","female","Germany","2'500- 4'000€
<4'300- 5'899CHF","middle school",2,6,1571,"R_88FkXzzd92InUJP",73,"2'500- 4'000€
<4'300- 5'899CHF",23,26,"okay"
"456",229677069772958,3240,"R_1DvYPnMPDojvXzI","female","Germany","2'500- 4'000€
<4'300- 5'899CHF","middle school",3,3,3940,"R_3PufoRoPfelYFwl",52,"> 4'000€
>5'900 CHF",54,65,"okay"
"457",229677069775045,1051,"R_1otmNfK7mAWtgZD","male","Germany","> 4'000€
>5'900 CHF","middle school",2,5,1350,"R_1rw4iW8Em9oSO65",54,"> 4'000€
>5'900 CHF",17,22,"okay"
"458",229677069777112,1548,"R_1hH0gbNZowjmFne","female","Germany","<1'500- 2'499€
3'100-4'299CHF","degree",2,5,2024,"R_3qwf7JTBzYxKCgd",79,"<1'500- 2'499€
3'100-4'299CHF",25,33,"okay"
"459",229677069777128,2016,"R_3kHyP1LthBjvzfN","female","Germany","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,5,2226,"R_d9Wr6T3DLx5oFd7",64,"2'500- 4'000€
<4'300- 5'899CHF",33,37,"okay"
"460",229677069779187,979,"R_3Gg0rh96RhxMnrW","female","Germany","> 4'000€
>5'900 CHF","degree",2,6,959,"R_23eQRGUU63p5ape",53,"> 4'000€
>5'900 CHF",16,15,"okay"
"461",229677069783098,977,"R_10TQ9M87QSuIqpq","male","Germany","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,2,1317,"R_1mt96mbxkfZ8oJc",63,"2'500- 4'000€
<4'300- 5'899CHF",16,21,"okay"
"462",229677069783101,866,"R_3HXooKTTwVg4kvF","female","Germany","> 4'000€
>5'900 CHF","degree",2,2,1022,"R_1LU8zd8gVQJ9Ymv",33,"> 4'000€
>5'900 CHF",14,17,"okay"
"463",229677069786216,1031,"R_2PAnGcUY9OHQY0i","male","Germany","> 4'000€
>5'900 CHF","degree",2,7,738,"R_9Lwbu0dX4GYTTdT",34,"> 4'000€
>5'900 CHF",17,12,"okay"
"464",229677069787271,1023,"R_27BQw91OKVlhWPj","male","Germany","2'500- 4'000€
<4'300- 5'899CHF","degree",2,4,1117,"R_3D22i7cfYJncBeS",62,"<1'500- 2'499€
3'100-4'299CHF",17,18,"okay"
"465",229677069789327,838,"R_2dFLAg1r8gfesUi","male","Germany","2'500- 4'000€
<4'300- 5'899CHF","degree",2,6,939,"R_2UVPhEcZkIqzMpj",55,"2'500- 4'000€
<4'300- 5'899CHF",13,15,"okay"
"466",229677069796587,1651,"R_2c0CCOxpaH46dQP","female","Germany","<1'500- 2'499€
3'100-4'299CHF","middle school",1,5,3427,"R_9XkdSTL43hLrWg1",65,"<1'500- 2'499€
3'100-4'299CHF",27,57,"okay"
"467",229677069801542,862,"R_3fOb75fcNvI7EOb","male","Germany","> 4'000€
>5'900 CHF","degree",4,2,982,"R_1loWPZTW4yf5XH7",54,"> 4'000€
>5'900 CHF",14,16,"okay"
"468",229677069801550,984,"R_1I3Fm74ZDEJUWVt","male","Germany","2'500- 4'000€
<4'300- 5'899CHF","middle school",4,4,1411,"R_CdHSDDR8IXmD1jr",30,"2'500- 4'000€
<4'300- 5'899CHF",16,23,"okay"
"469",229677069804668,1873,"R_SBozdhH6aNgsCe5","male","Germany","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,3,1259,"R_31nkaGKfULADQcy",59,"2'500- 4'000€
<4'300- 5'899CHF",31,20,"okay"
"470",229677069834245,1269,"R_3dNb89opyPCGv1I","male","Germany","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,6,2335,"R_128Yrk2hM6RVtn2",55,"2'500- 4'000€
<4'300- 5'899CHF",21,38,"okay"
"471",229678093098051,1046,"R_3erVxLye9zFQbKQ","male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","degree",3,5,873,"R_Cf4IWwVU2VjiRI5",63,"2'500- 4'000€
<4'300- 5'899CHF",17,14,"okay"
"472",229678093101130,3532,"R_30bK1uN4yIycFIn","female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","degree",1,5,3672,"R_1dm0mgLEerYlg7d",42,"2'500- 4'000€
<4'300- 5'899CHF",58,61,"okay"
"473",229678093101134,1272,"R_1K8x1AoIHGdYEdL","male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,6,1322,"R_22LmAhnuYngmKbY",71,"<1'500- 2'499€
3'100-4'299CHF",21,22,"okay"
"474",229678093102160,1787,"R_XXRYu9bNC39zVXX","female","Switzerland","<1'500€
<3'100CHF","obligatory school",1,5,1748,"R_3dG2OSaM6IKem2B",64,"<1'500€
<3'100CHF",29,29,"okay"
"475",229678093105251,1025,"R_33kIUzAwPAa1yng","female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","degree",2,4,1322,"R_1mmFq3cx5odSSLt",61,"2'500- 4'000€
<4'300- 5'899CHF",17,22,"okay"
"476",229678093111417,950,"R_2EhFk9vlQYPpHee","female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","middle school",1,6,849,"R_2RaD1qLsjvheOt2",46,"2'500- 4'000€
<4'300- 5'899CHF",15,14,"okay"
"477",229678093112449,662,"R_3stNQFQ6wYJItgN","female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","obligatory school",2,4,989,"R_vOUVtIULfb961Kp",65,"<1'500- 2'499€
3'100-4'299CHF",11,16,"okay"
